微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InPxJpNus,沐康堂堂姐,1915431633,✍外行人谈流感✍——沐康堂堂姐说 ✍外行人谈流感✍据说今年流感闹的挺凶的，可能因为好几个月不下雨，空气太干燥了？ 这肯定是大环境的原因，但是每年都如此，流感季节来临的时候，为什么总  ,无,无,2020-01-03 23:50,iPhone 8 Plus,2,0,0
InPx15PKM,满眼星辰恰似你Roywang,5591261119,希望能早日查出原因。 ,无,无,2020-01-03 23:48,无,1,0,0
InPwwo6lT,全网重点,6926438705,热点汇总(23时)1、【滴滴出行自省自查，暂停新司机注册审核7天】(0.56亿)2、【扎心了！白岩松再怼中国足球：失败次数多多】(0.12亿)3、【武汉不明原因病毒性肺炎患者增至44人121名密切接触者接受医学观察】(0.1亿)全文  ,无,无,2020-01-03 23:47,人工智能处理,0,0,0
InPw92F1W,相见恨晚2020LY,5035338478,我在看：【武汉共发现44例病毒性患者 其中重症11例】  武汉共发现44例病毒性患者 其中重症11例 ,无,无,2020-01-03 23:46,新浪新闻客户端,0,0,0
InPw3oJ64,走出杯子的水1234,6761731623, ,无,无,2020-01-03 23:46,微博 HTML5 版,0,0,0
InPw0qaWd,吴飞驰,5038565538,发布了头条文章：《武汉发现27例不明病毒，我们现场走访了疑似病源地……》  武汉发现27例不明病毒，我们现场走访了疑似病源地…… ,无,无,2020-01-03 23:46,微博 weibo.com,2,1,1
InPvJhFl7,我只接受明确的爱意哦,5321672543,最近突然重感冒的我躺在床上瑟瑟发抖，嗓子痒咳嗽个不停,无,#武汉卫健委通报不明原因肺炎#,2020-01-03 23:45,小米8周年旗舰手机,13,0,0
InPvFuI2o,强壮的大苗,3273098240,发烧39度🌡️算不算高烧？在武汉不明的风口浪尖真是怕去医院挂急诊有事明天再说让我先扛一会,无,无,2020-01-03 23:45,iPhone客户端,6,0,28
InPvxtSpc,A-A2018-12,5109757681,2020佳节刚过，儿子又发热，去检查支气管，需要住院，我又是找熟人又是托关系，给儿子办了住院，交钱时始终不见爸爸，打电话问是忙工作，住院收费让交一百块，他爸还问住院就叫一百块？我说收钱的让交的，晚上护士说费用不够，他爸给我说你去交钱吧，我说我没有，他也不说话了，你儿子住院，当爸的身上不带钱？给公公打电话，意思大致是住什么院，明天他想办法，最后我去交了，让护士去取药，你说这样的婚姻我留着干什么？,无,无,2020-01-03 23:44,iPhone客户端,1,0,0
InPuRyUf5,Sooooooo-,2676022521,小花最近咳嗽 白天没事 一到晚上就咳嗽 医院都去了三次了 什么都查了 也不是 也不是流感  快快好起来吧 一到晚上就煎熬 ,无,无,2020-01-03 23:43,HUAWEI P30 Pro,0,0,2
InPuKpxoi,消磨好时光,7285225236,希望不是传染性强的病毒，希望只是一场虚惊🙏 ,无,无,2020-01-03 23:43,iPhone客户端,0,0,2
InPudkvtb,陇南西和司法,3977652730,【】近日，武汉华南海鲜市场不明原因事件持续引发关注。3日，武汉市卫健委发布通报称：截至1月3日8时，共发现符合不明原因的病毒性诊断患者44例，其中重症11例，其余患者生命体征总体稳定。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。（武汉市卫健委网站）,无,无,2020-01-03 23:41,Android,4,1,4
InPtF3qG2,还我人权---为母伸冤,7333363260,杀医案”如果一切依据“法律”，有“正规”的渠道解决问题，朝阳“杀医”将会消失！！！可是这些“法律”连执法者都不遵守。他们的初心是：如何多捞点，如何坑百姓。至于反映渠道他们也会人为堵死，冷血的看着：医患互相伤害。“走”的也不会是他们。山西没有人权！新歌《太原市卫健委之歌》也叫（这里蛀虫心黑体肥）。曲调来自好听的（五环之歌）。     啊~~公平，你在卫健委的脚下。     啊~~国法，你在卫健委的垃圾堆。    卫健委把手中的权力，     全部都献给医院。     卫健委把坑，蒙，骗，全部都留给老百姓。     啊~~权力，     啊~~金钱，     卫健委是医院的黑保护伞。为了找到我母亲被太原市太航医院治死的证据，我申请了医疗鉴定，这个权利是国家赋予每个公民的。当所有证据指向医院是治死我母亲的凶手时，太原市卫健委在拖了1年7个月后，伙同医院剥夺了我的医疗鉴定权。我用中国法律和他们谈，他们竟然用外国法律回答。他们玩忽职守，滥用职权。忘了这是在中国境内。我实名举报太原市卫健委权力寻租，太原市太航医院就是权力的受益者。我真诚希望监察纪检，卫生系统的上级部门能来审查。先查我举报是否属实，不属实法办我。如果查出太原市卫健委确实违法，请对蛀虫别手软。我的资料他们2方全有。                                                                        患者儿子：李杰                                                                                2020.01.031个卫健委，就好几只蛀虫，太原市要创建文明城市？怎么创建？靠嘴吗？他们过好年了，老百姓的年就过不好。那是喝人血，吃人肉，敲骨吸髓的蛀虫。卫健委的一个字都不能信，公信力=0。它的标签就是：坑，蒙，懒，骗。卫健委的土皇帝们敢对质不？把你伪善的面具撕碎。卫健委朝南开，有理没钱莫进来。,无,无,2020-01-03 23:40,微博搜索,0,0,0
InPtF5jL4,婕斯基因细胞修复专家,6527308242,婕斯为什么可以治疗“富贵病”（高血压、血栓、妇科病、皮肤病、胃炎，肠胃炎、红斑狼疮、糖尿病，慢性肾炎、、鼻炎、颈椎病，荨麻疹…………）因为白藜芦醇能修复细胞，活化细胞。所有疾病都是因为细胞故障引起的，不是婕斯有多神奇，只是再生医学科学原理，只要细胞修复好了，病自然就好了！更多了解：www.jiesizhongguo.com,无,无,2020-01-03 23:40,iPhone客户端,0,0,0
InPtf57mP,齐鲁小苗,1566934894,2002年-2003年春季SARS爆发，惊动全世界，SARS的全称是严重急性呼吸综合症，俗称非典型，简称“非典”，是由冠状病毒科SARS病毒感染所致，SARS病毒呈球形，直径在100nm左右，是有包膜的单股正链RNA病毒，是目前已知最大的RNA病毒。非典爆发时，我们卫生机构疾控防护工作经验不足。今天，疾控体系已经完善很多。比如前段时间“鼠疫”病例发现后，相关疾控部立即执行了相关措施对密切接触人群进行隔离、防护和监控，有效防止了疫情扩散。,无,无,2020-01-03 23:39,无,0,1,0
InPsWqlDA,柏废待兴,2748679194,没跑了，吊水去吧 ,无,无,2020-01-03 23:38,iPhone客户端,0,0,0
InPsUlWRe,人间理想是肖战105,7318085237,最近老人和孩子尽量少出门，口罩要带好 ,无,无,2020-01-03 23:38,HUAWEI Mate30 Pro 5G,0,0,0
InPsaySa6,却把他乡当故乡,5856279137,我免费围观了  的回答，问题价值 388.00 元，快来一起围观~ <br />微博问答:如何看待武汉发现不明原因？具体情况如何？ ,无,无,2020-01-03 23:36,微博 weibo.com,0,0,0
InPs2Clp4,钡是Ba也是1312还是ML,5511261687,🙏🙏🙏🙏🙏🙏 ,无,无,2020-01-03 23:36,Share微博客户端,0,0,0
InPrMnqf8,用户5523605833,5523605833,我在看：【武汉患者转入传染病医院 市场附近居民感染】  武汉患者转入传染病医院 市场附近居民感染 ,无,无,2020-01-03 23:35,新浪新闻客户端,1,0,0
InPrG8aVp,用户5523605833,5523605833,我在看：【武汉出现不明原因病人_新浪专题】   ,无,无,2020-01-03 23:35,新浪新闻客户端,1,0,0
InPrDs6eI,建邦可读,1281264771,最新通报来了，武汉不明原因病毒性，我们能知道什么 ,无,无,2020-01-03 23:35,微博 weibo.com,1,1,1
InPrr3UER,桃儿梦,6061300575, 时刻关注  春节过后是重要时刻  希望大家平安无事 ,无,无,2020-01-03 23:34,Android,0,0,0
InPravFAW,咕噜咕噜迷糊小姐,5099134438,本来想去逛街的 突然想到这个热搜 算惹 生命安全最重要 再等等消息吧🙏希望不是大问题 ,无,无,2020-01-03 23:34,iPhone客户端,2,0,2
InPr0aNDg,TEQOYA得康氧负离子空气净化器,5738672657,武汉卫生局发布了传播的信息，TEQOYA得康氧TeqAir系列产品在韩国做了克雷伯菌测试，3小时内有消除99.9%的功效↓  负离子杀菌消毒有两个途径：一是切断传播途径，空气中的细菌病毒，大多都是和灰尘、飞沫等结合在一起，在空气中传播，而负离子通过沉降灰尘，使空气中能够传播的细菌和病毒数量大幅降低，传播途径被切断。二是杀灭作用，负离子带有电荷，和细菌病毒结合后，会改变细菌病毒细胞膜表面的生物电位，导致细菌病毒失去生物活性，从而达到了杀菌消毒的效果，所以对冬春季的流感病毒也是很有作用的。,无,无,2020-01-03 23:33,微博 weibo.com,0,0,0
InPqPxfg9,綦江法院,3916135466,【武汉卫健委：】3日，：2019年12月以来，我委开展呼吸道疾病及相关疾病监测，发现不明原因的病毒性病例，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。截至2020年1月3日8时，共发现符合不明原因的病毒性诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。流行病学调查显示，部分病例为武汉市华南海鲜城经营户。截至目前，初步调查表明，未发现明显的人传人证据，未发现医务人员感染。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。疫情发生后，国家和省卫生健康委高度重视，派出工作组和专家组赴武汉市，指导当地开展疫情应对和处置工作。武汉市卫生健康委在全市医疗机构开展相关病例搜索和回顾性调查，已完成对华南海鲜城的环境卫生处置工作，进一步的卫生学调查正在进行中。 ,无,http://t.cn/EGc2DE2,2020-01-03 23:33,iPhone客户端,8,0,7
InPqH0va0,云南热闻播报,2611656255,首个国产13价球菌多糖结合疫苗获批上市-新华网云南频道 首个国产13价球菌多糖结合疫苗获批上市 ,无,无,2020-01-03 23:33,百度分享,0,0,0
InPqxd9Ri,李响May,1679960670,我围观了 的回答，该问题价值139.00元，围观仅1元，快来一起围观~ <br />微博问答:请问下6岁孩子阿奇吃几个疗程好? ,无,无,2020-01-03 23:32,微博问答,0,0,0
InPq8neCB,vastgold,1401599135,又是什么病毒🦠变异了？,无,无,2020-01-03 23:31,无,2,0,0
InPq0oqoD,用户5246040249,5246040249,昨天上午徐平一早电话过来聊天，9点半出门去社区卫生服务中心打疫苗。昨天中午我一个人做的胡辣汤和水煮虾，感觉很不错，被我吃光了！表扬一下自己。吃完中饭下午吃了圣女果和荔枝，估计是受凉了，拉肚子，都是水，虚脱了，一天差不多六七次，下午接学生回来，就感觉没精神到晚上，睡了一会大概有一个半小时，稍微有点精神，到八点多又起来做饭，把上午买菜的牛肉卤了，做好了面块又吃不下去，感觉没胃口，逼着自己吃了一点然后吃药，看了两集电视剧睡觉，昨天一天这样又没了……,无,无,2020-01-03 23:31,荣耀10 AI变色更潮美,0,0,0
InPpPudhS,贵港普法,6014513576,武汉不明原因患者已发现44例 重症11例【最新】武汉不明原因患者已发现44例 重症11例 ,无,无,2020-01-03 23:30,专业版微博,0,0,0
InPpInl5L,二月·初一,5350556720,12.31一觉醒来深陷武汉不明恐慌于是这几天就直接睡过去了年都没好好跨…今天择日不如撞日（撞上下雨）与嘤出门剪发＆吃大餐。短发只有零次和无数次！二刷西贝莜面村又撑惹。补图梦回9.21第一次与嘤理发以及10.3外婆生日宴。图9是外婆和她的亲妹妹，也是她唯一的亲兄弟姐妹，也即润墨的亲外婆,无,无,2020-01-03 23:30,前置双摄vivo X9,0,0,0
InPpzdra5,丶大象迷了路,5984735354,,无,无,2020-01-03 23:30,Share微博客户端,0,1,0
InPoY1k5H,橘味甜俊,2813794987,我刚买好票 看到这个热搜…武汉还好吗…还能去吗…… ,无,无,2020-01-03 23:28,iPhone XS Max,25,0,46
InPot0ACB,大耳朵梦梦,2135545437,听说人数增加，吓得我赶紧翻出来了我的口罩和板蓝根,无,无,2020-01-03 23:27,iPhone客户端,3,0,8
InPoi3lJQ,洁郦77533,6436408965,散布武汉谣言8人被依法处理  ,无,无,2020-01-03 23:27,iPhone客户端,0,0,0
InPo01l6o,AI交易机器人-摩羯指数,1919126821,武汉最新通报！不明原因患者重症11例评：44人有11人是重症，说明治疗方案效果不佳。武汉的朋友要小心谨慎。武汉最新通报！不明原因患者重症11例 ,无,无,2020-01-03 23:26,iPhone X,15,4,0
InPnPnT5r,是一颗紫薯,5307017827, 马上去某宝备好板蓝根和口罩，事态比想象中要严重。某些人总说不信谣不造谣，真是搞笑。我怕死，我惜命。信不信是我自己的事。小心驶得万年船 ,无,无,2020-01-03 23:25,三星 GALAXY Note8,34,1,15
InPnP7KWr,卢浮宫出逃艺术品,5891024718,？？啊啊啊那我出门多揣几个口罩 ,无,无,2020-01-03 23:25,魅蓝 metal,2,0,1
InPnkm80N,最爱夭夭的冯小宝,2558460344,无锡市梁溪区英皇尤渡幼儿园，一整个学期孩子只上了一个月的课，而且开学没几天老师贪图自己舒服要求家长每天中午去把孩子接回来，孩子生后几个月没去上学，老师都未告知可以办理休学手续，现经与园长沟通，只能退1.1-1.18的学费，打了无数个电话，跑断了腿，都没人肯负责管理此事，无锡就是这样办学的吗？私立幼儿园都没有部门可以监管吗？天下父母心，自己省吃俭用下来的钱供孩子上学，孩子受到这样的区别对待对心理健康造成的伤害不说，天下有这样的道理吗？一学期就上了一个月的学，学校未告知办理休学手续，而且这一个月还都是上半天   ,无,无,2020-01-03 23:24,iPhone客户端,0,0,0
InPmShX1f,我是可可呀呀呀,5836125799,愿平安健康,无,无,2020-01-03 23:23,Redmi Note 8 Pro四摄,0,0,0
InPmPkdvW,Lion·kp,3002477612,做完真爱易逝，一想到这个男人的结局这整个任务下来感受到的全是悲哀，同样也是，现在过剧情就像在享受无法回避的痛苦 ,无,无,2020-01-03 23:23,荣耀V10 我AI的快,0,0,0
InPmB9oPI,太阳到处跑,1801626730,是那个什么传播的原因吗，最近自来水感觉是氯水,无,无,2020-01-03 23:22,iPhone客户端,0,0,0
InPmrFxK0,Shawn丶PG,6081570299,希望好心人可以帮帮这位同学，病因可能来自武汉近日的  武汉 ,无,http://t.cn/AisG1wiK,2020-01-03 23:22,vivo X23全息幻彩,0,0,0
InPmm4vaO,湖南政法,5873139785,【：重症11例】截至今天8时，武汉市卫健委共发现符合不明原因的病毒性诊断患者44例，其中重症11例。目前所有病例均接受隔离治疗，已追踪到121名密切接触者并进行医学观察。初步调查表明，未发现明显的人传人证据，未发现医务人员感染。  ,无,http://t.cn/EhGn2gw,2020-01-03 23:22,小米6X 拍人更美,6,0,0
InPmltud2,用户长久安安,6590697925,外出佩戴口罩密闭空间少呆 像防流感一样防不明原因外出佩戴口罩密闭空间少呆 像防流感一样防不明原因 ,无,无,2020-01-03 23:22,HUAWEI Mate 20,1,0,0
InPkRAmAx,你的名字-Zz,5609400150,正在感冒咳嗽流鼻涕的我瑟瑟发抖 ,无,无,2020-01-03 23:18,iPhone客户端,2,0,0
InPkKu4O0,点吗a备酸角_iH,7349683650,可怕。。。可怕(๑ó﹏ò๑) ,无,无,2020-01-03 23:18,荣耀V10 我AI的快,0,0,0
InPkIpLmi,品牌维度,1072967555, 【】 据武汉市卫健委3日最新通报，截至当日8时，共发现符合不明原因病毒性诊断患者44例，其中重症11例。 　　通报说，目前所有病例均在武汉市医疗机构接受隔离治疗，除11名重症外，患者生命体征总体稳定。 　　流行病学调查显示，部分病例为武汉市华南海鲜城经营户。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。截至目前，初步调查表明，未发现明显人传人证据，未发现医务人员感染。（新华视点）,无,无,2020-01-03 23:18,安全与健康超话,3,1,0
InPkbCkql,颜兮喋喋聪,1794447704,希望赶快找到传播途径 ,无,无,2020-01-03 23:17,OPPO Reno 10倍变焦版,2,0,0
InPjY38Zs,含山普法,3468571322,【 ：不明原因病毒性患者增至44人，121名密切接触者接受医学观察】1月3日下午5时，武汉市卫健委发布不明原因病毒性最新情况通报，截至当日8时，共发现符合不明原因的病毒性诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。,无,无,2020-01-03 23:16,微博 weibo.com,4,1,1
InPjJgXcw,用户6274139571,6274139571,关于SMA的孩子康复的问题，其实我想说，我挺懒的，但是，我会想办法，怎么让自己懒起来，怎么让她勤快起来。但是也不是所有的时候都懒惰！我做的最勤快的事就是～～陪她去游泳，从九月到十月底，基本三天一次泳池，我本身体力不行，但是也坚持下来了，我都不知道怎么坚持下来的！11月份，我，刚好没多久，11.27号，她也了，住院一周多，整天小心翼翼，咳痰机，每天三四次，好在很快就好了，但是我身心俱疲。没几天又感冒了，好了，又赶上12.29日停暖，最冷的几天啊，又感冒了！老母这颗心，有多崩溃！好在不严重，吃了药很快就好了。一个月时间，吃的好，睡的香！小感冒都没有阻挡她好吃的脚步，体重又回到28斤，我还是非常满意的！细心，耐心，信心！还有我真的没有用药，什么药也没用！因为我胆小！ ,无,无,2020-01-03 23:15,HUAWEI P30 Pro,0,0,0
InPjA8fLA,Eho炉火糖粥灬,2672596861,在医院住了三天四夜，医生说宝宝是。辛苦了娃儿还得皮试，吸痰。睡觉的时候小手抓着我们的手，时不时一颤一颤的，真的是太舍不得了。他才多大点，为什么老天爷就要让他遭受这么大的罪呢？由衷的希望这孩子能够有大福。 ,无,无,2020-01-03 23:15,iPhone客户端,0,0,0
InPjwxoyD,橘洲星火,1847142781,还有一个礼拜就要进入春运了，届时人口流动是空前的，希望能早日查明原因🙏🙏🙏 ,无,无,2020-01-03 23:15,无,6,1,0
InPjd5gLe,请你吃糖oo,6031165406,愿平安🙏 ,无,无,2020-01-03 23:14,糖糖是热巴的爱丽丝,1,0,0
InPj0Dkvr,英赢6293007310,6293007310,我在看：【武汉共发现44例病毒性患者 其中重症11例】  武汉共发现44例病毒性患者 其中重症11例 ,无,无,2020-01-03 23:14,新浪新闻客户端,0,0,0
InPiX8VJq,木慕木子,3469830790,下周出差武汉，还能去吗,无,无,2020-01-03 23:13,iPhone客户端,2,0,10
InPiTes8u,yaletdy,6081545547,平常心看待吧，做好卫生，不去人多的地方，我就在武汉，我们这块还好，大家都很淡定，昨天去给小孩买口罩，药店口罩一大堆，没什么人买，据说有的地方好像口罩抢光了 ,无,无,2020-01-03 23:13,iPhone客户端,1,0,4
InPiAFdeK,朱迪3149187435,3149187435,来我南安王府？” 　　容迦毫不避讳的看向容羡身旁的阿善：“自然是为  ,无,无,2020-01-03 23:13,微博 weibo.com,0,0,0
InPiygEwP,我喜欢哒蓉妹瑶妹还在抠脚吗,6570387587,爆出不明的第二天我喉咙不舒服，流鼻涕，好恐慌,无,无,2020-01-03 23:12,HUAWEI nova 3e,5,0,2
InPisFin2,诚信就有力量,6464401646,【林鄭在高鐵西九龍站視察口岸防控措施 對前線清潔人員表示感謝,无,无,2020-01-03 23:12,华为畅享9S超广角三摄,1,0,0
InPi1tl5l,灬黑礼服灬,1595103002,林鄭月娥在高鐵西九龍站視察口岸防控措施 對前線清潔人員表示感謝香港特區行政長官林鄭月娥今日（1月3日）到香港高鐵西九龍站，視察本港就湖北省武漢市出現的肺炎病例群組個案，在出入境口岸所採取的預防措施。　　 林鄭月娥在食物及衞生局局長陳肇始教授陪同下，在出入境口岸聽取衞生署衞生防護中心港口衞生科人員講解健康監察措施，包括提供健康資訊、以紅外線熱像儀對入境人士進行體溫監測，以及跟進發燒的旅客。林鄭月娥與前線人員交談，了解他們執行防控措施的情況，亦感謝他們為保障市民和旅客的健康辛勤工作。 ,无,无,2020-01-03 23:11,限量版的iPhone X,82,3,19
InPhEpmkL,冰点绿豆,2005134611,散布武汉谣言8人被依法处理  ,无,无,2020-01-03 23:10,iPhone客户端,0,0,0
InPhmEOB4,香港商報網,1847123567,【 ：不明原因病毒性患者增至44人，121名密切接触者接受医学观察】1月3日下午5时，武汉市卫健委发布不明原因病毒性最新情况通报，截至当日8时，共发现符合不明原因的病毒性诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。,无,无,2020-01-03 23:10,微博 weibo.com,62,34,20
InPh9ESK2,我不是文芊芊,2678544755,吃个‎夜‎宵竟然吃‎成“重‎症‎急性胰腺炎‎”更可怕的‎是‎花了‎“113万‎”[流泪][流泪][流泪]中英理赔‎8️⃣4️⃣．2️⃣万，客户‎自己‎僅花了‎1万元。流感 病‎毒性费‎用‎不‎得比这个低。好在‎是赶‎上好‎时候了国‎家和保险‎公司全‎都报‎销了‎这‎就是‎为什么一‎定‎要买‎“爱心保”的原因！ ,无,http://t.cn/z8XMrDU,2020-01-03 23:09,iPhone客户端,0,0,0
InPh1onBe,Ms_七月,3853372464,2019.1.2补发武汉项目第一天沟通，除了客户要求多我啥也没记住,无,无,2020-01-03 23:09,iPhone客户端,0,0,0
InPgYa1FW,品牌维度,1072967555, 【武汉市卫健委关于不明原因的病毒性情况通报】 未发现明显的人传人证据，病原鉴定和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。 ,无,无,2020-01-03 23:09,安全与健康超话,3,1,1
InPgSyfnZ,灬黑礼服灬,1595103002,最新！武汉不明原因患者已发现44例 重症11例1月3日，武汉市卫健委发布情况通报。2019年12月以来，卫健委开展呼吸道疾病及相关疾病监测，截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。所有病例均在隔离治疗  已追踪到121名密切接触者目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。据通报，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。部分病例为武汉市华南海鲜城经营户流行病学调查显示，部分病例为武汉市华南海鲜城经营户。截至目前，初步调查表明，未发现明显的人传人证据，未发现医务人员感染。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。疫情发生后，国家和湖北省卫生健康委派出工作组和专家组赴武汉市，指导当地开展疫情应对和处置工作。武汉市卫生健康委在全市医疗机构开展相关病例搜索和回顾性调查，已完成对华南海鲜城的环境卫生处置工作，进一步的卫生学调查正在进行中。,无,无,2020-01-03 23:08,限量版的iPhone X,18,6,10
InPgwqAFa,日天教教主啊,5249074650,十号之前应该。。。没什么问题吧。。。天河机场应该。。。没什么问题吧。。。 ,无,无,2020-01-03 23:07,荣耀V20 4800万3D相机,4,0,1
InPgworIC,陈文伍,1271366733,已发现不明原因病毒性患者44例】1月3日，武汉市卫健委发布关于不明原因的病毒性的最新通报。通报称，截至2020年1月3日8时，共发现符合不明原因的病毒性患者44例，其中重症11例。所有病例均在武汉市医疗机构接受隔离治疗。新京报我们视频的秒拍视频 ,无,无,2020-01-03 23:07,无,4,4,1
InPgckacn,银河之星屑,1807887387,  给那些部分叫嚣着“我们本地人都没几个戴口罩，不懂你们外地人怕个什么”的武汉本地人，和部分骂着“你们武汉人都不怕死不戴口罩，也不要害别人好吗？”的外地朋友看看，到底是不是没人戴口罩 ,无,无,2020-01-03 23:07,微博国际版,37,0,24
InPg8agli,康普康莱兽药,5289153806,兽药兽用麻杏石甘散猪马牛羊兔禽咳嗽喘气喘胸膜感冒干咳发烧 兽药兽用麻杏石甘散猪马牛羊兔禽咳嗽喘气喘胸膜感冒干咳发烧 ,无,无,2020-01-03 23:07,iPhone客户端,0,0,0
InPfWnirS,我叫博雅CZM,6890920688,注意身体 ,无,无,2020-01-03 23:06,Android客户端,3,0,0
InPfQpzne,藍色2008HK-童靈彩光聖,2675736552,我分享了香港政府新聞網的微博视频 ,无,无,2020-01-03 23:06,nova5Pro人像超级夜景,0,0,0
InPfQ9eS2,夏静1126,5259683578,希望早点查明原因，马上过年了，希望大家都平安,无,无,2020-01-03 23:06,无,2,0,0
InPfz2c0E,夏日的岁岁平安,5818676572,今天开了寒假班会。弄了寒假的时政宣讲分工。很快就要放假啦，还有六天。我要和马东酶，孙红雷过相爱相杀（并不）的日子了生化杀我。老师今天讲了武汉的。不管是不是肺炎的问题。为了我们的健康，防止尽量和流感，大家少去人多密闭的地方，还有出门一定记得戴口罩！ ,无,无,2020-01-03 23:05,何运晨超话,8,0,20
InPfcg2GK,全村子的希望丨,7279990173,外出佩戴口罩密闭空间少呆 像防流感一样防不明原因 - 健康 - 新京报网 外出佩戴口罩密闭空间少呆 像防流感一样防不明原因 ,无,无,2020-01-03 23:04,OnePlus 7 Pro,0,0,0
