微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IohMU3sze,转移因子使者,6501904829,【，肺部的难“炎”之隐😷】是一种严重的肺部感染，用一张图让你明明白白看懂↓↓ ,无,无,2020-01-06 23:44,iPhone 6s Plus,0,0,0
IohMQdmAl,俩宝妈妈吴小胖,5690679520,希望二宝的可以早点好 ,无,无,2020-01-06 23:44,前后2000万 OPPO R11,0,0,2
IohMP1mJE,我在你世界_,5038769698,因为不明原因的关系再加上最近天气不太好，我们已经有一周没有出门遛弯了，感觉时间特别难熬，快要死了…每天都在重复相同的事，哪里都去不了，什么都干不了，但看到其他宝妈们生活还是丰富多彩，觉得好心累。生活枯燥无趣没有希望到自己如果不存在了好像也没有什么关系。 ,无,无,2020-01-06 23:44,iPhone客户端,0,0,0
IohMznpYG,小吕de小窝,1799855835,图解疾病| 图解疾病| ,无,无,2020-01-06 23:43,学习强国客户端,0,0,0
IohMkAMwo,酉告男孑亥,5319380340,tcl上学期社运这学期肺炎希望我还能继续上课 ,无,无,2020-01-06 23:43,iPhone客户端,1,0,0
IohLGp2eq,杠杠holiday,2276709873,2020年的第一场病就这么来了，隔了两个多月再次也是醉了……烧得浑身疼 ,无,无,2020-01-06 23:41,iPhone 11,3,0,1
IohL6mlE4,哪有我这么好的人,5504146145,本来以为2019年过去2020年会变的美好些结果湖北地震武汉汉南海鲜市场发现不明原因伊朗跟美国发生矛盾澳大利亚发生了森林大火 （考拉的原生家园被烧毁了80%） ,无,无,2020-01-06 23:40,小米8 透明探索版,16,1,2
IohKQ9CSR,儿科医生蓬蕊,2769301163,【宝宝吸呼急促，我很担心，不敢睡觉，怕他缺氧，也不知道他是还是喘息性支气管炎，应该怎么护理？】男宝宝，一岁七个月，过敏体质，容易咳嗽，每次咳嗽有点喘，一岁五个月时得过喘息性支气管炎。宝宝1.3...作为医生我的建议是：宝宝吸呼急促，我很担心，不敢睡觉，怕他缺氧，也不知道他是还是喘息性支气管炎，应该怎么护理？ ,无,无,2020-01-06 23:39,爱问医生移动版,11,4,14
IohLGp2eq,杠杠holiday,2276709873,2020年的第一场病就这么来了，隔了两个多月再次也是醉了……烧得浑身疼 ,无,无,2020-01-06 23:41,iPhone 11,3,0,1
IohL6mlE4,哪有我这么好的人,5504146145,本来以为2019年过去2020年会变的美好些结果湖北地震武汉汉南海鲜市场发现不明原因伊朗跟美国发生矛盾澳大利亚发生了森林大火 （考拉的原生家园被烧毁了80%） ,无,无,2020-01-06 23:40,小米8 透明探索版,16,1,2
IohKQ9CSR,儿科医生蓬蕊,2769301163,【宝宝吸呼急促，我很担心，不敢睡觉，怕他缺氧，也不知道他是还是喘息性支气管炎，应该怎么护理？】男宝宝，一岁七个月，过敏体质，容易咳嗽，每次咳嗽有点喘，一岁五个月时得过喘息性支气管炎。宝宝1.3...作为医生我的建议是：宝宝吸呼急促，我很担心，不敢睡觉，怕他缺氧，也不知道他是还是喘息性支气管炎，应该怎么护理？ ,无,无,2020-01-06 23:39,爱问医生移动版,11,4,14
IohKt3Yxb,宝石2020A,2055405077,防患胜于救灾《港疑似个案增至7宗，港府启动严重应变级别》国家卫生健康委员会此前通报，武汉出现不明原因的病毒性病例群组个案，特区政府遂作出风险评估并启动“严重”应变级别。 ,无,无,2020-01-06 23:38,百度App,0,0,0
IohKbDoXs,糊糊201603,6568593295,图解疾病| 图解疾病| ,无,无,2020-01-06 23:37,学习强国客户端,0,0,0
IohJTkUXb,百事可爱-付小爱,6490013906,4M15D 今天妈妈和姥爷带我去打疫苗了，打针的时候我可勇敢啦，都没有怎么哭，但是打完针回家就开始不舒服了，到现在我还没有睡着。 ,无,无,2020-01-06 23:37,iPhone客户端,1,0,2
IohJmxO80,设计Yicion,2859554467,趴着睡养美女：我们选择孩子趴着睡觉比仰着睡得安稳，头型是完美的圆形，脸型被彻底改造成小脸，无论男女都必要。还有就是才出生的孩子心脏朝下，几乎不会一惊一惊的状态，模仿子宫被包裹的状态。 ,无,无,2020-01-06 23:35,微博 weibo.com,0,0,0
IohICpdeD,渭流陇右,6578066999,图解疾病| 图解疾病| ,无,无,2020-01-06 23:34,学习强国客户端,0,0,0
IohI8fJ3c,彬21788,7029496234,图解疾病| 图解疾病| ,无,无,2020-01-06 23:32,学习强国客户端,0,0,0
IohHs1awM,中国传媒社,3771857862, 【武汉相关病例增六宗】医院管理局表示，截至中午12时，公立医院过去24小时共接收六名过去14天曾到访武汉，并出现发烧、呼吸道感染或症状的病人。病人三男三女，年龄2岁至65岁，正在基督教联合医院、伊利沙伯医院、雅丽氏何妙龄那打素医院、威尔斯亲王医院和屯门医院接受隔离治疗，情况稳定。 病人样本已送交化验，医管局会继续监察病人情况，提供合适治疗。自去年12月31日起，公立医院共向卫生署呈报21宗相关病例，其中七人已出院。,无,无,2020-01-06 23:31,微博 weibo.com,1,0,0
IohH0eknQ,爱明心姐姐,5890458254,图解疾病| 图解疾病| ,无,无,2020-01-06 23:30,学习强国客户端,0,0,0
IohGYtNOX,四川手机报,1700582867,【武汉市疾控中心主任：我市不明原因的病毒性防控工作正有序进行】近日，针对武汉市不明原因的病毒性情况，记者就群众关心的有关问题，专访了疾控专家、武汉市疾病预防控制中心主任李刚。对于病例数量为何有所增加、为什么要对患者进行隔离治疗等问题，李刚一一进行了解读。详情请戳↓↓↓ ,无,无,2020-01-06 23:30,微博 weibo.com,4,1,1
IohGG8RMN,用户6550814950,6550814950,哥哥的小孩得了，哎，不容易呀，只希望尽快好起来 ,无,无,2020-01-06 23:29,小米5X 拍人更美,0,0,0
IohGm5IXh,曹村中心校,6202880094,【，5个你最关心的问题都在这】为什么今年武汉市会发现“不明原因的病毒性”，怎样定义“不明原因的病毒性”？为什么病例数量会增加？如何防范？针对武汉不明原因病毒性情况，疾控专家、武汉市疾病预防控制中心主任李刚对群众关心的问题一一回应↓↓转发  ,无,无,2020-01-06 23:28,iPhone 6,0,0,0
IohGlaepE,曼曼的姐姐--缓缓,2451853244,图解疾病| 图解疾病| ,无,无,2020-01-06 23:28,学习强国客户端,0,0,0
IohFMBc0o,今天退烧了吗,6351556592,2020年对我太他妈好了………大叶性，住院没好，又去考试。。。我真的太拼了……… ,无,无,2020-01-06 23:27,微博 HTML5 版,0,1,0
IohFsvbyt,武汉小医生,6986810544,武汉的那些病原体，内地专家发现不了的。 ,无,无,2020-01-06 23:26,Nokia X7拍暗叫绝,1,0,0
IohEOBUGn,微整艺术,7343009473,【换季谨防儿童】儿童免疫力偏低，因此在秋冬换季时容易感染上呼吸道疾病，甚至诱发。医生表示，接种疫苗可有效预防儿童。此外，儿童应多进行身体锻炼，并且注意营养的摄入，这样可以提高免疫力，有助于预防。 ,无,无,2020-01-06 23:24,皮皮时光机,0,0,0
IohCJw2OJ,香港政府新聞網,1768541657,医院管理局表示，截至中午12时，公立医院过去24小时共接收六名过去14天曾到访武汉，并出现发烧、呼吸道感染或症状的病人。病人三男三女，年龄2岁至65岁，正在基督教联合医院、伊利沙伯医院、雅丽氏何妙龄那打素医院、威尔斯亲王医院和屯门医院接受隔离治疗，情况稳定。 ,无,无,2020-01-06 23:19,专业版微博,64,17,32
IohAw4Dri,马小Biu123456,7026317895,打完疫苗（第一针）的小可怜哭唧唧扭来扭去不安分的一天祝你有个好梦哦,无,无,2020-01-06 23:14,iPhone客户端,0,0,0
IohA4zU2b,小点点飞飞停停,6407604711,"我提出了问题 “刚得过流感，还要去打流感疫苗吗?”,冀老师，你好。孩子12月中下旬刚得了流感，并发症，现已治疗康复。询问社区有疫苗可打。但我听说得过... 刚得过流感，还要去打流感疫苗吗?   ",无,无,2020-01-06 23:13,iPhone客户端,0,0,0
IohzXcGa6,胡子1179,5085969711,武汉市不明原因最新通报：已排除SARS等病原  ,无,无,2020-01-06 23:12,科普中国,0,0,0
Iohzok2Wi,上海传媒王琪,1677242613,分享凤凰新闻：为何不明原因病例数量有所增加？武汉疾控中心回应来自  ,无,无,2020-01-06 23:11,凤凰新闻,0,0,0
IohySoZBR,檬檬安,2453835693,👦，人作叼胃口差一天也没多少尿，唉，怎么办才好呢,无,无,2020-01-06 23:10,iPhone客户端,0,0,6
IohyPaCaV,路人甲皮皮,1417153470,图解疾病| 图解疾病| ,无,无,2020-01-06 23:09,学习强国客户端,0,0,0
IohyI4Vi4,用户7345410699,7345410699,澳洲大火？ 地球之肺烧了足足四个月，正常人得四个月也会对身体造成严重的伤害，何况地球？两极冰川面积大幅度缩小，或许来自大自然的警告已经开始了。。。。某些大国却还在妄想扩张自己的领土，咋的，资源抢到了就可以避免大自然的报复了吗？呵呵~服了~ 绿洲 美国·献给美国的瓷砖画 ,无,无,2020-01-06 23:09,绿洲APP,0,0,0
Iohx76Z2m,九州微言,2821638943, 最新，总结：不是流感、禽流感、腺病毒、MERS和SARS，具体是啥还需要进一步检查。尚没有发现人传人的现象，但为了公众安全考量对患者进行隔离是非常必要的措施。出门戴口罩，讲卫生，做个好市民。武汉不明原因，5个你最关心的问题都在这！ ,无,无,2020-01-06 23:05,九州微言Android,5,1,3
IohwNzu3U,九章灯,1911171297,也许是我混得太低级，所遇到的hr这个职位真是一次次刷新我对它们的认知下限公司有隔离病例竟然一直秘而不宣，当奴才也太尽职了 ,无,无,2020-01-06 23:04,Share微博客户端,2,0,9
IohwDyWyJ,心痛代替心跳,3039272793,又有些未知名，驚覺一切都是業力感召，在我們詛咒別人的時候，我們也在詛咒自己，在我們祝福別人的時候，也在祝福自己 ,无,无,2020-01-06 23:04,iPhone客户端,0,0,0
Iohvw8jjg,面麻碎碎念,5580728533,我简直就是个哆啦A梦，泡妈无数次感慨你怎么什么都有！我当初买雾化机的时候，是因为带的一个崽子，带去医院雾化有效果之后，我就买了一台放家里以备不时之需，后来再要雾化的时候我就去医院开个几天的药回来在家就能雾化了，后来我又买了一台显微镜在家做便检之后医生还跟我开玩笑说，要是X光机也不贵的话我是不是也会买一台放家里,无,无,2020-01-06 23:01,HUAWEI nova 2s,81,0,12
Iohv9m6HR,只爱喝果珍,1915016764,天眼晚新闻丨今天，贵阳天气刷屏朋友圈；贵州高速公路实际行驶路段通行费计算方式官宣；武汉不明原因的病毒性防控正有序进行；伊朗导弹部队已进入战备状态  ,无,无,2020-01-06 23:00,天眼新闻,0,0,0
IohuxeFet,返璞归真hlqw,1100272383,武汉市不明原因最新通报：已排除SARS等病原  ,无,无,2020-01-06 22:59,科普中国,0,0,0
IohtYENgh,遨游宇宙David,5136521025,『武漢不明料新型冠狀病毒引起 專家促防範在港超級傳播 - 香港文匯網』 ,无,无,2020-01-06 22:58,小米MIX 2 全面屏手机,1,0,0
IohttBJc5,从容素素,5342624598,😷你知道吗是全球5岁以下儿童死亡率最高的传染疾病！一般上我们人体是可以抵抗病毒侵袭肺部，但少数的超级病毒可以突破免疫系统，尤其是较弱的人群如小孩和年老人士。要预防我们需要加强身体的免疫系统。我们可以通过健康均衡饮食和饮用 威力秀 让身体吸收全方位营养，维持身体健康！💪 ,无,无,2020-01-06 22:56,前后2000万 OPPO R11,0,0,0
Iohtdo40E,一个超酷的人耶,1851881191,生了女儿以后，就变得玻璃心了，特别是出院以后，心态每天都在崩掉的边缘。两天没拉，我心态就不好了。咳嗽一声，我一天都在担心是不是感冒了。睡不踏实我就会想是不是吃不饱，不喝奶粉更怕她吃不饱。真是，心态不好的不适合多生孩子，每天都扯着情绪 ,无,无,2020-01-06 22:56,iPhone客户端,0,0,2
Ioht8CPg0,鸿运当头wdwxmz,7367839407,『我是成都市人，多重（耐药性）肺结核，呼吸衰竭』 ,无,无,2020-01-06 22:55,OPPO智能手机,0,0,0
IohsRvUtH,手机用户2718991855,2718991855,图解疾病| 图解疾病| ,无,无,2020-01-06 22:55,学习强国客户端,0,0,0
IohsyiKYT,狮城日记,5180191621,新加坡媒体消息，自5日中午至6日中午，香港公立医院共接收6名过去两星期内曾到过武汉，并出现发烧、呼吸道感染或症状的病人，总病例增加到21起。目前这些病人正在接受隔离治疗，年龄介于两岁到65岁之间，情况稳定，在所有21起病例中，其中7人已经出院。（8频道新闻）  ,无,无,2020-01-06 22:54,iPhone 11,9,1,12
Iohsf6BJc,遨游宇宙David,5136521025,『武漢不明料新型冠狀病毒引起 專家促防範在港超級傳播 - 香港文匯網』 ,无,无,2020-01-06 22:53,小米MIX 2 全面屏手机,0,0,0
IohrpFM9O,天眼新闻,7030322196,【天眼晚新闻】今天，贵阳天气刷屏朋友圈；贵州高速公路实际行驶路段通行费计算方式官宣；武汉不明原因的病毒性防控正有序进行；伊朗导弹部队已进入战备状态 ,无,无,2020-01-06 22:51,微博 weibo.com,1,1,0
IohqYe7MJ,冻起来吧,5413557794,网警叔叔，这里有人造谣，他们这个群是搞传销的，他们把坍塌事故认为是调控，清人！！！！必须抓他，他们连不明也造谣为调控！！！ ,无,无,2020-01-06 22:50,荣耀10青春版,0,0,0
IohqMm8Ia,遨游宇宙David,5136521025,『武汉市卫生健康委员会关于不明原因的病毒性情况通报』武汉市卫生健康委员会关于不明原因的病毒性情况通报 ,无,无,2020-01-06 22:50,小米MIX 2 全面屏手机,0,0,0
IohqrF4JU,梅若盛开2012,5646910326,图解疾病| 图解疾病| ,无,无,2020-01-06 22:49,学习强国客户端,0,0,0
IohqhE12u,小酒窝一切随风而逝,1829138384,嫁给一个不理解你，不爱你的人。你做得再多都是你应该的。即使之前最近几天一直在咳嗽，就怕复发(叫他明天把四个大窗户拿下来，我能大扫除)  一大堆话，只要五分钟的活还得看他安排朋友一句话，立刻跟上去的人，老婆，只是来做家务带孩子的(如果理解还好  一直告诉自己，不要生气，身体是自己的),无,无,2020-01-06 22:48,OPPO R9s,0,0,0
IohpTb79x,Yuxxn,2824844900,来一个不明原因我就凉凉了… 才从武汉来又吃了海鲜… 广州·南方医科大学第三附属医院 ,无,无,2020-01-06 22:47,iPhone客户端,4,0,7
IohpM4k0E,曾曾遛蜗牛,5318438891,妹妹今天咳嗽加重，清水鼻涕也多了。孩爸下班回到家，就说他同事孩子肺炎，咳嗽十几天后发烧才查出来了。问妹妹呼哧呼哧的，是否要带妹妹去看。孩爸小时候得过肺炎，从此闻咳嗽巨变。我以前跟他无数遍说，你咳嗽那么多次才只得过一次肺炎，我从没得过，我家人都没得过，不是谁咳嗽就会咳出肺炎的，何况没有其他发烧症状。现在，我直接跟他说，我实在不想教你了,无,无,2020-01-06 22:47,HUAWEI P30,0,0,1
IohmvjgCe,平安沙市,1514519895,【，5个你最关心的问题都在这】为什么今年武汉市会发现“不明原因的病毒性”，怎样定义“不明原因的病毒性”？为什么病例数量会增加？如何防范？针对武汉不明原因病毒性情况，疾控专家、武汉市疾病预防控制中心主任李刚对群众关心的问题一一回应↓↓转发了解！  ,无,无,2020-01-06 22:39,iPhone客户端,3,0,0
IohlDxYlj,老冰棍果醋,6354337290,我和我爸牛头不对马嘴的通话：我：“……武汉肺炎……”我爸：“……猪瘟……”……我：“……元旦没放假……”我爸：“……周末没放假啊……”……我：“……没有老酒……”我爸：“……放了葡萄酒？……”………… ,无,无,2020-01-06 22:37,Android,0,0,0
IohjKdWFH,Genny潇洒吗,2857338794,长沙&武汉玩耍篇比较可惜武汉没怎么玩 怕死回来之后一直感冒 一度怀疑自己感染了武汉的🙊 杭州 ,无,无,2020-01-06 22:32,小米9,3,0,13
IohjuAwKR,碧海蓝天84128,5417435498,不喜欢武汉这样的天气，阴冷，夹带着细雨。每年的这个时候与吊水总是不期而遇。今年于武汉而言更特殊，忐忑中生怕与隔离相联系。抽血我不怕，但能不能不要戳手指头，与护士妹妹讲了老半天，她不理，猛的一下扎进手指头放血，疼得我直抽气。十指连心呢。验血结果出来，特意加了支原体两个指标，看到其中一个呈弱阳性，心里咯噔一下，我问医生会不会被隔离，医生笑了，高烧三天不退，持续咳嗽是要进大医院确诊的。万幸我没有发烧，只是持续的咳嗽让我两眼冒金花了。谁让武汉一下子成为全国人民的焦点了，以往感冒我顶多挂个吊水，这次为了好得更快，同时不想成为公司里，地铁上认识或者不认识的人避之的对象，查血，吊水，吃药上了全套。人与自然和谐共生多么重要！,无,无,2020-01-06 22:32,荣耀9 美得有声有色,0,0,0
Iohjt6aFW,38aelig38micro38middot63349,5925955607,武汉市不明原因最新通报：已排除SARS等病原  ,无,无,2020-01-06 22:32,科普中国,0,0,0
Iohj1Bvcm,一毛呀睹,6625157707,近期央视曝光的一批官员的落马，其有很大的，那都是这些人想要搞刑男。 　　最为出名的就是花家了，谈政治背景，花家实力不可小觑。 　　为了搞刑男，花家也是不惜一切代价啊！联合了多  ,无,无,2020-01-06 22:31,微博 weibo.com,0,0,0
IohiyE82C,George-瓜瓜,2643477111,香港醫官局表示，至6日中午為止，香港公立醫院在24小時內共新增6名曾到訪武漢的病患，全部患者情況穩定。這使得由武漢返港的旅客罹患病癥的案例至今增至21例，其中有7人已治癒出院。 ,无,无,2020-01-06 22:29,iPhone 11 Pro Max,14,6,5
IohhY2au4,heyhey扑仔,5617313208,今天害挺忙 打了第二针啦  会做饭的拔真帅！我爱我拔！嘿哈。 ,无,无,2020-01-06 22:28,iPhone客户端,0,0,0
Iohhv3e15,夏威夷她爹,2132678845,武汉市不明原因最新通报：已排除SARS等病原武汉市不明原因最新通报：已排除SARS等病原  ,无,无,2020-01-06 22:27,iPhone客户端,0,0,0
Iohgwwi7D,深圳小天,1112928761,内地赴港游客发烧，被医院隔离。港医管公布昨天一名45岁内地女游客到港后发烧，肺部左下方有阴影。女游客从东北出发，3日曾到武汉，5日到香港。接诊后医院将其安排到隔离病房。游客对一般病毒（包括流感）呈阴性反应，隔离期间并无发烧或肺炎征状，情况稳定。游客称女儿在沙田帝都酒店，要照顾女儿。因香港对不明肺炎无相关法律，今日20时医管局公布已允许游客出院。,无,无,2020-01-06 22:24,深圳小天超话,674,12,114
IohcAFP4X,陕西检察,5182805750,【，5个你最关心的问题都在这】为什么今年武汉市会发现“不明原因的病毒性”，怎样定义“不明原因的病毒性”？为什么病例数量会增加？如何防范？针对武汉不明原因病毒性情况，疾控专家、武汉市疾病预防控制中心主任李刚对群众关心的问题一一回应↓↓转发了解！  ,无,无,2020-01-06 22:15,iPhone客户端,5,10,3
IohcwBduN,蛙哈哈1,1983308734,图解疾病| 图解疾病| ,无,无,2020-01-06 22:15,学习强国客户端,0,0,0
IohcrhpfL,璇语,6260249624, 数新增至59例，仍无法断定疫情持续扩散。卫福部疾管署表示，目前病例均集中于去年12月发病，163名接触者并未出现明显人传人现象，不排除可能是动物身上的新型病毒传给人。卫福部疾管署副署长庄人祥表示59病例中部分是华南海鲜市场员工，接触史不清楚。他们的感染可能与市场内的动物感染源有关，目前未观察到明显人传人现象，目前累计追踪的163名密切接触者，均无发烧等异常症状，不排除这个新型病毒如同MERS或H7N9，仅由动物传人。关注我们，密切关注最新武汉动态。,无,无,2020-01-06 22:14,微博 weibo.com,1,2,2
IohclBsQ8,士多啤不梨,5324644828,老天保佑 让我远离流感跟,无,无,2020-01-06 22:14,无,4,0,5
Iohcf8ynw,法界智慧海-智慧浪花,1746164791,这种病一旦爆发，〈大悲咒〉可以挡御（宣化上人）这种病一旦爆发，〈大悲咒〉可以挡御（宣化上人） ,无,无,2020-01-06 22:14,iPhone客户端,0,0,0
IohcewQb4,runninghyacinth,1962551041,武汉市疾控中心主任：我市不明原因的病毒性防控工作正有序进行 武汉市疾控中心主任：我市不明原因的病毒性防控工作正有序进行 武汉 ,无,@QQ浏览器,2020-01-06 22:14,荣耀V9 我想要的快,0,0,0
IohaPmjRT,xyr五月,3481133935,图解疾病| 图解疾病| ,无,无,2020-01-06 22:10,学习强国客户端,0,0,0
IohaOcPmY,保险经纪人汪增影,7292981499,守望都市  刚刚播出孩子肺炎  5天花光20万，20万，20万，孩子出生28天后给他买保险买保险,无,无,2020-01-06 22:10,荣耀20 PRO,1,0,1
Ioh9B8BdA,记忆tommy,5038524343,图解疾病| 图解疾病| ,无,无,2020-01-06 22:07,学习强国客户端,0,0,0
Ioh8LpC7W,程程niubility,1906290573,满屋子的大甲流 谁会不会倒霉被传染上 就看谁命硬了 ,无,无,2020-01-06 22:05,iPhone客户端,0,0,4
Ioh8kdN5B,搞笑酱子君APPLE,3321968102,       白头神探” 莱斯利.尼尔森 Leslie Nielsen 昨日因去世，享年84岁。 。他曾出演不少英雄形象，但默默无闻，转型喜剧后凭借80年代 《空前绝后满天飞》和《白头神探》 一炮走红，近年他在《惊声尖笑》中三度扮演美国总统。莱斯利，走好！[ ,无,无,2020-01-06 22:04,微博 weibo.com,2,0,2
Ioh80qfQo,Yilian--,1775216233,我免费围观了  的回答，问题价值 49.00 元，快来一起免费围观~ <br />微博问答:郭医生 您好 孩子咳嗽 厉害   血象正常 拍片显示早期 医生开了阿奇 我目前没给用 今天第二天雾化 使用 硫酸特布他林雾化溶液 异丙托溴铵溶液 布地奈德 一天两次 适当医 ,无,无,2020-01-06 22:03,微博 weibo.com,0,0,0
Ioh6EvZCK,温暖的笑容你的眼,5394450534,图解疾病| 图解疾病| ,无,无,2020-01-06 22:00,学习强国客户端,0,0,0
Ioh6ofQuD,香港文匯網,2632236847,【疑染病女子拒留医 港卫生署：无法定权力处理拒绝隔离的病人】湖北省武汉市爆发不明个案后，引发各方关注。香港卫生署今日(6日)证实，1名到武汉后出现上呼吸道感染征状的45岁女子，拒绝留医。卫生防护中心昨日接获律敦治医院通知，有关女病人入院，但其后再接获院方通知，病人要求出院，并已于昨晚出院。,无,无,2020-01-06 21:59,专业版微博,103,9,43
Ioh6crOML,幸福豆m,5816173707,图解疾病| 图解疾病| ,无,无,2020-01-06 21:59,学习强国客户端,0,0,0
Ioh4dx5rY,武汉吃喝玩乐新鲜事,87983506, 【卫健委：】1月5日，湖北武汉市卫健委再次通报不明原因情况。截至早上8时，符合不明原因患者59例，其中重症患者7例，其余患者生命体征总体稳定。截止目前，未发现明确人传人证据及医务人员感染。已排除传染性非典型等病原。 ,无,无,2020-01-06 21:54,iPhone客户端,144,454,458
Ioh3JpCZD,请叫我芳芳小姨,3212509033,怕什么来什么，孩子住院了😭 ,无,无,2020-01-06 21:53,三星Galaxy S10,0,0,0
Ioh3taz33,谢晶丶,6210288902,世事难料，喝个酒都能喝出，还是要对身体多一些敬畏之心。 南通·如东县 ,无,无,2020-01-06 21:52,iPhone客户端,1,0,0
Ioh3kfBrz,师俊峰,1561212434,图解疾病| 图解疾病| ,无,无,2020-01-06 21:52,学习强国客户端,0,0,0
Ioh2ntJ2W,奥莉奥不是小饼干,1747265521,最近经历了支原体感染、、扁桃体化脓都还没恢复好今天眼睛又开始结膜炎自从上了幼儿园一直都处在升级病毒库失败的状态新的一年要红红火火健健康康的,无,无,2020-01-06 21:50,iPhone 11 Pro,12,4,23
Ioh1BhXRw,白云喝酒,5401372152,我在看：【武汉现不明原因病人，武汉疾控中心：没有收到关于非典的信息】  武汉现不明原因病人，武汉疾控中心：没有收到关于非典的信息 ,无,无,2020-01-06 21:48,新浪新闻客户端,0,0,0
Ioh1zvfzO,鸿朗祁峻裕djcq,6559170311,上前，“神龙大哥——神龙大哥——” 　　小神龙一翻身，呼呼大睡。 　　大喊  ,无,无,2020-01-06 21:48,微博 weibo.com,0,0,0
Ioh1na2PR,谭老幺T,6036749409,我在看：【武汉出现不明原因病人_新浪专题】   ,无,无,2020-01-06 21:47,新浪新闻客户端,0,0,0
