微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InPtF3qG2,还我人权---为母伸冤,7333363260,杀医案”如果一切依据“法律”，有“正规”的渠道解决问题，朝阳“杀医”将会消失！！！可是这些“法律”连执法者都不遵守。他们的初心是：如何多捞点，如何坑百姓。至于反映渠道他们也会人为堵死，冷血的看着：医患互相伤害。“走”的也不会是他们。山西没有人权！新歌《太原市卫健委之歌》也叫（这里蛀虫心黑体肥）。曲调来自好听的（五环之歌）。     啊~~公平，你在卫健委的脚下。     啊~~国法，你在卫健委的垃圾堆。    卫健委把手中的权力，     全部都献给医院。     卫健委把坑，蒙，骗，全部都留给老百姓。     啊~~权力，     啊~~金钱，     卫健委是医院的黑保护伞。为了找到我母亲被太原市太航医院治死的证据，我申请了医疗鉴定，这个权利是国家赋予每个公民的。当所有证据指向医院是治死我母亲的凶手时，太原市卫健委在拖了1年7个月后，伙同医院剥夺了我的医疗鉴定权。我用中国法律和他们谈，他们竟然用外国法律回答。他们玩忽职守，滥用职权。忘了这是在中国境内。我实名举报太原市卫健委权力寻租，太原市太航医院就是权力的受益者。我真诚希望监察纪检，卫生系统的上级部门能来审查。先查我举报是否属实，不属实法办我。如果查出太原市卫健委确实违法，请对蛀虫别手软。我的资料他们2方全有。                                                                        患者儿子：李杰                                                                                2020.01.031个卫健委，就好几只蛀虫，太原市要创建文明城市？怎么创建？靠嘴吗？他们过好年了，老百姓的年就过不好。那是喝人血，吃人肉，敲骨吸髓的蛀虫。卫健委的一个字都不能信，公信力=0。它的标签就是：坑，蒙，懒，骗。卫健委的土皇帝们敢对质不？把你伪善的面具撕碎。卫健委朝南开，有理没钱莫进来。,无,无,2020-01-03 23:40,微博搜索,0,0,0
InPsUlWRe,人间理想是肖战105,7318085237,最近老人和孩子尽量少出门，口罩要带好 ,无,无,2020-01-03 23:38,HUAWEI Mate30 Pro 5G,0,0,0
InPsaySa6,却把他乡当故乡,5856279137,我免费围观了  的回答，问题价值 388.00 元，快来一起围观~ <br />微博问答:如何看待武汉发现不明原因肺炎？具体情况如何？ ,无,无,2020-01-03 23:36,微博 weibo.com,0,0,0
InPs2Clp4,钡是Ba也是1312还是ML,5511261687,🙏🙏🙏🙏🙏🙏 ,无,无,2020-01-03 23:36,Share微博客户端,0,0,0
InPrMnqf8,用户5523605833,5523605833,我在看：【患者转入传染病医院 市场附近居民感染】  患者转入传染病医院 市场附近居民感染 ,无,无,2020-01-03 23:35,新浪新闻客户端,1,0,0
InPrG8aVp,用户5523605833,5523605833,我在看：【武汉出现不明原因肺炎病人_新浪专题】   ,无,无,2020-01-03 23:35,新浪新闻客户端,1,0,0
InPrDs6eI,建邦可读,1281264771,最新通报来了，武汉不明原因病毒性肺炎，我们能知道什么 ,无,无,2020-01-03 23:35,微博 weibo.com,1,1,1
InPrr3UER,桃儿梦,6061300575, 时刻关注  春节过后是重要时刻  希望大家平安无事 ,无,无,2020-01-03 23:34,Android,0,0,0
InPravFAW,咕噜咕噜迷糊小姐,5099134438,本来想去逛街的 突然想到这个热搜 算惹 生命安全最重要 再等等消息吧🙏希望不是大问题 ,无,无,2020-01-03 23:34,iPhone客户端,2,0,2
InPr0aNDg,TEQOYA得康氧负离子空气净化器,5738672657,武汉卫生局发布了肺炎传播的信息，TEQOYA得康氧TeqAir系列产品在韩国做了肺炎克雷伯菌测试，3小时内有消除99.9%的功效↓  负离子杀菌消毒有两个途径：一是切断传播途径，空气中的细菌病毒，大多都是和灰尘、飞沫等结合在一起，在空气中传播，而负离子通过沉降灰尘，使空气中能够传播的细菌和病毒数量大幅降低，传播途径被切断。二是杀灭作用，负离子带有电荷，和细菌病毒结合后，会改变细菌病毒细胞膜表面的生物电位，导致细菌病毒失去生物活性，从而达到了杀菌消毒的效果，所以对冬春季的流感病毒也是很有作用的。,无,无,2020-01-03 23:33,微博 weibo.com,0,0,0
InPqPxfg9,綦江法院,3916135466,【武汉卫健委：】3日，：2019年12月以来，我委开展呼吸道疾病及相关疾病监测，发现不明原因的病毒性肺炎病例，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。流行病学调查显示，部分病例为武汉市华南海鲜城经营户。截至目前，初步调查表明，未发现明显的人传人证据，未发现医务人员感染。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。疫情发生后，国家和省卫生健康委高度重视，派出工作组和专家组赴武汉市，指导当地开展疫情应对和处置工作。武汉市卫生健康委在全市医疗机构开展相关病例搜索和回顾性调查，已完成对华南海鲜城的环境卫生处置工作，进一步的卫生学调查正在进行中。 ,无,http://t.cn/EGc2DE2,2020-01-03 23:33,iPhone客户端,8,0,7
InPq8neCB,vastgold,1401599135,又是什么病毒🦠变异了？,无,无,2020-01-03 23:31,无,2,0,0
InPpPudhS,贵港普法,6014513576,武汉不明原因肺炎患者已发现44例 重症11例【最新】武汉不明原因肺炎患者已发现44例 重症11例 ,无,无,2020-01-03 23:30,专业版微博,0,0,0
InPpInl5L,二月·初一,5350556720,12.31一觉醒来深陷武汉不明肺炎恐慌于是这几天就直接睡过去了年都没好好跨…今天择日不如撞日（撞上下雨）与嘤出门剪发＆吃大餐。短发只有零次和无数次！二刷西贝莜面村又撑惹。补图梦回9.21第一次与嘤理发以及10.3外婆生日宴。图9是外婆和她的亲妹妹，也是她唯一的亲兄弟姐妹，也即润墨的亲外婆,无,无,2020-01-03 23:30,前置双摄vivo X9,0,0,0
InPpzdra5,丶大象迷了路,5984735354,,无,无,2020-01-03 23:30,Share微博客户端,0,1,0
InPoY1k5H,橘味甜俊,2813794987,我刚买好票 看到这个热搜…武汉还好吗…还能去吗…… ,无,无,2020-01-03 23:28,iPhone XS Max,25,0,46
InPoi3lJQ,洁郦77533,6436408965,散布谣言8人被依法处理  ,无,无,2020-01-03 23:27,iPhone客户端,0,0,0
InPo01l6o,AI交易机器人-摩羯指数,1919126821,武汉最新通报！不明原因肺炎患者重症11例评：44人有11人是重症，说明治疗方案效果不佳。武汉的朋友要小心谨慎。武汉最新通报！不明原因肺炎患者重症11例 ,无,无,2020-01-03 23:26,iPhone X,15,4,0
InPnPnT5r,是一颗紫薯,5307017827, 马上去某宝备好板蓝根和口罩，事态比想象中要严重。某些人总说不信谣不造谣，真是搞笑。我怕死，我惜命。信不信是我自己的事。小心驶得万年船 ,无,无,2020-01-03 23:25,三星 GALAXY Note8,34,1,15
InPnP7KWr,卢浮宫出逃艺术品,5891024718,？？啊啊啊那我出门多揣几个口罩 ,无,无,2020-01-03 23:25,魅蓝 metal,2,0,1
InPmShX1f,我是可可呀呀呀,5836125799,愿平安健康,无,无,2020-01-03 23:23,Redmi Note 8 Pro四摄,0,0,0
InPmrFxK0,Shawn丶PG,6081570299,希望好心人可以帮帮这位同学，病因可能来自武汉近日的肺炎  武汉 ,无,http://t.cn/AisG1wiK,2020-01-03 23:22,vivo X23全息幻彩,0,0,0
InPmm4vaO,湖南政法,5873139785,【：重症11例】截至今天8时，武汉市卫健委共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例。目前所有病例均接受隔离治疗，已追踪到121名密切接触者并进行医学观察。初步调查表明，未发现明显的人传人证据，未发现医务人员感染。  ,无,http://t.cn/EhGn2gw,2020-01-03 23:22,小米6X 拍人更美,6,0,0
InPkRAmAx,你的名字-Zz,5609400150,正在感冒咳嗽流鼻涕的我瑟瑟发抖 ,无,无,2020-01-03 23:18,iPhone客户端,2,0,0
InPkKu4O0,点吗a备酸角_iH,7349683650,可怕。。。可怕(๑ó﹏ò๑) ,无,无,2020-01-03 23:18,荣耀V10 我AI的快,0,0,0
InPkIpLmi,品牌维度,1072967555, 【】 据武汉市卫健委3日最新通报，截至当日8时，共发现符合不明原因病毒性肺炎诊断患者44例，其中重症11例。 　　通报说，目前所有病例均在武汉市医疗机构接受隔离治疗，除11名重症外，患者生命体征总体稳定。 　　流行病学调查显示，部分病例为武汉市华南海鲜城经营户。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。截至目前，初步调查表明，未发现明显人传人证据，未发现医务人员感染。（新华视点）,无,无,2020-01-03 23:18,安全与健康超话,3,1,0
InPkbCkql,颜兮喋喋聪,1794447704,希望赶快找到传播途径 ,无,无,2020-01-03 23:17,OPPO Reno 10倍变焦版,2,0,0
InPjY38Zs,含山普法,3468571322,【 ：不明原因病毒性肺炎患者增至44人，121名密切接触者接受医学观察】1月3日下午5时，武汉市卫健委发布不明原因病毒性肺炎最新情况通报，截至当日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。,无,无,2020-01-03 23:16,微博 weibo.com,4,1,1
InPjwxoyD,橘洲星火,1847142781,还有一个礼拜就要进入春运了，届时人口流动是空前的，希望能早日查明原因🙏🙏🙏 ,无,无,2020-01-03 23:15,无,6,1,0
InPjd5gLe,请你吃糖oo,6031165406,愿平安🙏 ,无,无,2020-01-03 23:14,糖糖是热巴的爱丽丝,1,0,0
InPj0Dkvr,英赢6293007310,6293007310,我在看：【武汉共发现44例病毒性肺炎患者 其中重症11例】  武汉共发现44例病毒性肺炎患者 其中重症11例 ,无,无,2020-01-03 23:14,新浪新闻客户端,0,0,0
InPiX8VJq,木慕木子,3469830790,下周出差武汉，还能去吗,无,无,2020-01-03 23:13,iPhone客户端,2,0,10
InPiTes8u,yaletdy,6081545547,平常心看待吧，做好卫生，不去人多的地方，我就在武汉，我们这块还好，大家都很淡定，昨天去给小孩买口罩，药店口罩一大堆，没什么人买，据说有的地方好像口罩抢光了 ,无,无,2020-01-03 23:13,iPhone客户端,1,0,4
InPiygEwP,我喜欢哒蓉妹瑶妹还在抠脚吗,6570387587,爆出不明肺炎的第二天我喉咙不舒服，流鼻涕，好恐慌,无,无,2020-01-03 23:12,HUAWEI nova 3e,5,0,2
InPisFin2,诚信就有力量,6464401646,【林鄭在高鐵西九龍站視察口岸防控措施 對前線清潔人員表示感謝,无,无,2020-01-03 23:12,华为畅享9S超广角三摄,1,0,0
InPi1tl5l,灬黑礼服灬,1595103002,林鄭月娥在高鐵西九龍站視察口岸防控措施 對前線清潔人員表示感謝香港特區行政長官林鄭月娥今日（1月3日）到香港高鐵西九龍站，視察本港就湖北省武漢市出現的肺炎病例群組個案，在出入境口岸所採取的預防措施。　　 林鄭月娥在食物及衞生局局長陳肇始教授陪同下，在出入境口岸聽取衞生署衞生防護中心港口衞生科人員講解健康監察措施，包括提供健康資訊、以紅外線熱像儀對入境人士進行體溫監測，以及跟進發燒的旅客。林鄭月娥與前線人員交談，了解他們執行防控措施的情況，亦感謝他們為保障市民和旅客的健康辛勤工作。 ,无,无,2020-01-03 23:11,限量版的iPhone X,82,3,19
InPhEpmkL,冰点绿豆,2005134611,散布谣言8人被依法处理  ,无,无,2020-01-03 23:10,iPhone客户端,0,0,0
InPhmEOB4,香港商報網,1847123567,【 ：不明原因病毒性肺炎患者增至44人，121名密切接触者接受医学观察】1月3日下午5时，武汉市卫健委发布不明原因病毒性肺炎最新情况通报，截至当日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。,无,无,2020-01-03 23:10,微博 weibo.com,62,34,20
InPh1onBe,Ms_七月,3853372464,2019.1.2补发武汉项目第一天沟通，除了客户要求多我啥也没记住,无,无,2020-01-03 23:09,iPhone客户端,0,0,0
InPgYa1FW,品牌维度,1072967555, 【武汉市卫健委关于不明原因的病毒性肺炎情况通报】 未发现明显的人传人证据，病原鉴定和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。 ,无,无,2020-01-03 23:09,安全与健康超话,3,1,1
InPgSyfnZ,灬黑礼服灬,1595103002,最新！武汉不明原因肺炎患者已发现44例 重症11例1月3日，武汉市卫健委发布情况通报。2019年12月以来，卫健委开展呼吸道疾病及相关疾病监测，截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。所有病例均在隔离治疗  已追踪到121名密切接触者目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。据通报，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。部分病例为武汉市华南海鲜城经营户流行病学调查显示，部分病例为武汉市华南海鲜城经营户。截至目前，初步调查表明，未发现明显的人传人证据，未发现医务人员感染。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。疫情发生后，国家和湖北省卫生健康委派出工作组和专家组赴武汉市，指导当地开展疫情应对和处置工作。武汉市卫生健康委在全市医疗机构开展相关病例搜索和回顾性调查，已完成对华南海鲜城的环境卫生处置工作，进一步的卫生学调查正在进行中。,无,无,2020-01-03 23:08,限量版的iPhone X,18,6,10
InPgwqAFa,日天教教主啊,5249074650,十号之前应该。。。没什么问题吧。。。天河机场应该。。。没什么问题吧。。。 ,无,无,2020-01-03 23:07,荣耀V20 4800万3D相机,4,0,1
InPgworIC,陈文伍,1271366733,已发现不明原因病毒性肺炎患者44例】1月3日，武汉市卫健委发布关于不明原因的病毒性肺炎的最新通报。通报称，截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎患者44例，其中重症11例。所有病例均在武汉市医疗机构接受隔离治疗。新京报我们视频的秒拍视频 ,无,无,2020-01-03 23:07,无,4,4,1
InPgckacn,银河之星屑,1807887387,  给那些部分叫嚣着“我们本地人都没几个戴口罩，不懂你们外地人怕个什么”的武汉本地人，和部分骂着“你们武汉人都不怕死不戴口罩，也不要害别人好吗？”的外地朋友看看，到底是不是没人戴口罩 ,无,无,2020-01-03 23:07,微博国际版,37,0,24
InPfWnirS,我叫博雅CZM,6890920688,注意身体 ,无,无,2020-01-03 23:06,Android客户端,3,0,0
InPfQpzne,藍色2008HK-童靈彩光聖,2675736552,我分享了香港政府新聞網的微博视频 ,无,无,2020-01-03 23:06,nova5Pro人像超级夜景,0,0,0
InPfQ9eS2,夏静1126,5259683578,希望早点查明原因，马上过年了，希望大家都平安,无,无,2020-01-03 23:06,无,2,0,0
InPfz2c0E,夏日的岁岁平安,5818676572,今天开了寒假班会。弄了寒假的时政宣讲分工。很快就要放假啦，还有六天。我要和马东酶，孙红雷过相爱相杀（并不）的日子了生化杀我。老师今天讲了武汉的肺炎。不管是不是肺炎的问题。为了我们的健康，防止尽量肺炎和流感，大家少去人多密闭的地方，还有出门一定记得戴口罩！ ,无,无,2020-01-03 23:05,何运晨超话,8,0,20
InPePuNkR,一定要比你轻,3299224592,我买的去武汉的票是不是可以退了呢,无,无,2020-01-03 23:03,无,5,0,5
InPes8T3R,金旺成,5056095538,关注武汉不明原因病毒性肺炎 ,无,无,2020-01-03 23:02,HUAWEI Mate 10,0,0,0
InPepuzeu,cc同学20考编必上岸加油加油,1884419620,这种时候还造谣唯恐天下不乱的人其心可诛 ,无,无,2020-01-03 23:02,Android客户端,1,0,0
InPaj4TPw,清风-金林,6099543125,最新通报！武汉发现不明原因肺炎患者44例 其中重症11例 最新通报！武汉发现不明原因肺炎患者44例 其中重症11例 。。。今年年关如此不好过？生命在疾病面前太脆弱了，希望能尽快控制疫情，不然这中国新年也太难过了。。。猪年左一轮又一轮猪瘟，眼看鼠年来了，又来这么一出？世事难料。。。 ,无,无,2020-01-03 22:52,UC浏览器Android,0,0,0
InP9Wixzb,-萌懵檬,5861285818, 10号的火车票去武汉旅游 现在不知道是去还是不去,无,无,2020-01-03 22:51,vivo X20全面屏手机,0,0,3
InP9Hz08Z,用户6245095514,6245095514,太可怕了，我最近老是头疼，不知道咋回事 ,无,无,2020-01-03 22:51,iPhone客户端,0,0,0
InP9uhQqd,潘向晨,7036260246,武汉的事不好说，都被抓好几个了,无,无,2020-01-03 22:50,iPhone客户端,0,0,0
InP9keUbn,晚鹿-,3019735173,希望尽快查明病因！及时控制病情，确认是否会人传人。老天保佑！🙏武汉的人民多加小心！ ,无,无,2020-01-03 22:50,iPhone X,1,0,1
InP8ln2yn,finalrebel,3019023512,比起到武汉我好像还是更愿意坐国航吧,无,无,2020-01-03 22:47,iPhone客户端,0,0,0
InP7Ur0aR,映象网,2027773605,【武汉卫健委：】3日，：2019年12月以来，我委开展呼吸道疾病及相关疾病监测，发现不明原因的病毒性肺炎病例，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。流行病学调查显示，部分病例为武汉市华南海鲜城经营户。截至目前，初步调查表明，未发现明显的人传人证据，未发现医务人员感染。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。疫情发生后，国家和省卫生健康委高度重视，派出工作组和专家组赴武汉市，指导当地开展疫情应对和处置工作。武汉市卫生健康委在全市医疗机构开展相关病例搜索和回顾性调查，已完成对华南海鲜城的环境卫生处置工作，进一步的卫生学调查正在进行中。,无,无,2020-01-03 22:46,iPhone客户端,0,0,3
InP7Djmit,小叶朴_6002,2442508141,外出佩戴口罩密闭空间少呆 像防流感一样防不明原因肺炎 近日，武汉华南市场发生的不明原因肺炎事件，将“不明原因肺炎”的概念带入公众视野。1月3日，武汉市卫生健康委发布最新进展，截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重 外出佩戴口罩密闭空间少呆 像防流感一样防不明原因肺炎 ,无,无,2020-01-03 22:46,钉钉,0,1,0
InP7nnhqt,来碗源鱼丸,5359502952,这个不明原因 最让人不安。。。 ,无,无,2020-01-03 22:45,小米9,3,0,0
InP7dApyZ,别动我的星星·,6541592904,不信谣 不传谣今年冬天太暖了，病毒来势汹汹，做好个人卫生，常通风，适当锻炼提高免疫力才是真当然，特殊时期多备点药也是可以的,无,无,2020-01-03 22:45,无,3,0,0
InP78jlMg,宋中清主任律师,2726417763,   【武汉卫健委通报：发现不明原因病毒性肺炎患者44例】 武汉市卫生健康委员会01-03 17:042019年12月以来，我委开展呼吸道疾病及相关疾病监测，发现不明原因的病毒性肺炎病例，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。截至2020年1月3日8时，共发现符合不明原因的病毒性肺炎诊断患者44例，其中重症11例，其余患者生命体征总体稳定。目前所有病例均在武汉市医疗机构接受隔离治疗，已经追踪到121名密切接触者并行医学观察，密切接触者的追踪工作仍在进行中。流行病学调查显示，部分病例为武汉市华南海鲜城经营户。截至目前，初步调查表明，未发现明显的人传人证据，未发现医务人员感染。病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。疫情发生后，国家和省卫生健康委高度重视，派出工作组和专家组赴武汉市，指导当地开展疫情应对和处置工作。武汉市卫生健康委在全市医疗机构开展相关病例搜索和回顾性调查，已完成对华南海鲜城的环境卫生处置工作，进一步的卫生学调查正在进行中。 ,无,无,2020-01-03 22:44,宋中清律师Android,7,1,28
InP74pHHP,你好呀呀派大星,6323016073,最近想想想去武汉玩，还能去吗,无,无,2020-01-03 22:44,HUAWEI P30,1,0,0
InP6M762r,-焦糖星冰樂-,5667933506,我就在武汉,无,无,2020-01-03 22:43,王O小朋友iPhone 8,2,0,2
InP6CEoEq,用户7087237291,7087237291,我在看：【武汉中心医院承认30日凌晨收治多位疑似肺炎病人】  武汉中心医院承认30日凌晨收治多位疑似肺炎病人 ,无,无,2020-01-03 22:43,新浪新闻客户端,0,0,0
InP6x1Zz1,rabacca_lulu,1445074520,最让人不安的就是这个不明原因 ,无,无,2020-01-03 22:43,梦露一只柠檬鲸,2,0,0
InP5Czl8v,银河之星屑,1807887387,  我发现很多网友，不管武汉本地的还是外地的，出了这事之后真的都很搞笑。（划重点：免得说我也是地域黑，以下事例我举的都是部分人的言论，不代表整体，但存在感也不小，如果你没这么说过就请闭麦）我一个本地人和朋友们都怕得要死，31号一大早知道这事后大家都买了口罩，出门就带，地铁上戴口罩的一大堆，很多学校家长群也在发消息要大家注意。结果到了网上，武汉本地一些智障怎么就说得出口自己身边没人戴口罩的？你们不怕，有的是人会怕好吗？还有一些外地朋友也是搞笑，武汉本地发生这种事，你在几百公里以外城市咳嗽了也怕是武汉人传染的？还有一大堆人说我们不怕死还不戴口罩害人?还地域黑说我们吃野味活该得病?很多人本来就很担心害怕了，有些人在网上说话就不能过过脑子吗？,无,无,2020-01-03 22:41,微博国际版,98,0,53
InP4Y7y37,野莩,6535446091,    是不是已经传到香港的说？朋友给我香港新闻的截图... ,无,无,2020-01-03 22:39,iPhone,1,1,2
InP4R2fNB,狂躁的杏仁小饼干,3952079296,在线拜托全国各地不要再有什么肺炎什么呼吸类疾病突发了求求了！！平平安安健健康康的。年底已经够忙的了，武汉一出现不明肺炎，哦豁 老子加班都快猝死了 ,无,无,2020-01-03 22:39,iPhone客户端,0,0,0
InP4R1fKa,美酱要怀挺,3002774805,谁要怕就把火车票高铁票飞机票给退了，让我们候补的兑现一下呗,无,无,2020-01-03 22:39,iPhone客户端,9,0,6
InP4QpAcZ,等待雨声,6513142627,希望早日消灭肺结核 🙏🙏🙏 ,无,无,2020-01-03 22:39,iPhone客户端,3,0,0
InP4L7Wdo,我又熬夜了yaa,7317771811,我的旅游计划又要泡汤？ ,无,无,2020-01-03 22:38,iPhone XS Max,0,0,0
InP4HAuO7,一棵小草的世界无敌,2677562211,¡¾武汉卫健委通报：发现不明原因病毒性肺炎患者44例_凤凰网资讯_凤凰网¡¿2019年12月以来，我委开展呼吸道疾病及相关疾病监测，发现不明原因的病毒性肺炎病例，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。截至2020年1月3日8时，共... 武汉市卫健委通报不明原因的病毒性肺炎情况 ,无,无,2020-01-03 22:38,分享按钮,1,0,0
