微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InFXj3DIO,百姓社会聚焦,6276863417,【武汉8名散布肺炎疫情谣言者被查处】 武汉8名散布肺炎疫情谣言者被查处 （来自一点资讯） ,无,无,2020-01-02 23:25,一点资讯.网页版,0,0,0
InFWBjGUu,芜湖检察,3818846748,常规型肺炎基本上是病毒引发，肺炎症状多无发热、咳痰等典型症状，也有少数有症状或无症状。首发症状为呼吸急促及呼吸困难，或有意识障碍、嗜睡、脱水、食欲减退等，依据病史及临床表现、体征，结合血常规检查及胸部X线检查有助诊断，痰培养连续2次分离出相同病原菌可确诊，一起看视频了解下,无,无,2020-01-02 23:24,HUAWEI Mate 10,2,2,0
InFWdEOhK,和香港比香,5623551596, 害 该你死的时候你戴一百层😷都活不了不该你死的时候你张着嘴巴裸奔都没事真的 别不信！总之 相信国家相信zf 别传谣也别害怕 别忘了消除恐惧的最好办法是面对恐惧,无,#武汉肺炎疫情患者被要求继续留院#,2020-01-02 23:23,iPhone客户端,0,0,1
InFVJeU59,运城政法,6463753619,常规型肺炎基本上是病毒引发，肺炎症状多无发热、咳痰等典型症状，也有少数有症状或无症状。首发症状为呼吸急促及呼吸困难，或有意识障碍、嗜睡、脱水、食欲减退等，依据病史及临床表现、体征，结合血常规检查及胸部X线检查有助诊断，痰培养连续2次分离出相同病原菌可确诊，一起看视频了解下 ,无,无,2020-01-02 23:22,政法君的iPhone客户端,0,1,0
InFVljZBk,动物故事大王马文秋,1336449821,武汉不明原因肺炎患者转入传染病医院，市场附近有居民感染 武汉不明原因肺炎患者转入传染病医院，市场附近有居民感染 ,无,无,2020-01-02 23:21,内置浏览器,0,0,0
InFVghT8N,执小荦,5637416029,希望一切都好吧🙏今天跟妈妈说起来来着，虽然有3m但是一想到两个多小时戴着实在难受又去门口买了轻便一点的😷我妈根本不用担心我跟别人讲话啊我都是上了飞机就开始睡降落就醒来着Anyway 后天我就滚回家了🏃♀️ 天津·河北工业大学 ,无,#武汉肺炎疫情患者被要求继续留院#,2020-01-02 23:20,荦荦家的iPhone X,9,0,6
InFU9q9fk,吃喝玩乐选手,6969937773,我们都挺好 我在华南这里上学我都很好 谢谢关心地域黑真的没有必要了 ,无,无,2020-01-02 23:18,前后2000万 OPPO R11,7,0,5
InFTnhdQq,注册营养师熊家豪,1788237307,不明原因肺炎为同时具备以下4条，不能明确诊断为其它疾病的肺炎病例：1、发热（腋下体温≥38℃）；2、具有肺炎的影像学特征；3、发病早期白细胞总数降低或正常，或淋巴细胞分类计数减少；4、经规范抗菌药物治疗3－5天，病情无明显改善或呈进行性加重。曾暴发过的SARS、MERS以及人感染高致病性禽流感都属于不明原因肺炎之列。注意常开窗通风，勤洗手，打喷嚏、咳嗽要避开他人，不要和他人共用餐具毛巾等密切接触的物品。外出时尽量避免在人群密集、空气流通不畅的公共场所长时间逗留。如有疑似症状，请尽早就医。,无,无,2020-01-02 23:16,iPhone客户端,10,2,0
InFSVuyMu,PunchMyself,2162332023,,无,无,2020-01-02 23:15,iPhone客户端,0,0,0
InFSTq7If,走路不打字,2719535640, 武汉人怎么了，武汉那么大，一个小小的华南咋的你们这些地域黑了。如果真有大事，武汉还能每天这么平静吗？ ,无,无,2020-01-02 23:15,超好运iPhone 7 Plus,11,0,0
InFSED95k,如风过境lili,6704489523,这是传疫情最严重的那天晚上，江汉路超多人，大家欢欢喜喜跨年，丝毫没有受传闻中的疫情影响。我不是武汉人，但是在这里工作了一年多，对武汉的感觉还是挺好的，看到那些地域黑的喷子，真的是很无语，首先，发生这件事，是谁都不想的，既然已经发生，我们应该一起面对，而不是冷嘲热讽。同时，控制舆论总的来说是正确的，官方在给我们信心，同时我们自己也要有信心，相信一切都会好起来，大家照顾好自己就好了,无,#武汉肺炎疫情患者被要求继续留院#,2020-01-02 23:14,iPhone客户端,1,0,3
InFRkvLhg,股-见-愁,5830454847,今日大盘高开高走上涨1.15%，深市几大指数涨幅更大。权重仅银行跑赢大盘、酿酒、医药医疗板块趋弱。网红经济、游戏、消费电子、芯片、VR和华为概念等则领涨题材。个股普涨，涨停板86个，其中一字板12个，涨停被砸个股27个。跌停板1个，大跌3%以上个股14个。　个股活跃程度及脉络：　　盘面上看，网红经济概念掀起涨停潮，拉芳家化（603630）、天创时尚（603608）午后拉升封板，板块内近十股先后涨停；游戏板块涨幅居前，美盛文化（002699）、顺网科技（300113）、完美世界（002624）等多股涨停；受武汉肺炎事件影响，流感概念午后快速拉升，联环药业（600513）拉升封板，欣龙控股（000955）尾盘涨停；半导体板块表现较强，泰晶科技（603738）、通富微电（002156）、东山精密（002384）等涨停；白酒概念领跌，贵州茅台（600519）跌逾4%。　　主流看点：网红经济 　 　主板封板成功率：高,无,无,2020-01-02 23:11,微博 weibo.com,0,0,0
InFQLCCje,2020年第二次修改昵称,6283355517, 警惕一点没什么错，力挺医院。 ,无,无,2020-01-02 23:09,iPhone X,0,0,0
InFQgldQ9,草莓牛奶团团,1720761402,好可怕，武汉的朋友真的要带好口罩，出入洗手消毒。,无,无,2020-01-02 23:08,草莓Android,0,0,0
InFPqjkZZ,提味儿和嘞嘞,7336982815,  密切关注 ,无,无,2020-01-02 23:06,微博国际版,0,0,0
InFPi2LH3,田馥甄家的小馬,2003044395,任何病情没有查清楚之前 还是慎重点好 留院起码保障点 ,无,无,2020-01-02 23:06,小甜粽老田iPhone X,2,0,1
InFPgjlNv,一如既往84586,7332264988,不能有事啊！！ ,无,无,2020-01-02 23:06,华为手机 畅享玩不停,0,0,0
InFP4r8SC,普雅蔷薇,6042618446,想起了浪漫医生金师傅里面，真的得重视这种情况，医生们辛苦了 ,无,无,2020-01-02 23:05,前置双摄vivo X9,3,0,0
InFNpiHhs,对岸那些事儿,5534974411,任贤齐九孔从武汉返台，被绿媒纠缠询问“肺炎”，结果打脸…… 对岸那些事儿的微博视频 ,无,无,2020-01-02 23:01,微博 weibo.com,7,2,0
InFMlaZov,清风入梦曦,6228989583, 病毒确定种属类型也需要时间 现阶段做好隔离防护最重要  首先吵架就不应该在孩子面前 ,无,无,2020-01-02 22:58,all exam pass,4,0,0
InFM0r1GG,加油小佳佳518,2035858513,快点过去，我要回去吃过早的，还有我妈煮的饭。拜托啦,无,无,2020-01-02 22:58,HUAWEI P20 Pro,0,0,0
InFLExKqL,平安宣汉,3893196853,【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发一起通过视频让更多人了解下！ 医视频的微博视频 ,无,无,2020-01-02 22:57,Android,4,1,0
InFLl61JH,银河制造商,5271999660,病毒确定种属类型也需要时间 现阶段做好隔离防护最重要 ,无,无,2020-01-02 22:56,无,3,0,1
InFKA83kW,北京城少爷,6184395346,8名散播谣言者被查处 湖北武汉发现不明原因肺炎事件追踪 北京城少爷的微博视频 ,无,无,2020-01-02 22:54,前置双摄vivo X9Plus,2,0,2
InFKusEqr,IT数码君,3612298803,实事求是就好， ,无,无,2020-01-02 22:54,无,6,0,0
InFJdz77T,用户6695292128,6695292128,晚安😊吉祥所以，当一个人一生出来，实际上就是被判决了不定期的死刑，而且每一年、每一天、每一刻，你一不留神，你的命也许就没有了。所以，“朝闻道，夕死可矣。”就是说，要懂得在这个世界上好好地珍惜自己的生命，你连命都没有了，你还能够有什么？所以，希望大家好好地珍惜生命。静  心 · 净  念    开  悟 · 好  文   【FF就是你的生活活法】,无,无,2020-01-02 22:51,荣耀9青春版 全屏四摄,0,0,0
InFIAxPqc,王文胜水哥,1132709521,先控制住疫情，观察一段时间之后再说，健康安全第一，别太急。 ,无,无,2020-01-02 22:49,HUAWEI P10,10,0,0
InFIw9Fmw,情深致命_vhv,7332563846,必须呀，！ ,无,无,2020-01-02 22:49,nova4e 3200W立体美颜,0,0,0
InFI5xecj,梦梦呼呼睡,7054013100,不要引起不必要的恐慌吧,无,无,2020-01-02 22:48,iPhone 11,6,0,1
InFGhyQjL,源味的甜甜圈,6213202611,任何疫情，在没查明原因之前最好住院观察，所有人都应该全力配合。群众如果只会互相猜疑恐慌多生事端外没有任何好处。况且临近春运，这更应该好好控制~~ ,无,无,2020-01-02 22:43,成年快乐Android,5,0,0
InFGh0Gcz,新时代舆情,3052465574,【，】华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入传染病医院隔离治疗。武汉华南海鲜市场不明原因肺炎事件持续引发公众关注。新京报记者走访发现，相关患者已于2019年12月31日转入武汉市一家突发公共卫生事件医疗救治定点医院、也是一家传染病专科医院——金银潭医院进行隔离治疗，外人和家属一律不得探视。有患者表示，其病情已无大碍，希望外界不用再担心。此外，新京报记者了解到，华南海鲜市场附近小区有居民也感染了不明原因肺炎，目前已进入上述医院隔离治疗。武汉市卫健委宣传处负责人向新京报记者表示，关于此事的所有消息会第一时间在卫健委官方网站上公布，目前没有最新进展。,无,无,2020-01-02 22:43,华为P9手机摄影再突破,6,0,2
InFGekBvk,只看本质,1717751023,【事件】从A股医药版块暴发剖析事件驱动型资本的套路-vol004肺炎 UP主: 阿Test正经比比  【事件】从A股医药版块暴发剖析事件驱动型资本的套路 (哔哩哔哩客户端下载  ) ,无,无,2020-01-02 22:43,哔哩哔哩移动客户端,1,0,0
InFEOhPDn,瀚海恒沙,5277483258,  出门带个口罩吧，但也不必象当年某些低素质人群那样囤醋囤盐扰乱社会秩序。 ,无,无,2020-01-02 22:40,荣耀7X 全面屏手机,5,0,0
InFDWtYka,互联网互粉推广,5893025843,支持建议留院，观察一下 ,无,无,2020-01-02 22:38,Android客户端,10,0,0
InFDSCbv6,用户6805104448,6805104448,武汉中海尚城惊装修，房子到处漏水，一期比一期差！ ,无,无,2020-01-02 22:38,iPhone客户端,3,1,2
InFD5hevw,青_wuli峰,6029420377,隔离观察很正常吧，跨年街上还是很多人啊，想说我们武汉人心大就说呗，反正只等官方通报，自己注意好个人卫生戴好口罩，有不舒服及时就医，提心吊胆有用么，生活还得继续不是？,无,无,2020-01-02 22:36,李易峰的小蜜蜂,8,0,0
InFCfyDqU,布道宽窄,1000124571, 有了2003年的教训和经验，但凡出现某种疫情，我们处理这种事情还是到位的。 ,无,无,2020-01-02 22:34,宽窄观察超话,23,8,15
InFBVcumn,千屹玄,5669913866,我发现日常生活上已经把这件事情淡化了 网络上却沸沸扬扬 ,无,无,2020-01-02 22:33,iPhone客户端,7,0,0
InFBB5tbY,四十女人不老,7173110059,我正在爱奇艺看武汉通报肺炎疫情 发现27例病例 其中7例病情严重 其余病情可控，快来 一起看！ 武汉通报肺炎疫情 发现27例病例 其中7例病情严重 其余病情可控 ,无,无,2020-01-02 22:32,iPhone 6s Plus,1,0,0
InFBbE34b,柚木井,6782630499,無論是什麼病毒都不要太恐慌，但也不要掉以輕心。預防疾病從自己做起，有空多搜搜預防措施，注意衛生，對自己還有身邊的人負責。 ,无,无,2020-01-02 22:31,iPhone客户端,0,0,0
InFB90lrR,能梦见你是我的过人之处_,5839816938,等待官方发布消息，日常防护措施做好，别恐慌，也别轻视。大致就ok了。 ,无,无,2020-01-02 22:31,迷惑行为大赏,4,0,0
InFANb1kw,用户7326608758,7326608758,,无,无,2020-01-02 22:30,OPPO随光而变R17,0,0,0
InFAE1tS7,香港商報網,1847123567,【陈肇始：香港暂未发现与相关个案 将每日公布监测数字】因应武汉出现不明肺炎个案，政府与相关部门召开会议。食物及卫生局局长陈肇始说，本港暂时未发现与武汉相关的严重肺炎个案，为回应社会关注，当局将每日公布监测数字。陈肇始晚上见记者时说，当局会从多方面加强预防措施，除每日公布监测个案数字;明日起机场会为武汉抵港客机增设红外线热像仪，为旅客监测体温，并建议港铁及航空公司，加强清洁武汉抵港列车及航机。医管局前线员工若发现怀疑不明肺炎个案，会安排病人到负气压病房隔离治疗，并尽快化验，各部门亦会与持分者加强环境卫生措施，其中教育局及社署会分别致函学校、院舍及日间中心，民政事务总署会联络非华裔群组，呼吁加强卫生。,无,无,2020-01-02 22:30,微博 weibo.com,29,10,9
InFzWeAue,我是一只废瓜,2716042841,全球最大的疾控中心和疾控研究中心就在武汉等结果出来 自己做好一下防护 不用太过惶恐 ,无,无,2020-01-02 22:28,EVOL iPhone客户端,2,0,0
InFz3yxsl,大嘴龅牙很犀利,6671535525,【不用恐慌，下两场雨就会好转】祖德研究道医20多年，喜欢把复杂的问题简单化，而庸医喜欢把简单的问题复杂化，我认为所谓不明原因的肺炎，应该由于天气太干燥引起的，下两场雨就解决问题了，老百姓不必恐慌，注意多喝温开水。 ,无,无,2020-01-02 22:26,微博 weibo.com,14,0,4
InFyyx2vE,點新聞dotdotnews,7310744124,【香港暂未发现与武汉相关个案 将每日公布监测数字】因应武汉出现不明原因肺炎个案，香港特区政府今晚召开跨部门会议。食物及卫生局局长陈肇始在会后见记者时表示，香港暂时未发现与武汉相关的严重肺炎个案，为回应社会关注，当局将每日公布监测数字。 陈肇始表示，已经建议港铁和航空公司加强武汉至香港列车及飞机的消毒；前线医护人员也会保持警惕，如果发现怀疑个案，会安排隔离治疗，并且尽快进行相关测试。,无,无,2020-01-02 22:24,微博 weibo.com,48,6,18
InFxwqQ0I,玄殿大白-玄冬临不泣,6587270506,(王子的祝福)腊八节今天是腊八节腊八节是每年十二月初八有说法“过了腊八就是年”有喝腊八粥和泡腊八蒜的风俗寓意庆祝丰收今天你喝腊八粥了吗？腊八节除了祭祖敬神的活动以外人们还要逐疫突然想到了最近闹得沸沸扬扬的武汉不明肺炎事件希望在武汉的粉丝宝宝注意通风出门记得带口罩冬季本来就是感冒肺炎的高发期要多多运动保持身体健康~今天虽然还是感觉很不舒服但是我会好好调养身体的谢谢宝贝们的关心~ ,无,http://t.cn/AiRLAD8W,2020-01-02 22:22,爱觞超话,1,0,0
InFxtuNuV,峰林海涛,1157502503,【 家属：此前病人恢复良好】1月2日，武汉华南海鲜市场肺炎疫情持续引发关注。在武汉医疗救治中心，一位患者家属对 称，患者经治疗恢复良好，但是30日晚上被通知继续留院治疗，“原本1号2号就可以出院”。该患者家属表示，目前无法探望。,无,无,2020-01-02 22:22,iPhone X,3,1,2
InFxkiSnP,朱·居居大队长,5111903059,中科院病毒所就在武汉，病毒国家重点实验室也在武汉，全球最大的疾控中心和疾控研究中心也在武汉。所以大家不要紧张，该吃吃该睡还睡。 ,无,无,2020-01-02 22:21,HUAWEI Mate 20,17,0,9
InFwFeGnn,霍家丹丹,1393510450,任何疫情，在没查明原因之前最好住院观察，所有人都应该配合 ,无,无,2020-01-02 22:20,🍑霍建华iPhone 6(土豪金),6,0,0
InFsCohFY,·前戏,6614712534,感觉事情应该不大。又感觉事情应该不小。这一天天被新闻节奏带得忽上忽下。毕竟武汉的，表示没啥感觉，该咋咋滴，大街上，没任何慌乱和讨论，所以就请线上的某些朋友们放过，别在乱传乱说了！,无,无,2020-01-02 22:10,无,3,0,4
InFsxnmL4,狮城日记,5180191621,近期武汉陆续出现不明原因的肺炎疫情，新加坡卫生部密切关注。为避免传染，在14天内曾前往武汉的可疑病例会被隔离。从1月3日开始，所有从武汉飞抵新加坡樟宜机场的旅客都需接受体温检测，可疑病例将被转至医院做进一步检查。武汉的情况，目前也没有一个确切的说法。新加坡这么做，也有一定的道理，毕竟国家太小了，又是一个人流量大的国际城市，折腾不起啊。 ,无,http://t.cn/EZufoGA,2020-01-02 22:10,iPhone 11,3,1,2
InFrkAJ6v,活着哪有那么简单,3244398842,没事的人还是多注意个人卫生吧，该带的口罩还是得戴。别说的你们自己没事就不会有事一样，你们没事不代表别人没事！ ,无,无,2020-01-02 22:07,2019微博极速版,0,0,0
InFrc2EJk,kiar-alam,6998887750, 知道的人都知道了，只有不知道的憨批还在这里瞎哔哔,无,无,2020-01-02 22:06,iPhone客户端,0,0,0
InFqFuOwD,心机教主,5163965711,没啥大不了的，这个季节流感倒是挺严重，碰见很多人都一直咳嗽 ,无,无,2020-01-02 22:05,iPhone客户端,7,0,0
InFqr2qmB,做贷款的小糖糕,6507090065,不造谣 不传谣 冷静对待 ,无,无,2020-01-02 22:04,糖糕甜不甜Android,10,0,0
InFqdrZ9T,脸给你打歪了,6649023881,分享网易新闻《武汉现神秘肺炎——防治肺炎，你需要知道这些！（强烈建议收藏）》武汉现神秘肺炎——防治肺炎，你需要知道这些！（强烈建议收藏） 来自  2020年了  希望大家都健健康康平平安安的[狗] 好人要长寿 ,无,无,2020-01-02 22:04,网易新闻客户端,0,0,0
InFpTmJvq,安梓豪,6170940912,才发生了杀医的惨案，就爆出来这种事情。在这个时候第一线的永远是医务人员，我们是人，也会害怕，但是，没有人会拒绝任何一个病人 ,无,无,2020-01-02 22:03,无,4,0,1
InFpJAoOr,阿丝果,1826911263,,无,无,2020-01-02 22:03,iPhone 8 Plus,28,1,33
InFpE0P0F,花月似欢缘,3628376757,发生了公共卫生事件，本来就应该隔离到安全期结束，你觉得没什么，出去了别人怎么办？继续留院怎么了？当医院愿意留你？当医院闲着没事干？ ,无,无,2020-01-02 22:02,Android客户端,27,1,1
InFpgF956,临沂环境,3600956903, 【武汉病毒性肺炎感染途径有哪些？专家：野生动物和气溶胶均有可能】彭宜红教授表示，海鲜市场养殖海鲜需要溶洞，供养过程中都会产生气溶胶，所处环境比较密闭、湿润的，容易滋生有害物质。“气溶胶如携带病毒等病原体，这种形式非常容易被吸入肺部，所以更易导致呼吸系统疾病，如肺炎” ,无,无,2020-01-02 22:02,微博 weibo.com,1,3,1
InFpaas1Y,·玫瑰枪手·,6911565569,希望这事快点过去吧，害，我妈最近都不让我去人多的地方了，srds，学校难道不应该是人最多的地方，最危险的地方吗？,无,无,2020-01-02 22:01,阿曼のiPhone X,9,0,3
InFp7wdzX,ETO-Vincent,6834103177,,无,无,2020-01-02 22:01,荣耀10青春版,0,0,0
InFoRy9Dk,新闻热点微微评,5958558537,严防死守，其他什么的一切顾不上了,无,无,2020-01-02 22:01,华为Mate20保时捷设计,2,0,0
InFnbeyef,可芯麻麻啊,6605764021,"希望疫情早点得到控制，2,14号还要去看演唱会呢",无,无,2020-01-02 21:56,iPhone客户端,1,0,2
InFmGbYNT,高台检察,5645914761,【疫情患者被要求继续留院治疗 家属：此前病人恢复良好】1月2日，武汉华南海鲜市场肺炎疫情持续引发关注。在武汉医疗救治中心，一位患者家属对 称，患者经治疗恢复良好，但是30日晚上被通知继续留院治疗，“原本1号2号就可以出院”。该患者家属表示，目前无法探望。,无,无,2020-01-02 21:55,HUAWEI P30 Pro,1,0,0
InFmF1M6S,云中雨燕52427,7231129878,《 - 百度》来自百度的搜索结果 ,无,无,2020-01-02 21:55,iPhone客户端,0,0,0
InFlpBcD8,且慢明朝,1811571965, 留院观察是对的，疫情凶险，一定要谨慎。 ,无,无,2020-01-02 21:52,明朝版Android,2,0,0
InFllaBOz,布衣不二2018,2781004204,我围观了 的回答，围观仅1元，快来一起围观~ <br />微博问答:如何看待武汉发现不明原因肺炎？具体情况如何？ ,无,无,2020-01-02 21:52,微博问答,0,0,0
InFlh4NgM,晴天心明,1803822164,真不知道那些营销号部分不知哪里来的人，你们究竟想要给你们个什么答案？怎么不管怎么解释，你们阴暗的心里总想要不一样的答案来作证你们自以为是的想法？肺结核大家知道吗？是传染病！！！但是这种病一般治疗都在结核医院或者急救中心隔离治疗！不知道的可以去各自所在的城市，去看看结核医院或者急救中心有没有因为肺结核或者其他传染病住院的人！看是不是基本都住满没有床位了？现在发现不明原因的肺炎，隔离检查治疗有什么问题吗？事情吵得这么大，就算不传染也要隔离，不然一堆公知又会有话说。我在武汉，离急救中心华南海鲜城都不是很远，真没你们想的那么严重，连讨论的都没有，更别说什么戴口罩啊什么的（当然戴口罩也是好事），都散了吧,无,无,2020-01-02 21:52,小米9 Pro 5G,11,0,0
InFkJ3nce,就是不想被框住,6283726461,个人感觉周围都很正常，该考试还是在考试，所以大家不要在恐慌了，自己多多注意，,无,无,2020-01-02 21:50,前置双摄vivo X9,6,0,0
InFjoCZ5I,小姐姐笑的好甜,6813962214,本就流感高发期，出门记戴口罩，身体不舒服就及时就去医院，不要恐慌也不要不预防，就算没有肺炎这事，我们近期也要预防一手流行感冒不是。 ,无,无,2020-01-02 21:47,HUAWEI P10,0,0,0
InFiGANH3,徐璐的iD_,5414450827,带口罩营业 武汉·武汉体育学院 ,无,#武汉发现不明原因肺炎#,2020-01-02 21:45,小米9,13,0,6
InFin5dwy,海疆在线,1656316841,【】1月1日，有多名网友发视频称，武汉出港航班发现疑似传染病人。因武汉近期发现多例肺炎病例，上述视频引发关注。1月2日， 发微博称，经多方核实，武汉天河机场及各航空公司均未发现该帖所称的疑似传染病人乘机，也无视频中出现的航班。武汉天河机场已报公安机关调查处理。请大家不要转发不实信息。,无,无,2020-01-02 21:45,微博 weibo.com,3,1,0
InFhu81KO,句号句号我是逗号yu,6024094273,我顺手举报那个住在青岛 感冒了赖武汉身上的憨憨,无,无,2020-01-02 21:42,无,116,1,22
InFgUmEkn,图图全球搞笑幽默百乐门,5036697087,大家及时做好保暖增添衣物、多喝热水，如果有感冒发烧咳嗽的请尽快就医。出门可以戴上口罩，身体是最重要的,无,无,2020-01-02 21:41,iPhone 7 Plus,9,8,3
InFgR66Ab,军长蜀黍,5279679749,【疫情患者被要求继续留院治疗 家属：此前病人恢复良好】1月2日，武汉华南海鲜市场肺炎疫情持续引发关注。在武汉医疗救治中心，一位患者家属对 称，患者经治疗恢复良好，但是30日晚上被通知继续留院治疗，“原本1号2号就可以出院”。该患者家属表示，目前无法探望。,无,无,2020-01-02 21:41,无,0,0,0
InFgLtmVu,股民他是绅,3108017674,医药股异动！针对武汉不明原因肺炎 官方回应：未发现明显人传人现象医药股异动！针对武汉不明原因肺炎 官方回应：未发现明显人传人现象东方财富 ,无,无,2020-01-02 21:41,东方财富手机版,0,0,0
InFglb5P6,区块链达人-Coinicle,6928850461, 人心惶惶啊，大家出门记得戴下口罩,无,无,2020-01-02 21:40,微博 weibo.com,5,0,0
InFg1FVnT,用户6735718142,6735718142,一个人活在世界上，最重要的是心态要好：看见别人拥有的，要恭喜别人，因为别人拥有的就是人家修来的。今天难过、不开心，我们拥有的就是上辈子还没有完的缘分。所以心态的好坏，决定你的命运。人的一生要想通，既然无常，我们就要活得善良一点，多给别人留一点德，多说一些让别人感动的话，多做一些让别人感动的事，善良是福，功德是寿，知足是富，随缘就是贵。—20,无,无,2020-01-02 21:39,荣耀9i 千元潮美旗舰,0,0,0
InFfIstVl,广东台今日关注,31906528,武汉近日发现多例病毒性肺炎病例。1月1日，与病例有关的武汉华南海鲜城，已经休市整治。那么，这种病毒性肺炎到底是一种怎样的疾病？需要怎样加强防范呢？来听听医生的说法。  广东台今日关注的微博视频 ,无,无,2020-01-02 21:38,360安全浏览器,92,3,0
InFfHhuL3,圣·勃莱德杯,6336487026,今天晚上吃饭 坐车回家，没避开华南海鲜市场，路边停有警车，距离海鲜市场一公里多的我还是很关注的，毕竟附近居民已经有感染的，鬼知道我们小区附近有没有哪个勤快的人去那里买了东西啊，只能正常上班 出门戴口罩，就是不敢去逛街 ,无,无,2020-01-02 21:38,OPPO R9s,15,0,4
InFfH1ghZ,阿佳还是那个阿佳,6067554689,武汉的 觉得蛮好 街上没人谈这事不要再谣传一些奇奇怪怪的事情了,无,无,2020-01-02 21:38,阿佳i一博Android,1,0,5
InFftrWDb,任盈盈的笑傲江湖,1226831991,地铁上戴口罩的也不多啊 ,无,无,2020-01-02 21:37,iPhone客户端,7,0,0
InFf7zeJx,兰州交警指挥中心,5863565662,【科普：什么是肺炎？怎样预防？】肺炎的症状及发病原因是什么，下面是大多数常见肺炎的发病机制，转发一起通过视频让更多人了解下！医视频的微博视频 ,无,无,2020-01-02 21:37,微博 weibo.com,2,0,0
