微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IpEuP0iuu,久久杂货铺,5711907339,今天去b站刷了国超的视频，他太好了，太暖了，一定要照顾好自己的身体，真的超级难受😭，国超加油，冲冲冲！！！！ ,无,无,2020-01-15 23:23,任嘉伦超话,3,0,0
IpEuMEvqw,晨光午茶摘聞繪友分享閱讀觀,3247654494,武汉确定新型冠状病毒感染的病例41例 不排除有限人传人可能   ,无,无,2020-01-15 23:23,央视新闻,0,0,0
IpEuJqnKs,然后就没有然后了啦啦啦,1888000063,第二针有点发烧 睡不安稳 小可怜,无,无,2020-01-15 23:23,馒头麻麻的iPhone客户端,1,0,0
IpEummCMv,岁月忘情-豆儿,1709310574,无人机，山火，，集体辞职。2020年的开年简直太魔幻了。 ,无,无,2020-01-15 23:22,iPhone 7 Plus,2,0,3
IpEtJnkSQ,简单点就好SY,6408003522,日常祈福，这两天三次元的事情太多了，宝宝生病发烧了，这两天没日没夜的照顾他，wb都没时间更多关注了，俩宝和宝宝对我来说都一样很重要,无,无,2020-01-15 23:20,无,0,0,2
IpEt58FXV,Decades-LS,2784938031,3m+14d昨天带十一打了13价肺炎疫苗哭得那叫一个惨 晚上就开始作妖不睡觉 早就约好今天带她去照相 想着中午好好睡一觉下午带她去结果还是在家作妖不睡觉 到了照相馆困的眼神迷离发脾气 最终以照了五张相结束今天的照相之旅 这个孩子最近从睡神变成了睡渣 特别特别难哄睡 老母亲快疯了,无,无,2020-01-15 23:19,iPhone客户端,3,0,0
IpErLiNgt,信息日报,1685336690,【 专家：喂水会导致致命】据报道，一只被轻微烧伤的考拉“亚尼”在得到救治后伤势逐渐复原，只有手脚受到轻微烧伤，但最后却因为好心人喂它太多水而死于。澳大利亚动物界野生动物庇护所在社交媒体上呼吁，正常的考拉其实不需要喝水，只需要进食树叶来获取水分。当考拉直接仰头喝水并摄取过多水分时，水可能会进入它们的肺部从而引起，这对它们来说相当致命。,无,无,2020-01-15 23:16,微博 weibo.com,2,1,1
IpEr7qnYK,Aydiosmio,2440481911,【港府：武汉患者大多为华南海鲜市场水产摊贩】采集到的对新型冠状病毒呈阳性的环境样本是在水产摊档附近的地面、台面、手套等处…港府：武汉患者大多为华南海鲜市场水产摊贩 ,无,无,2020-01-15 23:14,Android,0,0,0
IpEqIjK9z,大婷呢1998,7313191192,宝宝住院了,无,无,2020-01-15 23:13,iPhone客户端,0,0,0
IpEqvhcJZ,大鹏生物,5909210528, 双球菌体外培养🧫 大鹏生物的微博视频 ,无,无,2020-01-15 23:12,考试培训 · 视频社区,1,0,0
IpEpJpCs5,泪儿520,2007171495,怪的呢，是她自己取的还是被人喊的？ 　　一想到叫叫居然还有过别的  ,无,无,2020-01-15 23:11,微博 weibo.com,0,0,0
IpEpqw3Ns,健康VIP养生,6017737398, 季节交替高发季节交替高发 ,无,无,2020-01-15 23:10,手机新浪网,0,0,0
IpEpmCQMh,老彭_72393,1419086502,新病毒已经被命名，无“武汉”。境外第一例患者在泰国接受治疗，病情稳定。世界卫生组织不建议对来中国旅行进行限制。摘要：1月12日，世界卫生组织正式将造成武汉疫情的新型冠状病毒命名为“2019新型冠状病毒(2019-nCoV)”，未提及“武汉”。 ,无,无,2020-01-15 23:10,微博 weibo.com,0,0,0
IpEohBEZL,蓝伊芸,6509119814,腹部 疼痛不适 症状自检：右上腹：（胆结石、胆囊炎、肝炎、肝癌等）上腹：（胃病、十二指肠溃疡、心绞痛、大叶性等）左上腹：（胰腺病、胃病等）右侧腹：（肾脏结石、输尿管结石、升结肠肿瘤等）中腹：（急性肠炎、肠梗阻、铅中毒等）左侧腹：（肾脏结石、输尿管结石、降结肠肿瘤等）右下腹：（盲肠炎、阑尾炎、尿路结石或炎症、升结肠肿瘤等）下腹：（盆腔炎、前列腺炎、睾丸炎、直肠肿瘤、尿道结石或炎症等）左下腹：（女子附件炎、宫外孕、乙状结肠炎、男子精索炎等）,无,无,2020-01-15 23:07,微博 weibo.com,1,2,0
IpEoh2kQG,大蛇纳吉尼,1900014017,『武汉病毒基因谱公开，近80%似SARS，泰国现首例』武汉病毒基因谱公开，近80%似SARS，泰国现首例 ,无,无,2020-01-15 23:07,iPhone客户端,3,3,0
IpEnW41G2,吃不胖的曾小胖,5934015544,亲爱的仔仔，马上你就九个月了。妈妈要跟你说“对不起”，妈妈没照顾好你，让你第二次因咳嗽+喘，变成了，让你遭罪了。每当看着你被护士硬生生地压着扎针，你痛哭流滴，妈妈心如刀割，为什么让你受这种罪，如果可以替代的话，妈妈愿意替你受… ,无,无,2020-01-15 23:06,荣耀Magic2 魔法手机,1,0,0
IpEm569uU,环球资讯广播,1656831930,【 专家：喂水会导致致命】据报道，一只被轻微烧伤的考拉“亚尼”在得到救治后伤势逐渐复原，只有手脚受到轻微烧伤，但最后却因为好心人喂它太多水而死于。澳大利亚动物界野生动物庇护所在社交媒体上呼吁，正常的考拉其实不需要喝水，只需要进食树叶来获取水分。当考拉直接仰头喝水并摄取过多水分时，水可能会进入它们的肺部从而引起，这对它们来说相当致命。,无,无,2020-01-15 23:02,微博 weibo.com,42,11,5
IpElp7RL6,beix3995,2352981071,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 23:00,科普中国,0,0,0
IpEkM72T8,丛刚-地产研究员,7330167909,15日上午，武汉市卫生健康委员会发布通报，就新型冠状病毒感染的疫情回答相关疑问。通报称：截至目前，确定新型冠状病毒感染的病例41例。专家组综合患者临床表现、流行病学史和实验室检测等结果，确定新型冠状病毒感染的肺炎病例41例。其中以男性为主，中老年发病人数较多。病例早期以发热和咳嗽症状为主，早期可表现为持续性轻症，年龄较大或有基础性疾病患者，易进展为重症。多数确诊病例与华南海鲜批发市场暴露相关,无,无,2020-01-15 22:58,无,1,0,1
IpEktuzq2,长江网_留言板,1248924493,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。（长江日报）,无,无,2020-01-15 22:58,微博 weibo.com,1,0,0
IpEh7cEK9,一见钟情有独钟2000,7318738553,两个多月的新生儿，得了严重的，反反复复，曾多方求医问药效果甚微，反而病情进一步加重，于今早转院到茂名保健院，情况危急，本来这个农村家庭收入甚微，每天花费的医药费都是这个家庭的巨大负担，请社会广大有心人士伸出您的救援之手，帮帮这个困难的家庭，转发一下！！！🙏🙏🙏,无,无,2020-01-15 22:49,小米浏览器,0,4,0
IpEgHuj6g,普通货,6305882265,分享网易新闻《叫板“疫苗之王”辉瑞！首款国产13价疫苗上市》叫板“疫苗之王”辉瑞！首款国产13价疫苗上市 来自  13价疫苗作为世界上使用最广泛的球菌结合疫苗，已有102个国家将其列入国家儿童免疫计划。但由于中国的婴幼儿基数 ,无,无,2020-01-15 22:48,网易新闻客户端,0,0,0
IpEe8eICq,十五哥哥小八弟弟,3877964639,2020.1.4第一次肺炎的小八抽血、拍片、咽拭～哭的很丑，哥哥心疼的跟着哭。 十五哥哥小八弟弟的微博视频 ,无,无,2020-01-15 22:42,iPhone客户端,0,0,0
IpEdP0QSh,恒欣恋帅,6333513974,黔西南布依族苗族自治州·普安县,无,无,2020-01-15 22:41,前置双摄vivo X9sPlus,1,0,1
IpEdlquG0,用户7244270987,7244270987,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 22:40,科普中国,0,0,0
IpEbIDcJb,包包妹丶,2139780100,想去睇aga首场红馆演唱会 就话香港太乱唔建议去想去武汉睇樱花 无奈最近肺炎病毒闹得风风火火,无,无,2020-01-15 22:36,iPhone客户端,2,0,1
IpEa7qm10,大海6795骑马游览杭州湾跨海大桥,3962685976,大海6795骑马游览杭州湾跨海大桥来投稿发表文章：【武汉通报不明:不排除人传人 有家庭聚集性病例】现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。目前确诊的41例病例中，发现一起为家庭聚集性，夫妻两人发病，丈夫先发病，为华南海鲜批发市场从业人员，妻子否认有华南海鲜批发市场暴露史。微评：希望权威部门及时通报不明肺炎的相关情况，尤其是如何做好防范工作。春天就要到了，也到了传染病高发时段，做好防疫工作极为重要。【大海题】,无,无,2020-01-15 22:32,武汉超话,0,0,0
IpE9U77cS,今晚你睡小床吗,7330510914,今天是值得记录的一天。下午给安妮哄睡，她不睡，在床上折腾，我就看手机。她闹腾不小心嘴磕到手机上哭了，我说给妈妈看看嘴磕破没有。我扒开上唇，看到上牙床左边被磕破1毫米的一个小血点，没什么大事儿。然后跟她爸一起带她去打疫苗。今天打三针，够受的。例行儿保测评的时候，我问护士她出牙慢怎么办，护士一个劲儿的说没事，正常。我就坚持让她给看看，大概是我们俩没沟通上，她爸中间翻译了一下，我就扒开安妮的上牙床一看，哎？看到一条白线，再仔细一看，嘿嘿，小嫩牙滋出来了，就这么会儿功夫就露出尖尖角了！一定是下午把牙床磕破后助长了，哈哈，歪打正着啊！等了三个月，上牙终于要长出来了，我很高兴！终于把上牙等来了，这下我放心了！打针的时候，本来说好了她爸这次抱着她，她大了，我怕她疼的时候挣扎我弄不了她，可是关键时刻她爸竟然退缩，跟护士说他害怕，让我抱着孩子。🙊,无,无,2020-01-15 22:32,iPhone客户端,0,0,0
IpE8XhcTX,武汉美食旅游圈,2845057003,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。,无,无,2020-01-15 22:29,HUAWEI P30 Pro,0,0,0
IpE8u4E5Y,武汉三镇旅游圈,2196899474,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。,无,无,2020-01-15 22:28,HUAWEI P30 Pro,0,0,0
IpE7FuWLA,螺蛳粉激推,6106256740,头疼，后天就要去日本了，武汉最近坐飞机得查体温，我可别感冒了出去不了，真烦最近这鬼 ,无,无,2020-01-15 22:26,华为P9手机摄影再突破,1,0,0
IpE7BDLTH,木子woniu,3514593851,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 22:26,科普中国,0,0,0
IpE1i960o,Frinena,6719119928,真是天火赐福，考拉🐨 👿 ＝冰公主👿 喝淡水多了，都能出来跟她自己见面 ,无,无,2020-01-15 22:10,vivo X23 AI非凡摄影,0,0,0
IpE1eyidb,用户7329993446,7329993446,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 22:10,科普中国,0,0,0
IpE0l5sCB,清水鱼儿888,1620061925,专家解读|武汉不明原因最新进展 专家解读|武汉不明原因最新进展 ,无,无,2020-01-15 22:08,学习强国客户端,0,0,0
IpE0100lx,小米粒麦田,1742904393,孩她爹经常说我的一句话就是“这心大的”“我想二月份回家”“国内闹新型呢不知道吗，这心大的”“你让她自己玩就行”“艾玛，这心大的”“你说这个给她吃能行么？”“当然不行了，艾玛，这心大的”,无,无,2020-01-15 22:07,华为手机,0,0,0
IpDZgwASB,冷月清风900,7329000725,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 22:05,科普中国,0,0,0
IpDYWreGW,亲子育儿学,2347449262,【抵抗力】小儿容易发生上呼吸道感染或流感、猩红热、水痘、麻疹、百日咳等传染病，在抵抗力降低的情况下还有可能并发小儿。由于小儿有时与感冒症状相似，家长很容易将两者混淆。专家提醒，家长可以从“四看一听”入手，正确区别小儿与感冒。 ,无,无,2020-01-15 22:05,皮皮时光机,0,0,0
IpDYS2jDt,青春湖北,2321615032,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。,无,无,2020-01-15 22:04,无,5,2,4
IpDYH8PqZ,武汉交通广播,1915096531, 【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】    2020年1月14日0—24时，我市无新增新型冠状病毒感染的肺炎病例，无治愈出院病例，无新增死亡病例报告。    截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。                                                                发布机构： 武汉市卫生健康委员会                                                                     2020年1月15日 ,无,http://t.cn/R2WxQOQ,2020-01-15 22:04,iPhone 11,7,0,4
IpDYaBOh8,湖北卫视,1926786203, 【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。,无,无,2020-01-15 22:03,iPhone 8 Plus,1,0,0
IpDX5efRT,尬小妹6281629745,6281629745,爸爸检查结果出来了，疑似哮喘，需要住院一周和嫂子说了情况晚上不过去了嫂子：是不是你妈老是叽歪你爸，把他叽歪病了，一气之下住院休息去了？听到这话的时候特别想抽自己……嘴欠忍不住吐槽妈妈的不好，回过头来，怎么怨得别人说自己家人不好？我回复：不是，我妈也没特别经常叽歪，我爸也没有生气，他前两天回家冻到了病了而已，我让他去检查的，平时吃药就好了，在医院顺便看看。嘴欠嘴欠记录 ,无,http://t.cn/z8Icaha,2020-01-15 22:00,iPhone客户端,0,0,0
IpDWT7kd6,合肥博瑞室内设计培训,3966232686,  ,无,无,2020-01-15 21:59,微博 weibo.com,0,0,0
IpDW14eDJ,璧君日记,1812806060,我的小眼睛，是个很坚强的宝宝 ！  小，怕屁 璧君日记的微博视频 ,无,无,2020-01-15 21:57,iPhone客户端,0,0,0
IpDVzy7Hx,风泊天涯爱美丽,6441167957,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 21:56,科普中国,0,0,0
IpDVoCyOW,木木女乔喬,2970647603,关于最近的武汉不明原因的，，，搞的大家人心惶惶，，今这个消息明那个消息，一旦可疑发热就要重视起来，，，最近出了还有甲流乙流什么的，，我这夜班一来就遇到一个，，，幸好我都没接触到病人，，就算如此一看到检验结果还是戴了两个口罩去病房了，，，，，我就想回家我不想上班了啊啊啊啊啊啊啊啊，，，不知道是不是因为特殊时期怎么连抗病毒药都这么贵了。。。 ,无,http://t.cn/z8A5K27,2020-01-15 21:56,iPhone客户端,32,2,43
IpDV59wIm,长江日报,1898268644,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。（长江日报）,无,无,2020-01-15 21:55,微博 weibo.com,9,0,0
IpDUOzSfG,USAN葆婴-丹丹,1840626783,最近朋友圈里很多小朋友不是感冒咳嗽就是发烧。小孩生病受苦的不仅是小孩，还有大人！！！特别是给孩子输液，滥用抗生素，严重破坏身体的免疫力！所以平时一定要增强孩子的体质，提高孩子的免疫力！永远记得，预防比治疗更重要！ ,无,无,2020-01-15 21:54,iPhone客户端,0,0,0
IpDU6gk7g,江夏视点,6619140948,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，武汉市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。 ,无,无,2020-01-15 21:53,小米8周年旗舰手机,1,0,0
IpDU27r7r,湖北之声,1840551510, 【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，武汉市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。（来源：武汉市卫生健康委员会）,无,无,2020-01-15 21:52,iPhone客户端,3,0,0
IpDTXlJu8,我不饿不饿真的不饿,5864595691,2020.1.7～1.15，，共扎手背10次，皮试1次，静脉血2次，动脉血2次（第2次针在肉里来回找血管约1分钟，最后放弃检查）,无,无,2020-01-15 21:52,iPhone客户端,0,0,0
IpDTGg8Yv,国家应急广播,3349909324,【武汉新型冠状病毒感染的无新增死亡病例报告】武汉市卫生健康委员会发布关于新型冠状病毒感染的情况通报：2020年1月14日0-24时，武汉市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。via央视新闻 ,无,无,2020-01-15 21:52,微博 weibo.com,9,3,1
IpDTFkm57,楚天都市报,1720962692,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，武汉市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。,无,无,2020-01-15 21:52,微博 weibo.com,25,7,9
IpDT77n44,武汉微城事,5816015272,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。（武汉市卫生健康委员会） ,无,无,2020-01-15 21:50,微博 weibo.com,3,0,1
IpDSMF8vv,sanhewj,1216259215,新生儿15天，患在滨州医学院附属医院NICU，抢救无效死亡。如今社会发展到现在这种程度，患一个竟无力回天。 ,无,无,2020-01-15 21:49,微博极速版,0,1,0
IpDQfdfbE,胡舒立,1497882593,【港府：武汉患者大多为华南海鲜市场水产摊贩】采集到的对新型冠状病毒呈阳性的环境样本是在水产摊档附近的地面、台面、手套等处发现，未能锁港府：武汉患者大多为华南海鲜市场水产摊贩（来自财新客户端） ,无,无,2020-01-15 21:43,财新App,40,28,14
IpDQ2vylP,武汉发布,2759348142,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月14日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察450人，尚在接受医学观察313人，密切接触者中，没有发现相关病例。,无,无,2020-01-15 21:43,360安全浏览器,162,1221,160
IpDOIAYEw,你的果粒橙cc,3607217463,之前看微博说国超怕传染给晶晶所以锦衣之下里面的吻戏是借位今天在b站刷剪辑，又看见好多弹幕说不是借位，拍这个的时候肺炎已经好了啊啊啊啊啊啊啊我又可以了！！！ ,无,无,2020-01-15 21:39,橙橙🍊的iPhone 7,111,0,55
IpDMB9LtS,A手机应用app推广,6347318858,《港澳台专家组赴武汉市考察新型冠状病毒感染的疫情》为强化技术交流，应港澳台地区相关部门请求，2020年1月13-14日，武汉市卫生健康委接待了港澳台地区专家组实地考察。 ,无,无,2020-01-15 21:34,百度App,0,0,0
IpDLNwfGH,38aelig38micro38middot63349,5925955607,半个多月以来，武汉华南海鲜市场不明原因事件持续引发关注。据最新消息，病原体系一种新型“冠状病毒”。这是一种什么病毒？人类和病毒的关系你知道多少呢？  ,无,无,2020-01-15 21:32,科普中国,0,0,0
IpDLDck8y,森林搬运工,1875004485,张挺表示，汤唯拍《大明风华》一样很受罪，通过孙若微这个角色，更能让人清晰地看到帝王家庭的黑暗和乖戾。拍《大明风华》时，汤唯曾反复生病，被确诊。张挺认为，汤唯的身体状态和拍这种动心起念的戏是有关系的。孙若微在《明史》上只有392个字的记载，而汤唯的表演完成了人物漫长的人生历程，她用非常柔和的女性力量，一点点把朱瞻基身上黑暗的东西、魔性的东西包容化解掉了，“虽然感觉力量很薄弱，实际上却非常坚韧，我看下来觉得，换任何人来演，恐怕都出不了她那个味道,无,无,2020-01-15 21:32,若基夫妇超话,25,0,1
IpDLseAeZ,森林搬运工,1875004485,张挺表示，汤唯拍《大明风华》一样很受罪，通过孙若微这个角色，更能让人清晰地看到帝王家庭的黑暗和乖戾。拍《大明风华》时，汤唯曾反复生病，被确诊。张挺认为，汤唯的身体状态和拍这种动心起念的戏是有关系的。孙若微在《明史》上只有392个字的记载，而汤唯的表演完成了人物漫长的人生历程，她用非常柔和的女性力量，一点点把朱瞻基身上黑暗的东西、魔性的东西包容化解掉了，“虽然感觉力量很薄弱，实际上却非常坚韧，我看下来觉得，换任何人来演，恐怕都出不了她那个味道,无,无,2020-01-15 21:31,若基夫妇超话,34,0,8
