微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IplHFvpLJ,限量版溫柔tn,6558273052,小优惠，随着百度的蒸蒸日上，迅速发布到了全国。 　　“冯晓刚新剧组招募配角，要求：男，形象斯文，身  ,无,无,2020-01-13 23:33,微博 weibo.com,0,0,0
IplHstYz5,lindada-Y,1880802290,今天是小朋友输液的第四天了头两天输液的时候小朋友还挣扎得厉害第三天和今天就只是扎针的时候哭几声而已反而是我这个妈妈今天红着眼睛看小朋友扎针嗯 我真的太心疼了 太心疼我这个懂事的小朋友 这几天小朋友受太多罪了 抽血皮试+输液+每天不肯吃药要灌两次药今晚小朋友突然很乖乖的自己喝药 看着我的小朋友突然这么懂事我真的好心疼啊天啊求求你啊 让我的小朋友赶快好起来吧不要再让她打针吃药了 求求你吧,无,无,2020-01-13 23:32,HUAWEI P30 Pro,0,0,3
IplGQ6gC7,李小猫永远十八岁,2270167223, 最终我还是要打针～吃了一个周的药也没有压住这次奇怪的感冒病毒🦠。打完针回来，儿子也发低烧了，带他去市立医院拍了片，验了血，气管炎，轻微，给开了药，先吃两天看看。希望我们都快点好起来。晚上，我在社区医院打点滴的时候，老公下楼看了我一眼，给我拿了水，本来要送饭下来给我吃的，被我给拒绝了，我赶他回家照顾孩子，好让公婆早点回家休息，老人看了一天孩子不容易，也挺累的，这个时候，最怕老人跟着着急累倒。赶走老公后，我一边感叹自己何其有幸，生了一个懂事乖巧的儿子，嫁给一个知冷知热，疼我爱我的老公，人生足矣。老公回家没多久，公婆又来了，医院在他们回家的反方向，婆婆六十多了，公婆可能不太放心我，也有可能只是客气，但不管怎样，都让我觉得温暖，可能人就是这样，坚强时，别人给你再多甜头，你都不屑一顾，脆弱时，一点点的关怀都会让你深深感激，我婆婆进来那瞬间，我心底的那些感动，很快就被愧疚代替，突然觉得自己以往冲动时说的不好听的话是那么的不应该，以后我尽量克制自己的脾气，少忤逆他们，即使他们说的不对，即使我们育儿观念、人生三观上有很多不同，但我会尽量给老人们多一点开心，他们劳累了一生，诸多不易，老来还要操心子女和子女的孩子。婆婆虽然经常说话不过大脑，有时气的我吐血，但心是好的，我一直也在试着理解她，也感谢她。今年的我马上30岁了，我很庆幸，30岁来临之际，我成长了很多，明白了很多，懂得了感恩，理解为人父母的不易和做人的道理。趁父母亲人都还健在，趁他们还不是很老，趁亲人们都还在我们身边，趁我们还有点年轻，且行且珍惜。,无,#宝宝有颗少女心#,2020-01-13 23:30,iPhone客户端,1,0,1
IplFOxSB5,小锦鲤Evan,7335524600,今天是疫苗接种的日子，听说打十三价疫苗特别疼，我有点儿紧张。好在妈妈全程抱着我给了我大大的安全感，打疫苗时我哭了两嗓子就继续睡觉了。到家之后我干了一件了不起的大事，我把臭臭💩喷在爸爸妈妈的大床上了，妈妈欲哭无泪，只好开启了大换洗模式。,无,无,2020-01-13 23:28,iPhone客户端,0,0,0
IplFvlynb,sophie_wyj,1694347075,2020.1.13,无,无,2020-01-13 23:27,小米MIX2S 全面屏,7,0,5
IplELxFBh,Reservej-,6276335918,中午突然接到一个电话，没有备注，来自“湖北武汉”，接电话立马听出是Q的声音。我在想为啥和我打电话，为啥不在微信和我发消息。毕竟这年头除了推销和hr没有人给我打电话。我说“怎么了？你现在来南京了？还是不去哈尔滨了？”她说“不是，你上次问我的武汉肺炎，我问了导师。这个是有传染性的，你回武汉要带口罩，不要随便买那种一次性口罩，要买N95口罩，回武汉注意点。”我想到和她提起这件事是一两周以前了，其实我也就是随口一提，她居然真的去问了导师。事事有回应的感觉真好。高中有Q的三年，可真是安心，即使不在一个班级，跨越了四个楼层。来大姨妈会有红糖水，解不出的数学题会有答案，有最后一颗巧克力，有很多美好的事情。她会在放学等我走一段教学楼到门口的距离，我会在她脚骨折的时候推她的轮椅。高中很多朋友说，你有她是真的不需要男朋友。她就是我的机器猫一般的存在。我们半年没有怎么聊过天，但有些朋友就是没有时刻联系，可需要的时候永远在那。,无,无,2020-01-13 23:25,小米8周年旗舰手机,12,0,9
IplEK4VVo,鱼香茄子orz,1601573141,过年计划出游，眼睛都要找瞎了找不到一处可以玩的适合孩子的又比较近的地方，怕人多怕远，各种担心，怎么才能缓解上班族的这种假期出游焦虑症呢，年休假5天我真是不想说什么了，还要想方设法攒着，生怕哪个时候需要应个急，就像去年1月大小宝，2019年还没开始我一年的假期就用了五分之四，还剩一天干什么都尴尬，无力吐槽,无,无,2020-01-13 23:25,HUAWEI P10 Plus,1,0,4
IplDh2Rkf,七岁的韦恩,6335349752,【泰国现首宗武汉新型冠状病毒感染病例 患者已无征状】泰国出现首宗武汉新型冠状病毒感染个案，是武汉以外地区首度确诊这种病例。患者是一名61岁内地女子，早前由武汉抵达曼谷机场后，被检测出疑似病征，随后送往传染病研究所隔离治疗，昨日确诊感染新型冠状病毒。武汉这种内地城市，在香港泰国都发现输出病例的时候，国内各大城市均没有病例输入上报，不能不说是一件挺奇怪的事情。,无,无,2020-01-13 23:22,三星Note10＋ 5G,7,0,1
IplCE0MfE,shenwen52,1744779190,这两天空气确实不太行，鼻子眼睛都不舒服。有同事小孩肺炎了，他自己也一直咳咳咳。明天带口罩上班。 ,无,无,2020-01-13 23:20,小米8周年旗舰手机,0,0,0
IplBjgoDZ,我们是火车王,1650221440,最近国际国内都发生了好多大事件，我也看到了大家在各种微博下的讨论。有的知识分子在讨论话题时，说五毛是“贱畜”，有的五毛在议论伊朗问题的时候说知识分子是“舔蛆”，真是不堪入目。人家说：知行合一，大概是说，“知”是里子，“行”是表面，里子和表面要一致才算是真通透。可是两群人，相信不一样的“里子”，可“表面上”说的话却一样不堪入目，那两者之间又有什么分别呢？真是个不大不小的讽刺。,无,无,2020-01-13 23:17,iPhone,2,0,0
IplAV6jGy,老男孩漂流记,3016427531,失恋就像感冒，有的人感冒第二天就好了，有的人感冒转成了，可有的人却死在感冒上了。。。 沈阳 ,无,无,2020-01-13 23:16,HUAWEI P20,0,0,0
IplArwuQW,石油工人走天涯A,5347557824,分享凤凰新闻：武汉的罪魁祸首，原来是新型冠状病毒？ 武汉的罪魁祸首，原来是新型冠状病毒？ 来自  武汉的罪魁祸首，原来是新型冠状病毒？ ,无,无,2020-01-13 23:15,凤凰新闻,0,0,0
IplAlhIMG,KevinJ吉,1141256010,发出这条视频1天之后，全国的疫情就全面爆发了，再晚一天，可能就没有这样轻松的心情去记录，还好只是流感,无,无,2020-01-13 23:15,日常 · 视频社区,8,1,22
IplzXozZf,橘猫在橘灯下隐形了,2450469212,长那么大，想去一场演出会。然后咬咬牙，买了一张票。希望不要像大三那时那样，买好票取好了，就等那天，然后来了要挂十天水等不可抗力，浪费心情和财力。这时候就觉得，能自己赚钱真好。 ,无,无,2020-01-13 23:14,小米Note 3 拍人更美,1,0,6
IplzyfDvG,宜见钟琴,2428927831,今日不吃大锅饭了，叫小厨房备下一桌席面，再开一坛桑甚酒，咱们自个儿在屋里好好地热闹一番。” 　　“好嘞！”彩练欢呼一声，兴冲冲地跑去传话。 　　一方居有个小厨房，平日里只是做些点心羹汤，若  ,无,无,2020-01-13 23:13,微博 weibo.com,0,0,0
IplyJ7F34,文梦梦梦梦,3743952114,，住上了。农历19年的第二次呼吸内科。这次要住到年了,无,无,2020-01-13 23:11,iPhone客户端,0,0,0
IplygsXiw,拔丝香蕉屌爆了,1941196695,唔～马上可以回家了！到上海第一天咳嗽越发严重了，以为是普通感冒，结果是支气管炎,无,无,2020-01-13 23:09,iPhone XS,1,0,10
IplwYE4LA,空姐博物馆,5376029087, 我家亲戚刚有一个得 今天下午刚走，三天之内大出血，人走了，请问到底怎么回事？有懂的吗 太心痛了 ,无,无,2020-01-13 23:06,iPhone客户端,1,0,0
IplwXx2Ln,睿仔很酷,5706628214,儿子被诊断支气管，一整天都在医院，抽血的时候一声不哭，雾化的时候却哭的上气不接下气回家的路上又烧到了39度，给了退烧药自己又活蹦乱跳的玩了好一会，刚刚自己躺在我肩膀上睡着了好心疼儿子，希望夜里儿子不要咳一觉醒来就会好很多很多,无,无,2020-01-13 23:06,iPhone客户端,0,0,0
Iplu3zfzQ,AYU_1103_,2746308435,完了。看到同人文里讲到离布莱恩去世前两个月他出了个什么事故还住院我真的想不起来到底发生什么了……只知道他在1967年2月末住过院。（还不是因为他自己有哮喘还狂抽烟结果搞得疑似住院了）但后面怎么又住院我想不起来了……（我以后真的要详细做笔记了！ ,无,无,2020-01-13 22:59,iPhone,0,0,1
IplsboptM,G-L-炳火,1987004593,武汉到底严重到什么程度，报道的有点少 ,无,无,2020-01-13 22:54,iPhone客户端,6,0,5
IplsaxlL8,三和盛德,1285211862,其实一开始大家说流感又开始的时候，我是没感觉的，除了我自己没感冒发烧之外，办公室的同事也没有一个出现生病的症状（后来想应该是大家平常会煮一些黄芪水喝的原因）。 但后来肺炎开始频繁出现在新闻上时才开始意识到有些问题，又因为新闻上没有详细说明患者的症状，身边的人也没有病号，就没有专门写文章给大家推荐方法。 直到上周，我不幸中招，有了现成的病例，现在就把我这次疾病发展的过程配合治疗方法以及一些预防流感肺炎的方法总结给大家。    ,无,无,2020-01-13 22:54,OnePlus 7 Pro,1,0,0
IplpNmupb,观见天下,1817473023, 一名武汉新型冠状病毒感染者在泰国确诊该名感染者为中国游客，泰国卫生部称目前状况良好1月13日，泰国卫生部公布，当地发现一例确诊感染武汉新型冠状病毒的患者，这是武汉以外的首宗外地确诊个案，该患者是一名61岁中国籍女子，泰国卫生部称目前状况良好。 ,无,无,2020-01-13 22:49,iPhone客户端,8,2,3
IplpB0oyE,复活交易,5574952881,医药生物：补涨逻辑推动行业整体表现 关注4股　　行业方面，疫情持续发酵，相关领域上市公司有望持续获得市场关注。业绩层面，上市公司的业绩预告显示 CRO 行业高增长的态势比较确定。建议继续围绕创新药及相关产业链、生物制品、医疗服务和医药消费等行业布局，重点关注恒瑞医药、鲁抗医药、爱尔眼科和长春高新等,无,无,2020-01-13 22:48,微博 weibo.com,0,0,0
Iplpk7MaK,白菜价环球旅行JourneyCA,2285386644,泰国方面宣布武汉游客将武汉带入了泰国，这是武汉首次传到境外，新闻： ,无,无,2020-01-13 22:47,微博 weibo.com,5,4,1
Iplof242i,王大鹿啊,6008291215,咳嗽了半个多月同事老说我是ss，好气！咳到腋痛肺痛胸痛感觉自己再咳下去要得肺痨了所以今天害怕的去挂号看了医生那个医生对我说今天有个女当然也像我一样一直干咳没有痰一查出来肺上全是炎症吓得我赶紧拍了ct并且吃了顿酸菜鱼压压惊取到ct片后胆战心惊得问医生我没事吧？不是吧？没有肺脓肿吧？最后。。。医生说只是有点支气管炎！有点！有点！点点点！！！听完我感觉血压有点高！,无,无,2020-01-13 22:45,荣耀V10 我AI的快,1,0,0
IplnnivTH,小厉害窒,6624033315,　“啧啧，物是人非事事休，无语泪先流。星美现在是悲催到极点啊。新影联拉了张一谋，让联和再拉去反林啸冯晓刚，他准备拉谁？陆川？” 　　“朱永福部长。”王  ,无,无,2020-01-13 22:43,微博 weibo.com,0,0,0
IplmWoU8C,是唯一ya,5028414458,我真的求求粉丝长点脑子别用洗地了疯求了哇 ,无,无,2020-01-13 22:41,小透明的Android,0,0,0
IplmMkHZb,txm1366773673,2149776485,图解疾病| 图解疾病| ,无,无,2020-01-13 22:41,学习强国客户端,0,0,0
IplmzjpJ1,澜水墨金666,7316912242,孩子喉咙有痰的危害⚠️宝妈们不要以为孩子嗓子有痰是小事！痰液堆积易引起中耳炎、，痰液倒流会引起支气管炎、咽炎等，如不及时化痰会引起不可小视的后果！！ ,无,无,2020-01-13 22:41,iPhone客户端,0,0,0
Iplmt7zPW,香港文匯網,2632236847,【泰国现首宗武汉新型冠状病毒感染病例 患者已无征状】泰国出现首宗武汉新型冠状病毒感染个案，是武汉以外地区首度确诊这种病例。患者是一名61岁内地女子，早前由武汉抵达曼谷机场后，被检测出疑似病征，随后送往传染病研究所隔离治疗，昨日确诊感染新型冠状病毒。 ,无,无,2020-01-13 22:40,微博 weibo.com,213,81,71
IplmabKEf,华声在线,2288064900,【】今天，武汉卫健委通报，武汉市无新增新型冠状病毒感染的病例，治愈出院1例，无新增死亡病例报告。截至目前，武汉累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察76人，尚在接受医学观察687人，密切接触者中，没有发现相关病例。,无,无,2020-01-13 22:40,微博 weibo.com,0,0,0
Ipll7fbGy,圈圈说娱,6389389208,圈圈今日爆料：最近口碑很好的台剧《想见你》的男主 许光汉 要到内地发展了，而且接触了一部耽改剧的剧本，目前谈得挺顺利的，不出意外的话，男主之一就是他了。今年可能耽改剧真的要大爆发了。任嘉伦 之前和 杨紫 拍 天乩之白蛇传说 的时候吻戏都是借位，主要是因为他那时候得了肺炎，怕传染给杨紫，而且杨紫那时候在剧组也是一直断断续续感冒，所以他俩的吻戏就都是借位，俩人都是专业的演员，不会在吻戏上矫情。王菊 去客串了百老汇《dream grils》，她现在发展还挺顺的，跟国外接触挺多的，国外还挺喜欢她这种形象的。她心态也好，不会随便跟人家争高低，有工作就好好做，不矫情，很接地气。,无,无,2020-01-13 22:37,Android,17,0,2
Ipll4ho2b,AG-小叔与你同行,5588852282,"⚠️⚠️⚠️特别提示:务必仔细阅读!!!☆目前已出现武汉已死亡病例，香港出现50宗疑似新型冠状病毒疑似病例，泰国曼谷一宗确认病例，新加坡出现一宗疑似病例。境外及香港地区病例均来自航空器与高铁来源引入。武汉近期由P4实验室确认为新型冠状病毒，传播途径同SARS,MERS（新病毒与SARS为兄弟毒株）飞沫人际传染，低免疫力人士（HIV感染者&AIDS病人）特别注意于公众场所与人群密集地方，医院，高铁，机场，码头及海鲜农贸市场必须佩戴口罩，避免直接接触海鲜，活禽畜及无检疫之生物制品，春节期间往返与武汉及广深港探亲与旅游相关人士应提高防范意识，外出戴口罩，注意个人卫生与消毒杀菌，勤洗手，防流感&发烧，如曾到访高危地区与流感，发热&不明（或结合PCP之严重肺部感染）请及时定点随访医院就医，加强防范，防患未然。回顾2003年北京SARS疫情中死亡病例里有几十例AIDS死亡病例（合并感染与免疫低下交叉感染）2020.1.2起，佑安G楼门诊正式开始执行医保报销:捷扶康（TAF/FTC/EVG/c）￥1290/477.3韦立得（TAF)￥535/198（每月瓶30粒），可根据医生评估后变更用药建议,凭处方开一个月用药，医保报销与自费药需每月来门诊（一诊室）开药随访，所有取药（国免，医保报销与自费药物）均需工作日凭处方取药，节假日及周末不取药，请合理安排就诊时间。（天二，深三，上海公卫，佑安为首批执行）近期不宜囤药，部分自费进口药价格调整随时开启，以门诊，药房最新执行通知为准。佑安G楼门诊春节假期不取药2020.1.24~2020.2.2（国免&医保报销&自费药），2020.1.27~1.30开诊可检查抽血不取药，2020.2.3恢复正常取药，请合理安排就诊时间与抗病毒药物充足。佑安门诊今年暂无检查报销额度用于随访人士（北京低保与特困特殊人员需提供证明及相关资料咨询门诊护士台协助办理减免费用申请）",无,无,2020-01-13 22:37,荣耀V30 5G,0,2,5
IplkA68M6,DY沿途的风景,2086174277,武汉市不明原因最新通报：已排除SARS等病原  ,无,无,2020-01-13 22:36,科普中国,1,0,0
Iplkxa88b,爱的裁缝,3938580206,【视频：武汉新型冠状病毒感染最新情况：717人接受医学观察】 武汉新型冠状病毒感染最新情况：717人接受医学观察 ,无,无,2020-01-13 22:36,爱奇艺,2,0,0
Iplih80xo,春风11999,6933953239,武汉市卫生健康委员会关于新型冠状病毒感染的情况通报   ,无,无,2020-01-13 22:30,央视新闻,0,0,0
IplhH2z5i,cfa网课一级二级,1923498491,"屏幕正在播放老电影。他旁边的盘子里放着干果瓜子, 还有半瓶小麦酒。 　　“我昨天已经说得很清楚了。”赫蒙靠在枕头上，一动不动。 　　余筱筱用眼神示意了一下, 小男孩走过去  ",无,无,2020-01-13 22:29,微博 weibo.com,0,0,0
Iplg5r6tf,小宇和开开要加油,1802821024,后悔没带开宝去香港打疫苗，兴许现在就不用受这个苦了,无,无,2020-01-13 22:25,iPhone 11 Pro Max,1,0,0
IpleRxKWu,独孤虹,1057581134, 基层科普|儿童感冒与用药的九大误区基层科普|儿童感冒与用药的九大误区 ,无,无,2020-01-13 22:22,手机新浪网,1,0,0
IpleqkN2p,晨光午茶摘聞繪友分享閱讀觀,3247654494,『每经20点丨武汉卫健委：累计报告新型冠状病毒感染的病例41例；张朝阳：搜狐公司没有回归港股上市的打算；*ST盐湖：1月17日召开第二次债权人会议 | 每日经济新闻』每经20点丨武汉卫健委：累计报告新型冠状病毒感染的病例41例；张朝阳：搜狐公司没有回归港股上市的打算；*ST盐湖：1月17日召开第二次债权人会议 ,无,无,2020-01-13 22:21,ZTE中兴 V7 MAX,0,0,0
Iplectylc,Feiaminah,2719974727,内疚自责，把孩子硬拖成，想的小小的嗓子发炎吃几天药就好了，也没太在意，结果把孩子耽误成了，看的孩子难受的样子，真想替他难受，是妈妈没有照顾好你，我的宝贝快点好起来吧,无,无,2020-01-13 22:20,iPhone客户端,0,0,2
IplcK42jZ,内陆,5483972077, 世界卫生组织1月12日宣布，已收到中国分享的从武汉不明原因病毒性病例中检测到的新型冠状病毒基因序列信息。世卫组织还表示，不建议对中国实施任何旅行或贸易限制。世卫组织在一份声明中说，12日已从中国国家卫生健康委员会获得更多有关武汉不明原因病毒性肺炎的详细信息，包括从病例中检测到的新型冠状病毒基因序列信息，这对其他国家开发特定诊断工具有重要意义。世卫组织说，关于这种新型冠状病毒的研究已排除了一些可能，它不是流感、禽流感、腺病毒、严重急性呼吸综合征冠状病毒(SARS-CoV)、中东呼吸综合征冠状病毒(MERS-CoV)等呼吸道病原体。对于中国针对这种新型冠状病毒的调查和在武汉实施的应对措施，世卫组织表示，其质量是能够保证的。根据目前已知信息，世卫组织不建议针对旅客采取任何具体的卫生措施，也不建议对中国实施任何旅行或贸易限制。,无,无,2020-01-13 22:16,微博 weibo.com,0,0,0
IplcIwmnf,独行骑士·Lwf,6316344897,【澎湃新闻：武汉卫健委：无新增新型冠状病毒感染的病例】武汉卫健委：无新增新型冠状病毒感染的病例 (分享自，澎湃APP下载>>澎湃新闻 ) ,无,无,2020-01-13 22:16,澎湃新闻应用,2,0,0
IplcAxxCR,陕西城市,3016279172,【：治愈1例 无新增病例】1月13日，湖北武汉卫健委通报称，治愈出院1例新型冠状病毒感染的病例。1月12日0—24时，无新增病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定。（新京报我们视频） ,无,无,2020-01-13 22:16,Redmi Note 8 Pro四摄,0,0,0
IplcpCkel,Sweetbbbbb,2804806024,一个人最大的破产是绝望，最大的资产是希望。     ,无,无,2020-01-13 22:16,微博 weibo.com,0,0,0
Iplcgtw29,拥抱仙人掌567,3163657451,1月6日女儿估计因吃了炸尤鱼星期六炸鸡排星期日当天发烧，家公总喜欢炸炸炸，吃之前就跟女儿说小心喉咙痛，最好不要吃，最后还是咽喉发炎发烧了，被学校禁止上学女儿终于是1月9日恢复，1月7日儿子发烧，差点当住院，后来验下来没也不是流感，但也要1月13日就今天全好了。今天轮到老公发烧了,无,无,2020-01-13 22:15,荣耀 9X PRO,0,0,0
Iplb8raPg,南京模范马路社区,3856971010,今天，武汉卫健委通报，武汉市无新增新型冠状病毒感染的病例，治愈出院1例，无新增死亡病例报告。截至目前，武汉累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察76人，尚在接受医学观察687人，密切接触者中，没有发现相关病例。,无,无,2020-01-13 22:12,iPhone客户端,0,0,0
Iplb13ZVB,是妍不是研是你的妍,2878287861,坚持不吃药的我，已经连续咳了两天两夜了，再咳下去还没等成就咳死了，生病还是要吃药的,无,无,2020-01-13 22:12,前后2000万 OPPO R11s,0,0,0
Ipl9Mf2oD,向绍伟,1238722493,据武汉市卫健委通报，2020年1月12日0—24时，我市无新增新型冠状病毒感染的病例，治愈出院1例，无新增死亡病例报告。 重庆 ,无,无,2020-01-13 22:09,小米6 拍人更美,1,0,0
Ipl9wAcex,月童财经新闻,6051819904,世界卫生组织周一（13日）证实，一名到访泰国的中国旅客证实患上武汉新型冠状病毒。世卫组织说，这名旅客来自武汉，于本月8日在泰国被诊断患上轻微的后入院接受治疗。世卫组织发言人通过电邮告诉法新社，化验结果显示，这名旅客患上的是武汉。 ,无,无,2020-01-13 22:08,微博 weibo.com,1,0,0
Ipl8kp6XS,这里是锅锅锅锅郭雪莹,6038198926,艺人，除了研究自己专业能力以外什么也干不了这个世界上所有国家的政治环境军力金融医学以及社会主义核心价值观和艺术家啥关系都没有当国家动荡不安，环境被破坏污染联盟国之间反目成仇，金融危机再次爆发瘟疫非典不知名肺炎慢慢扩散强盗流氓不法分子四处猖獗……艺术家们此时只能用自己的作品说你们看，这个世界真肮脏啊……近日微博热搜几乎没有什么好消息扔导弹的，坠楼的，丢孩子的，贩毒的可能真的是日子近了，听妈妈的话吧,无,无,2020-01-13 22:05,iPhone客户端,1,0,0
Ipl7Hq2Fx,FM963,1963863007,【：治愈1例 无新增病例】1月13日，湖北武汉卫健委通报称，治愈出院1例新型冠状病毒感染的病例。1月12日0—24时，无新增病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定。 ,无,无,2020-01-13 22:04,iPhone客户端,1,0,2
Ipl7x2KtT,巴黎有米去旅行,1913161161,怪我们做父母的疏忽大意，小家伙断断续续咳嗽一个多月都没怎么注意，莫名其妙发烧两天今天一检查患了，看着他抽血皮试扎针，哭的稀里哗啦难受的样子，心里面真的无比的内疚，中午输液到晚上才结束，现在好不容易睡着了，可是听着他喉咙发炎，很不安稳的呼吸声，只想他快快好起来，健健康康的。 ,无,无,2020-01-13 22:04,OPPO Reno Z,0,0,3
Ipl70zhEW,旅行健康网,2294234882,【湖南省2019年12月法定报告传染病疫情总体信息】甲类传染病无病例报告。乙类传染病报告19031例，病例数居前5位的为乙型病毒性肝炎、肺结核、梅毒、丙型病毒性肝炎、猩红热，合计占比94%。无传染性非典型肺炎、脊髓灰质炎、人感染高致病性禽流感、炭疽、白喉、新生儿破伤风和人感染H7N9禽流感病例报告。丙类传染病报告169527例，病例数居前3位的为流行性感冒、手足口病、其它感染性腹泻病，合计占比99%。,无,无,2020-01-13 22:02,360安全浏览器,0,0,0
