微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ItUHdk34r,我们直播,6901994610,【？蒋荣猛：或因清洁区被污染】医护人员严密防护下为何还会感染新冠病毒？是病毒传播性太强吗？2月12日，国家卫健委新冠专家组成员、北京地坛医院感染科主任医师蒋荣猛教授介绍，污染区的防护用品带入清洁区可能感染医护人员。  ,无,无,2020-02-12 23:59,微博 weibo.com,6,8,2
ItUHcsToV,楚天交通广播,2000016880,【吉林一退休官员强带外人进小区被拘】 2月12日，吉林省通榆县发布通报，通榆县政协原副秘书长解崇伦被处以党内严重警告、降低退休待遇处分，公安机关以寻衅滋事给予解崇伦行政拘留15日的处罚。2月9日解崇伦不戴口罩，强行要求给自家运送物品的外来车辆进入所住小区，被拦截时不服从管理。    ,无,无,2020-02-12 23:59,坚果手机 Pro 2,25,6,12
ItUHcsVLb,April_ing_,5370667439,『全国新冠疫情实时动态 - 丁香园·丁香医生』 ,无,无,2020-02-12 23:59,荣耀8青春版 颜值担当,0,0,0
ItUHbxmsn,内江同城,6072765009, 【：村干部统一采购物资，路口有专人把守,无,#武汉3000多人村庄无一感染#,2020-02-12 23:59,HUAWEI Mate 30 Pro,0,0,0
ItUHbzyLi,奕骁-天马行空,2295565801,《新冠带来的20大教训！个个胜读10年书！》是什么能让一个拥有14亿人口的国家做到街道空无一人，没有暴乱，没有抢夺，全民安心留在家中半个月。 ,无,无,2020-02-12 23:59,百度App,0,0,0
ItUHbfI99,杨建斌343,1032640782,勇驱瘟神             杨建斌    天使投身入危门，斩除瘟魔战肺炎。八方援军裹征袍，勇驱瘟神尽英雄。阴霾迟早随风散，疫情终将溃消失。待到抗疫胜利时，再卸疲惫齐欢颜。 ,无,无,2020-02-12 23:59,华为手机 畅享玩不停,7,0,2
ItUHbhRrf,梨视频,6004281123,【：防护服里闷久了，唱完很舒服,无,无,2020-02-12 23:59,专业版微博,1101,111,72
ItUHaouKG,开始养生的节奏,6298334067,新冠康复人群，多吃两道菜、一碗汤，增强免疫力、呵护健康 开始养生的节奏的微博视频 ,无,无,2020-02-12 23:59,微博网页,0,0,0
ItUHa6QP0,硬核踅摸个FLAG么,5801997526,『重庆沙坪坝新增6例新冠确诊病例为一家人，轨迹公布-重庆杂谈-重庆购物狂手机版』 ,无,无,2020-02-12 23:59,Android,0,0,0
ItUH9sYx9,用户6665531830,6665531830,建议:这种芋头让一个轻型新冠患者生吃一个，看能否治疗新冠吗？麻口了就把渣渣吐了。 耒阳市 ,无,无,2020-02-12 23:59,OPPO智能手机,5,0,0
ItUH8yDKD,用户6159799118,6159799118,截至2月11日24时新型冠状病毒疫情最新情况 截至2月11日24时新型冠状病毒疫情最新情况 ,无,无,2020-02-12 23:59,学习强国客户端,0,0,0
ItUH8ADMP,那我就懂你意思啦,1991904525, 疫情过去，咱俩去吃个热干面吧🍇🍇 ,无,无,2020-02-12 23:59,iPhone 11,0,0,2
ItUH8k6TE,熊佳佳佳佳佳怡,5541186518,岁岁平安春节，是什么样子？在过去，它是除夕夜缤纷的满城烟火，是熙熙攘攘地人群挤满大街，是贺岁档的场场爆满，是欢天喜地的走亲访友……而在今年，却因为一场新冠肺炎疫情，堵塞的交通变成了两旁挂满灯笼却空荡无比的车道，关于年货备了多少的话题变成了口罩酒精储备是否充足，庚子年的春节变成了牵动人心的一串串变动数字……2020的寒冬似乎漫长的难以望尽，武汉，湖北，中国乃至世界被恐惧与阴霾笼罩。口罩被哄抢，物价被恶意抬高，医院床位一时间难以应急……看到年迈的老人因买不到口罩而无助落泪，或者自制所谓的“果皮口罩”；看到肺炎患者求助超话里一段段焦急不安却又无可奈何的文章；看到一位老人绝望地穿着寿衣哀嚎后晕倒。这是一个萧瑟悲凉，彷徨无措的开年。所幸，大肆地隔离病毒却从未隔离爱，华夏儿女面对这场没有硝烟的战争，毅然选择顽强地去与心魔和病魔抗争。山川异域，日月同天。除夕夜，第一批援鄂医疗队从祖国各地出发，奔赴武汉；元宵前夕，中国医疗界四大天团“北协和，南湘雅，东齐鲁，西华西”会师武汉，就像是全村的龙将最硬的龙鳞给了武汉，愿同它共度难关。有爱就有希望，有希望就不要放弃。爱是在外旅游，归家时曾经的衣物变成满箱口罩；爱是一句“汶川感恩你，武汉要雄起”；爱是中国速度，是240小时火神山医院的拔地而起，雷神山医院破石而出。而希望是那变动的数字——治愈人数不断增加。哪有什么岁月静好，只不过是有人在替我们负重前行。84岁的钟南山院士，在发出不要去武汉的劝告后自己却坐上去武汉的动车，他在列车上累得闭着眼，却与一众“逆行者”帮助国人睁开了面对疫情的眼睛。无论有多危险，总有一群人，“不计报酬 无论生死”挺立在疫情的第一线，哪怕口罩印出深深的血痕，汗水湿透全身；哪怕吹着寒风却仍坚守在路口；哪怕是在封闭的村子里，索然无味做着一天天一家一户地排查工作。他们是医护人员，是人民警察，是基层干部。或许我们不知道他们每一个人的样子，但是一定会记得，他们为了谁。于我而言“一家三口”不过是爸爸守着他的村口，妈妈守着她的路口，我守着我们的家门口，安静地等待春暖艳阳天的到来。那时，《汉阳门花园》悠扬的旋律依旧恬淡，武汉变回我们熟悉的样子，尽管我们一切都记得，但依然有勇气，祝我们岁岁平安。❤️❤️❤️❤️,无,无,2020-02-12 23:59,nova4e 3200W立体美颜,6,0,1
ItUH7nDr5,一手Video,5943595658,【连续6人确诊新冠，广州一小区整栋楼被集中隔离】2月12日，广州海珠区通报，对一楼盘某栋实施集中隔离医学观察，分批转移全体住户。截至11日，该楼栋相继有3户共6例确诊病例，专家已多次到现场调查。此前，该楼盘一确诊业主刻意隐瞒家人行程、以及一家人检测呈阳性事实，被立案侦查。,无,无,2020-02-12 23:59,微博 weibo.com,109,18,17
ItUH794FO,茉莉花茶啊vvv,6833353111,这次的疫情，我们冲锋在第一线，面对疫情，我们没想过退缩，我的同事和战友，配合紧密，有条不絮，这种并肩作战，团结协作的感觉真的真的特别让人激动，但是，在这个过程中，我们不能回去，不能回家，只能住在酒店，姥爷的身体不好，年前就一直在住院，我只知道他身体不好，但是没想到这次这么严重，没想到年前见他的那一面竟成了最后一面，心里难过，压力也很大，后来自己在房间呆了一个小时，用来调整心情，国家危难时刻，我觉得此时此刻，我只有把难过压在心底，等我回去，我好好去看看你，我自责自己没有更多的时间去陪伴他们，我现在追求一个时间自由和财务自由，我想把我以后的时间更多的去给到我的家人，不想再留此遗憾，其实，想清楚了，也就好了，好好为自己的目标努力奋斗就可以，哪里那么多儿女情长，两个人能过得下去，我觉得就很好，爱情可遇不可求，有了就好好珍惜，没有就好好工作，但是面包才是必不可少不是吗？我也不奢求什么爱情，我只是希望以后能够跟我家人多多在一起。,无,无,2020-02-12 23:59,荣耀8X,0,0,0
ItUH6dCmj,一个暴躁的学姐,2836706990,我真的不是一个感性的人，经常被说冷血动物，今年看武汉的新闻就会眼泪控制不住，,无,无,2020-02-12 23:59,Share微博客户端,8,0,6
ItUH5D1MI,世界硒都醉美恩施,1911912165, 【建始县三例新冠患者今日治愈出院】2月12日下午五点，建始县三名新冠患者治愈出院。截止目前，建始县共有7名新冠患者康复出院。﻿下午五点，建始县三名新冠肺炎患者治愈从医院走出。随行医务人员为他们送去鲜花和祝福。出院的三名患者中有两位是从武汉返回建始的，另外一位接触过武汉返乡人员。三名患者在出现发热、咳嗽等症状后，分别于1月25日、27日、30日，确定为“新型冠状病毒肺炎”确诊病例，并转入确诊病例病房隔离治疗。经过有效的治疗，三名患者体温连续检测3天以上正常，按照国家卫生健康委《新型冠状病毒感染的肺炎诊疗方案（第五版修订版）》，三人均达到接触隔离出院标准。﻿﻿出院后，根据医嘱，他们还将居家隔离观察14天。（云上恩施),无,无,2020-02-12 23:58,建始超话,7,0,1
ItUH5npRB,谈德赛,7389817138,新冠疫情及防控信息汇总（截至12日22时） 新冠疫情及防控信息汇总（截至12日22时） ,无,无,2020-02-12 23:58,新浪科技,0,0,0
ItUH4anG2,佛教微博学院,3616458565,2月12日上午10点，戴着口罩的严女士一身轻松走出病房，向门口等候的省、市级医疗救治专家组成员和市三院的医护人员深深鞠躬表示感谢并挥手告别，我市新冠首例治愈患者出院。 佛教微博学院的微博视频 ,无,无,2020-02-12 23:58,华为Mate10保时捷设计,3,2,1
ItUH24Wzb,米二导,2753271391, 这个666666 米二导的微博视频 ,无,无,2020-02-12 23:58,iPhone客户端,1,0,0
ItUH1v9It,打破寂静的你-W,6054831401,山东新冠确诊病例今日无增加，加油武汉，加油山东，加油中国！！！ 济南 ,无,无,2020-02-12 23:58,iPhone客户端,1,0,1
ItUH1eCaY,在下_北辰_,6245819949,我是第33106位申请创建“【超话】以外患者求助”→ 以外患者求助 的粉丝，助力创建人数越多，开通几率越大！大家快来戳这里→  帮我加快创建速度吧~ ,无,无,2020-02-12 23:58,超话,0,0,0
ItUH0AVDn,媒体勇哥,2703125633,【守护最后一道防线 走进西安医疗废弃物处置中心】 为配合医疗单位医废24小时收运焚烧处置，保障西安市人民的生命安全。西安市医疗废物处置中心1月24日启动疫情应急预案，1月25日开始收运疫情医疗废物。作为西安市唯一一家医疗废物集中处置企业，在疫情防控期间，全厂83名工作人员全员上岗，坚守一线，默默的处理着西安全市所有医院和诊所的医疗废物，其中医院63家，酒店38家。,无,无,2020-02-12 23:58,HUAWEI P30 Pro,3,0,0
ItUH0iaRS,鹰潭同城会,1750454051,【鹰潭新增4例确诊病例，其中1人被公安机关立案侦查】2020年2月11日0-24时，江西省报告新型冠状病毒新增确诊病例40例，其中鹰潭市4例。据了解，宋某某于1月15日至1月21日赴武汉旅游，返回市区后，未根据市新型冠状病毒感染的防控指挥部要求主动到社区申报，在社区工作人员上门排查时，亦未如实反馈赴武汉行程和同行人员，且未按要求居家隔离，并多次出入公共场所，同他人聚餐，致使多名家庭成员感染新冠。根据《中华人民共和国刑法》三百三十条规定，该患者涉嫌妨害传染病防治罪，被市公安机关立案侦查。,无,无,2020-02-12 23:58,微博 weibo.com,0,1,0
ItUH00y2R,西南铁警,5156802832,新冠确诊病例救治病房里面长什么样？一般都会采取什么措施来进行有效的医疗干预，帮助患者康复？点击视频了解。 西南铁警的微博视频 ,无,无,2020-02-12 23:58,铁警正能量Android,124,9,11
ItUH00wcT,张张xiaxia,7342287369, 疫情结束后，你最想见的人是谁？ 在这个热搜几千条评论里，我看到这样一个留言：“男朋友明知道我有70%的可能被感染，他还是一如既往的来到了我身边，做了最坏的打算。我想说，如果活下去，我们就结婚吧。”因为这场肺炎，大家都过了一个很特殊的节。不少人甚至推迟了婚期，放弃了约会。出不了门，见不了想见的人。明明只隔着一条街区，却像隔了十万八千里。所以，等疫情结束之日，鲜花盛开之时，就去见想见的人，做想做的事吧！ 你们历经疫情走向彼此的样子，胜却人间无数温柔。,无,无,2020-02-12 23:58,vivo Y5s 闪充强续航,1,0,0
ItUGZpVlJ,搞笑段子大全两人对话,6142594047,疫情当前别添乱，别给病毒当帮凶，安徽省为新冠防控立法的 搞笑垲的微博视频 ,无,无,2020-02-12 23:58,微博云剪,0,0,0
ItUGZaa59,饺子的碎碎念,1838114854,在推上转票，遇到一个很善良的日本小姐姐安慰我只要有命都还能去追星，现在中国肺炎这么严重要保重好身体还说日中的支援是应该之类的岂曰无衣与子同裳今天真的被感动到了 ,无,无,2020-02-12 23:58,nova5Pro人像超级夜景,2,0,0
ItUGYhZLv,李余qqjd123,1761595217, YTC全球酒店融推介 聚焦中国烹饪协会发布2020年新冠疫情对中国餐饮业影响报告  北京 ,无,http://t.cn/A6hyE9Qt,2020-02-12 23:58,HUAWEI P10 Plus,0,0,0
ItUGXmD7O,红动东方,2445587091,对中国战胜疫情充满信心 国际体育组织高度赞扬全力支持我国新冠疫情防控工作 对中国战胜疫情充满信心 国际体育组织高度赞扬全力支持我国新冠疫情防控工作 ,无,无,2020-02-12 23:58,学习强国客户端,0,0,0
ItUGX50kd,崇义宣传,6587633798,"【权威发布】关于全县商业网点逐步恢复营业以及实行复业报备的通告     为有效防控新冠肺炎疫情蔓延，突出落实各商业网点疫情防控主体责任，确保疫情防控时期重要生产生活物资供应，维护社会稳定大局，推动经济社会稳步发展。经崇义县新型冠状病毒感染的肺炎应急防控指挥部同意，现就我县商业网点逐步恢复营业有关事项通告如下：一、恢复营业时间：2020年2月12日起二、恢复营业行业范围（一）崇义县疫情应急防控指挥部1号令规定的相关行业，如：涉及粮、油、方便食品、糖、盐、蔬莱等生活必需品生产销售的各商业网点及农贸市场、商场超市、药店等； （二）其他行业：已经按照《江西省新型冠状病毒感染的肺炎疫情防控应急指挥部办公室关于新型冠状病毒感染的肺炎集服务人员个人防护指南》做好充分准备，符合逐步恢复营业备案条件的商业网点。（三）餐饮行业（含早点、宵夜、烧烤、火锅、茶座、酒吧、奶茶店等）暂缓营业，恢复营业时间另行通知。三、实行恢复营业报备制度     商业网点在恢复营业前须至少提前3个自然日申请报备，县城城区的向市场监督管理局横水分局提交《商业网点恢复营业备案表》和疫情防控承诺书，经县市场监督管理局验收批准；其他乡镇的商业网点向当地政府提交《商业网点恢复营业备案表》和疫情防控承诺书，经当地政府和市监分局验收批准，方可恢复营业。四、恢复营业的要求（一）各商业网点应在开业前，准备防护物资，包括但不限于：防护口罩、消毒水/酒精、洗手液等防护用品，配备红外线测温仪等。（二）各商业网点的法人代表（负责人）为本经营单位（场所）疫情防控工作的第一责任人，要全面采集了解上岗员工假期动态（员工去过哪里、是否有发热、呼吸道感染等症状），并登记汇总。有疫情发生地区生活史、旅行史以及与确诊病例有密切接触的员工在隔离期内不能返程返岗。疫情防控期间，涉及用工的经营主体，原则上尽量使用崇义本地员工。（三）员工每天进入经营场所前，应检测体温，时刻佩戴口罩，并进行洗手消毒。减少或者避免聚集性会议，尽量通过非接触方式进行沟通。每日采集员工疫情控制期间的动态信息并登记汇总，若发现员工体温超过37.3℃并伴有呼吸不畅等疑似症状，应立即报告县疫情防控应急指挥部。（四）加强营业场所、工具、电梯、门把手、空调等接触物体的消毒和清洁卫生，在显著位置处张贴疫情防控宣传材料，提示顾客应佩戴口罩、配备测温仪，对所有进入营业场所的消费者测量体温，体温正常佩戴口罩方可进入，发现体温超过37.3℃并伴有呼吸不畅等疑似症状人员登记后，立即报告县疫情防控应急指挥部。（五）在疫情防控解除前，未经市监部门允许，严禁开展大规模促销、聚餐、集会、展览展示等聚众活动。（六）在疫情防控期间，各经营网点应在严格做好疫情防控的基础上，积极组织货源，保障群众日常消费需求，特别是清洁消毒、口罩等用品，尽量保障供应，杜绝随意涨价。所有的商品应在合格供应商处采购，严格执行索证索票制度,严禁经营、储存野生动物及其制品，不宰杀活禽，不采购（使用）病死、毒死、未经检疫、检疫不合格或死因（来源）不明的肉类及其制品。在商品原料运输、储存过程中，应严格防控，杜绝污染。提倡刷卡支付、各种移动支付方式结算。（七）加强垃圾分类管理，不随意倾倒、丢弃各类废弃物，使用带盖垃圾桶，做好消杀工作。县疫情防控应急指挥部值班电话：0797-3813691县市场监督管理局疫情防控商业网点专项工作领导小组办公室值班电话：0797-3819079消费者投诉举报电话：12315崇义县疫情防控商业网点专项工作小组、 、、",无,无,2020-02-12 23:58,三星Galaxy S10+,0,0,2
ItUGWthXV,用户6859363698,6859363698,截至2月11日24时新型冠状病毒疫情最新情况  ,无,无,2020-02-12 23:58,学习强国客户端,0,0,0
ItUGWcpSF,张雪Victoria,5608562061,过去的43天，就像是一场梦一样，全国都在围绕新型冠状肺炎抗争，绝大多数人都在恐慌里。于是，难得的在家的时光，就更加珍惜；难得的充电时光，也更加珍惜。晚上【“鼠”你最赚钱】社群讨论“安利什么吸引你？”第一个回答的是我“以人为本”。最开始，我没有做安利啊。有自己的工作参加很多安利的活动。老师之前说过很多话语。“你做不做安利都没关系”“你自己做决定”“做自己就好”“你需要我们，我们任何时候都在”这些话一直都会给我力量，我觉得是给了我充分的时间和空间去考虑自己想要的生活。慢慢发现，我要的（幸福的家庭 志同道合的伙伴们一起打拼事业，能过好一个个小家，就是创造和谐社会啊！），安利都能给！老师和伙伴们都很真心的对我，帮我。让我觉得不孤单，给北京打拼的我太多温暖和鼓励了。所以向往的生活就是因为安利一步步实现，自己把控命运的感觉很舒服。干多少，拿多少，自己决定。还记得葛老师说过一句话:“每个人都会为自己做最好的决定。”既然我们可以，相信还会有更多找机会的伙伴会认可。咱们能做好的就是找到这些找机会的人，讲明白opp，讲明白我们体验最好的产品，干，就完了。于是，我更珍惜安利。愿你也能找到倍加珍惜的热爱。,无,无,2020-02-12 23:58,安利一个美好生活超话,0,0,0
ItUGUoXwx,登特口腔官方微博,7218160553,【】海关总署12日发布数据，1月24日至2月11日，全国海关共验放进口疫情防控物资8.7亿件，价值28.4亿元。其中，口罩7.3亿只、防护服741万件、护目镜154万副、消毒物品153万件、药品222万件、医疗器械134万件。 ,无,无,2020-02-12 23:58,iPhone客户端,0,0,0
ItUGU7Zbd,套娃刚的琴,7063142039,9个月还在一线的孕妇，被欺负的老人，全世界物资都在湖北但是湖北一线海内物资的医护工作者，湖北非在等死的重症患者 ，还有一群为杀人犯辩护的畜生。我有点受不了了 ,无,无,2020-02-12 23:58,Android,4,0,0
ItUGTwg23,深沪派出所,3386255870,【】在安徽医科大学第一附属医院的新冠隔离病房内，95后男护士张超带领轻症患者打起了太极拳。他说，简单的太极拳招式可帮助患者适当锻炼，也能帮他们树立乐观的心态。有患者对太极拳特别感兴趣，在病房内和张超展开了“武学研讨”，来看↓（央视总台记者任譞） ,无,无,2020-02-12 23:58,荣耀V30 5G,0,0,0
ItUGTfQ6l,媒体勇哥,2703125633,11日，32岁的一线民警王春天倒在岗位上，此前他连续奋战20天。一场不见硝烟的战“疫”，奋斗在防控前线的“战士”，日以继夜、殚精竭虑。这名不幸牺牲的人民警察，有着一个诗意的名字——春天。是的。那些在非常时刻，勇于逆行的人们，无一不在守护春天，为了我们所有人！ ,无,无,2020-02-12 23:58,HUAWEI P30 Pro,0,0,1
ItUGS1GO5,甘南日报,5872584105,最新！甘肃新增1例确诊病例，累计87例，新增疑似病例7例2月11日20时至2月12日20时，甘肃省甘南州新增1例新型冠状病毒肺炎确诊病例。新增治愈出院7例。截至2月12日20时，甘肃累计报告新型冠状病毒肺炎确诊病例87例。累计治愈出院31例，累计死亡病例2例，54例在定点医院进行隔离治疗。兰州市18例、平凉市7例、天水市6例、定西市6例、甘南州6例、白银市4例、陇南市3例、庆阳市2例、张掖市1例、临夏州1例。现有重型病例6例，危重型病例1例。新增疑似病例7例，平凉市6例、兰州市1例。现有疑似病例22例，平凉市9例、兰州市6例、甘南州3例、定西市2例、天水市2例。目前，累计追踪到密切接触者3583人，已解除医学观察2689人，其余894人正在接受医学观察。患者，王某，女性，53岁，陕西省淳化县人，现居住甘南州合作市。与2月1日确诊病例黎某居住同一单元。2月4日出现发热、咽干、干咳，在家自行服药后未见缓解，2月11日到甘南州人民医院就诊后隔离治疗。2月12日确诊为新型冠状病毒肺炎。目前，在甘南州人民医院住院隔离治疗，病情平稳。 ,无,http://t.cn/R2Wxekq,2020-02-12 23:58,红米Note7 4800万相机,0,1,0
ItUGS1Gmx,西部网,1650414555,【急转！这个时段坐过西安地铁者请留意】据西安国际港务区新冠疫情防控指挥部消息，近日一名就医患者被确定为新冠病毒感染的确诊病例。该患者曾于1月27日晚21时许乘坐地铁1号线从五路口站到通化门站，转乘地铁3号线21:57从国际港务区站出站；1月28日中午11:53乘坐地铁3号线从国际港务区站到大雁塔站，12:44出站；下午16时许从大雁塔站乘坐地铁3号线到国际港务区站，17:12出站。现请有相同轨迹的市民尽快向居住地辖区的疫情防控指挥部报告，并严格按照要求做好居家隔离等防疫措施，如有不适症状尽快到指定医院检查。联系电话：029-83332106 （第一新闻）,无,无,2020-02-12 23:58,iPhone客户端,3,5,1
ItUGPFC7A,芭蕉树678,6286284402,还是买不到 口罩日产量已达到1480万只，你那里口罩供应充足吗？能买到吗？ ,无,无,2020-02-12 23:58,iPhone客户端,0,0,1
ItUGPFAGo,速溶雪泥,5635841689,时期的爱情,无,无,2020-02-12 23:58,iPhone客户端,6,0,1
ItUGOdyLi,弟大勿勃正传,3178809452,不得不说，2020年的开年是我们度过最艰难的一个......不到2个月的时间里，先后发生了——澳大利亚森林大火、西班牙大暴雪、菲律宾火山爆发；东非蝗虫成灾、美国爆发致命乙型流感；土耳其、古巴等接二连三发生的地震；还有我们正在经历的新型冠状......真的是甲子循环? ,无,无,2020-02-12 23:58,Android,5,2,2
ItUGNBebU,YauYau11,6515672273,➖➖➖➖➖➖➖➖➖➖➖⚠️ #谣言满天飞，该不该相信❓➖➖➖➖➖➖➖➖➖➖➖‼️ #武汉肺炎大爆发  ‼️⚠️⚠️ 武汉肺炎肆虐全球，#连带假消息谣言满天飞，除了疫情，一些防疫偏方药方消息也一堆，但什么是真，什么是假 ⁉️中国官媒《人民日报》日前就各种传言谣言释出图解汇总，提醒公众别轻信，也别上当，呼吁大家不信谣，也不传谣‼️我们也一起来了解吧~~到目前为止，没疫苗，提升抵抗力，#健康的免疫系统能够毁灭所有的细菌病毒 💪💪您的健康顾问❤️网络创业顾问📲YauYauWechat：yauyaunana ,无,http://t.cn/RuQbatj,2020-02-12 23:58,iPhone客户端,1,0,0
ItUGN1UDx,风清云白66,7028202984,为无私奉献的人们点赞，为山东人民点赞,无,无,2020-02-12 23:58,Android客户端,0,0,0
ItUGN0FLK,狗狗虎仔,1259838604,我刚刚关注了患者求助超话，抗击疫情，我们在一起，共同关注→患者求助 ,无,无,2020-02-12 23:58,超话,0,0,0
ItUGLwUNY,新京报我们视频,6124642021,【？蒋荣猛：或因清洁区被污染】医护人员严密防护下为何还会感染新冠病毒？是病毒传播性太强吗？2月12日，国家卫健委新冠专家组成员、北京地坛医院感染科主任医师蒋荣猛教授介绍，污染区的防护用品带入清洁区可能感染医护人员。  ,无,无,2020-02-12 23:58,微博 weibo.com,416,53,54
ItUGKF9bf,主编赵旭东,1721484135,【：3名病例参加宴席、打牌等活动所致】12日下午，福建省莆田市副市长胡国防在发布会上通报了金川村聚集性疫情情况。1月26日，金川村确诊3例来自同一家庭的新冠病例。经排查，3名确诊病例曾先后参加该村16日、18日两场露天宴席，且期间频繁参与打牌、搓麻将等，与大多数村民交往密切。27日，金川村疫情确认为莆田市首起聚集性疫情，目前已有确诊病例24例。金川村已通过整村封闭管控、隔离阻断、联防联控等措施遏制疫情。（人民日报记者刘晓宇）,无,无,2020-02-12 23:58,三星GALAXY A,1,1,0
ItUGKCfXN,Ys-Soraya,1909035823,2020还没开年，全国人民就开始应对新冠状，全称戒备，人心恐慌，被闭门不出！年三十停业至今2周了，已开始烦躁，焦虑不安！希望快些过去，一切回到原来的样子！ 东莞 ,无,无,2020-02-12 23:58,iPhone客户端,0,0,0
ItUGKlTGi,六安公安在线,1918834690, 为进一步做好新型冠状病毒感染的疫情防控工作，有效阻断病毒传播途径，保障辖区人民群众生命安全和身体健康， 以“零容忍”的态度严厉打击各类聚众赌 博违法犯罪行为。 ,无,无,2020-02-12 23:58,皮皮时光机,3,2,0
ItUGKkySx,我比想象中勇敢_,5742917218,新冠赶紧消失吧，不要再残害人类了,无,无,2020-02-12 23:58,iPhone客户端,0,0,0
ItUGKkxZC,木易日月天马_271,3827152360,疾控局：发现新冠病例时应停用空调通风系统 疾控局：发现新冠病例时应停用空调通风系统 ,无,无,2020-02-12 23:58,学习强国客户端,0,0,0
ItUGJcrYa,白衣咸饭,1744093477,我的粉丝，假如现在在抱怨没有口罩的话，说明还不是真爱粉。因为我提示大家的时候，应该还可以买得到口罩。有谁还记得我的这条微博吗？ ,无,无,2020-02-12 23:58,HUAWEI Mate 9,946,23,218
