微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InYVFAqXX,没有名字的土豆丝,3876071526,从外面看容羡的珑璃马车车窗和车门紧闭，压抑感从里往外蔓延。 　　“出发。”容羡再开口就只有这两字，不含情绪的二字砸在修白耳中森意十足，无从判断出车内人的情绪。 　  ,无,无,2020-01-04 23:44,微博 weibo.com,0,0,0
InYUujTjA,相见恨晚2020LY,5035338478,我在看：【香港疑似不明个案增至7宗 4人已出院】  香港疑似不明个案增至7宗 4人已出院 ,无,无,2020-01-04 23:41,新浪新闻客户端,1,0,0
InYTE0WIe,段志伟_83235,2137872547,拉队。 　　而在远远的，一块石头的背后。 　　那  ,无,无,2020-01-04 23:39,微博 weibo.com,0,0,0
InYTto0vl,黑豆豆soso,5342117568, 武汉人表示还是很慌的,无,无,2020-01-04 23:38,荣耀7X 全面屏手机,0,0,0
InYSQEic9,dniu-mei,2063973142,反复高烧，今晚洗澡后烧到39.7，我妈说没事没事，睡醒就好。后来实在忍不住跑去医院检查，拍完胸片看了结果医生诊断是，就这么莫名其妙的被通知预约住院。,无,无,2020-01-04 23:37,iPhone客户端,0,0,3
InYSMgFhX,用户7349865172,7349865172,我围观了 的回答，该问题价值120.00元，围观仅1元，快来一起围观~ <br />微博问答:宝宝20天，嘴里吐唾沫泡泡，呼吸急促粗重，睡着后会缓解，是不是 ,无,无,2020-01-04 23:36,微博问答,0,0,0
InYRa37ry,Dear-张艺博,1318193283,2020第一个愿望:希望武汉不明肺炎能被控制 过年能回家！希望体能考核 3公里过！其他满分！希望明天开始恢复体能训练跑步！明天凌晨最后一个夜哨不累！加油！,无,无,2020-01-04 23:32,Android,2,0,3
InYQxjFpE,X-秋刀鱼的滋味,2598335893,程程还没好，我高烧39度，还感冒，连程程都不能照顾。公公婆婆也感冒，只有妈妈和老公照顾，已经快把他俩累坏了。 太原·山西省妇幼保健院 ,无,无,2020-01-04 23:31,iPhone客户端,0,0,3
InYQdh2qN,应是海棠依旧,1064205994,有些香港人真是选择性眼瞎，武汉的事情一直有通报信息，她还要说香港报了，这边都没报～给她怼回去,无,无,2020-01-04 23:30,iPhone客户端,4,0,1
InYPHjWFl,用户5843301183,5843301183,散布武汉谣言8人被依法处理  ,无,无,2020-01-04 23:29,iPhone客户端,0,0,0
InYNMfDiS,葱油包ti,2209460587,我在看：【香港疑似不明个案增至7宗 4人已出院】  香港疑似不明个案增至7宗 4人已出院 ,无,无,2020-01-04 23:24,新浪新闻客户端,0,0,0
InYMBeVcH,黑夜之睛滚雪球,1977046885,【香港武汉怀疑病例增至7例 港府启动“严重”应变级别】香港卫生署卫生防护中心发言人表示，武汉出现的病毒性病例群组个案可被视为“对公共卫生有重要性的新型传染病”。政府会因应最新的科研实证和发展，不时评估风险，启动或解除应变级别，并采取相应的防控措施。 ,无,无,2020-01-04 23:21,iPhone X,24,4,9
InYMxrGYI,一条咸鱼垃圾,5303415763,武汉的不明让我知道我有多惜命 ,无,无,2020-01-04 23:21,微博国际版,4,0,1
InYMlj1Ue,hei萧盒,5249137702, 打卡day8越来越水的XXX一、支气管的主要症状：发热 咳嗽 气促 肺部固定细小水泡音四种不同病原体肺炎的特征金葡菌：新生儿 婴幼儿 肺部脓肿 中毒症状明显呼吸道合胞病毒肺炎：1岁以内小儿 主要是喘 肺部分肺气肿腺病毒：6月-2岁小儿 起病急 高热 支气管腔堵塞？支原体肺炎：学龄儿童和青年 刺激性剧烈咳嗽对比百日咳：婴幼儿 阵发性痉咳(剧烈顽固持久) 白细胞总数升高，分类以淋巴细胞为主唉～什么玩意，我并没有记住,无,无,2020-01-04 23:21,努比亚Z17 无边双摄,6,0,6
InYM25hSi,GrassTracker7,1260095092,关于肿瘤和炎症的关联性探讨之三：3、放射性肺炎： 无锡·无锡东站 ,无,#肺癌[超话]#,2020-01-04 23:20,小米9,0,0,2
InYLLxyvJ,小毛驴嘀哒嘀不说话,2864401072, 武汉站全场等新裤子，本来害怕不敢出门，但是怕自己不去会后悔 ,无,无,2020-01-04 23:19,无,3,0,3
InYLA10cU,新闻娱乐分享圈,5697399235,香港疑似不明个案增至7宗 港府启动严重应变级别 香港疑似不明个案增至7宗 港府启动严重应变级别  ,无,无,2020-01-04 23:19,UC浏览器Android,0,0,0
InYJcybBK,香港仁和HPV预约经理Tiffany,7134870239, 13价疫苗老人小孩一定要接种哦[中国赞] ,无,无,2020-01-04 23:13,香港体检香港医美超话,0,0,2
InYIwCB9S,lpbwmhsszj,7094703054,咳成只能喝粥 跟我说干什么！明天说也来得及给我添堵啊！还是想让我当保姆给你煮粥啊你活该啊你浪的时候多开心啊明天你是不是要带着爱心粥来啊！来来来往死里扎我…莫名其妙干什么啊 不要理我行不行啊！我明明明明生生摁了下去的呀… ,无,无,2020-01-04 23:11,iPhone客户端,0,0,0
InYHGj9dL,wjzsb,2469637441,因武汉不明原因，香港启动“严重”应变级别 因武汉不明原因，香港启动“严重”应变级别 ,无,无,2020-01-04 23:09,分享按钮,0,0,0
InYGP7s9J,狙击手伍德,1154335272,香港疑似个案增至7宗，港府启动严重应变级别香港疑似个案增至7宗，港府启动严重应变级别 来自 ,无,无,2020-01-04 23:07,无,1,0,0
InYGFlPbt,阿飞元气满腔,1930503804,流感高发，家里都多备点这啊，给那武汉闹的这玩意儿（儿童、成人版的都能吃，剂量问医生）都给整脱销了，你看这给闹的，啥也不是！要过年了，都健健康康的啊,无,无,2020-01-04 23:07,Android客户端,0,0,3
InYGa33Lr,用户5910502676,5910502676,"我免费围观了  的回答，问题价值 66.00 元，快来一起免费围观~ <br />微博问答:翟医师，您好！宝宝6个多月，有过新生儿，3个多月时支气管,血常规为病毒感染，用生理盐水清理鼻涕，雾化。5个多月喘息性支气管炎，血常规病毒感染，两肺纹理增多， ",无,无,2020-01-04 23:05,微博 weibo.com,0,0,0
InYFVy437,狙击手伍德,1154335272,武汉发现不明原因：患者增至44例 重症11例武汉发现不明原因：患者增至44例 重症11例 武汉发现不明原因：患者增至44例，重症11例 来自 ,无,无,2020-01-04 23:05,无,1,1,0
InYFU6G6f,一别两宽各自欢,5735289231,咳咳咳咳了一周了今天去检查的时候甚至希望确诊住院算了结果只是普通的气管炎还是要回来吃药然后继续咳咳咳咳咳咳咳 ,无,无,2020-01-04 23:05,nova5Pro人像超级夜景,0,0,0
InYFQwXIp,用户5910502676,5910502676,我免费围观了  的回答，问题价值 50.00 元，快来一起免费围观~ <br />微博问答:您好，我女儿目前两岁三个月，五个月时毛细支气管，有喘息；两岁时支气管，喘息；前几天又被诊断为喘息性支气管炎，目前一共喘了三次了。孩子没有过敏史，一两个月的时 ,无,无,2020-01-04 23:05,微博 weibo.com,0,0,0
InYFJsMDa,狙击手伍德,1154335272,武汉市卫健委通报疫情情况：所有病例均已隔离治疗打开腾讯新闻，参与评论抢沙发 武汉市卫健委通报疫情情况：所有病例均已隔离治疗 来自 ,无,无,2020-01-04 23:04,无,1,0,0
InYEG9feG,无证驾驶1757,6367311343,191D。。头上还得来一针。愿你一周后呼吸清澈，健康如初。 ,无,无,2020-01-04 23:02,iPhone客户端,0,0,0
InYECk5ZU,Kim_1015,2090581085,🐷瘟 🐭疫  大家保重 ,无,无,2020-01-04 23:02,好勁抽嘅iPhone XS,0,0,0
InYEttKj0,神明与光共舞,5905553370,下午去检查了 是支原体感染弱阳性 也给开了药 麻麻说炎症需要个过程让我多观察所以这条是我的观察日记 如果两天没有用的话我就去吊水,无,无,2020-01-04 23:01,Android,1,0,10
InYDXxKmh,木村絵梨花,1716987151, 不枉我飛越977公里無懼來到看哥幾個♥️            傷盡天下少男心的微博视频 ,无,无,2020-01-04 23:00,无,7,0,0
InYDwkmRp,九州微言,2821638943, 新加坡今日发现首例疑似病例，三岁的患者小女孩不久前刚去过武汉！目前，小女孩已经被隔离进行进一步诊断治疗。昨天（1月3日），新加坡卫生部才刚刚发布文告，规定所有从武汉飞往新加坡的旅客，都必须在抵达樟宜机场时接受体温检测，详情可戳   祈祷平安！🙏🙏🙏🙏🙏🙏,无,无,2020-01-04 22:59,九州微评超话,4,1,4
InYD2eBqU,设计Yicion,2859554467,【宝宝打嗝的原因】1. 常在刚喝完奶时发生，可能是宝宝常哭闹或在喂食时吃得太急，而吞入大量的空气造成的。2. 有时肚子受寒，或是吃到生冷食物等也会出现打嗝症状。3. 其他较少见的原因是与胃食道逆流及疾病如有关，或与对药物的不良反应有关。 ,无,无,2020-01-04 22:58,微博 weibo.com,0,0,0
InYChd1q0,舟阿花呀ennn,2184408341,很久没有开始碎碎念了，去年的一年过的相当的快，跨年夜去了江滩，第一次体会到了人山人海，真的是被人推着往前走，很开心能和我姐一起，but，明年我不想再来了，最近武汉因为或者新型病毒搞得人心惶惶，出门总是不记得戴口罩，离过年的天数也是越来越近了，大家都要好好的,无,无,2020-01-04 22:56,iPhone客户端,1,0,0
InYCfrWlz,林明道正牌女友,5289657312,男朋友住院第五天，明天出院，今天在家把他房间的被子床单和客厅的毯子都洗干净晒了，一看地上想起来从医院带回来的便当盒还没洗。平常很少白天睡觉，今天下午从四点睡到了六点，感觉又活了过来。从圣诞节那天开始好像每天都有新打击，很想把每天发呆的时间翻倍，生活的要求却一点没减少，考试要继续，健身房的月卡也不能浪费（？）元旦休假过后上班看见的第一封邮件是隔壁部门领导发来的“安安新年快乐，感谢过去半年的大力支持”，眼泪差点出来。现在起才开始真正明白过日子是什么感觉，就是以前那种伸手打车动不动喝奶茶的日子，现在都要靠自己的每一天去挣。没有糟心事就是开心。事事来之不易，亲人尤应珍惜,无,无,2020-01-04 22:56,iPhone客户端,4,0,0
InYB26ntv,故童话啊,5678812247, 希望明天能在发个通知，最好确定病因和类型，🙏 ,无,无,2020-01-04 22:53,iPhone客户端,16,2,4
InYALivSK,杨咩咩成长录,7324767045,👧🏻1Y5M+17D昨天和今天的照片~周五补元旦的休，和周末一起凑了个小长假。依旧是全身心陪你，流感和武汉的让妈妈很紧张，不敢带你去人太多的地方，希望你平安的度过流感期。昨天爸爸上班，和奶奶一起带你去江汉路约姑妈吃饭，觉得你在外面吃饭真的就超级乖，我们大人聊我们的，你吃你的，吃完了再自己要求再添一点，所以带你出门真的还是很让人省心和开心的！这两天约学会夸人了，听妈妈唱歌，会说“真好听呀”，把妈妈的脸变成小花，会说“好漂酿”，昨天早上醒了告诉你妈妈今天不上班在家陪你，你说“妈妈不要上班啦”，问你为什么不要麻麻上班，你回答“太辛苦啦”！哈哈，不辛苦~有你生活都是甜甜甜！最近抱着你的时候你还会自己主动亲妈妈，亲完一边脸还要换一边，哈哈。最近奶奶怕你出门冷，给你穿了件小斗篷，竟然自己照着镜子说，“小仙女”，哈哈！今天第一次带你去亲子餐厅，有玩又有吃，开心极了！你很喜欢玩这种小木粒，可能很像挖沙子吧，可以自己坐着玩很久，完全不需要爸爸妈妈操心。十点入睡，晚安,无,无,2020-01-04 22:52,iPhone客户端,0,0,0
InYAJcBrE,匀匀加速世界,7361869568, 香港疑似个案增至7宗，港府启动严重应变级别香港疑似个案增至7宗，港府启动严重应变级别 来自 ,无,无,2020-01-04 22:52,腾讯新闻客户端,0,0,0
InYzvzGVC,George-瓜瓜,2643477111,新加坡衛生部接獲首起與武漢疫情有關的可疑病例，病患是三歲中國籍女童，患有也曾到過武漢。 ,无,无,2020-01-04 22:49,iPhone 11 Pro Max,286,37,77
InYxEAxvL,青沐沐沐mu,5890502881,2020年了，跨年并不快乐，高烧快40度，1号就在医院结尾，，一个陌生的词汇，但是医生说传染，第一次感受到一个人在一个陌生城市的无助，一连发了4、5天的烧，人间冷暖吧，不怪任何人，咳嗽也越来越厉害，还有几天呢…… ,无,无,2020-01-04 22:44,vivo X27,0,0,2
InYxblWJv,9tonight,1730665444,坡縣對這次很重視啊，工作剛一接手過來，就說有五名學生退出三月份的交流項目。等週一，估計還會有更多學生想要退出,无,无,2020-01-04 22:43,iPhone客户端,0,1,0
InYwQEGAg,汤洪策,1710428790,2019年12月以来，武汉市卫健委开展呼吸道疾病及相关疾病监测，发现不明原因的病毒性病例，病例临床表现主要为发热，少数病人呼吸困难，胸片呈双肺浸润性病灶。  ,无,无,2020-01-04 22:42,医脉通APP,4,0,0
InYwKsFRn,欧阳出轨,2513739047,又开始咳嗽了 然而我一点也不想吃药，因为不太开心，最好突然得了死了算了，如果我死了要把我骨灰撒向草地，可以闻到青草🌿香，可能已经闻不到了 ,无,无,2020-01-04 22:42,可以折叠的Android,0,0,0
InYvDBrr5,财爷说股-张海舟,1653810725, 【香港卫生署：武汉病例共接获5宗加强监测报告 其中3例为甲流】财联社1月4日讯，据《第一财经日报》援引香港特区政府网站称，香港特区政府卫生署卫生防护中心1月3日晚就武汉病例群组个案提供的最新资讯，自2019年12月31日起，卫生署卫生防护中心共接获5宗加强监测个案的报告，而患者最近曾到访湖北省武汉巿(截至2020年1月3日中午12时)。5个个案阳性化验结果显示，有2例不明原因，另有3例为甲流。,无,无,2020-01-04 22:39,iPhone客户端,0,0,0
InYvDBrNU,小叶小叶专心学业,7049606988,武汉的事情一直没个结果搞得我想回家又不敢回家我要是在路上遇到病人，在车上遇到病人怎么办呢，对吧。我家那么好的地方，我真的怕我把武汉的病毒带回去了。在查出来这个病是什么病之前，我真的不敢回去。那这几天到底还去不去图书馆了啊……有点不敢去了。 ,无,无,2020-01-04 22:39,微博国际版,0,0,0
InYvu9PTr,佛自在世界,1284665024,（观察者网讯）香港特区食物及卫生局局长陈肇始1月4日表示，香港累计已出现7宗到访武汉后疑似感染不明个案，其中4人已经出院，其余3人情况稳定。同一天，特区政府公布“对公共卫生有重要性的新型传染病准备及应变计划”（应变计划），宣布启动“严重”应变级别。  ,无,无,2020-01-04 22:39,新浪新闻客户端,4,0,0
InYuIzg19,果树成精,5317917330,🦆二食堂变压器烧了，变不成鸭子了…🍵无糖奶青真的无糖，还一股海苔味…🙃满脑子乱七八糟养老医疗失业工伤…😷还有那啥啥不明原因肺炎…🏡快点送我回家养老吧~ ,无,无,2020-01-04 22:37,iPhone客户端,2,0,0
InYugtnaG,沧桑的6叔,6818126479,香港政府因应武汉不明即时启动严重应变级别，港大感染及传染病中心总监何栢良表示，按现时武汉市卫生健康委员会公布的资料显示，有充分理由分析今次事件是涉及新型病毒，相信当地有发生怀疑涉及人传人的情况，认为香港特区政府要当作病毒可以人传人的情况应付。 ,无,无,2020-01-04 22:36,微博国际版,4,3,1
InYtquEgb,傻呼呼de快乐,5255335989,       在《走向人生深处》里，刘再复先生首次通过访谈形式，较系统全面地叙述了自己的人生之旅，有关身世、交游、阅读、阅世、研究、感悟、内心历程……从中国学者到世界公民，从山里娃到思想者，从启蒙先锋到一代大师，其间谈话所及，自日常小叙至世界大观，既有富于感情的叙述又有富于理性的思考。,无,无,2020-01-04 22:34,微博 weibo.com,3,0,22
InYtg91PY,用户6559626559,6559626559,者啊！” 　　困境之中的十数位外国特工眼神露出了惊喜，精神一振，立即爆发出强大的反击。 　　“邪姬小心！” 　　一人大喝，猛然出手摧毁了一记陡然从一侧飞过来的冰冷水箭。 　　夜空中这一柄千凰剑出现的那一  ,无,无,2020-01-04 22:34,微博 weibo.com,0,0,0
InYt5xnkL,用户7283164846,7283164846,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因，我们应该怎样预防呢? ,无,无,2020-01-04 22:33,微博问答,0,0,0
InYsW72FL,欢喜春秋5555,7222816798,港疑似个案增至7宗，港府启动严重应变级别_武汉  ,无,无,2020-01-04 22:33,分享按钮,0,0,0
InYrUwCTh,时光盗不走奶烊,3017859117, 人家有钱想找多少保姆都行，这不是很正常的吗？把记者给闲的，关注关注社会热点，报道下武汉不明原因的不好吗？ ,无,无,2020-01-04 22:30,iPhone客户端,6,0,2
InYrE2njR,丫头love欢欢,2731617863,"心。” 　　顾擎闵走到了苏嘉和的身边，将这个看到他就心虚不已的小姑娘一下子揽进了怀中。 　　他的手臂紧紧地拦在她的腰间, 仿佛好像是很怕他怀中的小姑娘下一秒就会消失不见  ",无,无,2020-01-04 22:30,微博 weibo.com,0,0,0
InYrsasii,Cokeboom,1671900117,就 冲冲冲！ 武汉 Cokeboom的微博视频 ,无,无,2020-01-04 22:29,iPhone客户端,0,0,1
InYr8Ep30,Nico和芳子,2907834031,上周每天都是冰不离口，冰激凌，冰奶茶，冰可乐，再加上有一天睡觉没盖好，我开始疯狂咳嗽。就这样刚才我路过麦当劳还看了一下现在在卖什么冰激凌，要不是我刚从超市出来抱不动东西了，现在我就吃了冰激凌躺在床上咳嗽。前两天还担心自己是不是得了不明，今天居然因为没有吃冰激凌捶胸顿足。🙉🙉,无,无,2020-01-04 22:28,iPhone客户端,4,0,6
InYr3kftQ,香港跨境醫療醫美Peter,6265595074,武‎漢爆發‎潮蔓延......不管大‎人還是小孩及時接種‎流‎感疫苗和13價肺炎疫苗是很‎有必要的‎！你的健康比‎一‎切都重要歡迎諮詢‎預約 v :Peterkwong12345 香港特别行政区·金钟 ,无,无,2020-01-04 22:28,三星android智能手机,0,0,0
InYqC9hEE,庐陵笔剑生,6342623333,【又双叒到了流感季】又双叒到了流感季。流感常规可选用清热解毒中成药或汤剂，奥司他韦主要用于重症患者：、高热伴咳血或胸痛等患者。【我的诊室】了解更多>>【文章详情】点击↓↓↓ 又双叒到了流感季 ,无,无,2020-01-04 22:27,爱问医生移动版,1,1,0
InYqByU0O,777就瓜,7198764587,希望不是非典型🙏🙏最近大家都小心.人多的地方戴口罩以及勤洗手 香港 ,无,无,2020-01-04 22:27,iPhone客户端,0,0,0
InYqnEkZW,2020加油李涛,6509371565,香港 武汉  - 百度 ,无,无,2020-01-04 22:26,iPhone客户端,0,0,0
InYq78yeh,CH3COOC6H4COOH,1865354500,我爸给我打电话问我感冒好了没有，担心我转得，人心惶惶。 ,无,无,2020-01-04 22:26,iPhone客户端,0,0,5
InYpK5fLC,螃蟹虾姑挑灯夜读,5995164235,喉咙疼狂咳嗽，rich说可能，我却突然想起来，我吃了一整包芋头片，原因找到了。 ,无,无,2020-01-04 22:25,Share微博客户端,0,0,1
InYpcphfX,Happy琴琴_53880,5641235170,算生了些睡意。 　　阿善自听完柳三娘这番话后就陷入了沉默，她的心思已经开始动摇，不知不觉间竟接受了自己不是真的喜欢玉清的事实。在接受的同时，她内心还空虚的厉害。 　　当一个人  ,无,无,2020-01-04 22:24,微博 weibo.com,1,0,0
InYoXAx9Z,卡西莫多0927,1838889024,这只得了的小柯基太可爱了 长大了做我女婿 湖州·长兴县 ,无,无,2020-01-04 22:23,iPhone客户端,2,0,0
InYoMF4QJ,贺贺贺-美丽颜,6626437583,儿子必然会死在我手里！”凌枫继续的说道。“你觉得你能够杀的了我吗？” 　　“好，我答应你，什么时候？”刑破天当然知道，哪怕是自己战胜的了刑男，那也肯定的杀不了他。 　　“  ,无,无,2020-01-04 22:23,微博 weibo.com,0,0,0
InYoMqD3j,狗子战友,2612562337,天天徘徊在脑炎流感之间 觉得自己就是个传染源 ,无,无,2020-01-04 22:23,iPhone客户端,0,0,0
InYorpDrN,阿斓兰,3575965055,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因，我们应该怎样预防呢? ,无,无,2020-01-04 22:22,微博问答,1,0,0
InYokBPTa,珊诺cl,1227227275,从准备精良的午餐，到无聊自拍的三个女生，到紧张的人民大会堂门前合影，迪妈拖着发炎的嗓子，带着娃娃，在姥姥的陪伴下，开启了凯叔新年交响乐会的序幕。我觉得明天回家就要打吊瓶去了，哈哈，因为我赶脚要支气管炎到,无,无,2020-01-04 22:21,HUAWEI Mate30 Pro 5G,0,0,3
InYo97bd9,乡愁客,6262379576,《像防流感一样防不明原因》已经追踪到121名密切接触者，并进行医学观察，密切接触者的追踪工作仍在进行中。 ,无,无,2020-01-04 22:21,百度App,0,0,0
InYo5yL7G,RM视频集锦,6989897186,武汉，民众带口罩不仅是对自身的负责，更加是对别人，对大众的负责。没必说网上说武汉有，就硬是不带口罩，来证明武汉没事。这种想法是非常幼稚的。当然了，带不带也是个人意愿，我也会尊重。希望中国完善医疗机制，减少民众恐慌。 ,无,无,2020-01-04 22:21,三星Galaxy S10,0,1,0
InYo2hgyR,VoltaireNo6,1649061801,不过比起来绒歌手退赛啊老师采访插刀 更让我震惊的还是是怎么得上的 的的确确让人震撼 ,无,无,2020-01-04 22:21,微博国际版,0,0,0
InYn4BnN0,凌虚的小媳妇,6518030342,沃森生物-300142-13价疫苗获批上市，公司有望迎来快速发展  ,无,无,2020-01-04 22:18,慧博投资分析,0,0,0
InYmR4mCK,程平西,2165923415,有多久这个丫头没来王大夫诊所看病了，这下次是发烧，我记得上一次来打针还是4岁的时候支原体，折腾了半个月到二十天，那时候还打红霉素，一打一个半天给她揉着肚子让她稍微舒服点，我觉得煎熬，于孩子更是煎熬，她不去大闹但是能看出来她很烦躁，于是我就举着杆子，陪着她在诊所周围转悠到结束，现在回想起来还恍如昨日。,无,无,2020-01-04 22:18,荣耀10青春版,0,0,0
InYlCtmdE,CCcheng小样,2930788163,记录一下：第一次两岁入园，第二次住院。绝望、惊恐、撕心裂肺的求助...... ,无,无,2020-01-04 22:15,iPhone客户端,0,0,0
InYkQ3ZbD,鱼菲阳50879,6586189406,我在看：【香港疑似不明个案增至7宗 4人已出院】  香港疑似不明个案增至7宗 4人已出院 ,无,无,2020-01-04 22:13,新浪新闻客户端,0,0,0
InYkfDxjh,LoveAI4everht2v,2892760677,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因，我们应该怎样预防呢? ,无,无,2020-01-04 22:11,微博问答,0,0,0
InYjQxgGs,Anna8616,6379192163,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因，我们应该怎样预防呢? ,无,无,2020-01-04 22:10,微博问答,0,0,0
InYjBt6Py,纸巾小妹5元一提包邮,1953152390,"窗外的风仍是那么大，心里的伤终是那么深，深得痛楚，深得清澈，深得像想你的思绪万千。即刻把念你的心拆分两半，一半用来想你，一半想不起你，只好将你装在里面，不忍剥夺你的自由，又不忍将你放逐，于是我仅能把自己包裹进你世界的深处，不再逃离--->【卷纸,抽纸统统5元一提包邮到家[看涨]详情:ER921114】",无,无,2020-01-04 22:10,微博 weibo.com,0,0,0
InYjayYYC,ChineseRock摇滚地狱,6093700097,之前一直没空看乐队的夏天巡演，这次正好在武汉撞到了就偷摸找个角落来看一下，也没阻挡武汉乐迷冲过来看演出，总的一个观感就是很震撼，很感动，也不是说没看过乐队在体育馆的演出，这些乐队也里并非都是我喜欢的乐队，唱的也并非都是我喜欢的歌（都是在节目里唱过的那些，也并非我就喜欢满场的荧光棒和手机屏，但是就有一种最直观见证乐队成长的感受，就像你们看着我一样，你喜不喜欢我都在这里成长，你喜不喜欢这些乐队他们也在那里变好，拥有了更多的观众一起合唱，呐喊，狂欢，这种感觉太棒了，只要这些第一次看现场的观众里十个有一个愿意去听听别的摇滚乐，了解一下别的乐队，我觉得这事儿就是特别有意义的不是吗？同时也让我有了一个遥远的幻想，什么时候把阿狱安利过的乐队喊一起演出也能坐满这些人，二十年，三十年，只要能有一次，我这辈子也值了新裤子大合唱的时候我突然就感性了那么一下，真好，大家就这么一直火下去吧Ps：出场的时候身后的两个妹子在说要投稿摇滚地狱，好慌哦  ,无,http://t.cn/Aisch7qA,2020-01-04 22:09,迷笛偷的iPhone X,1331,138,148
InYiGsBX6,很匆忙,5515613478,武汉人民在恐吓下看演出唱歌嘴张的贼大一结束口罩戴的比谁都快 ,无,无,2020-01-04 22:08,iPhone XS Max,8,0,0
InYixhQ3l,山水画2912710751,2912710751,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因，我们应该怎样预防呢? ,无,无,2020-01-04 22:07,微博问答,0,0,0
InYgI7VZE,香港美兆健管师刘渃英,5817054769,今天香港美兆的疫苗接种现场火爆，等候时间比以前长一倍，因为大部分客人都在接种九价hpv的同时，也要接种13价肺炎疫苗，双重保护 我一直忙到3:00才吃午餐！请朋友们尽量提前预约好！ 香港 香港美兆健管师刘渃英的微博视频 ,无,#香港13价肺炎#,2020-01-04 22:03,HUAWEI Mate 10 Pro,3,1,0
InYfVEgW5,郁闷婧,1840798675,没想到新年第一条微博竟是自己的甲流病历,无,无,2020-01-04 22:01,HUAWEI P20,0,0,5
