微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InYsW72FL,欢喜春秋5555,7222816798,港疑似肺炎个案增至7宗，港府启动严重应变级别_武汉  ,无,无,2020-01-04 22:33,分享按钮,0,0,0
InYrUwCTh,时光盗不走奶烊,3017859117, 人家有钱想找多少保姆都行，这不是很正常的吗？把记者给闲的，关注关注社会热点，报道下武汉不明原因的肺炎不好吗？ ,无,无,2020-01-04 22:30,iPhone客户端,6,0,2
InYqnEkZW,2020加油李涛,6509371565,香港 武汉 肺炎 - 百度 ,无,无,2020-01-04 22:26,iPhone客户端,0,0,0
InYorpDrN,阿斓兰,3575965055,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 22:22,微博问答,1,0,0
InYo5yL7G,RM视频集锦,6989897186,，民众带口罩不仅是对自身的负责，更加是对别人，对大众的负责。没必说网上说武汉有肺炎，就硬是不带口罩，来证明武汉没事。这种想法是非常幼稚的。当然了，带不带也是个人意愿，我也会尊重。希望中国完善医疗机制，减少民众恐慌。 ,无,无,2020-01-04 22:21,三星Galaxy S10,0,1,0
InYkfDxjh,LoveAI4everht2v,2892760677,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 22:11,微博问答,0,0,0
InYjQxgGs,Anna8616,6379192163,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 22:10,微博问答,0,0,0
InYjBt6Py,纸巾小妹5元一提包邮,1953152390,"窗外的风仍是那么大，心里的伤终是那么深，深得痛楚，深得清澈，深得像想你的思绪万千。即刻把念你的心拆分两半，一半用来想你，一半想不起你，只好将你装在里面，不忍剥夺你的自由，又不忍将你放逐，于是我仅能把自己包裹进你世界的深处，不再逃离--->【卷纸,抽纸统统5元一提包邮到家[看涨]详情:ER921114】",无,无,2020-01-04 22:10,微博 weibo.com,0,0,0
InYjayYYC,ChineseRock摇滚地狱,6093700097,之前一直没空看乐队的夏天巡演，这次正好在武汉撞到了就偷摸找个角落来看一下，肺炎也没阻挡武汉乐迷冲过来看演出，总的一个观感就是很震撼，很感动，也不是说没看过乐队在体育馆的演出，这些乐队也里并非都是我喜欢的乐队，唱的也并非都是我喜欢的歌（都是在节目里唱过的那些，也并非我就喜欢满场的荧光棒和手机屏，但是就有一种最直观见证乐队成长的感受，就像你们看着我一样，你喜不喜欢我都在这里成长，你喜不喜欢这些乐队他们也在那里变好，拥有了更多的观众一起合唱，呐喊，狂欢，这种感觉太棒了，只要这些第一次看现场的观众里十个有一个愿意去听听别的摇滚乐，了解一下别的乐队，我觉得这事儿就是特别有意义的不是吗？同时也让我有了一个遥远的幻想，什么时候把阿狱安利过的乐队喊一起演出也能坐满这些人，二十年，三十年，只要能有一次，我这辈子也值了新裤子大合唱的时候我突然就感性了那么一下，真好，大家就这么一直火下去吧Ps：出场的时候身后的两个妹子在说要投稿摇滚地狱，好慌哦  ,无,http://t.cn/Aisch7qA,2020-01-04 22:09,迷笛偷的iPhone X,1328,138,148
InYiGsBX6,很匆忙,5515613478,武汉人民在肺炎恐吓下看演出唱歌嘴张的贼大一结束口罩戴的比谁都快 ,无,无,2020-01-04 22:08,iPhone XS Max,8,0,0
InYixhQ3l,山水画2912710751,2912710751,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 22:07,微博问答,0,0,0
InYfVEgW5,郁闷婧,1840798675,没想到新年第一条微博竟是自己的甲流病历,无,无,2020-01-04 22:01,HUAWEI P20,0,0,5
InYethKfC,武汉高校微博,5340255143,【武汉不明原因肺炎患者转入传染病医院 市场附近居民感染】武汉华南海鲜市场不明原因肺炎事件持续引发公众关注，走访发现，相关患者已于2019年12月31日转入武汉市一家突发公共卫生事件医疗救治定点医院、也是一家传染病专科医院——金银潭医院进行隔离治疗，外人和家属一律不得探视。有患者表示，其病情已无大碍，希望外界不用再担心。,无,无,2020-01-04 21:57,iPhone客户端,5,0,3
InYdPCfKY,香港商報網,1847123567,【因应 澳门今起加强各口岸入境检疫】因应武汉出现多宗不明肺炎病例，澳门今凌晨起加强各口岸入境车道人员的卫生检疫措施。澳门卫生局将由治安警察局协助，在关闸、港珠澳大桥、珠澳跨境工业区边境站，以及莲花口岸等陆路口岸的入境车道，检查司机和旅客体温。澳门卫生局介绍，直至昨日下午，仅在科大医院接获1名71岁来自武汉的女游客出现不适报告，证实为急性支气管炎。,无,无,2020-01-04 21:56,微博 weibo.com,122,27,14
InYdpk5PJ,真当没想到,1914186435,今天香港已发现疑似“武汉不明肺炎”患者增至7人。港府启动「严重」级别应变。 ,无,无,2020-01-04 21:55,iPhone X,609,102,134
InYcqt05k,偏离于墨尔本de-G,1746995923,  留在澳洲有野火，回到武汉有肺炎。。。。 澳大利亚·墨尔本 ,无,#武汉发现不明原因肺炎#,2020-01-04 21:52,三星android智能手机,4,0,0
InYavnWtI,波段兔王伟,1142553484,【香港卫生署：病例共接获5宗加强监测报告】据香港特区政府网站，香港特区政府卫生署卫生防护中心1月3日晚就病例群组个案提供的最新资讯，自2019年12月31日起，卫生署卫生防护中心共接获5宗加强监测个案的报告，而患者最近曾到访湖北省武汉巿（截至2020年1月3日中午12时）。5个个案阳性化验结果显示，有2例不明原因，另有3例为甲流。（一财）,无,无,2020-01-04 21:47,微博 weibo.com,1,0,0
InY9In4Dk,cyhlax,2051520175,港疑似肺炎个案增至7宗，港府启动严重应变级别_武汉~~这？？？？？！！！！！！出武汉要跟踪了。这不明生物体，是不是基改的不明生物体？  ,无,无,2020-01-04 21:45,分享按钮,0,0,1
InY900AVs,有空食堂一起吃饭啊,3616379445,平平无奇一天Again。今天睡到下午四五点才醒然后被迫变成海报精 btw 长沙好冷  瑜伽大哥特地抓我警告我出门记得戴口罩因为了 尊好！！！ ,无,无,2020-01-04 21:44,一口鸟的iPhone X,7,0,1
InY7RFDqB,从宇宙黑洞飞出火凤凰,5586933121,【陳肇始：衛生署與國家衛生健康委員會就疾病和傳染病呈報的既定機制行之有效】据香港特區政府新聞網報導，內地通報武漢出現不明原因的病毒性肺炎病例群組個案，食物及衛生局局長陳肇始表示，衛生署與國家衛生健康委員會就疾病和傳染病呈報的既定機制行之有效，港府當局正檢視是否需派員到武漢瞭解情況。視頻：香港特區政府新聞網  ,无,无,2020-01-04 21:41,Android客户端,0,0,0
InY7ytFwQ,张可贴,2072698002, 新加坡发现首例疑似病例1月4日新加坡媒体报道，卫生部发布公告称接到首位来自武汉并患上肺炎的病人。该患者是一名3岁中国女孩，此前曾到过武汉。目前已被隔离并准备接受进一步评估和治疗。报道称该女孩病情稳定，初步测试显示为呼吸道合胞体病毒阳性，为儿童肺炎常见病因。但检测仍在继续，以确定最终原因，通告表示她未到过华南海鲜市场。此前，新加坡樟宜机场已发布健康警告，提醒游客注意来自武汉的不明肺炎病毒。,无,无,2020-01-04 21:40,iPhone客户端,80,8,23
InY71pelX,段冬Arthur,1653981791, 【预防肺炎及呼吸道传染病6措施4建议】武汉近期出现44宗不明原因的病毒性肺炎，呼吁市民注意个人卫生，严加防范并及时通报怀疑个案[话筒],无,无,2020-01-04 21:39,iPhone 7 Plus,16,4,1
InY5OjOC8,Pipe_dream_,5639272810,武汉这个不明肺炎闹的，退票一共收了我八十块钱的手续费,无,无,2020-01-04 21:36,Samsung Galaxy S8+,3,1,5
InY3tfKop,艾较真,1862654303,《武汉不明原因肺炎排除禽流感，患者增至44人》武汉不明原因肺炎排除禽流感，患者增至44人 ,无,无,2020-01-04 21:30,百度极速版,2,0,0
InY32mQTQ,新加坡眼,2317862447,（1月5日傍晚更新：新加坡卫生部针对可疑病例进行的流行病学调查、临床评估及实验室结果显示，患有肺炎、也曾到过武汉的三岁中国籍女童，已经证实与无关，对沙斯（SARS）、中东呼吸综合征（MERS-CoV）亦呈阴性反应。）（最新更新：新加坡卫生部调查后表示这名小女孩没有去过武汉华南海鲜市场，初步调查发现了常见肺炎病毒的痕迹，小女孩情况目前稳定，但仍在做进一步检查）新加坡今日发现首例疑似肺炎病例，三岁的患者小女孩不久前刚去过武汉！目前，小女孩已经被隔离进行进一步诊断治疗。昨天（1月3日），新加坡卫生部才刚刚发布文告，规定所有从武汉飞往新加坡的旅客，都必须在抵达樟宜机场时接受体温检测，详情可戳,无,无,2020-01-04 21:29,微博 weibo.com,6978,1273,1021
InY2DesEa,杨柳199508,6749708358,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 21:28,微博问答,0,0,0
InY1mk3hd,布道宽窄,1000124571, 【世界卫生组织：正监察武汉不明肺炎情况， 并与中国政府保持联络】 ,无,无,2020-01-04 21:25,宽窄观察超话,124,20,31
InXZZvGJa,不会吞药的喵呜傻子,1818605411, 非常可怕 香港的病例都去过武汉，难道只有香港人去武汉 还是其他城市瞒报了！ 香港特别行政区·太子 ,无,#武汉发现不明原因肺炎#,2020-01-04 21:21,iPhone客户端,2,1,0
InXXaiVVH,南洋商报,2603819637,随着中国武汉市出现不明肺炎病例后，大马卫生部已加强应对措施，在国内的国际入境处设立柜台，为从武汉飞抵大马的乘客检测体温，鉴定他们的身体状况。 ,无,无,2020-01-04 21:14,微博 weibo.com,2,3,0
InXWvdBRM,米米奇6035929697,6035929697,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 21:13,微博问答,0,0,0
InXVHk6H9,lichaojie0623,5799532614,【格隆汇快讯】格隆汇1月3日丨武汉卫健委：截至目前，初步调查表明，不明原因的病毒性肺炎未发现明显的人传人证据，未发现医务人员感染；病原鉴定（包括核酸检测和病毒分离培养）和病因溯源工作正在进行中，已排除流感、禽流感、腺病毒感染等常见呼吸道疾病。符合不明原因病毒性 【武汉卫健委：不明原因的病毒性肺炎已排除流感、禽流感、腺病毒感染等常见呼吸道疾病】 ,无,无,2020-01-04 21:11,分享按钮,0,0,0
InXVmDr89,OuyongGugu,5573167207, 2020没啥大愿望，只希望每一个醒来的清晨都身体健康，精神饱满,无,无,2020-01-04 21:10,iPhone客户端,52,0,7
InXVj47on,用户6231548580,6231548580,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 21:10,微博问答,0,0,0
InXRgwNm7,小荷才来,2881809832, 【育儿】在武汉读书，昨天得知自己患有肺炎，发烧38.5度怎么办？【育儿】在武汉读书，昨天得知自己患有肺炎，发烧38.5度怎么办？ ,无,无,2020-01-04 21:00,手机新浪网,1,0,3
InXRba2uR,武汉美食中心,2334818094,【官方最新通报：武汉发现44例不明肺炎患者，追踪到121名密切接触者】,无,无,2020-01-04 21:00,微博 weibo.com,5,1,0
InXQQuaAZ,HAppy开心故事,6076007190,       【职场语录】有限度的受欺负，有节制的抵抗。抵抗时，最好的办法是用势压人，只需令对方知道厉害就可以。有经验的人，对付不和睦的人，都不用自己出手，而是借上司的力量，或者借其他的背景，让对方知难而退就可以了。 ,无,无,2020-01-04 20:59,微博 weibo.com,3,0,18
InXPe43jC,美国侨报网,1823184085,【香港疑不明肺炎个案增至7宗 均曾到过武汉但未去海鲜市场】截至当日凌晨，医管局共收到七宗曾到武汉、返港后不适的怀疑个案。其中三人仍留院，情况稳定。   ,无,无,2020-01-04 20:55,专业版微博,14,10,6
InXOblSwd,陈立民,1242526405,港香确诊7宗，禁蒙面法下，上街戴不戴口罩好呢？ ,无,无,2020-01-04 20:52,iPhone 7,12,0,10
InXMACDkg,九州微言,2821638943,华南海鲜市场贩卖野生动物早就该管管了 ！,无,无,2020-01-04 20:48,九州微评超话,351,109,72
InXMsD7Dh,周蓬安,1231668867,"【香港不明肺炎病例增至7宗 港府启动""严重""应变级别】香港特区食物及卫生局局长陈肇始1月4日表示，香港累计已出现7宗感染不明肺炎个案，其中4人已经出院，其余3人情况稳定。微评：也不知道与武汉出现的不明肺炎病例是否相同？香港不明肺炎病例增至7宗 港府启动""严重""应变级别 ",无,无,2020-01-04 20:48,微博 weibo.com,28,12,4
InXKrDQVH,TVB明星联盟,2273246532,張兆輝武漢出騷返港 自我隔離　　（星島日報報道）最近武漢出現多宗不明原因肺炎病例，香港醫院近日亦接獲3宗求診，導致人心惶惶。1月2日張兆輝和陳豪遠赴武漢為私人宴會表演，陳豪還帶埋媽咪在當地慶祝生日，而張兆輝首次到武漢與太太同行，輝哥說表演工作是兩三個月前接下，因不想臨時甩底，此行他做足預防措施，回港後自我隔離，一切正常。　　輝哥為養家冒險到武漢表演，他說不是冒險，只是正常工作，作為藝人要有口齒。輝哥從新聞略知武漢的情況，由於疫情日趨嚴重，他曾經為表演工作掙扎過，最後他評估過風險，更不想臨時甩底，所以決定與太太如期到當地。他說：「最慘是不知道，現時知道有問題，預防勝於治療，有沙士的經驗可做足準備，懂得自我保護，太太準備了大量口罩，乘飛機及高鐵時也戴上口罩，而且勤洗手以防萬一。為安全起見大部分時間也留在酒店，沒有外出，遇到粉絲都有正常握手，但握手後會洗手。」　　以他所見，武漢市面環境一切平靜，經過的口岸都好正常，沒有如臨大敵的情況，衞生情況沒問題。他表示此行兩日一夜行程緊急，基本上沒機會到公眾地方，他們亦沒有吃海鮮，不過他乘坐飛機接駁巴士時，前面的女士沒有戴口罩打了十多個噴嚏，他回家後立即飲維他命C，加強身體的抵抗能力。問他回港後有沒有自我隔離？他稱身體好正常，亦有自我隔離沒有出街，平時與仔女很親密，但這兩天沒有錫錫。　　老友吳啟華知道他到武漢工作，擔心他有事，特別發訊息提醒他在當地要小心，他表示在宴會上與陳豪分開表演，大家沒有見面，輝哥唱了《中國人》及《成都》兩首歌，唱完到餐廳吃飯時才遇見陳豪，陳豪更為媽咪慶祝生日，他也祝伯母生日快樂。問他之後會否減少到武漢工作？他笑言已到年尾收爐，現時除了為劇集《黃金有罪》宣傳外，要到3月才有新工作。,无,无,2020-01-04 20:43,微博 weibo.com,1,0,0
InXISqh6g,锦鲤景飒,2646526270,分享凤凰新闻：因武汉不明原因肺炎，香港启动“严重”应变级别  来自   ,无,无,2020-01-04 20:39,凤凰新闻,0,0,0
InXIIngfX,种草惠惠酱,5883105068,"冬季防感冒汤：治风热感冒:1.薄荷粥:薄荷15g煎取药汁候凉,粳米60g加水煮粥,粥将成时入薄荷汁及冰糖,稍温即服2.桑菊薄荷饮:桑叶6g,菊花6g,薄荷 3g,苦竹叶15g,蜂蜜少许,加适量水煮沸代茶频服3.贝母沙参蒸雪梨:雪梨1个去皮去核,贝母6g,沙参10g,薄荷2g及冰糖适量,入碗内加水蒸熟,早晚分食。 公：sou860 「大补贴」 ",无,无,2020-01-04 20:39,sou280,2,1,0
InXHSlPxD,yushui55,1416713854,政府因应武汉不明肺炎提升应变级别至「严重」 怀疑个案增至7宗 关闭 政府公布，因应武汉出现不明原因的病毒性肺炎感染病例，经风险评估後公布启动应变计划，并即时将应变级别自「戒备」升至「严重」。卫生防护中心发言人表示，於严重应变级别下，现时武汉出现的病毒性肺炎病例群组个案可被视为一种「对公共卫生有重要性的新型传染病」，指不知道能令人类致病的病原体所引致的任何传染病，但由於特性或已改变，因此不论是否具备在人与人之间有效地传播的能力，人类亦会受到感染。  发言人并指，有关疾病现时对市民健康即时影响属於中等，政府将因应最新的科研实证和发展不时评估风险，启动或解除应变级别，并采取相应的防控措施。,无,无,2020-01-04 20:37,搜狗高速浏览器,4,0,0
InXHCokdo,志愿者李仕铭,2985052662,武汉和香港同时出现的不明肺炎，有关联吗？,无,无,2020-01-04 20:36,点亮志愿者超话,2,1,8
InXGS2VM6,山水间8886,2401380300,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 20:34,微博问答,0,0,0
InXGe9apk,悠悠丝路情,1827616993,疑似肺炎个案增至7宗，港府启动严重应变级别 ，为什么武汉政府却说没有证据证明人和人之间可以相互传染？隐瞒了什么真相？人和人之间不传染，香港这个怎么解释？ ,无,无,2020-01-04 20:33,三星android智能手机,6,0,12
InXFREzuh,ZQ男装,3205436641, 一直在惦记，🈶️结论了吗，还是有令人害怕的没有公布。,无,无,2020-01-04 20:32,iPhone 6s Plus,86,0,29
InXFsAifK,百合美滋滋,1810152634,微博关注几天 ，很多人说武汉人不怕街上没几个戴口罩的，确实有点不服，结果上街看了一下，来来往往只看到几个戴口罩的，真的不知道大家是怎么想的，且不谈病毒如何（结果没出来之前也只能等），就是这样的空气质量也该戴口罩啊，何况香港 马来西亚都提高警惕了，身在武汉的大家意识能不能提高一点呢？此次病毒应该不简单，希望大家出门戴口罩戴口罩戴口罩,无,#武汉发现不明原因肺炎#,2020-01-04 20:31,小米6X 拍人更美,369,4,91
InXFm3ur0,沧海一粟好运来,5525302318,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 20:31,微博问答,0,0,0
InXBfBwFU,老杨白菜省钱,6014567991,药物 某些药物会影响儿童的智力，如长期服用抗癫痫药物可使智商偏低，当停药若干年后，智商便会有所提高。,无,无,2020-01-04 20:21,分享361网,0,0,0
InXBd06nc,津彩生活,1612660824, 香港醫管局報告香港不明肺炎病例增至8例。港府提升應變級別至「嚴重」。 津彩生活的微博视频 ,无,无,2020-01-04 20:20,无,1,2,1
InXAWaarr,慈之航,7366989191,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 20:20,微博问答,5,0,0
InXzeorco,ProudQueenJSM,2122912325,不管病毒是否凶险，是否会人传人，在检测结果出来之前，我认为出于负责的态度，政府至少应该提醒市民注意预防，出门戴口罩，少去人多的地方等，以此把潜在危险降到最低，而不是以模棱两可的语言让群众放松警惕。香港、澳门还有新加坡都针对已经采取相应措施了，我们内地政府是不是也应该出来做点什么?    ,无,无,2020-01-04 20:16,小米5X 拍人更美,21,1,4
InXx6yhxm,悠扬面对,1116771590,散布谣言8人被依法处理 散布谣言8人被依法处理 ,无,无,2020-01-04 20:10,学习强国客户端,0,0,0
InXw8jSLE,星火手,1649437111,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 20:08,微博问答,0,0,0
InXtIrA3e,石小杰微博,1264138094,港疑似肺炎个案增至7宗，港府启动严重应变级别_武汉  ,无,无,2020-01-04 20:02,分享按钮,23,2,0
InXsojp2R,浅层地震预报研究员余晓飞,1906051633,因武汉不明原因肺炎，香港启动“严重”应变级别2020年01月04日 15:29:18来源：第一财经 ,无,无,2020-01-04 19:59,360安全浏览器,6,0,0
InXr2nhS4,永远的越野兔,6075966680,去了武汉的那个人，可要注意安全啊，这几天肺炎比较厉害 ,无,无,2020-01-04 19:55,小米Max3 大屏大电量,0,0,0
InXqRrYm1,沈阳sz1961sy,1402324311,我 正在看【国际顶尖学术期刊《科学》报道：武汉不明原因肺炎已增至44例，可能是新型人类病毒】，分享给你，一起看吧！ 国际顶尖学术期刊《科学》报道：武汉不明原因肺炎已增至44例，可能是新型人类病毒 在今天的报告中，武汉卫生部门已排除了流感、禽流感和腺病毒等病毒，称这种疾病为“原因不明的病毒性肺炎”。 ,无,无,2020-01-04 19:55,UC浏览器Android,20,12,3
InXqK5Abk,xiangwanglantian1967,3211520112,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 19:55,微博问答,0,0,0
InXqzq2W9,阿Q日-报,3288317967,食物及卫生局局长陈肇始1月4日早间表示，香港曾到访武汉的肺炎病例由昨日的5宗增至7宗，其中有4人已经出院。卫生防护中心数据显示，截至2020年1月3日中午12时的5名加强监测肺炎个案中，有3人的样本经检测后证实患H3甲型流感。 ,无,无,2020-01-04 19:54,HUAWEI Mate 20 X,0,0,0
InXoEloM8,竞技的不死星人,5960815223,世卫组织介入了。『世衞組織監察武漢不明肺炎 與中國政府保持聯絡 - 香港文匯網』 ,无,无,2020-01-04 19:49,iPhone客户端,1,0,0
InXoibLlz,有一处世外桃源,1605635921,我围观了 的回答，该问题价值99.00元，围观仅1元，快来一起围观~ <br />微博问答:关于武汉最近的不明原因肺炎，我们应该怎样预防呢? ,无,无,2020-01-04 19:49,微博问答,6,0,0
InXofvFY5,bbcsee,1653506825,因武汉不明原因肺炎，香港启动“严重”应变级别 因武汉不明原因肺炎，香港启动“严重”应变级别 ,无,无,2020-01-04 19:48,分享按钮,0,0,0
InXmRwKqZ,感性的梦非雾,6499005384,关于疫情，你最关心的6个问题都有答案了！  ,无,无,2020-01-04 19:45,PINGAN平安好医生,0,0,0
InXmrg1DD,Iris熙妍,5235299663,谁能告诉我15号去武汉的票是该不该退,无,无,2020-01-04 19:44,OPPO随光而变R17,5,0,2
InXlqD0I9,reiakiryu,5315253504,武漢爆發不明原因的病毒性肺炎，藝人張兆輝 大前日（2號）在武漢參與商演活動，返港後今日出席無綫新劇《黃金有罪》記者會。張兆輝受訪時指昨晚（3號）從武漢經深圳回港，自覺身體狀況正常，所以沒有刻意與人保持距離，「我Ok，如果真的有事，自己會感覺到不舒服的。（家人有無作特別措施？）他們都不知有這件事，其實我上去時都不知，因為近排我飛來飛去，你們驚可以戴口罩，其實我在武漢時未感到特別狀況，市面不見人戴口罩、噴消毒劑，我都有問當地人，他們說『這裏冇事，第二度就不知道』，如果好犀利，我想一落機都會有人噴消毒劑，或實施其他預防措施，但見不到。」張兆輝稱商演時如常跟觀眾近距離握手、合照，工作後都會洗手，不用擔心衛生問題：「我平時都知道要注意健康，進食前會洗手，回家又會換衫、洗衫，我們也經歷過SARS，提醒我們平時要注重安全、乾淨，自己患感冒都應戴口罩，避免交叉感染。」（明報即時娛樂 4.1.2020）,无,无,2020-01-04 19:42,TVB超话,22,0,0
InXlq0qCN,港剧猫,2549883624,艺人为新剧《》出席记者会，因 刚从怀疑爆发不明肺炎的武汉回港，而记者会上都有不少工作人员都戴上口罩以保安全。问到张兆辉是需要和他保持距离？他笑言：“应该唔使啦，我ok喎！如果真系有事，自己会感觉到唔舒服嘅。”问到返港回家，家人可有特别措施应付？他谓：“佢哋都唔知有咁嘅事，其实我上去时都唔知嘅，你知我都飞嚟飞去，我寻晚返，今日就嚟记者会。”更提议记者：“你哋惊可以戴口罩。”他又指身在武汉时都未感到有特别状况：“市面又见唔到人戴口罩，我都有问当地人，佢哋话呢到冇，唔知第二到有冇。”他补充说：“如果当哋情况犀利嘅话，我谂一落机都会喷晒消毒药水或其他预防嘅嘢，但都冇喎。”至于商演时，他称都有和观众握手及影相，之后都会去洗手，觉得都不用太担心。至于新剧周一推出，收视可有信心？他坦言：“梗有信心，唔系都唔返嚟拍。呢套角色都几唔同，系亦正亦邪，由年青到事业有成再到失败，都有好多方面挥发。”——转自《东网》,无,无,2020-01-04 19:42,微博 weibo.com,3,1,1
InXiXxSKN,老杨白菜省钱,6014567991,【胆小鬼】千万不要批评孩子是“胆小鬼”。因为幼儿尚不能自我评价，自己好不好全由大人说。如果孩子感觉自己被人视为“胆小鬼”，有可能就不愿再去尝试那些“胆大”的做法而维持“胆小”的状态。父母不要不断地责怪孩子表现不佳，允许各种各样的弱点贯穿于孩子的成长过程中，才是理性父母。,无,无,2020-01-04 19:35,分享361网,0,0,0
InXixvoLV,中广资讯,6347249686,『武汉发现不明原因病毒性肺炎诊断患者44例_中广资讯』 ,无,无,2020-01-04 19:34,iPhone客户端,2,0,2
