微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iptr2CLeY,BTVi生活,1847251991, 【澳洲专家提示：】 据澳大利亚《星岛日报》报道，澳大利亚山火持续，重创野生动物栖息环境，考拉死伤惨重，面对可怜的动物，一些好心人自发开始救助行动。然而，动物庇护所的工作人员表示，在救助动物时，仅仅有“好心”还不够。据报道，日前，一只被轻微烧伤的考拉“亚尼”（Arnie）在得到救治后伤势逐渐复原，只有手脚受到轻微烧伤，但最后却因为好心人喂它太多水而死于。澳大利亚动物界野生动物庇护所在社交媒体上呼吁，正常的，只需要进食树叶来获取水分。虽然大火让它们体内水分不足，亟需补充，不过如果直接把水灌入考拉的喉咙反而十分危险。因为当考拉直接仰头喝水并摄取过多水分时，水可能会进入它们的肺部从而引起，这对它们来说相当致命。（中国新闻网）,无,无,2020-01-14 19:14,无,1,0,0
Iptm4aJPn,21临沂平台,6995440016,  近日，临沂市妇幼保健院新生儿重症监护室出现感人一幕：出生时体重仅570克的小宝贝“小一斤”经过近三个月的救治与护理，以1970克的体重赢得了她人生的第一张“毕业证书”——新生儿科颁发的《超低出生体重儿毕业证》。孩子妈妈李女士激动地热泪盈眶：“谢谢你们救了我的孩子，你们是我们的救命恩人……”现在，“小一斤”体重已长到四斤半，喝奶、睡觉很规律，每次喝奶量30ml—50ml，看到小家伙在一天天的成长和变化，大家都特别欣慰，因为这一切真是来之不易。回想当初“小一斤”刚出生的情景，依然历历在目——出生体重仅为570克，胎龄28+3周，整个身长只有手掌那么长，这是市妇幼保院建院以来救治成功的体重最轻的新生儿……宝贝的妈妈李女士今年35岁，这是她的第二个孩子，李女士属于“二孩”高龄产妇。产检时，李女士就被检出妊娠高血压，合并“子痫前期”（一种妊娠期特发疾病）。2019年9月27日，怀孕七个月的李女士因子痫前期、胎盘早剥等症状，紧急剖宫产下仅有570克重的宝贝，相当于1斤多一点，医护人员都疼爱的叫她“小一斤”。刚出生的“小一斤”只有巴掌大小，皮肤都是透明的，她的小脚长度只有我们小手指的一节指节长。最令人揪心的是，小宝贝出生时呼吸微弱、反应极差，医护人员立即对宝宝进行气管插管和紧急复苏抢救，随后将其转入新生儿重症监护室(NICU)。面对着如此娇嫩的生命，面对着家长期盼的眼神，新生儿科医护团队倍感肩上的责任与重担，大家分秒必争、全力以赴。为更好地帮“小一斤”度过重重难关，新生儿科专门成立了十人救护团队，精心制定了包括呼吸管理、营养支持、感染防控、人文关怀等在内的规范化的早产儿救治方案。由于肺发育不成熟，早期给予肺表面活性物质后“小一斤”仍需要机械通气来维持她的生命，有创和无创呼吸机的合理应用，最终帮助“小一斤”度过了呼吸关。由于早产儿吸吮力弱，不能正常吞咽，所需要的奶液只能靠着一根细长的胃管鼻饲进入胃肠道，但仍不能满足生长需求。因此新生儿科的医护人员先后给予脐静脉插管及经外周中心静脉置管（PICC），通过这两个管道输入满足生长发育所需的静脉营养液，顺利解决了超低出生体重儿喂养困难、宫外生长发育迟缓的难题。保护性隔离、抗生素的合理应用及严格的手卫生的实施，有力地保护了“小一斤”免受感染的侵袭。 在市妇幼保健院新生儿科医护人员三个月的精心治疗与细心呵护下，“小一斤”体重从570克增加到1970克，各项生命体征稳定，“小一斤”终于战胜了重重险关，迎来了出院的日子。更可喜的是，眼底检查与神经系统等检查均显示“小一斤”生长发育正常，无早产儿相关并发症及后遗症。告别了漫长的2019年，迎来了2020金鼠年，“小一斤”终于等到了出院的日子，回到了妈妈爸爸的怀抱。在监护病房，94天，2256个小时，见证着医护人员辛苦的努力和付出，见证着小生命的坚持和顽强，见证着家人的信任、期盼和鼓励……现在，爸爸妈妈为小宝贝起了一个特别有意义的乳名——“一一”，简简单单两个字，却饱含着无限深情：有对出生体重的纪念，有对医院叔叔阿姨的感恩，有对美好未来的向往……瞧，一一小美女已穿上了漂亮的红色小棉袄，多喜庆，多可爱！亲爱的小一一，愿你带着我们所有人的关爱和祝福，健康、茁壮成长！早产儿是指胎龄未满37周出生的未成熟婴儿，由于器官发育不成熟，功能不全，生活能力差，极易引发一系列疾病。世界卫生组织报告显示，全球每年出生1500多万早产儿，其中有100万例婴儿死于早产并发症，早产是导致新生儿死亡的主要原因，也是继肺炎之后导致5岁以下儿童死亡的第二大原因，中国早产儿发生率逐年提高，居全球第二位。早产宝宝因为发育不成熟，出生后需要给予更多的医疗护理帮助，胎龄越小的早产儿出生后生活能力越差，生命支持需求也更大。市妇幼保健院新生儿科副主任孙晓琳提醒，随着二胎政策的放开，二胎的高龄孕妇日益增多，一定要做到定期产检，注意孕期不要过度劳累，如果出现早产迹象，要及时住院保胎。 (via:今日头条.健康临沂) ,无,无,2020-01-14 19:01,微博 weibo.com,0,0,0
IpteZFtMt,夕弦月下影,2867833452,2020年的农保投保村里工作人员忘记给我申报了，我自己已经提前把钱打到市民卡上了，村里的工作人员没有给我上报，现在一月份得了住院发现自己不能农保报销，这怎么办，他们工作上的失误造成的损失谁来承担，我应该找哪个单位能负责此事        ,无,http://t.cn/R2WxOLS,2020-01-14 18:44,iPhone客户端,1,0,0
IptcrwXBm,香港衛視HKS,2712601544,【卫健委：正研发武汉新型冠状病毒检测试剂】近期，武汉不明原因疫情引发各界关注。国家卫健委与世界卫生组织分享此次发现的新型冠状病毒基因序列信息。卫健委专家组指，初步判断是华南海鲜批发市场的环境暴露，导致感染，正调查病毒来源，正研发武汉新型冠状病毒的检测试剂。香港特区行政长官林郑月娥14日表示，政府已取得武汉肺炎的基因排序，卫生署、医院管理局，以及香港大学的实验室，将可以制定针对性测试，能够做到更快、更准确地检验病毒。林郑月娥又表示，等香港食物及卫生局副局长徐德义从武汉返港后，15日将召开专家会议跟进。,无,无,2020-01-14 18:38,微博 weibo.com,10,1,1
IpswrnzQs,政务播报,7281531303,【 这名中国旅客预计数天后痊愈出院】世界卫生组织13日发表一份声明说，已收到在泰国确诊一名中国旅客感染新型冠状病毒的报告，并援引泰国官员的消息表示这名患者正在康复中。泰国公共卫生部13日通报，这名中国旅客被确诊感染新型冠状病毒，目前已经在泰国一家医院接受治疗，病情稳定，预计将在未来数天痊愈出院。去年12月底以来，在中国武汉确诊多例由这种新型冠状病毒引起的病例。武汉市卫生健康委13日晚发布通报称，截至12日24时，武汉累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定。世卫组织在声明中说，在其他国家发现这种新型冠状病毒病例并不令人意外，并呼吁在其他国家继续做好监测等工作。 ,无,无,2020-01-14 16:54,微博 weibo.com,0,0,0
Ipslh2ZmE,蜜桃女孩iii,7359714170,建议和医生沟通，或者换更权威一点的医院。猫咪干呕和便秘有一定联系，比如肠道堵塞，毛球症等都可能引起干呕。包括胃炎也会导致呕吐的情况。乳果糖促进便秘排出没有什么问题，可以观察便秘是否改善，若是几次都无改善可能需要手动排便或者促排。改善了便秘，干呕就能得到改善。心脏有杂音可能与肺部渗出有关，也可能是心脏问题引起的肺部渗出增多。猫咪呼吸如有急促或者突然不适，要及时送医院防止心脏疾病。肺部有渗出不能完全判定没有肺炎，需要医生根据片子的情况和猫的情况进行用药改善渗出，控制炎症。肺部和心脏的问题需要主人配合，而且治疗的时间会比较久，恢复较慢，主人不能急于求成，有任何疑问可以和主治医生沟通，或者是转院。  ,无,无,2020-01-14 16:27,iPhone客户端,0,0,0
IpskNwPwc,香港经济导报,3059282287,【林鄭：本港無武漢案例】本刊記者 何潔霞特首林鄭月娥於今早（1月14日）於主持行政會議前會見傳媒，表示武漢自去年底開始爆發不明原因，香港亦非常關注疫情，並且採取了應對措施。本港至今無出現武漢相關的嚴重個案，強調政府不會鬆懈，已經要求各有關政策局加強防控工作。,无,无,2020-01-14 16:25,微博 weibo.com,4,1,2
IpsictrTy,海滨政经述-橡谷智库,1619925757,在病毒进化史上，病毒的目的不是为了搞死宿主，宿主死了，病毒就没戏唱了，所以本职上来说，是温和的病毒活下来。当然也有像非洲猪瘟之类的傻子，一门心思要把所有的猪弄死。非洲比较多这类野蛮病毒，什么埃博拉了。估计部落时代的丛林过渡到城市化时间太短，病毒就像野蛮人刚穿上裤衩，还没学会打领带。所以，冠状病毒尽管七成的基因序列像sars病毒，但估计是已经穿上西裤的病毒，等它学会打领带，就跟感冒病毒一样了。,无,无,2020-01-14 16:19,无,8,0,0
IprIZlBDO,观战者-那勇,2092483331,【武汉不明原因病毒调查进展如何？专家回应】近期，武汉不明原因疫情引发各界关注。1月9日，专家组初步判定本次不明原因的病毒性病例的病原体为新型冠状病毒。1月12日，国家卫健委与世界卫生组织分享此次发现的新型冠状病毒基因序列信息。中国疾控中心副主任、国家卫健委专家组专家冯子健称，目前发生在武汉的“不明原因的病毒性”病原体初步判定为新型冠状病毒。它不是SARS，也不是MERS病毒，它们的病毒基因序列差异比较大。目前对病毒来源等溯源性调查都在紧张有序进行中。,无,无,2020-01-14 14:52,观战话股超话,1,0,0
IprEIkWu8,整形博士后潘宝华,5444423623,磨骨术前手术者要保证身体健康，无重要脏器的器质性病变，如：无心脏病，无肝炎、肾炎、等疾病；无口腔感染源；术前还应做血、尿的常规化验检查，胸透和心电图等常规健康检查；常规拍摄面部正侧位照片、三维头颅CT、上颌骨X线片等，准确测量颧骨需要削除的骨量；颧骨磨骨前应停止服用阿司匹林等药物，因为这类药物会影响凝血功能。,无,无,2020-01-14 14:42,微博 weibo.com,0,0,0
Ipv5D9vF3,小久不想次药药-w-,6091485950,完球了,无,无,2020-01-14 23:26,甜系渣女.Android,2,0,2
Ipv3a3Z5j,素人渔夫独白,2218728334,独自带娃D69天:凡凡今天101天了，今天凡爸请假晚去上班带凡凡去打疫苗。13价疫苗，听着护士小姐说，这个针头有点长，你把宝宝腿摁紧～～我就害怕了，换凡爸来摁！宝宝表现还是挺出乎我意料的，哭喊了第二声就及时止住了……后面就乖乖的甚至还打了哈欠想睡觉。,无,无,2020-01-14 23:20,iPhone客户端,0,0,0
Ipv2fAvP3,中国证券报,1315587597,【新突破！这家上市公司完成新型冠状病毒检测试剂盒，今日盘中股价直线拉升】武汉疫情病原体新型冠状病毒防治研发有了新突破！1月14日晚间，硕世生物发布公告称，公司于2020年1月13日完成新型冠状病毒核酸检测试剂盒以及冠状病毒通用型核酸检测试剂盒，可用于新型冠状病毒以及其他冠状病毒的检测。,无,无,2020-01-14 23:18,微博 weibo.com,6,11,0
Ipv1KgOpT,上帝外星文明是我阿爸天父,7085402601,快來看看  的微博本议员认为中国武汉的可辅以虫草清胶囊加以治疗，关键是控制患者病情得以恢复。中西医结合多措并举，从西医角度杀灭病毒从中医角度调养肺部养阴清肺。以马内利 ,无,无,2020-01-14 23:17,专业版微博,0,1,1
Ipv1vw8km,一溪烟雨_,3153132615,中午回来喂药看着还好，晚上下班回来发现又烧了，无力，哭闹。晚饭后，俩人纠结了许久还是带她去医院了…确诊甲流……我中午喂她吃药时，一阵不适席卷全身，一个大喷嚏，然后就开始了，无力，头疼，打喷嚏，流鼻涕，眼睛疼，肯定也被传染了。听出来肺里没啥毛病，我更怕肺炎。安心对症吃药，快点好起来吧。,无,无,2020-01-14 23:16,iPhone客户端,0,0,0
IpuYQCOr3,用户5374384197,5374384197,专家解读|武汉不明原因最新进展 专家解读|武汉不明原因最新进展 ,无,无,2020-01-14 23:10,学习强国客户端,0,0,0
IpuX3yMqm,v1和13都是我们的彩虹豆,5374509205,早上带妹妹去检查，昨晚咳嗽很厉害，好担心，还好没有，但也算严重的了，开了消炎药，做了排痰，回家继续吃药和雾化。胖桃在家静养，吃了消炎药后今天小便没说痛了，中午午休的时候也是咳醒的，中午两个都是跟我睡，小的咳完大的咳，我整个无法休息，我自己喉咙也还是会痒会咳。 ,无,无,2020-01-14 23:05,HUAWEI P20 Pro,0,0,0
IpuWuDxdP,古月月月月月云,1993052485,生病了，这几天晚上基本没睡着，整夜翻来覆去的咳嗽。那叫一个撕心裂肺，肝肠寸断。说话干哑破音发不出声。咳嗽两天就已经去医院了，实在是来势汹汹…检查结果说可能是，还需要止咳两天后再去复拍X光才能确诊…开了堆药。多喝开水。感觉身体被掏空🙊 ,无,无,2020-01-14 23:04,iPhone客户端,8,0,11
IpuVSy1HO,小木y号,2423978905,2020年的开头好像对我一点儿都不好…元旦当晚急性肠胃炎，新年开始就给医保卡里攒钱…有些人感冒了持续不好，把我曈传染了…我曈咳嗽很严重，每天要做雾化，要输液…我也知道孩子太小，可是我怕成…一去医院我曈就哭，看见大夫哭，看见护士哭，扎手指头哭，输液更哭，哭到没有眼泪，哭得我的心都碎了，恨不得一头撞死在墙上…我妈也感冒了…还没有到寒假，我请了上班以来天数最多的假，每天在请假…现在我曈好点了，晚上睡觉不用我们轮班抱着睡了，吃饭吃水果也正常了，去了医院也不哭了…希望妈妈感冒快点好…希望我曈快快好…希望有些人不要出差了！！！当孩子生病后，当没有好多人看孩子的时候，别说吃饭了，我上厕所都没有时间，真的…,无,无,2020-01-14 23:02,iPhone客户端,1,0,1
IpuVNdBnn,小鸿要当山大王,2669749384, 真的是忍不了了，承认吻替很难吗？就算是吻替又怎么了，上升到什么职业素养太好笑了，不是说国超拍的时候有所以都是借位吗？这有问题?还有，粉丝真的不要洗了，看着太好笑了，越看越觉得是吻替好吗。热门说镜像的我尴尬癌都犯了。平时接触到的镜像最多的是前置自拍，照片出来后你把本人代入照片位置，可能你自己脸上痣的位置就反了，左是右右是左，但是一般拍戏不会出现这种情况。所以按照粉丝对比，国超的鼻子上的痣其实是在右边，嘴角痣是在左边，但是，要吻那里拍的就是右边啊，嘴角有痣鼻子没有那颗大痣，强行有痣的建议眼睛捐了吧,无,无,2020-01-14 23:02,Android,0,0,0
IpuViwNls,用户5185479068,5185479068,专家解读|武汉不明原因最新进展 专家解读|武汉不明原因最新进展 ,无,无,2020-01-14 23:01,学习强国客户端,0,0,0
IpuVaug4F,一只吃牛肉的猫,1872185094,上午又忍不住去医院配了点药，但药效似乎不明显，到了晚上还是忍不住咳嗽，一天里又一直低烧，穿了很多还是觉得冷。外婆得了，几乎和去年一模一样，今天开始打点滴。晚上，我还有些工作没完成，小牛牛又是跟着外婆去睡了。但愿这样的日子快点过去。 ,无,无,2020-01-14 23:01,iPhone客户端,2,0,3
IpuS3zZO2,独行骑士·Lwf,6316344897,我在看【澳洲专家提示：给考拉喂水或导致其死亡】  澳洲专家提示：给考拉喂水或导致其死亡 ,无,无,2020-01-14 22:53,新浪新闻客户端,0,1,0
IpuRClxkh,小荞麦麦麦,2623821767,嘟嘟 只能在家陪她一天 好难过 走的时候 都是偷偷的不被发现 ,无,无,2020-01-14 22:52,iPhone客户端,3,0,0
IpuQX0F5D,Miss莉莉丝,1867956624,打了五联第一针娃一直嗜睡，不愧是传说中的催眠疫苗！都有点不敢给打十三价了,无,无,2020-01-14 22:50,iPhone XS Max,1,0,0
IpuQxgJ4v,弥生_MNK,3785572194,为啥我一个武汉人我得知的关于武汉肺炎的消息都是从我的外地朋友那知道的,无,无,2020-01-14 22:49,无,0,0,2
IpuQqsWL8,独行骑士·Lwf,6316344897,我在看【武汉不明原因调查：证据指向华南海鲜批发市场】  武汉不明原因调查：证据指向华南海鲜批发市场 ,无,无,2020-01-14 22:49,新浪新闻客户端,0,0,0
IpuHDissG,月光博客,1494759712,武汉市卫健委官网1月14日就新型冠状病毒感染的情况再次进行通报，截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，泰国诊断1例来自武汉市的新型冠状病毒感染的病例。 ,无,无,2020-01-14 22:27,微博 weibo.com,22,7,6
IpuGSmDct,闲话三杯,7328847010,泰国年回来连烧4天高烧，不是那啥冠状病毒，深刻反省下……还是在自己太作死在泰国天天喝冰，加上泰国菜酸辣，自己肠胃又不好……,无,无,2020-01-14 22:25,微博 weibo.com,0,0,0
IpuGOeKFE,我算哪块小饼干_,5723438104,我完了 我要拖着感冒的身体去武汉迎接了 ,无,无,2020-01-14 22:25,iPhone客户端,0,0,1
IpuGj9xpm,海蓝之梦99783,5901220087,『武汉发现不明原因，跟着局长一起了解一下』武汉发现不明原因，跟着局长一起了解一下 ,无,无,2020-01-14 22:24,荣耀V9 play 颜值之选,1,0,0
IpuGahjO1,薇信10612673顶级潮牌复刻504号,7056247552,都balenciaga巴黎世家粉色logo弹幕毛衣愣住了。  一万点战功是什么概念那就是相当于叶寒手中的一枚二级战符，更相当于一万  ,无,无,2020-01-14 22:24,微博 weibo.com,0,0,0
IpuGa3uLg,bao4wm,5434049458,想出风头。 　　“倒是秦妹妹……”魏欣话音一转，不用想就知道后面没什么好话。 　　秦莞打起了精神，全心戒  ,无,无,2020-01-14 22:24,微博 weibo.com,0,0,0
IpuFhjXGc,武汉微城事,5816015272,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月13日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。（武汉市卫生健康委员会）,无,无,2020-01-14 22:21,微博 weibo.com,5,2,8
IpuDOn9tO,长江网_留言板,1248924493,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月13日0-24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。                                                                           2020年1月14日,无,无,2020-01-14 22:18,360安全浏览器,1,1,1
IpuDHeng2,武汉交通广播,1915096531, 【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】  2020年1月13日0—24时，我市无新增新型冠状病毒感染的肺炎病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。                                          2020年1月14日 ,无,http://t.cn/R2WxQOQ,2020-01-14 22:17,iPhone 11,4,0,0
IpuDkeAmL,孩子来了吗,1952173405,我免费围观了  的回答，问题价值 49.00 元，快来一起免费围观~ <br />微博问答:郭医师您好，我侄女今年五岁，之前在武汉协和医院检查患有慢性鼻炎，慢性以及超敏体质，对虾，牛奶过敏。具体症状为，经常感冒，一感冒就引发鼻炎和呼吸道感染，早上起 ,无,无,2020-01-14 22:17,微博 weibo.com,0,0,0
IpuDapsP6,楚天都市报,1720962692,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月13日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。,无,无,2020-01-14 22:16,微博 weibo.com,33,6,8
IpuBP5Mek,墨墨_bba,7333886264,【武漢】世衛：新冠狀病毒或已「有限度人傳人傳播」　向全球醫院發指引應對大規模擴散 ,无,无,2020-01-14 22:13,微博 weibo.com,0,0,0
IpuBEtjZ8,长江日报,1898268644,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月13日0-24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的肺炎病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。                                                                           2020年1月14日,无,无,2020-01-14 22:12,微博 weibo.com,11,4,2
IpuAYtYYk,萌妈碎碎念,6253420013, 疫苗接种第二天📍白天体温还算可以，小萌喝了很多水，但奶量变少了，也算动态平衡吧……我在家的时候常给他测体温，大体正常，偶尔低烧。晚上他像往常一样入睡，入睡前的体温还不错，但是我心理和身体都为下半夜做好准备。忽然想到当年值夜班，真是随时待命，这种感觉真的不好，但是为自己的孩子，都值得。小萌睡下了，我却精神了，我还是努力睡吧，祈祷小萌恢复正常，但还是得看实际情况。这两天辛苦萌姥姥了。睡觉💤，晚安🌙 ,无,http://t.cn/RXnNvO8,2020-01-14 22:11,iPhone客户端,0,0,0
IpuAFBdFZ,湖北之声,1840551510,【 最新通报！泰国通报诊断1例来自武汉市的新型冠状病毒感染的病例】2020年1月13日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。,无,无,2020-01-14 22:10,360安全浏览器,4,1,0
IpuAAiwJ7,love_koshin,7187740513,     ,无,@任嘉人,2020-01-14 22:10,OPPO Reno,9,0,0
IpuAsiMKK,一枚小甜宝,2366542571,13价疫苗，没打之前一直听说这个一般都会有些反应。我还一直有点怕，今天终于跑去打了，还好目前没啥反应,无,无,2020-01-14 22:10,iPhone客户端,1,0,4
IpuAfCFLj,木氏庄园0421,6601320564,逃过火灾的考拉🐨也终逃不过饥饿,无,无,2020-01-14 22:09,iPad客户端,0,0,0
IpuA5fFiA,为幸福生活拼搏-老王经营鹿产品,1404702982,鹿角帽粉（撸疙瘩，消炎解毒化瘀）  解毒、✨化瘀、✨通络，✨适合腮腺炎、✨甲状腺结节、✨乳腺增生、✨子宫肌瘤、✨肿块、咽炎，，胆囊炎，胰腺炎，前列腺炎等，超级消炎、补钙！纯安全有效！！ ,无,无,2020-01-14 22:09,女性补气养血调经养颜超话,0,0,0
IpuzFfOQi,薇信10612673顶级潮牌复刻453号,7056200901,人忍不burberry巴宝莉字母logo白色帽衫住再仔细看了看这几个年轻人，今天他们已经是不知道第几次对这几个年轻人刮目相看  ,无,无,2020-01-14 22:08,微博 weibo.com,0,0,0
IpuzfvKuj,珍惜乂,3226564085,怕是要咳出了,无,无,2020-01-14 22:07,iPhone客户端,0,0,0
IpuzaeFog,刨丁解羊,1449531193,武汉资料官网0114 ,无,无,2020-01-14 22:06,荣耀V20 4800万3D相机,0,1,1
Ipuz1Fb0C,武汉发布,2759348142,【武汉市卫生健康委员会关于新型冠状病毒感染的情况通报】2020年1月13日0—24时，我市无新增新型冠状病毒感染的病例，无治愈出院病例，无新增死亡病例报告。截至目前，我市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察187人，尚在接受医学观察576人，密切接触者中，没有发现相关病例。另，泰国通报诊断1例来自武汉市的新型冠状病毒感染的病例。目前该病例正在泰国隔离住院治疗，其回国的密切接触者正在开展追踪和医学观察中。,无,无,2020-01-14 22:06,360安全浏览器,109,1091,9
Ipuyxvkgx,瓶心雾语8801,6488554012,养娃真心累，又了,无,无,2020-01-14 22:05,荣耀10 AI变色更潮美,0,0,0
IpuygnEkL,亲爱的娜娜266,1559369533,晚上的病房果然没有人，带齐齐小朋友去医院，拖了半个月直接了。内疚啊。抽了两次血，再加上点滴插针管，看的我真的是太心疼了。不能这么忙啊。,无,无,2020-01-14 22:04,iPhone客户端,0,0,5
