微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IpcjctBtg,信息日报,1685336690,【武汉卫健委关于】2020年1月11日0—24时，我市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截止目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。,无,无,2020-01-12 23:38,微博 weibo.com,7,1,0
IpciWecCo,小钟不熬夜,5857623614,帕金森 慢性 急性肠胃炎 都是百度查出来的哈 谁查百度谁死 ,无,无,2020-01-12 23:37,iPhone客户端,0,0,0
IpciQCW64,大吃货小球球,2316120457,专家称系新型冠状病毒 武汉不明原因的病毒性疫情病原学鉴定取得初步进展 专家称系新型冠状病毒 武汉不明原因的病毒性疫情病原学鉴定取得初步进展 ,无,无,2020-01-12 23:37,学习强国客户端,0,0,0
IpciGzbyL,微观山东,3503316942,：武汉新型冠状病毒感染最新情况：717人接受医学观察武汉新型冠状病毒感染最新情况：717人接受医学观察来自 ,无,无,2020-01-12 23:36,iPhone客户端,3,2,1
IpchSkKOr,刨丁解羊,1449531193,深圳不明，报得很快。 ,无,无,2020-01-12 23:34,荣耀V20 4800万3D相机,1,0,8
IpchA51cs,candydudududu,6094312422, ,无,无,2020-01-12 23:34,微博 weibo.com,0,0,0
Ipcfvbh1m,林子不深不迷路,2112896374,妹妹感冒咳嗽发烧，真担心又像上次折腾成，快点好起来，让你哥带你吃好吃的去！ ,无,无,2020-01-12 23:28,iPhone客户端,0,0,0
Ipcf4jMdj,青春临沂,2608424991,【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。,无,无,2020-01-12 23:27,荣耀V10 我AI的快,0,0,0
IpceOmeJZ,作物君,6242804485,武汉新型冠状病毒感染最新情况：717人接受医学观察 武汉新型冠状病毒感染最新情况：717人接受医学观察 ,无,无,2020-01-12 23:27,分享按钮,0,0,0
Ipcekv07H,凸不会跳水的跳水皇后,3637037601,急道：“你干嘛？”——还差一点就能看到了！ 　　“男女授受不亲，拉拉扯扯的  ,无,无,2020-01-12 23:26,微博 weibo.com,0,0,0
IpcdVoMue,村长昵称不可用,2690517265,"就一命呜呼了, 阿斯却轻描淡写的说了出来。 　　对面的龙骨，又低低的咆哮两声  ",无,无,2020-01-12 23:25,微博 weibo.com,0,0,0
Ipcdps7Fg,英赢6293007310,6293007310,我在看：【武汉：累计报告新型冠状病毒感染的病例41例】  武汉：累计报告新型冠状病毒感染的病例41例 ,无,无,2020-01-12 23:23,新浪新闻客户端,0,0,0
Ipcdpasrc,lybills,1263861743,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 23:23,科普中国,0,0,0
IpcdlCuMX,llzf2006,1241745711,我在看：【武汉：累计报告新型冠状病毒感染的病例41例】  武汉：累计报告新型冠状病毒感染的病例41例 ,无,无,2020-01-12 23:23,新浪新闻客户端,0,0,0
IpccN3qsK,carme是卡门,1614075281,17年那次，瘦了近十斤连手指都瘦了现在、虽然体重貌似回了不少不过，貌似是水肿（心脏问题）试过好几次，一甩手，戒指就不见了虽然每次同事都帮我寻回但是，我真的怕了今天，重新买戒指我老公给一半，我自己给一半毕竟之前他买了很多个戒指给我受够了 ,无,无,2020-01-12 23:22,iPhone客户端,0,0,0
IpccMswNH,北平师爷,1430230911,我在看：【武汉：累计报告新型冠状病毒感染的病例41例】  武汉：累计报告新型冠状病毒感染的病例41例 ,无,无,2020-01-12 23:22,新浪新闻客户端,0,0,0
IpccEb8hr,11xrhan,5039197319,抽烟会抽鞭炮会吗？ 南宁 ,无,无,2020-01-12 23:21,iPhone,0,0,0
IpcclguCT,空白格0205,3736205450,宝宝因为周五打了13价疫苗后不舒服，这种别扭，我的日子就也不好过了，难过,无,无,2020-01-12 23:21,iPhone客户端,1,0,0
IpcbwtKEc,OrangeLi的微博很无聊不要搜,2012257602,不得不再次吐槽一下这次不走寻常路的感冒以往都是先喉咙痛再流鼻涕咳嗽而这次却先经历了咳到气管胸腔都痛到鼻涕虫到肌肉酸痛到无法入睡再到今天的喉咙痛 完全是反流程进行今天这一天算是在医院里度过了 看病一分钟，等结果六个钟，但还好确认了不是流感也不是 除了多喝水也没其他办法了 ,无,无,2020-01-12 23:19,iPhone客户端,1,0,0
Ipcbn1nbK,迪__April,2184454987,Day2打卡今天又开始流鼻涕，留了一天了，真的难受。想着武汉不明肺炎，就可怕…我都反复好些天了，吃点感冒冲剂准备睡觉了…希望早点好起来啊…明天又是去华中科技大学忙的一天…这两周都在那边…东区…早日去解放吧！ ,无,无,2020-01-12 23:18,iPhone客户端,0,0,0
Ipc8I71w9,lin猫猫c,2098254397,弟弟昨天，跑了三个医院都没有病房，今天医生说很严重，要住icu，24小时输液，插胃管喂养，时不时要抽血，出生到现在第一次不在爸爸妈妈身边，一定要快点好起来，妈妈等你回来！ ,无,无,2020-01-12 23:12,iPhone客户端,0,0,0
Ipc8mfQnZ,DCDS是也,7195346014,别喜提了,无,无,2020-01-12 23:11,iPhone客户端,0,0,0
Ipc8cc78p,大漠惜缘,2242280013,【冬季如何预防小儿】1、保持室内空气新鲜、环境整洁，室内温度和湿度适宜 2、少去公共场所，流行季节少串门，父母感冒时应尽可能少接触年幼子女，接触时应戴口罩 3、加强锻炼，多带孩子到户外活动，多晒太阳，有助于增强体质，提高抗病能力。户外活动时，注意适当增加衣服。 ,无,无,2020-01-12 23:10,搜狗高速浏览器,0,0,0
Ipc7soJWF,wjzsb,2469637441,武汉新型冠状病毒感染最新情况：717人接受医学观察 武汉新型冠状病毒感染最新情况：717人接受医学观察 ,无,无,2020-01-12 23:09,分享按钮,0,0,0
Ipc78B35s,蓝飞RKO,2529485533,武汉市卫生健康委员会关于新型冠状病毒感染的情况通报 ,无,无,2020-01-12 23:08,微博 weibo.com,0,0,0
Ipc75liRT,做一只大象,1647965213,细小＋犬瘟＋🙃被我们捡到之前，你的主人是怎么养你的？！今天终于可以出隔离病房了，狗命算是保住了…… 过年能出院么,无,无,2020-01-12 23:08,iPhone客户端,4,0,2
Ipc71u4kw,林家妹1,5000440541,庚帖，她捏了捏秦修的脸，又扯了扯耳朵，直把秦修疼得呲牙咧嘴，才终于确认了这不是在做梦，她真把儿子“嫁”出去了——“嫁”的  ,无,无,2020-01-12 23:08,微博 weibo.com,0,0,0
Ipc6ere4t,西安微时事,6014749050,【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。,无,无,2020-01-12 23:06,西安微时事超话,0,0,4
Ipc6djCIe,楠小胡2293851931,2293851931,包围，我们要用最短的时间将它抓捕！记住，要活的！” 　　“是！指挥官！” 　　兔子不  ,无,无,2020-01-12 23:06,微博 weibo.com,0,0,0
Ipc5QekoJ,粉红色的melody小鲸鱼,1671473283, 可怜桃得了，要吃药观察6天，这小家伙太可怜了。怎么看都活蹦乱跳的 粉红色的melody小鲸鱼的微博视频 ,无,无,2020-01-12 23:05,iPhone客户端,1,0,0
Ipc43rodl,立志学圣,6152155759,大儿自十月兄弟二人相继住院以来每月均咳嗽不能痊愈，周六挂号复查支原体待周一结果，肺无痰但喉咙有痰，医之药回家。大儿相比小儿免疫力较差，故疾病愈合能力亦较差，究其源乃小儿不挑食好运动足睡眠。故我辈养生其实无他，足睡眠多膳食纤维多运动即可。昨夜三人小酌，虹桥一瓶，人均约半斤，均未醉恰微醺，顺祝2020三词：平安、稳固、无愧。此去经年虽九品莲台但亦众多示好之人，我皆以此者为考验与陷阱，老大曰守初心为公谋事之言不敢忘，故不论金、包、卡等吾一一拒之。虽造吾恶名傲气不待，但此可从公论事不被利益所绑，方可有所为有所不为！,无,无,2020-01-12 23:00,iPhone客户端,0,0,0
Ipc3OkwiR,寻人总动员鸣警,2799621212,【】据通报：死亡患者为男性，61岁，因呼吸衰竭、重症入院，同时患有腹部肿瘤及慢性肝病。该患者常年在武汉市华南海鲜市场采购货物。入院后给予对症支持、抗感染、呼吸机辅助呼吸、持续ECMO体外生命支持等治疗后，症状无好转，于2020年1月9日晚心跳停止，经抢救无效死亡。病原学检测结果提示新型冠状病毒核酸阳性。直接死亡原因为呼吸循环衰竭。 ,无,无,2020-01-12 23:00,微博云剪,6,3,0
Ipc2Sq78p,只会辅助的金克丝,3193095110,小感冒拖成了  过年前一定要快快好,无,无,2020-01-12 22:57,iPhone客户端,0,0,1
Ipc16uyo2,吉林台郝峰,1662407481, 武汉卫健委：仍有717名新型冠状病毒密切接触者接受医学观察武汉卫健委：仍有717名新型冠状病毒密切接触者接受医学观察 ,无,无,2020-01-12 22:53,无,2,0,0
Ipc0Wbr5w,曾经的大美妞小桔子,2902250057,第三次终于渐渐好转，幸好没有输液没有住院。我的宝贝，求你快快好起来。三个月三次，真的心疼死我了，小肉球本来就不太好带，一生病更是情绪莫测，只能各种哄着,无,无,2020-01-12 22:53,HUAWEI Mate 20 Pro,1,0,0
Ipc0Qh2gB,西部网,1650414555,【武汉卫健委关于】2020年1月11日0—24时，我市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截止目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。（ 记者田豆豆）,无,无,2020-01-12 22:52,HUAWEI P30,0,0,0
Ipc0wvkZQ,冰山野狼,1401463364,专家解读武汉最新通报：死亡患者常年在华南海鲜市场采购货物 专家解读武汉最新通报：死亡患者常年在华南海鲜市场采购货物 ,无,无,2020-01-12 22:52,分享按钮,0,0,0
Ipc0m6V6K,冰山野狼,1401463364,国家卫健委：将与世卫组织分享武汉病例中的病毒基因信息 中国将与世界卫生组织分享新型冠状病毒基因序列信息 ,无,无,2020-01-12 22:51,分享按钮,0,0,0
IpbZkhsIG,圆圆的捷,2720337031,深圳出现一例重症病例 深圳卫健委：与武汉近期无关联 深圳出现一例重症病例 深圳卫健委：与武汉近期无关联 ,无,无,2020-01-12 22:49,凤凰新闻,2,0,0
IpbWDDedE,用户5523605833,5523605833,我在看：【深圳收治一例重症病例 发病前未去过外地】  深圳收治一例重症病例 发病前未去过外地 ,无,无,2020-01-12 22:42,新浪新闻客户端,2,0,0
IpbWByO9p,鱼头星星冲吖,3302918557, 断奶 一场接一场磨难 ,无,无,2020-01-12 22:42,iPhone客户端,0,0,0
IpbWf8iKu,佛自在世界,1284665024,武汉市卫生健康委员会关于新型冠状病毒感染的情况通报来源：武汉市卫生健康委员会2020年1月11日0—24时，我市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截止目前，我市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。  ,无,无,2020-01-12 22:41,新浪新闻客户端,0,0,0
IpbVXq51j,鱼菲阳50879,6586189406,我在看：【深圳收治一例重症病例 发病前未去过外地】  深圳收治一例重症病例 发病前未去过外地 ,无,无,2020-01-12 22:40,新浪新闻客户端,1,0,0
IpbVIAn1m,鱼菲阳50879,6586189406,我在看：【武汉：累计报告新型冠状病毒感染的病例41例】  武汉：累计报告新型冠状病毒感染的病例41例 ,无,无,2020-01-12 22:40,新浪新闻客户端,0,0,0
IpbUkktEt,爱信阳,3964232262, 【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。 ,无,http://t.cn/RJwrawO,2020-01-12 22:36,HUAWEI Mate 9,0,0,0
IpbU2kzKi,三寸日光秋春,7368301504, ,无,无,2020-01-12 22:36,微博 weibo.com,0,0,0
IpbTPkVbz,深圳流浪小天,6283394483,港卫生署及医管局代表周一赴武汉了解情况国家衞健委与世衞分享武汉新型冠状病毒基因排序，并上载至网上基因库，正等待核对资料。香港食衞局副局长徐德义将于周一，联同衞生署和医管局代表到武汉了解情况，周二返港。据悉，随团包括衞生防护中心传染病处主任张竹君及医管局总感染控制主任赖伟文。,无,无,2020-01-12 22:35,深圳小天超话,471,16,119
IpbTe5hQl,温州日报,1909829032,【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。,无,无,2020-01-12 22:34,微博 weibo.com,0,0,0
IpbSq8Vlx,westfriday,5143050997,2020发烧＋痊愈的留念，2020好好过少年 ,无,无,2020-01-12 22:32,HUAWEI P20,3,0,9
IpbSfbQnT,圣诞老人32823,6872651080,每日经济新闻21点丨2019年香港本地公司减少2万多家；武汉市卫健委：1月11日新型冠状病毒感染的病例治愈出院4例；北京大学原校长吴树青逝世 ,无,无,2020-01-12 22:31,微博 weibo.com,1,0,0
IpbS10WMO,小阿哲闯天下,2701935130,我在看：【深圳收治一例重症病例 发病前未去过外地】  深圳收治一例重症病例 发病前未去过外地 ,无,无,2020-01-12 22:31,新浪新闻客户端,0,0,0
IpbRJAddo,小阿哲闯天下,2701935130,我在看：【武汉：累计报告新型冠状病毒感染的病例41例】  武汉：累计报告新型冠状病毒感染的病例41例 ,无,无,2020-01-12 22:30,新浪新闻客户端,0,0,0
IpbQnDGsU,顶级奢侈潮牌复刻工作室027号,5278040812,有真力一直到你晚膳时候，balenciaga巴黎世家锁扣小高领长袖打底衫拿出美酒收买我们时，我就忽然产生了一种直觉，觉得你一定会在今天准备逃走，而附近能够给你机会逃走的，那恐怕就只有这黑龙渊了”  我去  叶寒不由得苦笑了起来，没想 ,无,无,2020-01-12 22:27,微博 weibo.com,0,0,0
IpbPQgbHc,健康陇南,2718547711,【中国将与世界卫生组织分享新型冠状病毒基因序列信息】武汉不明原因的病毒性疫情受到各界广泛关注，为维护全球卫生安全，中国将与世界卫生组织分享武汉不明原因的病毒性病例中检测到的新型冠状病毒基因序列信息。 ,无,无,2020-01-12 22:25,荣耀V20 4800万3D相机,1,1,0
IpbPF3EMC,纯净水ning,3980074099,白天什么事都没有，不流鼻涕打喷嚏🤧不发烧不头疼，一到晚上就是咳咳咳，都快咳出来了！,无,无,2020-01-12 22:25,iPhone客户端,0,0,0
IpbPzoV5I,燕赵都市报,1738004582,【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。（央视）,无,无,2020-01-12 22:25,微博 weibo.com,8,0,0
IpbPwbpcG,新安江畔qzh,3259363114,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 22:24,科普中国,0,0,0
IpbPetkM5,剪瞳somnus,2101556644,昨夜做了一个恐怖的梦可能是因为前几天看了武汉不明原因肺炎的新闻梦里这种新型病大面积爆发，大有当年SARS传播的恐怖感。梦境里我一直被恐惧感染的感觉包围着。我和一位朋友被困在一所学校，从空中俯瞰，操场上陈列着一具具被感染者，数量庞大。那景象真是太恐怖了。为防止疫情扩散，学校被封锁了，我们出不去。那所学校只有一个正门，背面靠山，于是我们躲进了山里，开始了逃亡之旅。就在我们走投无路之时，竟然遇到了一位我的高中同学，他带我们走了一条不易察觉的小路，转过几个弯，就是另外一番境界，有一种柳暗花明又一村的感觉。我们抵达了一个村子，那里居住的人就像陶渊明笔下在桃花源避世的人。梦境到这里戛然而止了。因为我被小宝子的哼唧声拉回了现实,无,无,2020-01-12 22:24,前置双摄vivo X9,1,2,1
IpbOQuAyq,矣言,2932971252,武汉新型冠状病毒感染最新情况：717人接受医学观察 武汉新型冠状病毒感染最新情况：717人接受医学观察 ,无,无,2020-01-12 22:23,分享按钮,0,0,0
IpbOO9Ed4,用户凉风吹,6852641904,😱 😱  深圳南山收治一名重症患者，排除新型冠状病毒感染深圳南山收治一名重症患者，排除新型冠状病毒感染 来自 ,无,无,2020-01-12 22:23,腾讯新闻客户端,2,0,0
IpbONf8nL,营养师阿莉,3321075490,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 22:23,科普中国,0,0,0
IpbOmnzMp,用户6614725810,6614725810,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 22:22,科普中国,0,0,0
IpbNKwEQs,狮狮鱼鱼,6094172429,收音机得了冰箱在和奇异果生气今晚连星星也不会亲吻了 ,无,无,2020-01-12 22:20,HUAWEI Mate 20,0,0,0
IpbNxwJ1Q,赵林-甘露公益,1074273855, 【武汉不明原因病毒性患者病情多可得到控制；】1月10日，针对群众关心的武汉不明原因的病毒性患者的治疗情况，医疗救治组专家、湖北省人民医院呼吸科教授胡克表示，大多数患者的病情都属于轻到中度。经治疗，患者的病情多可得到控制，最初入院的患者中已有部分治愈出院。目前其他在院的患者大多数病情稳定。 ,无,无,2020-01-12 22:20,微博 weibo.com,5,0,18
IpbNxxHJj,重庆晚报,1774259814,【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。（央视新闻）,无,无,2020-01-12 22:20,微博 weibo.com,1,2,0
IpbNoFyxr,chkfddh,5933547515,大概一个星期前我就觉得宝宝会认人了，但是不是很明显，直到今天34天的时候吧，明显的感觉宝宝会认人了，会找妈妈了，我很开心，我的宝宝会要妈妈了，可是，昨天下午我们宝宝咳嗽，然后医生说是，接着就住院了，心疼我的宝宝，入院抽血我都哭了，特别心疼我的宝贝，今天宝宝明显比昨天好了，入院时医生大概要7-10天才能出院，看到宝宝越来越好，我才放心，等会11点还要打针，是我没照顾好宝宝，我很自责，宝宝，你要赶紧好起来 ,无,http://t.cn/RxdgQDb,2020-01-12 22:19,OPPO随光而变R17,0,0,0
IpbMPfhxg,怎么样都ok,5577265472,天眼晚新闻丨天眼广播电视台正式上线；贵州通报4批次不合格食品；下周贵阳“主打”阴雨天；武汉市卫健委：新型冠状病毒感染病例治愈出院6例  ,无,无,2020-01-12 22:18,天眼新闻,0,0,0
IpbMB3mHA,萍乡湘东发布,3962396995,【】2020年1月11日0—24时，我市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截止目前，我市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。,无,无,2020-01-12 22:17,360安全浏览器,2,0,0
IpbM57QSI,海岸基石,5026684001,武汉市卫健委：新型冠状病毒感染的病例治愈出院4例武汉市卫健委：新型冠状病毒感染的病例治愈出院4例东方财富 ,无,无,2020-01-12 22:16,东方财富手机版,0,0,0
IpbLNFrw5,胡辣椒辣,5023196757,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 22:15,科普中国,1,0,0
IpbLKt20F,井中天空中云,2581669827,"我分享了【世卫组织关于中国武汉聚集性病例的声明】, 快来看吧！ |  ",无,无,2020-01-12 22:15,小米浏览器,0,0,0
IpbLCrTYm,漫天飘荡,5342222495,武汉市卫健委：新型冠状病毒感染病例治愈出院6例 无新增死亡报告  ,无,无,2020-01-12 22:15,iPhone客户端,0,0,0
IpbLvE4pT,中国日报网,2127460165,【：尚在接受医学观察717人】今天，武汉市卫健委发布通报：11日0—24时，武汉市无新增新型冠状病毒感染的病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，均在接受隔离治疗。累计追踪密切接触者763人，已解除医学观察46人，尚在接受医学观察717人，密切接触者中，没有发现相关病例。（央视新闻）,无,无,2020-01-12 22:15,微博 weibo.com,10,3,2
IpbLc9kKB,孙孙松松,2297824053,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 22:14,科普中国,0,0,0
IpbL8k3n6,陈伟霆华东区女友,5271031076,提前半年在爱彼迎 预订好武汉的房源在临近入住的前一个月被无良房东坐地起价 起价不成取消房源 好不容易重新找到房子 武汉又爆发 外公死活反对我去玩好不容易说服老人家 结果在杭州的房源也要额外收费 打了一晚上美团客服电话总算解决了有一说一 爱彼迎和美团客服比起来差远了 爱彼迎只会用代金券敷衍了事 对房东一点惩罚都没有 完全不保护房客权益 服了 爱彼迎886,无,无,2020-01-12 22:14,微博国际版,0,0,0
IpbKZrN58,新柳叶刀,1959797291,武汉新型冠状病毒感染最新情况：717人接受医学观察 武汉新型冠状病毒感染肺炎最新情况：717人接受医学观察 来自  武汉新型冠状病毒感染最新情况：717人接受医学观察 ,无,无,2020-01-12 22:13,凤凰新闻,0,0,0
IpbKMad70,用户6008631627,6008631627,最近几天，在武汉出现的不明原因，闹得人心惶惶。今天，专家对这场的罪魁祸首，也有了初步判定：新型冠状病毒！不要慌，今天我们就来简单科普一下：什么是冠状病毒。  ,无,无,2020-01-12 22:13,科普中国,0,0,0
IpbJepl7K,亚心随,1276843411,没查过肺部ct我鼻炎怕变过段时间做ct ,无,无,2020-01-12 22:09,iPhone 6,0,0,0
IpbJe7IF5,建设银行麻麻,2353435193, 武汉不明原因病原体为新型冠状病毒，此病毒危害大吗？普通民众需要注意什么？ ,无,无,2020-01-12 22:09,iPhone客户端,0,0,0
IpbJaiX7u,穿梭在现实和梦境中的女孩,5584120470,哥哥最近不要吃海鲜了！我们这里大东北因为海鲜带来的型感冒都死了三个小孩了！大东北都冻不死的细菌！太可怕！ ,无,无,2020-01-12 22:09,王源超话,6,0,4
IpbIEmHrI,今纶,1415358895,深圳南山，一例重症 ,无,无,2020-01-12 22:08,无,16,20,9
