微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwuUU7eZ4,白白了鸭,1776360701,武汉到底是被谁下了毒？ 武汉 ,无,#我的故事，只说给陌生的你听#,2020-02-29 23:52,iPhone客户端,0,0,2
IwuUNAIHd,上善建水,5869838221, 【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:52,360安全浏览器,1,0,0
IwuUA2azG,天津滨海交警,6217854342, 【上海医疗队查琼芳：记录下每个人每件事和这段特殊的日子】上海交通大学医学院附属仁济医院大夫查琼芳，1月24日也就是除夕那天随上海第一批支援湖北医疗队赶赴武汉。从到武汉的那一天起，查琼芳的日记也开始了。  央视网快看的微博视频 ,无,无,2020-02-29 23:51,小米9 SE,0,0,0
IwuUyvLfd,攀枝花综合广播,2286385060,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:51,360安全浏览器,0,0,0
IwuUld8cB,狸猫喜欢吃汤圆啊,5935554708, 一起为武汉加油💪 ,无,无,2020-02-29 23:51,iPhone 8,0,0,0
IwuUkBowC,李庆Lee,1585507682,刑满释放女子为何能离汉进京？目前已成立三个调查组 刑满释放女子为何能离汉进京？目前已成立三个调查组按规定，即使未确诊也不能离开武汉！千千万万未感染新冠肺炎的百姓滞留武汉，有很多人居无定所。 ,无,无,2020-02-29 23:51,荣耀手机 勇敢做自己,1,0,0
IwuUk20Mf,湖北私家车广播,1685715705,【援鄂护士长原创《我们都爱你啊》 唱给武汉】  为表达医护人员对武汉人的关爱和祝福，四川医疗队护士李鑫在汉阳方舱发起合唱。李鑫选择了同在武汉战“疫”的同事、首批援鄂护士长孙蕾作词的原创歌曲《我们都爱你啊》，传递心声。这首歌由四川音乐学院青年教师蔡奕滨作曲编曲，24日才完成录制，凭借情真意切的词曲，获得广泛传唱。,无,无,2020-02-29 23:51,微博 weibo.com,1,0,0
IwuUhorQZ,湖北经典音乐广播,1617416704, 【武汉保障困难群众生活：将低收入家庭中灵活务工人员纳入临时救助】 2月29日，武汉市民政局党组书记、局长李国汉表示：一是在疫情防控期间，暂缓开展现有低保对象年度核查工作，延长保障时间，对新申请对象简化审批程序，实行容错审批。二是加强特困人群的监护、照料工作，督导各区严格落实定期走访的探视制度，采取上门配送物资，社区专车接送等方式提供更多的便民服务。三是及时向对因新冠肺炎导致基本生活陷入困境的家庭和个人，以及低收入家庭中的灵活务工人员纳入临时救助。四是加大困难群众的基本生活保障力度，在做好基础性救助工作的基础上，进一步加大生活物资的保障力度，为全市困难群众增发春节慰问金，根据物价变化情况发放价格临时补贴，增发一次性春节价格补贴。,无,无,2020-02-29 23:50,HUAWEI P30 Pro,0,0,0
IwuU8dTEO,广西政法,5328345103,【38天！教科书式自我隔离！武汉大学生确诊后未传染一人,无,无,2020-02-29 23:50,360安全浏览器,5,1,1
IwuTUBMhJ,楚天交通广播,2000016880,【援鄂护士长原创《我们都爱你啊》 唱给武汉】  为表达医护人员对武汉人的关爱和祝福，四川医疗队护士李鑫在汉阳方舱发起合唱。李鑫选择了同在武汉战“疫”的同事、首批援鄂护士长孙蕾作词的原创歌曲《我们都爱你啊》，传递心声。这首歌由四川音乐学院青年教师蔡奕滨作曲编曲，24日才完成录制，凭借情真意切的词曲，获得广泛传唱。,无,无,2020-02-29 23:50,微博 weibo.com,9,3,1
IwuTKi5d4,佩玉Brother,5204663372,《25例新冠肺炎死亡患者临床分析：因肺部黏液过多窒息而亡》论文通讯作者为武汉大学人民医院感染科主任龚作炯。 ,无,无,2020-02-29 23:49,百度App,0,0,1
IwuTswmhE,长安号官微,6577966050,【 累计报告66337例】湖北新增确诊病例423例（武汉420例），新增治愈出院病例2492例（武汉1726例），新增死亡病例45例（武汉37例），现有确诊病例34715例（武汉28836例），其中重症病例7370例（武汉6585例）。累计治愈出院病例28895例（武汉17552例），累计死亡病例2727例（武汉2169例），累计确诊病例66337例（武汉48557例）。新增疑似病例159例（武汉114例），现有疑似病例1171例（武汉788例）。,无,无,2020-02-29 23:48,iPhone客户端,1,1,0
IwuT2x0HW,天津滨海交警,6217854342,【】国家卫健委医政医管局监察专员郭燕红：疫情发生以来，医务工作者与时间赛跑与病魔较量。全国派出42000多名医护人员驰援武汉，其中护士2.86万。“三分治疗七分护理”，护士在新冠肺炎患者的医疗救治当中精心照顾、精心治疗、精心观察，给予患者心理支持，与医生一道挽救生命。,无,无,2020-02-29 23:47,小米9 SE,0,0,0
IwuSZAdIv,中年是下午茶_80791,5880957249,有西方国家抨击中国，认为新冠病毒是“中国毒”。但他们没有确凿的证据证明中国是源头的输出者。昨天看一个视频，一位台湾的医学专业人士根据自己绘制的疫情大数据地图分析认为，其实发生在去年美国的流感疫情中，有许多不明原因的肺炎患者。而这些患者发生时间比武汉要早。　而据欧联通讯社报道，意大利米兰萨科医院生物医学科学研究所所长、著名马西莫·加利(Massimo Galli)博士日前向记者表示，他率领的科研团队已经分离出意大利境内患者新冠肺炎病毒毒株。并通过对中国52种新冠肺炎病毒序列分析研究，结果显示，新冠肺炎病毒或许在去年10月底到11月中旬期间，就已经出现人传人现象。加利博士表示，意大利的科学家们目前之所以把分离出来的新冠肺炎病毒株称之为“意大利新冠肺炎毒株”，是因为意大利被感染的患者病毒源似乎和中国没有联系。目前很多意大利患者被感染病毒，然后又感染了其他人。现在还无法确定患者中有过中国旅游经历。,无,无,2020-02-29 23:47,360安全浏览器,0,0,0
IwuSSuswV,鄂尔多斯新闻网,1646760902,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:47,HUAWEI P30 Pro,0,0,0
IwuSKuKqP,晋城政法,3276238660,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:47,Redmi Note 7 Pro,0,0,0
IwuSJ4401,李斌瑜的微博,1411526855,2020-02-29 周六 阴有雨 从春节开始的新型冠状肺炎事件已经整整一个月了 从武汉封城到全国各省市自我隔离 这是第一次经历 很多想也想不到的问题 1.每条弄堂门口都有人看着测体温 2.走在马路上每个人都带口罩 虽然我觉得真碰上病毒口罩没用 3.整个二月份没去过公司 都是在家里办公的 4.头发长了 理发店很难找 5.买啥东西都涨价 平均涨幅30％ 包括剪头发 6.壹号土猪买不到了 暂时用其他黑猪替代 7.二月初病毒中国蔓延-股灾 救回来了 二月末病毒世界蔓延-股灾 看看国家会不会再救 8.因为股灾才知道下面有个打工的是做84消毒液次氯酸钠的。2020年 一月美国无人机攻击伊朗+导弹击落客机 二月病毒中国蔓延 三月病毒世界蔓延 …… 鼠年 很亢奋 连做货架的都能和做陶瓷文化旅游的牵手,无,无,2020-02-29 23:47,OPPO A9,0,0,0
IwuSHhhSZ,炫烂荼蘼,1941373284,xz 听到你的声音 暖心的话都变成了前进的动力 我们坚信马上就会胜利 ,无,无,2020-02-29 23:47,HUAWEI P30,1,0,0
IwuSFtm7i,昵称为什么不可用啊-我去,1902352642,中国就不该那么早说疫情发源地是中国武汉的，美国流感里也有很多不确定是不是新型肺炎，搞得现在很多国家仇恨华侨 ,无,无,2020-02-29 23:46,iPhone客户端,6,0,0
IwuSCvs2r,武汉三镇旅游圈,2196899474,【：因肺部黏液过多窒息而亡】2月25日，预印本期刊 MedRxiv 发表了论文《25例新冠病毒肺炎死亡患者的临床分析：中国武汉一家医疗中心的回顾性研究》。论文通讯作者为武汉大学人民医院感染科主任龚作炯。该论文梳理了武汉大学人民医院2020年1月14日到2月13日期间25例死亡病例。评估结果显示，死者的平均年龄为71.48岁，平均病程为10.56天，所有患者最终因呼吸衰竭而死亡，这表明肺部是新冠病毒最主要的靶器官。龚作炯在接受采访时表示，这些患者是窒息而死，因为肺里有大量的黏液，氧气无法进入肺泡进行气体交换，输氧也无法吸收，最后就窒息。,无,无,2020-02-29 23:46,无,0,0,0
IwuSrzll1,吴堡薛招文,3260406920,【未感染一人，康复后捐献血浆！,无,#武汉一确诊大学生硬核自我隔离38天#,2020-02-29 23:46,荣耀8X,0,0,0
IwuSqaiRz,晓箬hhh,3399922770,2016年的2月29，那时候还在上大学，开始思考未来。今年的2月29，武汉新冠肺炎，在家呆了一个多月，开始回归工作岗位。2024年的2月29，愿祖国大好河山，无灾无难一片安然！愿自己坚持初心永远理性！ 成都·西华门街15号院 ,无,#四年后的2月29#,2020-02-29 23:46,OPPO A9x,3,0,0
IwuSgF2Zx,南有乔木酱,2073884637,2020年2月29日，因疫情在家办公的第三周的周六晚上，打开陈情令，从第33集13分钟开始收获快乐,无,无,2020-02-29 23:46,iPad mini,0,0,2
IwuSeiRJ8,广西政法,5328345103,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！,无,无,2020-02-29 23:45,360安全浏览器,1,0,0
IwuS9hC9C,隼翮devil,5969883844,时间胶囊   2020.2.29   ，现在公司还没通知复工，过的最长的一个假期，还有七天于老师生日，万志超今年去了他姐夫那里，我不是很满意，所以...四年后我来检查，看看你在哪？他在哪？做了什么样的选择，有没有后悔，开心吗？想去的地方去了几个？又吃了什么美食？愿望到哪步了？有没有按规划的发展，，，，所以，四年后再见吧，慢慢来，不忙 ,无,http://t.cn/R2WxaMj,2020-02-29 23:45,HUAWEI Mate 20 Pro,0,0,0
IwuS2tyy9,武汉同城,6072764820,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！,无,无,2020-02-29 23:45,微博 weibo.com,10,2,0
IwuRZwNdt,小梅子ccm,2820541697,今天不发微博又要等四年才有今天这个日子！今天发微博是让大家记住：2020年疫情是百年不遇的一场浩劫！关闭在家顺利度过疫情，明天又是一片艳阳天！中国加油,无,无,2020-02-29 23:45,HUAWEI P20,0,1,0
IwuRSqf7p,正义南康,2414369130, 【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过， ，我们一起加油！ ,无,无,2020-02-29 23:45,微博国际版,2,0,0
IwuRIEkGG,没有樱桃味的小丸子,5656231095,2020.02.29☑2020年这个从开始就不平凡的一年注定要被铭记于历史，新冠肺炎疫情已经一个多月了慢慢在被控制，而我只能默默祷告武汉加油中国加油，希望疫情能早日控制下来，全球国家湖北武汉能回归平静，我们能回归平静的生活今天听了很好听的一首歌《写给江城》重温了《奇遇人生》今天get了毛毛代言的护肤品今天吃了两顿饭和家人开心的度过了这一天今天出了太阳是个大晴天期待下一个02.29再会,无,无,2020-02-29 23:44,荣耀10 AI变色更潮美,0,0,0
IwuRIEkp3,中国共青团杂志,1359974471,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:44,Android,0,1,0
IwuREhsX9,贵州省未成年犯管教所,3569193894, 【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:44,iPhone客户端,10,12,9
IwuRvnoka,央视新闻,2656274875,【再多坚持一点，胜利就能来得早一点[加油]】刚强：今天，一名大学生刷屏网络。他放寒假从武汉回老家后确诊新冠肺炎，但途中做好防护、回家后坚持自我隔离，整整38天未传染任何人！其实，他的做法恰恰是中国应对疫情措施的一个缩影。疫情最吃劲的时候还没有过，，我们一起加油！ ,无,无,2020-02-29 23:44,微博云剪,12183,1252,1112
IwuRgl0ML,粒粒-Mei,1574770395,距离20200229（闰年闰月）结束还有18分钟，必须要记录这一刻：虽然不算是好兆年，但是一个很特别的年:系🐁年（湖北省武汉市大规模爆发了新型冠状肺炎病毒），不用拜年，不周聚餐，出门要带口罩😷，回家要探体温，本月休息天数比上班长。 ,无,无,2020-02-29 23:43,iPhone客户端,0,0,0
IwuR3DCFb,波比叔叔-学为贵,3132893793,2020年2月你是我永远的记忆！希望疫情早日结束！人类重新开始，明白和理解大自然的力量和人类的脆弱。图一是2月1日的疫情报告，图二是今天的疫情报告！这一个月我们经历的太多太多！再见2020年2月！祝一切平安，大家健健康康！ ,无,无,2020-02-29 23:43,无,9,0,3
IwuQQ2czE,小w今天也要加油吖,5974127271,好像今天是个值得纪念的一天，四年才得有今天2.29今天的我甚至说，今年的我，已成为考研大军的一员，正在为考研而奋斗，那么，四年后的我又在干什么呢？我应该已经工作了吧！希望工资能高点,无,无,2020-02-29 23:42,vivo智能手机,0,0,0
IwuQFo4ij,llcheer_,3124845471,4年一天呀 记录一下今年我要备考注会，刚和zpy打完lol，定了烧烤还没送到。lol出了个活动任务，刷1000朵莲花,无,无,2020-02-29 23:42,iPhone客户端,1,0,1
