微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IsHhqDnwt,别告诉我不想懂,5361008229, 赠人玫瑰，手有余香。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！  ,无,无,2020-02-04 23:59,微公益,3,0,0
IsHhq3HWR,天津河东环保,2287794105,【天津市生态环境局长温武瑞调研疫情医疗废物处置工作 强调严把关口确保医疗废物全部无害化处理】2月2日晚，天津市生态环境局党组书记、局长温武瑞带队赴市主要医疗废物处置单位天津瀚洋汇和环保科技有限公司、医疗废物处置应急备用单位天津合佳威立雅环境服务有限公司和市生态环境科学研究院滨海新区应急研发中心调研，现场了解医疗废物收集、运输、处置情况，指导疫情防控环境管理有关工作，并慰问坚守岗位的一线工作人员。严格管理，共同为抗击疫情做贡献！,无,无,2020-02-04 23:59,HUAWEI Mate 20,0,0,0
IsHhpbJRS,一只吴拉拉,6661236469, 小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！  ,无,无,2020-02-04 23:59,微公益,1,0,0
IsHhp8wff,夏尔郡的小蘑菇呀,5029371229,一个月前还兴奋的掰着手指头查还有几天过年，还在把手头的工作收尾，还在算着过完年什么时候投简历找新工作，还在计划各种事项。可现在呢，什么都没有了。不知道什么时候能控住，不知道我是否还能找到心仪的工作……我一个普通人都快要崩了。无法想象冲在最前面的医生护士会怎样。 ,无,无,2020-02-04 23:59,三星android智能手机,0,0,0
IsHhpcOG4,长沙雨花区法官苏辉打人案,6144558152,2020年新年开始，全国人民众志成城，一致抗击新型，保护全国人民的生命安全。湖南司法系统包庇湖南长沙市雨花区法院彭智勇，苏辉违法立案，分案，伪造证据，设局在法院健身房殴打被告代理人的人，倒打一耙，栽赃陷害被打人的人，你们还有一点法律和良知底线吗?你们和你们的家人新年过的安宁吗?作恶者迟早会得到报应的。湖南长沙市中级人民法院为什么不开庭审理、庭审直播法官苏辉伪造证据，打人案？尊敬的长沙市中级人民法院肖新平院长：       恳请您监督贵院刑庭依法公开审理、庭审直播湖南长沙市雨花区法院法官苏辉设局在法院健身房殴打案件代理人，反诬陷被苏辉打的遍体鳞伤的代理人扰乱法庭秩序罪案，此案起因就是雨花区法院法官苏辉带领离婚案件年轻女原告和湖南纲维律师事务所律师刘志江多次在雨花区黎托派出所伪造离婚案件被告的居住证据，强揽离婚案件管辖权，被告请求苏辉撤销假证据，免得给被告带来麻烦，苏辉威胁被告“有本事，你去告”被告亲友在湖南红网百姓呼声反映此事，希望相关部门帮助，没想到遭到苏辉设局在法院健身房借“庭前质证”（离婚案件没有裁定管辖权是不能庭前质证的）之名，实为打击报复设局陷害被告一方。真相是雨花区法院法官苏辉设局把被告代理人打的遍体鳞伤，反倒在苏辉的主管领导彭智勇的操控下，倒打一耙，栽赃陷害被打人打了苏辉。五处本该有的监控，雨花区法院说全都没有，这能让全世界人民相信吗？长沙市岳麓区法院一审证据严重不足，雨花区法院一方提供的全是假证据，所谓的刘志江提供的关键证据录音是一份违法录音，办案单位两次司法鉴定都发现此录音是违法的，而且至今没有鉴定录音原始介质，第一次鉴定结果显示送检光盘是2015年9月17日下午四点多刻制的，而办案单位提供的却是2015年9月18日下午四点多刻制的此光盘；第二次鉴定的机构是一家明明没有资质的机构，是违法鉴定，而且依然没有鉴定原始介质；同时刘志江手机中发现两段基本相同的录音，录制时间相同，时长相差25秒，刘志江解释不清原因，所有人都知道这是根本不可能正常录制的，而且明显是剪辑复制的，录音文件名也标注了复制剪辑。另外，刑事案件中，出现被调换的假入住证明，隐匿了被打人的受伤照片等，这都是严重违法的。这只是这个冤案假案中假证据的三个例子，代理律师徐昕教授在一审中指出错误和办案机构违法行为几十处，然而，您所管辖的岳麓区法院刑庭包庇您所管辖的雨花区法院刑事法官彭智勇和苏辉，律师多次申请管辖异议，此案明显存在您所管辖的法院之间包庇法官违法行为。    尊敬的肖院长，此案真正的受害人是被苏辉殴打的代理人，如果放任法官如此恶劣的犯罪行为，必将导致许多法官仿效，更多法官肆无忌惮的违法犯罪，严重损害了人民群众的合法利益，践踏党纪国法，让湖南司法蒙羞，相反，本是一个普通离婚案件，越早一步依法纠错，就是及时止损，不至于如此严重损害公民的合法权益，不断激化人民内部矛盾。     如果您不信，您可以要求贵院依法公开审理、庭审直播此案，让全世界人民判断，到底是谁违法。法官违法并不可怕，可怕的是从上到下层层包庇，护短，纵容法官犯罪，实际上，您如同一家之长，雨花区法院、岳麓区法院如同都是您的儿子，雨花区法院这个儿子伪造证据，殴打外人，您说让您岳麓区法院这个儿子去审理雨花区法院这个儿子和外人的案子，本来就不公平，不合法，何况，经过五年的审理，证明雨花区法院处处违法，然而岳麓区法院这个您的儿子依然不顾真相，枉法裁判。如今又上诉到您这里，您说这个冤案假案怎么审啊？怎么做到公平公正？单凭雨花区法院没有管辖权设局在法院健身房庭前质证，就是法院违法，法院，公安竟然监控全失，国家的法律，人民的生命自由就能如此被法院法官玩弄?国家为什么要在法院法庭办案场所安装同步录音录像?目的就是还原真相。监控全失，健身房庭前质证，让全世界人民审判，到底是谁违法了?,无,无,2020-02-04 23:59,投诉举报超话,0,0,0
IsHhoyCyh,随风飞扬小喷友,3222032884,【请扩散！侠客岛征集新冠求助者线索】自疫情发生以来，很多网友 ，为自己或他人寻求帮助。现在，岛叔向全社会征集感染新冠求助者的信息，并设置专门通道与求助者进行核实和对接，尽一份力量！如果您身边有确诊、疑似、密切接触者以及无法排除的发热者，特别是目前还没得到隔离收治的，他们如果正在寻求帮助，希望大家能私信告知岛叔（隐私方面不用担心），我们会尽全力帮助！为保证求助信息真实、及时，请一定！一定！按照以下模板，将信息私信！私信！给岛叔！【姓名】【年龄】【地址】【病情描述】是确诊、疑似、密切接触者还是无法排除的发热者？有无相关诊断书？CT照片等？信息一定要尽可能详细！【联系人】【电话】（必填！必填！）,无,无,2020-02-04 23:59,HUAWEI Mate 10,0,0,0
IsHhoB6F4,一隻兔兔,6406218438,我在看：聚焦新型冠状病毒疫情_新浪专题 ,无,无,2020-02-04 23:59,iPhone客户端,0,0,0
IsHhoA3Vg,新10亿,2598843835,【南京：全面实施小区封闭式管理】南京发布关于进一步加强疫情防控期间小区管理的通告称，为全力应对新型冠状病毒感染疫情，保障小区居民生命安全和身体健康，从即日起至疫情结束，全面加强小区疫情防控工作，采取全面实施小区封闭式管理，严格小区往来车辆人员核查登记，关注重点地区重点人员，督促及时就医就诊等八条措施。,无,无,2020-02-04 23:59,iPhone客户端,36,17,1
IsHhoA36a,桂平百事通,2127459814,举报有奖：关于给予举报违反《桂平市新型冠状病毒感染的疫情防控工作领导小组指挥部令》（第1号）行为的人员奖励的通知【第1号令详情看链接→2月4日零时起，桂平每户每两天可指派1名家庭成员出门采购生活物资等措施公布！】 贵港·桂平西山 ,无,无,2020-02-04 23:59,iPhone 8 Plus,1,0,0
IsHhogYUY,方世彤,1401394915,发布了头条文章：《当新型冠状病毒疫情上升为全球突发卫生事件，对广播影视业意味着》  当新型冠状病毒疫情上升为全球突发卫生事件，对广播影视业意味着 ,无,无,2020-02-04 23:59,微博 weibo.com,1,0,0
IsHhnFhwK,金华直播间,2012536357, 义乌市“冠状病毒”防控指挥部令第12号 ,无,无,2020-02-04 23:59,无,4,0,2
IsHhnFg09,一生极相,2782541313,我刚刚关注了患者求助超话，抗击疫情，我们在一起，共同关注→患者求助 ,无,无,2020-02-04 23:59,超话,1,0,0
IsHhnExy6,琼珠乱撒小窝,2195707264,2020年，因第一次在家办公，2.24日，二月初二复工 ,无,无,2020-02-04 23:59,HUAWEI Mate 9,0,0,0
IsHhnEwH7,泌尿男科小菜鸟,1820865794, 新型冠状病毒十天前十天后 台州·天台县 ,无,#新型肺炎确诊人数超过非典#,2020-02-04 23:59,HUAWEI Mate 20 X,15,5,1
IsHhnEwjG,纳米小跳蚤,5721720446, 湖北的领导们可以去死了！！！ ,无,无,2020-02-04 23:59,iPhone客户端,0,0,1
IsHhmdWqZ,张德礼教授清北博后研究员,6027273325,中国农科城杨凌昨天确诊武汉新型冠状病毒患者今日正月十一23:42居家灯火依旧 咸阳·西北农林科技大学 ,无,无,2020-02-04 23:59,vivo X23 AI非凡摄影,2,1,1
IsHhlASIT,隐身的6娃,5685938216,国家卫生健康委就进一步加强新型冠状病毒感染的重症患者医疗救治有关情况举行发布会  ,无,无,2020-02-04 23:59,学习强国客户端,0,0,0
IsHhl3Zr9,长沙雨花区法官苏辉打人案,6144558152,2020年新年开始，全国人民众志成城，一致抗击新型，保护全国人民的生命安全。湖南司法系统包庇湖南长沙市雨花区法院彭智勇，苏辉违法立案，分案，伪造证据，设局在法院健身房殴打被告代理人的人，倒打一耙，栽赃陷害被打人的人，你们还有一点法律和良知底线吗?你们和你们的家人新年过的安宁吗?作恶者迟早会得到报应的。湖南长沙市中级人民法院为什么不开庭审理、庭审直播法官苏辉伪造证据，打人案？尊敬的长沙市中级人民法院肖新平院长：       恳请您监督贵院刑庭依法公开审理、庭审直播湖南长沙市雨花区法院法官苏辉设局在法院健身房殴打案件代理人，反诬陷被苏辉打的遍体鳞伤的代理人扰乱法庭秩序罪案，此案起因就是雨花区法院法官苏辉带领离婚案件年轻女原告和湖南纲维律师事务所律师刘志江多次在雨花区黎托派出所伪造离婚案件被告的居住证据，强揽离婚案件管辖权，被告请求苏辉撤销假证据，免得给被告带来麻烦，苏辉威胁被告“有本事，你去告”被告亲友在湖南红网百姓呼声反映此事，希望相关部门帮助，没想到遭到苏辉设局在法院健身房借“庭前质证”（离婚案件没有裁定管辖权是不能庭前质证的）之名，实为打击报复设局陷害被告一方。真相是雨花区法院法官苏辉设局把被告代理人打的遍体鳞伤，反倒在苏辉的主管领导彭智勇的操控下，倒打一耙，栽赃陷害被打人打了苏辉。五处本该有的监控，雨花区法院说全都没有，这能让全世界人民相信吗？长沙市岳麓区法院一审证据严重不足，雨花区法院一方提供的全是假证据，所谓的刘志江提供的关键证据录音是一份违法录音，办案单位两次司法鉴定都发现此录音是违法的，而且至今没有鉴定录音原始介质，第一次鉴定结果显示送检光盘是2015年9月17日下午四点多刻制的，而办案单位提供的却是2015年9月18日下午四点多刻制的此光盘；第二次鉴定的机构是一家明明没有资质的机构，是违法鉴定，而且依然没有鉴定原始介质；同时刘志江手机中发现两段基本相同的录音，录制时间相同，时长相差25秒，刘志江解释不清原因，所有人都知道这是根本不可能正常录制的，而且明显是剪辑复制的，录音文件名也标注了复制剪辑。另外，刑事案件中，出现被调换的假入住证明，隐匿了被打人的受伤照片等，这都是严重违法的。这只是这个冤案假案中假证据的三个例子，代理律师徐昕教授在一审中指出错误和办案机构违法行为几十处，然而，您所管辖的岳麓区法院刑庭包庇您所管辖的雨花区法院刑事法官彭智勇和苏辉，律师多次申请管辖异议，此案明显存在您所管辖的法院之间包庇法官违法行为。    尊敬的肖院长，此案真正的受害人是被苏辉殴打的代理人，如果放任法官如此恶劣的犯罪行为，必将导致许多法官仿效，更多法官肆无忌惮的违法犯罪，严重损害了人民群众的合法利益，践踏党纪国法，让湖南司法蒙羞，相反，本是一个普通离婚案件，越早一步依法纠错，就是及时止损，不至于如此严重损害公民的合法权益，不断激化人民内部矛盾。     如果您不信，您可以要求贵院依法公开审理、庭审直播此案，让全世界人民判断，到底是谁违法。法官违法并不可怕，可怕的是从上到下层层包庇，护短，纵容法官犯罪，实际上，您如同一家之长，雨花区法院、岳麓区法院如同都是您的儿子，雨花区法院这个儿子伪造证据，殴打外人，您说让您岳麓区法院这个儿子去审理雨花区法院这个儿子和外人的案子，本来就不公平，不合法，何况，经过五年的审理，证明雨花区法院处处违法，然而岳麓区法院这个您的儿子依然不顾真相，枉法裁判。如今又上诉到您这里，您说这个冤案假案怎么审啊？怎么做到公平公正？单凭雨花区法院没有管辖权设局在法院健身房庭前质证，就是法院违法，法院，公安竟然监控全失，国家的法律，人民的生命自由就能如此被法院法官玩弄?国家为什么要在法院法庭办案场所安装同步录音录像?目的就是还原真相。监控全失，健身房庭前质证，让全世界人民审判，到底是谁违法了?,无,无,2020-02-04 23:59,说真话知真相超话,0,0,0
IsHhl2TMW,橙子焦糖味的梨,1068310825,希望接下来，确诊增长速度变缓，治愈一直涨『全国新型疫情实时动态 - 丁香园·丁香医生』 ,无,无,2020-02-04 23:59,iPhone X,0,0,0
IsHhl0LS5,咕噜咕噜嘣嘣儿,1993248347,看了微博上患者求助的超话，我心里再次把那些买卖和吃野生动物的憨批们“问候”了一遍,无,无,2020-02-04 23:59,iPhone客户端,1,0,4
IsHhksgRi,新京报我们视频,6124642021,【江西瑞昌公安】为防控新冠疫情，瑞昌公安采用无人机进行巡视宣传。2月4日，瑞昌公安称，无人机已经投入使用三天时间。在日间无人机可以出动宣传，对相应的乡镇或小区进行巡视。瑞昌公安表示，该无人机自带喇叭，可以由操作人员进行喊话，“农村宣传效果更好一点”。,无,无,2020-02-04 23:59,微博 weibo.com,801,99,89
IsHhkrcV2,沈磊-整形,1684074687,我在看：【战！专家郑重警告不能再吃野味了 首个以身试毒的人已死亡】  战！专家郑重警告不能再吃野味了 首个以身试毒的人已死亡 ,无,无,2020-02-04 23:59,新浪新闻客户端,0,0,0
IsHhkr9v2,第二镜头,6042105223,上海7个月大女婴确诊新冠：外公外婆武汉来沪，家中两次聚餐，7口人4人确诊！不知道要说什么…… 第二镜头的微博视频 ,无,无,2020-02-04 23:59,社会新闻超话,0,1,0
IsHhkpOEH,Amy木小璇,6212156370,17年前我们一起抗击非典，17年后我们再一起抗击新肺炎，下个17年后无论遇到什么，我们都会携手一起度过～～～执子之手与子偕老,无,无,2020-02-04 23:59,HUAWEI Mate 20,0,0,0
IsHhk9dIg,知河北,6364517545,根据河北省卫生健康委公布的新型冠状病毒感染的疫情，截至2月2日24时，保定市累计确诊病例13例，其中2例已于2月2日治愈出院。目前密切接触者均已采取了隔离措施。现将保定市13例确诊病例行程轨迹公布如下：第1例：男，52岁，湖北省荆州市人，常住于莲池区，有武汉返保人员接触史。1月22日就诊于保定市第一中心医院，1月24日确诊。第2例：女，30岁，安国市人，在湖北武汉市经商，1月16日乘坐Z162次列车（5车厢）从武汉至石家庄，1月17日早6时许到达石家庄站，早上8时乘坐石家庄到深泽的长途汽车在深泽段庄下车后由家人开车接回安国。1月22日由邻居送至安国市医院就诊，1月25日确诊。2月2日治愈出院。第3例：男，9岁，与第2例为母子关系，1月16日晚同第2例一同返回安国，行程轨迹一致。1月22日就诊于安国市医院，1月25日确诊。2月2日治愈出院。第4例：男，48岁，徐水区人，常住武汉市。1月22日由武汉自驾车返回徐水。1月26日就诊于徐水区人民医院，1月28日确诊。第5例：女，44岁，与第4例为夫妻关系，同住武汉。1月22日与第4例一同由武汉自驾车返回徐水。1月26日就诊于徐水区人民医院，1月28日确诊。第6例：男，33岁，湖北武汉市人，常住武汉市，赴高碑店探亲。于1月22日从武汉乘坐G502（11车厢，全程佩戴口罩）到达高碑店东站。1月26日就诊于高碑店市医院，1月28日确诊。第7例：男，43岁，河南省安阳县人，租住于高碑店市，1月15日乘坐T10次列车（7车厢，该车途经湖北省）从邢台到北京西，1月17日乘坐K4780次列车（11车厢，该车途经湖北省）从高碑店到北京西，1月22日乘坐G1564次列车（2车厢）从高碑店东到涿州东。1月23日就诊于高碑店市医院，1月29日确诊。第8例：女，39岁，租住于高碑店市，与第7例有密切接触史。1月29日至高碑店市辛桥镇中心卫生院进行医学隔离观察，1月30日确诊。第9例：女，57岁，常住竞秀区。近期前往昆明旅游，当地拼团有两名武汉游客。1月18日20:00乘坐NS3270航班从昆明赴石家庄正定机场，19日乘坐G604次列车（7车厢）从正定机场到保定东站，自驾车返回家中。1月29日就诊于保定市第二医院，1月30日确诊。第10例：男，56岁，常住涿州市。1月23日，该患者曾与第7例见面会谈。1月29日就诊于保定市第二中心医院，1月30日确诊。第11例：男，44岁，常住竞秀区。1月20日，患者乘坐K1525次列车（15车厢）从保定市火车站到石家庄站，后乘坐G586次列车（10车厢，该车由武汉市发车）返回保定东站。1月29日就诊于竞秀区医院，1月30日确诊。第12例：男，56岁，常住涿州市。1月22日该患者与第7例驾车赴北京。1月23日，该患者与第7例、第10例见面会谈。1月30日至保定市第二中心医院隔离观察，2月1日确诊。第13例：女，14岁，租住于高碑店市，系第8例女儿。1月29日至高碑店市当地卫生院进行医学隔离观察，2月1日确诊。为了您的健康，根据传染病防治有关规定，现提醒同乘及有可能接触人员采取以下防护措施：1.请第一时间主动与所在地卫生健康部门联系，配合做好医学观察；若出现发热、干咳、乏力等症状，及时到就近发热门诊就诊。2.需立即隔离观察14天（自同乘或接触之日算起），请佩戴口罩，避免与他人接触，家人也需做好个人防护措施。3.外出就医须佩戴口罩，不要乘坐公共交通工具前往医院。疫情就是命令，防控就是责任。当前，全市认真贯彻中央和省各项决策部署，按照一级响应要求，全面进入应急状态，充分发挥联防联控、群防群控作用，更加彻底、更加精准地做好排查工作，着力提高检测和救治能力，众志成城，全力打赢疫情防控阻击战。提醒广大市民朋友，针对当前疫情形势，请继续保持高度警惕。如发现有湖北武汉来保和赴湖北武汉返保人员未按要求隔离者，要立即举报。请大家做好自身防护，如有发热、呼吸道感染等症状，主动到医疗机构发热门诊就诊，及时接受正规治疗。,无,无,2020-02-04 23:59,360安全浏览器,8,5,0
IsHhjg7Xm,深沪派出所,3386255870,一个感染被隔离的9个月大的宝宝，和医生伸手要抱抱，医生掩面哭泣，看的心都碎了。再次提醒大家：不出门，不聚会，抗击疫情，人人有责！！,无,无,2020-02-04 23:59,iPhone客户端,0,1,0
IsHhiE8al,流年似水cs神_5376,6203547526,石泰峰在自治区新型冠状病毒感染疫情防控工作指挥部检查指导工作时强调 科学研判 精心调度 高效指挥 扎实有力推动疫情防控工作 石泰峰在自治区新型冠状病毒感染疫情防控工作指挥部检查指导工作时强调 科学研判 精心调度 高效指挥 扎实有力推动疫情防控工作 ,无,无,2020-02-04 23:59,学习强国客户端,0,0,0
IsHhiCi2d,小丸子小宅女721,6580083190,《李兰娟院士团队在汉发布重大抗病毒研究成果》中国工程院院士、国家卫健委高级别专家组成员李兰娟团队，在武汉公布治疗新型冠状病毒感染的的最新研究成果。 ,无,无,2020-02-04 23:59,百度App,0,0,0
IsHhioWUo,平安格尔木,6391318356,【战“疫情”永不退缩——站前路派出所全体在岗民辅警的春节十天】2020年，不一样的除夕和春节。新型冠状病毒感染肺炎疫情蔓延全国，严重威胁人民群众身体健康和生命安全。面对这场突如其来的疫情灾难，站前路派出所在岗全体民警、辅警在春节假期防止疫情进一步扩散和蔓延，与社区工作人员、卫健委医疗人员之间协作配合，形成整体防控工作合力，全力做好疫情防护宣传、排查工作，在辖区构筑起绿色长城，守护人民群众平安。站前路派出所在我省启动重大公共卫生事件一级响应后，第一时间组织全体民警、辅警召开疫情防控工作会议。传达疫情防控工作要求，全体在岗民警、辅警立足本职，发挥派出所管控优势，组织民警、辅警与社区工作人员、卫健委医疗人员相互配合在辖区开展疫情防控宣传工作的同时，对辖区内小区外出回家人员、宾馆、旅店入住人员进行全面排查，做到心中有数。督促各旅店负责人、小区保安落实内部安全责任，自觉履行疫区人员来格报备制度。“疫情在前，我们不退”。2020年春节，站前路派出所在岗全体民警、辅警轮流换班24小时对辖区内外来人员、返家人员进行全面管控、排查。自疫情防控工作以来，出动警力380人次，警车80台次，联合社区、医疗机构人员登记排查外来人员700余人。真正做到疫情不退，我们不退，始终如一坚守在一线，保护人民群众平安。,无,无,2020-02-04 23:59,iPhone客户端,0,0,0
IsHhikFR1,人人爱驻马店,1964533037," 【6毛一个！驿城区居民可到定点药店购买口罩！】近日，驿城区发布了抗击新型冠状病毒防护口罩购买流程，仅供辖区内居民开具证明进行购买。市民要仔细阅读此购买流程，切勿盲目跟风哄抢。一切按照购买流程进行购买！ 驿城区抗击新型冠状病毒防护口罩购买流程一、提供服务的药店1、 雪松街道办事处辖区，新华街道办事处辖区由河南省炎黄大药房连锁有限公司总店（地址：乐山路与雪松路交叉口东南角）提供服务。2、 东风街道办事处辖区，南海街道办事处辖区由河南省炎黄大药房连锁有限公司铁东店（地址：中华路与南海路交叉口西南角）提供服务。3、 人民街道办事处辖区，老街街道办事处辖区由国药控股驻马店有限公司中华路大药房（地址：中华路与骏马路交叉口东100米路北）提供服务。4、 橡林街道办事处辖区，西园街道办事处辖区由国药控股驻马店有限公司中医院店（地址：天中山大道与解放路交叉口西100米路南）提供服务。二、每个街道办事处每天可购买防护口罩的数量（按常住人口进行分配）1、雪松街道办事处1710个；2、新华街道办事处1620个；3、东风街道办事处2660个；4、南海街道办事处1120个；5、人民街道办事处2760个；6、老街街道办事处2600个；7、橡林街道办事处4050个；8、西园街道办事处3480个。三、购买流程四、价格按出厂价每支防护口罩0.6元,每户每天限购10个。购买流程如下：【此次口罩由街道办事处统一分配购买指标，分发到辖区内社区，社区凭街道办事处开具的证明进行购买，由社区统一供应给社区居民】所以，居民不要自行前去药店购买！！需要购买口罩的居民，请等待社区统一供应。",无,无,2020-02-04 23:59,微博 weibo.com,154,12,39
IsHhikCJk,西北信息报,5872960861,【现场视频！】武汉在武汉国际会展中心、洪山体育馆、武汉客厅建设“方舱医院”，用于收治新型冠状病毒感染的轻症患者。其中洪山体育馆方舱医院共三个场馆，分为主场馆、副场馆和地下的羽毛球场馆，预计有700个床位。该方舱医院预计最快今天晚间投用。   ,无,无,2020-02-04 23:59,iPhone客户端,0,0,0
IsHhi6cR3,心有仙女徐宝宝,1115650323,希望大家都能度过难关，平平安安的🙏为你们祈福🙏🙏🙏 ,无,无,2020-02-04 23:59,荣耀 9X,3,0,0
