微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
InwlraaCr,相见恨晚2020LY,5035338478,我在看：【武汉事件已有8人因散布谣言被警方查处】  武汉事件已有8人因散布谣言被警方查处 ,无,无,2020-01-01 22:57,新浪新闻客户端,0,0,0
Inwlm80OA,沉鱼落雁522,3476866430,平安夜，元旦晚会，来了😁 武汉 ,无,无,2020-01-01 22:57,曲屏双摄vivo Xplay6,0,0,0
InwldBfpT,阳阳朵朵53719,7303443990,6点关掉闹钟继续睡，6点50醒了，老公下楼煮面，他今天休息，起来为我做的早饭，眼睛有点涩，昨晚上为了一个近乎完美的高个子帅哥哭了好久，其实在19年11月27号前对他的印象就是刷到的一个抖音，就是觉得这个人好高啊！可能因为要跨年，婉惜到了极致，泪停不下来。又因为孩子跑了一个星期医院，自己也光荣感冒，窒息感扑面而来。零下4度对于我这个云南人来说起床要很大的勇气，厂里忙没放假，磨蹭到7点30穿好衣服准备下楼，老公把面端上来了，我说下去吃。他煎了3个鸡蛋给我，所以面没吃完，他给我善后。在厂里吃过午饭后头疼、喉咙疼，又困(前晚关机睡觉时是凌晨1点多)乘不忙的间隙睡了会，到2点30时喉咙像火烧一样，决定去挂水，孩子刚好，怕又被我再给传染了。两瓶水挂得浑身凉透透的，不过头不疼了，喉咙也好了很多。有点尴尬的是小区卫生室值班的医生是我前夫的拐弯的亲戚。他问我现在有孩子没，我说有个4岁的女儿，他说时间好快。回到厂里快5点了，耽搁的活又要往后推。8点40到家，老公帮我提热水，婆婆带孩子在床上看电视玩拼图，她们吃过晚饭了，老公等我一起吃，而公公10后才下班。洗漱完上床玩手机，朋友圈都是新年祝福。上微博想着把20年第一天记录一下，现在是10点48，不刷超话，因为知道忍不住泪水，我希望今天就这样如平常过。好梦，致所以认识我的人。 ,无,http://t.cn/RxudQMC,2020-01-01 22:57,前后2000万 OPPO R11s,0,0,0
InwkP2aGn,楚天音乐广播,1670738351,【：发病十多天曾以为是感冒】1月1日， 连线到目前正在医院中隔离治疗的黄勇（化名），他表示目前数十名患者都在一起进行治疗。黄勇称自己发病了十多天，一开始以为是感冒。另一患者家属梁丽（化名）告诉 ，患者被隔离治疗后还没被允许探望。 ,无,无,2020-01-01 22:56,iPhone客户端,0,0,0
InwkFAeTj,楚天音乐广播,1670738351,【】1月1日，湖北武汉公安通报称，发生后，一些网民不经核实，在网上发布转发不实信息，目前8名散布谣言的违法人员已被查处。2019年12月31日，武汉市卫健委通报称，12月以来武汉发现病毒性病历27例，多例病例与华南海鲜城有关联。 ,无,无,2020-01-01 22:55,iPhone客户端,1,1,0
InwkafkWr,建其解忧杂货店,2075395417,这是我们所有会员的家中必备品📦❶爱维特：提高免疫力，缩短感冒周期❷喉糖：润喉止咳，可以和雪梨一起炖[胜利]❸益生菌：不爱吃饭或者吃多了不消化必备❹雪花梨果味饮料：润肺，止咳，缓解❺茶树精油：着凉发烧，泡澡搓背！消炎，杀菌，万能油... ,无,无,2020-01-01 22:54,同步圈APP,0,0,0
InwjSyUxU,农夫山泉有点田资深老农,1913943487,《【武汉市卫健委关于疫情的情况通报：武汉未发现明显人传人现象，初步分析认为武汉》人民日报在百度动态发表了新动态，快来和ta互动吧 ,无,无,2020-01-01 22:54,百度App,3,0,0
InwjMAS5E,十万刹那,5259625714,今天没干别的事，研究了俩事。第一个事，03年非典以及当前武汉不明原因。第二个事，民航总医院血案中95岁老太太转院朝阳ICU的细节，在琢磨转院这事时，重读了《流感下的北京中年》。许多事情，真是经不住推敲。 ,无,无,2020-01-01 22:53,iPhone客户端,25,0,8
InwjJEfAh,江夏视点,6619140948,【关于武汉疫情，8名散布谣言者被依法查处】刚刚，武汉市公安局官方微博发布消息称，关于当前武汉市疫情的情况，8名散布谣言者被依法查处。近期，我市部分医疗机构发现接诊了多例病例，市卫健委就此发布了情况通报。但一些网民在不经核实的情况下，在网络上发布、转发不实信息，造成不良社会影响。公安机关经调查核实，已传唤8名违法人员，并依法进行了处理。警方提示，网络不是法外之地，在网上发布信息、言论应遵守法律法规，对于编造、传播、散布谣言，扰乱社会秩序的违法行为，警方将依法查处，绝不姑息。希望广大网民遵守相关法律法规，不造谣、不信谣、不传谣，共建和谐清朗的网络空间。,无,无,2020-01-01 22:53,360安全浏览器,9,0,0
InwjFflj6,diamonddy,2418989655,我免费围观了  的回答，问题价值 388.00 元，快来一起围观~ <br />微博问答:如何看待武汉发现不明原因？具体情况如何？ ,无,无,2020-01-01 22:53,微博 weibo.com,0,0,0
Inwjto9G2,狙股子,2645036510,疫苗：鲁抗医药、联环药业 、莱茵生物、四环生物 、东北制药 、香雪制药、珍宝岛 、康芝药业 、未名医药 、海王生物、以岭医药点评：武汉出现病毒性病例的消息面刺激而起，板块之所以快速大涨源于大家对16年前的事件心有余悸，其实那完全没得比，假日消息面并未发酵，且与大家昨日的理解有偏差，这决定板块只是情绪性短炒而难持续。能走出极个别股出来就不错，后排跟风个股容易是抢跑走势。,无,无,2020-01-01 22:53,微博 weibo.com,2,0,0
InwinqK6q,Ljllllwm,3889646726,-2020第一天，被武汉鬼耽误了去博物馆听音乐会的机会.-前两天考试，没学的英语今天补上 ,无,无,2020-01-01 22:50,iPhone客户端,2,0,0
