微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IpNWbne4R,肺癌医生何振,1300187771,不明原因病例应同时具备以下几种情况： *A. 发热（腋下体温≥38℃）B. 具有的影像学特征C. 发病早期白细胞总数降低或正常，或淋巴细胞分类计数减少D. 不能从临床或实验室角度诊断为常见病原所致的E.经规范抗菌药物治疗3－5天病情无明显改善或呈进行性加重 ,无,无,2020-01-16 23:25,微博 weibo.com,8,7,0
IpNVMeVyJ,用户6873536184,6873536184,现在是让娃把我整疯了还是自己把自己逼疯了呢？这两个娃真的事没有招了，动不动就嘿嘿嘿嘿的笑，别人说一个字或者一个动作人家两个就嘿嘿的笑，要不就是打架一个不让一个，我现在一听见吵架有动静就烦的很，好像虫虫在大脑里爬来爬去的，特别的烦人，就想发火，我就想让他们两个和和气气的玩耍，不要动不动就打架一个不让一个，不要动不动就嘿嘿的发出笑声，还有就是我说话的时候他们能听懂话，每次我都是说好几遍，还是不听话，嘿嘿嘿嘿的在哪里笑个不停，有时打上也是那样嘿嘿的。骂上也是嘿嘿的，没有不嘿嘿的，尤其是他爸回来特别的不听话，我说上就当没说一样人家还是随心所欲的在哪玩根本就不听我的，吓唬的打孩子他爸就当孩子的面骂我甚至是会打我，说我不就看和孩子吗，不就在家吗什么也没干还火气大的很，我真的听完这话我想死得感觉，真的，我真的想死不知道怎么死，我不想让孩子看到我死的画面，，只要他再多说多骂我一句我就回立马去死了，好解脱他我还有孩子，我觉得我就是罪人一样，如果有一天我死了，肯定就是应为孩子，我管教孩子他不让，难道我的孩子我不心疼吗，我打孩子我没有轻重吗，难道我只有生他们的命没有管教他们的吗，我有错吗，放假了在家里这么多天了，啥也没干就咳嗽，去医院人家检查说是气管炎了了，不让剧烈活动，她们在床上跳来跳去的，悄悄的赠一下就回咳嗦，我是为了不让他得肺活量大，不然就回咳嗽的，才发火的，那说上不听啊，我就气的打了一巴掌，难道有错吗，一天不着家的在外挣钱啥也不知道就会朝我喊，为啥不给孩子安顿安顿让听话，让睡觉就好好的睡觉，吃饭哈好好吃饭，写作业好好写作业啊，想玩中午暖和了出去楼下好好玩玩呢，啥屁不知道就会朝我喊打我，十二年了，日子好了觉得我在家啥也没干还没事找事，请你记住我知道你的苦你的不容易，你可以不知道我的苦我的难处，但请你以后不要在我管孩子的时候当孩子的面对我吼骂我打我，只要有一次那我只能说我们的缘分到此为止了，因为我不想伤害他们。只有我的消失才能让你懂的，到时我会选择安逸的去死，只有我死了你就解脱了我也可以解脱了我们都不用活着这么累了😔请你安好,无,无,2020-01-16 23:24,vivo X6S Plus,1,0,0
IpNU3hxc7,胡言语24,5323110542,这次的感冒真是久啊，我都怀疑不是感冒了，某人说我是，他说我跟娃咳着的感觉一样，像在喘，让我去看医生，我自己没有觉得，前几天喉咙彻底没有声音，这几天已经可以说话了，虽然声音还是哑，吃了一些中成药好像还是有点效果，但是晚上一进去躺着就开始干咳（没吃药那几天很多痰）这几天好一点，但为啥一躺着就感觉喉咙干痒，忍都忍不住咳嗽！娃这几天也咳嗽，明显有痰，但这次没有喘，已经很好了，鼻涕青色，我今天给他吃了珮夫人一次，雪梨止咳糖浆，估计没用，但看他咳着，还是吃了...希望我们都能快快好，都要回家过年了，让我平安健康的回家过年吧.感恩！,无,无,2020-01-16 23:20,iPhone客户端,0,0,0
IpNTDeEHS,圈圈早早,2312748910,我免费围观了  的回答，快来一起围观~ <br />微博问答:虎老师你好。请问下3周岁的儿童接种13价疫苗是否一针剂即可。谢谢 ,无,无,2020-01-16 23:19,微博 weibo.com,0,0,0
IpNT9pgZE,无法无天吴小姐,1766738013,我记得读大学的时候有次咳嗽了一个月断断续续一直不好，然后和闺蜜去KTV唱歌 喝了两瓶啤酒  第二天就好了。这次肺炎大概三个星期了，也是咳了一直不见好，然后破罐破摔又去喝酒，除了宿醉的副作用，竟然没有咳嗽了。我感觉我找到了一个偏方,无,无,2020-01-16 23:18,nova4自拍极点全面屏,0,0,0
IpNSavPWr,日本龟田综合医院,2328480423,【日本出现首例武汉新型】１５日从武汉回日本的一位中国男性（在日本居住）被确诊为新型，该男性未曾去过武汉的任何海鲜市场，日本医疗界推测该男性也许在什么地方、在不经意间与患者有过“亲密接触”；新型通过空气传播的可能性较低，飞沫（接触）传播的可能性较高，不“亲密接触”的话，被传染的危险性较低。“亲密接触”指：1.家庭内或职场内长时间在一起 2.咳嗽、打喷嚏的飞沫可及范围为1-2米，处于此范围内 3.车厢（公共场所）吊环及把手等。预防：戴口罩/戴手套/勤洗手。,无,无,2020-01-16 23:15,微博 weibo.com,22,7,5
IpNRGF3vy,lijidongsh,1045249254,《武汉通报不明：不排除人传人 有家庭聚集性病例》1.近期，一名武汉游客在泰国被诊断为新型冠状病例感染的患者，请介绍有关情况。 ,无,无,2020-01-16 23:14,iPhone客户端,1,0,0
IpNRhfVD1,lijidongsh,1045249254,《武汉通报新型冠状病毒感染：717人尚在接受观察》截止目前，武汉市累计报告新型冠状病毒感染的病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定。 ,无,无,2020-01-16 23:13,iPhone客户端,0,0,0
IpNOTuI4f,投行事儿哥,1655611550,日本厚生劳动省表示，一名居住在日本神奈川的男子在前往武汉后回国，发现患上。经日本国立感染症研究所检测，这名男子被确认感染新型冠状病毒。这是日本国内确诊的首例新型冠状病毒病例。 ,无,无,2020-01-16 23:07,微博国际版,0,0,0
IpNO22yTF,加拿大超级生活sUperLIFE,2321390724, 联邦政府公共卫生机构表示，加拿大人感染新型的风险很小，同时也发出不要到中国湖北武汉地区旅行的警告。因为那里出现的这种传染病已经造成一人死亡，数十人患病。那里的农场、动物市场，已被列为高危地区： ,无,无,2020-01-16 23:05,微博 weibo.com,3,0,0
IpNNTeeQB,點新聞dotdotnews,7310744124,【陳肇始：農曆新年新型冠狀病毒傳入香港風險提升】香港食物及衞生局局長陳肇始今日（16日）召開第二次「嚴重應變級別督導委員會」。陳肇始表示，本港現時沒有出現新型冠狀病毒感染個案，內地當局尚未發現明確人傳人證據，但未能排除有限度人傳人的可能性。陳肇始說，注意到其他國家陸續確診新型冠狀病毒感染個案，由於農曆新年春運期間，旅客來往頻繁，現時正值流感季節，令病毒傳入本港和社區傳播的風險提升。她指，衞生署已因應最新情況擴大其監測範圍，並致函相關持份者。此外，除了加強所有港口衞生的監察設施和公共設施的衞生清潔工作外，相關政府部門亦會提醒旅遊和酒店業，採取衞生署有關預防傳染病的措施；並呼籲各大學加強校園和宿舍的防控工作，留意曾到訪內地的學生的健康情況。醫管局今日公布，過去一日多兩人到武漢後出現發燒或等徵狀而入院，累積個案已增至78宗，仍有6人留院，全部未有確診感染新型冠狀病毒。,无,无,2020-01-16 23:05,微博 weibo.com,26,3,7
IpNMR3ggQ,贝壳汤圆妈咪呀,2950292037,今晚，也就是刚刚，我，没有控制好自己的情绪。本来不想矫情，可安静下来确实觉得难过。妹妹两个半月去五次医院，两次肺炎，一次幼儿急疹，一次流感，第五次，也就是今天，去妇幼做了个系统检查。大夫说，你的孩子一看肤色就不好，就体质变弱了，没别的毛病。没别的毛病，单单一句体质弱了就可以把妈妈打入冷宫。这几天异常难带，白天不怎么睡，晚上睡很晚。最重要的是要一直吃一直吃，吃到都溢奶了还要吃。这也是我今晚崩溃的点。我不想她积食，就把她抱起来哄，结果根本不行，根本不让你抱，更别提哄。最后因为太生气我任由她哭了几分钟，最后还是拗不过她吃了几分钟后便睡了。最近这两个多月真的很累，吃不好，睡不好，皮肤的基础护理都做不了。不是没时间，不是懒，是没心情。我知道这样不好，我应该对自己好一点，我好了，我的孩子才会好。对自己好才是对孩子最大的疼爱。妈妈今晚确实过分了。。。就这样吧，不知道下一句怎么表达了。就这样吧。。。,无,无,2020-01-16 23:02,iPhone客户端,0,0,0
IpNM0urzR,湖北clover_young,1687359200,『病毒性_百度百科』 ,无,无,2020-01-16 23:00,Android客户端,0,0,0
IpNLLoTGk,中医食疗方,3891466758,一枝黄花方   材料：一枝黄花15克。做法：一枝黄花以水煎汤。用法：每日2次。功效：清热消炎。适用：感染性、呼吸道感染等。 ,无,无,2020-01-16 23:00,微博 weibo.com,0,0,0
IpNLKdL7g,用户7120839662,7120839662,首个国产13价疫苗获批上市 ,无,无,2020-01-16 23:00,云岭先锋,0,0,0
IpNKs8VNN,chocho_chocho,2036697931,纪念下2017年后第一次感冒😷可是，为什么胃口还是很好呢！满脑子鸭膀子酱肘子,无,无,2020-01-16 22:56,iPhone X,0,0,2
IpNKnotIr,小可爱努力向前冲呀,6593095650,2020对我真的不好啊，感冒两周把全家都传染了，我爷爷已经八十多岁了感冒引发了现在医院吊针，眼下年关了，不知道他能不能撑过去这个年,无,无,2020-01-16 22:56,iPhone客户端,0,0,0
IpNJD3zFx,长颈鹿he刘蚂蚱,1717140993,生病的娃终于好了，第一次生病就来场大的，支气管。终于好了，可以睡个好觉了，晚安呀。 ,无,无,2020-01-16 22:54,iPhone客户端,0,0,0
IpNJqlCvc,陈彦山MrC,1250330981, 这个阅读数两天内怎么一点变化都没有啊,无,#武汉发现不明原因肺炎#,2020-01-16 22:54,iPhone X,13,0,4
IpNJgixpX,湖州焱培,2974238584,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJgixn3,上海女声,6877599874,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,1,0,1
IpNJghtrJ,湖州府,5092492133,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJghs0e,湖州直通车,3660089140,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJggDwO,有德清,3955113002,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJggCP3,湖州这点事,2974244760,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,1,0,0
IpNJggCcV,安吉祥,3647148381,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJggBDq,湖州红娘,3970820202,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJggB7P,长兴热线,1738147181,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJgezW7,南京游讲,3955144263,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJgeyw5,湖州新鲜事,3870325419,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJgexWy,湖州同城会,6524416659,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,1,0,0
IpNJg0TNR,长兴旺,1728626884,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJg0Tfg,吴兴插柳,3862110716,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNJfFNdx,黄德有微博,3842439318,【新型不排除有限人传人可能 但持续风险较低】1月15日，武汉市卫健委官网发布的《新型冠状病毒感染的疫情知识问答》指出，现有的调查结果表明，尚未发现明确的人传人证据，不能排除有限人传人的可能，但持续人传人的风险较低。目前，正结合临床和流行病学资料开展进一步研究。 ,无,无,2020-01-16 22:53,微博云剪,0,0,0
IpNInABls,海水白夜,5930037420,前几日实在是累，休息很是问题，好在吃喝正常没受影响，尽管一直在预防，还是没能抵挡住同事们感冒的侵袭，趴窝倒了。狂吃药，狂喝水，狂吃水果补维C，依然没有好转的迹象，反倒把胃口给吃没了。天不下雪，呼吸道感染发炎，咳嗽隐隐约约想要露脸，我可不想跟照上面，而且不想再跟医院交集。在小老头的建议下，每晚饭后我啃上一根青萝卜，这不是潍县萝卜，辣得我嘶嘶哈哈挤眉弄眼的。不知道是药管用了，还是萝卜管用了，今晚貌似能睡个好觉了。,无,无,2020-01-16 22:51,HUAWEI P20 Pro,1,0,0
IpNGWm87P,没想好取什么名字233,3120981973,突然有种宁愿回学校得也不想在家里呆了 ,无,无,2020-01-16 22:48,HUAWEI P30,0,0,0
IpNGCfVzw,王山泉V,2717151017, 新华社日内瓦1月12日电（记者刘曲）世界卫生组织12日宣布，已收到中国分享的从武汉不明原因病毒性病例中检测到的新型冠状病毒基因序列信息。世卫组织还表示，不建议对中国实施任何旅行或贸易限制。图为2017年1月3日拍摄的位于瑞士日内瓦的世界卫生组织总部大楼。（新华社记者徐金泉摄）世卫组织在一份声明中说，12日已从中国国家卫生健康委员会获得更多有关武汉不明原因病毒性肺炎的详细信息，包括从病例中检测到的新型冠状病毒基因序列信息，这对其他国家开发特定诊断工具有重要意义。世卫组织说，关于这种新型冠状病毒的研究已排除了一些可能，它不是流感、禽流感、腺病毒、严重急性呼吸综合征冠状病毒（SARS-CoV）、中东呼吸综合征冠状病毒（MERS-CoV）等呼吸道病原体。对于中国针对这种新型冠状病毒的调查和在武汉实施的应对措施，世卫组织表示，其质量是能够保证的。根据目前已知信息，世卫组织不建议针对旅客采取任何具体的卫生措施，也不建议对中国实施任何旅行或贸易限制。去年12月底以来，武汉确诊多例不明原因病毒性肺炎患者，患者主要是武汉市华南海鲜批发市场的经营及采购人员，目前该市场已休市。截至今年1月10日，初步诊断有新型冠状病毒感染的肺炎病例41例，其中重症7例、死亡1例。世卫组织在声明中指出，死亡的1例患者有其他健康问题。世卫组织在声明中说，病例临床表现主要为发热，少数病例呼吸困难，胸片呈双肺浸润性病灶。目前除武汉外，其他地方还未报告这种新型冠状病毒感染病例。在目前的报告中，没有明确证据表明这种病毒易于在人与人之间传播。,无,无,2020-01-16 22:47,爱玛莎Android,4,1,1
IpNG6CKmd,领我去日本,7285200954, 日本厚生劳动省16日通报：一名居住在神奈川的男子确认患有肺炎，据调查该患者曾经去往武汉，为日本首例新型冠状病毒病例，患者于10日入院治疗，15日痊愈出院。年关将至，人口流动较大，同学们要注意身体健康，出门切记带上口罩，同时认准官方信息发布渠道，切勿信谣传谣，引起不必要的恐慌哦~！,无,#武汉发现不明原因肺炎#,2020-01-16 22:46,OPPO A9,0,0,0
IpNFokY9E,王山泉V,2717151017, 港澳台地区专家组赴武汉市考察近期武汉市发生新型冠状病毒感染的疫情。为强化技术交流，应港澳台地区相关部门请求，2020年1月13—14日，武汉市卫生健康委接待了港澳台地区专家组实地考察。在武汉期间，专家组对疫情防控与应对处置、医疗诊治、病原检测等进行了全面考察，与参与此次疫情防控和患者诊治的国家、省、市级专家进行面对面交流，咨询了解了防治相关信息，并实地参观疾控机构的实验室和收治病例的医疗机构。港澳台地区专家组感谢国家卫生健康委、湖北省和武汉市人民政府周到的安排，积极评价内地相关疫情防控和诊治措施，并提出相关工作建议。此次考察对进一步促进海峡两岸及港澳地区的交流合作，有效提升传染病防治能力，共同维护卫生安全将起到积极推动作用。（来源：国际合作司）,无,无,2020-01-16 22:44,爱玛莎Android,1,0,0
IpNFd6h61,一口一个章鱼丸子,6244179579,韩国灾难片看多了在地铁上听到有人咳嗽就害怕所以未知的会人传人吗 ,无,无,2020-01-16 22:43,iPhone客户端,0,0,0
IpNEt08MO,都是恶鬼,2394996407, wtf！！！ 开始略有耳闻，但是再次看到这件事情，我真的我也想骂脏话了！ 也想在博里开骂她！但是好怕他经纪人这么sb的人把愤怒转嫁到他身上！！！ ,无,无,2020-01-16 22:42,任嘉伦超话,12,0,9
IpNEjy7dd,雷妮,1804080891,首个国产13价疫苗获批上市 ,无,无,2020-01-16 22:41,云岭先锋,0,0,0
IpNDUpsMX,MisS顾大牌,2809176690,失声第三天，吃了几天阿莫西林和肺宁合剂，对我来说还是没什么大的效果，估计是了……感觉这样拖下去要吃不消了，准备明天陪宝宝最后一天挂完水，后天自己要去挂水了~嗯，继我妈流感挂了三天水、我儿子流感挂了一周的水、我老公今天已经是第二天挂水了、老婆婆也感冒咳嗽吃着药、我爸昨天也发烧了……全家都轮流病倒了，真的太糟心了……别的都好说，我就是担心肚子里的泡泡小盆友，所以一直拖着不敢挂水，但是现在看来拖久了可能反而更不好，还是早点挂水早点好吧！一家人都开开心心过个大年！希望泡泡小盆友在妈妈肚子里能够坚强一点！,无,无,2020-01-16 22:40,小仙女的iPhone客户端,1,0,0
IpNDrtL2u,小恩super彬,2095353671,终于从医院回来了，医生确诊病毒感冒引起的，不算特别严重，先拿了药回家观察。最近青岛的病毒感冒特别严重，总觉得和暖冬有关系，一整个冬天都不冷，病毒细菌才会愈加猖狂吧。让大家担心了，谢谢你们。有时候觉得网络特别神奇，相隔千里，却能彼此安慰互相牵挂。 ,无,无,2020-01-16 22:39,iPhone 11,12,0,9
IpNCAzjt9,小罐子2020,5434184840,【武汉】来源：世卫组织    据1月12日世界卫生组织官微报道，中国与世卫组织分享新型冠状病毒(2019-nCoV)全基因组序列。同时，中国将序列提交给GISAID平台，以便公共卫生机构、实验室和研究人员能够访问。世界卫生组织（WHO）已将此次检出之病毒命名为2019-nCoV（2019新型冠状病毒）。新型冠状病毒(2019-nCoV)的基因序列使各国能够开发特定的诊断工具，快速识别并治疗感染者，确保更好的治疗结果和病毒控制。 正如我们所见，新型冠状病毒周期性地出现。2002年出现SARS；2012年出现MERS。目前几种已知的冠状病毒在动物中传播，尚未感染人类。 世卫组织提醒，春节期间计划出行？记得采用以下措施，保护自己。· 保持手卫生· 咳嗽或打喷嚏时捂住口鼻· 将肉蛋彻底做熟· 避免与呼吸道患者密切接触· 避免近距离接触野生动物或活牲畜· 不要随地吐痰,无,无,2020-01-16 22:37,NEX 3 5G,6,6,17
IpNCnyFFR,空山对疯语,2718440272,我免费围观了  的回答，问题价值 388.00 元，快来一起围观~ <br />微博问答:如何看待武汉发现不明原因？具体情况如何？ ,无,无,2020-01-16 22:36,微博 weibo.com,0,0,0
