微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwEnPjPdf,杨豪的森林,7251215990,2020年3月1日重庆市新冠疫情情况  ,无,无,2020-03-01 23:58,学习强国客户端,0,0,0
IwEnPn57Y,港闻速递,2708476577,日本媒体报道，日本近日出现发烧、喉咙痛等感冒症状，缺席德仁天皇的生日，加上1月底在皇居吹上仙洞御所一度昏倒，失去意识、呼吸微弱，令外界忧心是否与新冠疫情有关。据悉，明仁约2月18日出现感冒症状，包括喉咙痛、发烧等，所幸并没有发高烧，选择在家静养，接受照护。,无,无,2020-03-01 23:58,微博 weibo.com,22,2,8
IwEnP5pey,Reasonslife,5889442620, 涓滴之水成海洋，颗颗爱心变希望。我在“守护者后盾行动二期”项目捐款成功！ ,无,无,2020-03-01 23:58,微公益,0,0,0
IwEnOc0oV,全球最搞笑电影排行,6312804110,韩国的疫情现在很严峻，但韩国老百姓却满不在乎，真是整不了他们 搞笑阳聪的微博视频 ,无,无,2020-03-01 23:58,微博云剪,2,0,0
IwEnO8KxJ,兰州吃瓜,5518765884,【图解 | 甘肃省新冠疫情地图（截至2月29日20时）】 ,无,无,2020-03-01 23:58,OPPO Find X,2,0,0
IwEnO8KxJ,兰州吃瓜,5518765884,【图解 | 甘肃省新冠疫情地图（截至2月29日20时）】 ,无,无,2020-03-01 23:58,OPPO Find X,2,0,0
IwEnO8I3L,快兰斯24小时财经直播,5051077448,实时播报：【荷兰新增3例新冠确诊病例累计达10例】央视新闻报道，当地时间3月1日下午，荷兰公共卫生与环境研究院表示，荷兰境内新增3例新冠确诊病例，其中有1名男性患者，2名女性患者，均居住在不同的城市。目前，荷兰卫生部门还不清楚这三名患者被感染的原因和途径。 ,无,无,2020-03-01 23:58,微博Win8客户端,2,2,2
IwEnNffAA,搞笑嫦,5747153332,韩国短道又下黑手！故意撞击武大靖未得手，中国队仍夺金 小椋煮梨的微博视频 ,无,无,2020-03-01 23:58,微博云剪,2,0,0
IwEnMEuY5,奶牛不喝牛奶__,5975319191,赠人玫瑰，手有余香。我在“守护者后盾行动二期”项目捐款成功！愿我和 让爱心传递。 守护者后盾行动二期 ,无,无,2020-03-01 23:58,微公益,5,0,0
IwEnMon77,丹妮打酱油,3008004083,关于新冠康复者捐献恢复期血浆的倡议书  ,无,无,2020-03-01 23:58,学习强国客户端,0,0,0
IwEnM7AHc,Hi楠仔,2558233850, 为爱前行，我一直在路上。我在“守护者后盾行动二期”项目捐款成功！ ,无,无,2020-03-01 23:58,微公益,0,0,0
IwEnLcT0w,搞笑僚,7324681614,韩国的疫情现在很严峻，但韩国老百姓却满不在乎，真是整不了他们 搞笑乙乙的微博视频 ,无,无,2020-03-01 23:58,微博云剪,0,0,0
IwEnKlSil,不知道改啥酷炫的名字鸭,1776160900,今天主动发了语音给X哥太久没有听到他声音了…今天一听，真的好心动💗 …依然好心动…他的神奇魅力,无,无,2020-03-01 23:58,HUAWEI P30 Pro,0,0,0
IwEnK2gtX,记者长安,6410550524,【中国向日本捐赠5000套防护服和10万只口罩 】中国驻日本大使馆官方推特1日早晨发布了关于中国向日本捐赠5000件防护服和10万只口罩的推文，文中这样写道：“为支持、协助日本应对新冠疫情，在无偿提供检测用试剂盒之后，中国又捐赠了5000件防护服及10万只口罩，其中一部分已于2月27日、28日完成交付。今后我们也将根据日本方面的需求，在力所能及的范围提供支援与帮助，和日本的大家一起共渡难关。”推文发布后引起网友热烈反响，已获得数千转赞。许多日本网友都表达了感谢，甚至有人用中文发表了感谢的评论。,无,无,2020-03-01 23:58,HUAWEI nova 2s,4,0,0
IwEnK1NyD,我和动漫的日常,1883564374, 大西一史先生发推：对不起。想必大家最近都很艰难。我的心情也因如何应对新型冠状病毒而感到高度紧张和沮丧。所以，请允许我发一条内容转化一下心情。新冠肺炎 你这个大笨蛋ーーーーーーー！😭诶？？？画风突变？突然少女心？？？ ,无,无,2020-03-01 23:58,微博 weibo.com,1188,207,75
IwEnJp62K,明明是非主流少女,1920856484,在线求一个停课，平时倒是说罢工就罢工，这会儿和没事人一样哈 ,无,无,2020-03-01 23:58,HUAWEI Mate 20,8,0,7
IwEnIyfOm,天线大夫,1959583900,2020年3月1日深圳市新冠疫情情况截至2月29日24时，深圳累计报告“新冠肺炎”确诊病例417例。2月29日当天全市新增确诊病例0例，新增死亡病例0例，当天出院病例9例。　　累计报告确诊病例中，男性197例、女性220例。　　按照病例管理地区划分，南山区87例、福田区81例、龙岗区71例、宝安区62例、龙华区34例、罗湖区32例、光明区11例、坪山区7例、盐田区6例、大鹏新区2例、其他（指由机场、车站、码头、关口、路卡等直接送往定点医院的）24例。　　目前，重症5例、危重症2例，死亡3例，累计出院308例。　　106例确诊病例均在深圳市第三人民医院隔离治疗。　　61密切接触者正在接受医学观察。另外，据报3月1日确诊新增病例1例，为由英国伦敦飞往香港中转汇深圳的病例，似乎属于国内首例输入性新冠病例。内忧未除，又添外患！众亲们，要加倍的提神警觉了！,无,无,2020-03-01 23:58,360安全浏览器,0,0,0
IwEnIwIYV,四川残联,3158629034,【张文宏18分钟公开课，讲述人类如何抵抗传染病入侵】天花、鼠疫、SARS、H7N9、H1N1、流感……这些传染病，都改变了人类的历史进程。如何认识病毒、预防感染、防范健康风险？新型冠状病毒感染上海医疗救治专家组组长张文宏的一节18分钟公开课，告诉你答案。  ,无,无,2020-03-01 23:58,HUAWEI P30,28,12,3
IwEnIwEqV,小怂ice,6960264864, 本来还想早点回国这条热搜让我对希思罗机场 感到一丝惶恐回国日期再议吧…… ,无,无,2020-03-01 23:58,vivo X23全息幻彩,6,1,12
IwEnIdWYI,旌羽Lucky,1618345681,每个图中都有你意想不到的秘密…… ,无,无,2020-03-01 23:58,iPhone 11,0,0,0
IwEnHDhzS,播州发布,6192212658,新冠患者治愈出院后如何锻炼身体？【新型冠状病毒科普知识】（256）新冠患者治愈出院后如何锻炼身体？【新型冠状病毒科普知识】（256）  ,无,无,2020-03-01 23:58,华为手机 畅享玩不停,0,0,0
IwEnH5u1V,价值投资日志,5645756008,【德国新增51例新冠，德国疫情知多少？】德国人自己的定义是“疫情正处于失控的边缘”，为“可能的暴发”做准备。柏林Charité医院病毒学专家Christian Drosten：“德国将有60%至70%的人被感染”，新冠病毒疫情可能在全球范围内持续2年甚至更长。此外韩专家称最坏情况是40%国民感染 ，意大利也有类似声音，理性出发都做了最坏的打算。亥姆霍兹感染研究中心流行病学课负责人Gérard Krause，“目前各国医学专家认为的最有可能发生的情况：新冠病毒会像普通的流感病毒一样，随着季节的更替逐渐得到抑制。”,无,无,2020-03-01 23:58,iPhone X,21,16,9
IwEnGrdhc,张老七7,1629882852, 这两天大学生郭岳在各大平台刷屏了，他是武汉学院大三的学生，确诊新冠肺炎，但最终未感染一人。他寒假期间从武汉返回河北老家，途中全程佩戴口罩，回家后一直把自己隔离在房间里，出院后又在车库自我隔离了28天。郭岳的硬核自我隔离措施，使身边未出现一例感染人员，治愈出院后，郭岳还积极捐血救人。他说：其实一开始看到血浆捐赠还是有些害怕，而且自己那段时间还有些胸闷，但当接到电话得知有患者急需血浆时，他毫不犹豫就答应了。因为，救人要紧。做好自我隔离也是与病毒战斗，这位理性且硬核的大学生，让我们看到了中国的未来，加油吧我的祖国！,无,无,2020-03-01 23:58,iPhone客户端,2,0,0
IwEnGd3Jw,RachelthePooh,7402998351,不停个课什么的吗？ 英国·伦敦 ,无,#英国新增12名新冠肺炎感染者#,2020-03-01 23:58,iPhone客户端,0,0,0
IwEnFiKZl,l燃烧的火焰,5955052073, 实时更新：新冠疫情最新动态31187 来自 ,无,无,2020-03-01 23:58,腾讯新闻客户端,0,0,0
IwEnEoOTt,新浪湖北,2049389352,【这些特殊场所重点人群，如何抓好疫情防控？】继召开专题会研究部署、实地检查监所和养老机构疫情防控工作后，3月1日下午，省委书记、省新冠疫情防控指挥部指挥长应勇再次深入武汉市的养老院、儿童福利院、精神卫生中心等特殊场所检查督导疫情防控工作。（武汉发布）,无,无,2020-03-01 23:58,微博 weibo.com,6,0,0
IwEnEpksj,大连广播电视台,1843773975,【 转！让更多人认识他们！】疫情暴发后，武汉北湖云峰环保科技有限公司临危受命，转型处理新冠医疗废物。工人们每天处置400桶医疗废物，只能用手倒。当记者问，你知道它有多危险吗。工作人员说：“危险怎么办呢？总要有人干！”致敬！via央视新闻（总台央视记者董倩） ,无,无,2020-03-01 23:58,微博 weibo.com,4,0,0
IwEnEnJp0,飞行行天下,2072929837, 因戴口罩进入议会被嘲 意大利议员发言时怒摔话筒。意大利一名议员戴着口罩进入议会，然而却因此被嘲。  小央视频的秒拍视频 ,无,无,2020-03-01 23:58,iPhone X,8,0,1
IwEnDunhR,看小情侣恋爱,6585966802, woc注意啊 ,无,无,2020-03-01 23:58,磕学家的iPhone,0,0,2
IwEnCkort,薇薇安是个谜,1776712465,在英国的我慌的一批，刚把存粮吃完,无,无,2020-03-01 23:57,iPhone,5,0,7
IwEnzFhfc,god32823,7011796639,关于新冠的最新判断，一图读懂！ 点击可查看更多  ,无,无,2020-03-01 23:57,学习强国客户端,0,0,0
IwEnyuMXb,三又止戈,1002215507,"我提出了问题""世卫背书*中国高效应对全球新冠疫情，哪些方面让国人民族自信、政治自信、文化自信?"",“中国采取了历史上最勇敢、最灵活、最积极的防控措施。” 在2月2...世卫背书*中国高效应对全球新冠疫情，哪些方面让国人民族自信、政治自信、文化自信? ",无,无,2020-03-01 23:57,Android客户端,0,0,0
IwEnx43Kw,兰州吃瓜,5518765884,【兰州石化第一条口罩生产线投产】新冠疫情发生后，兰州石化主动承担社会责任，立即启动口罩生产线项目。2月29日下午6时，中国石油兰州石化公司防疫口罩成功下线。据悉，这条口罩生产线，从设计到投产，仅用了24天。（ ） 详情戳链接→,无,无,2020-03-01 23:57,OPPO Find X,0,0,1
IwEnx385M,青海热门旅游攻略,5868135372,【上海实用旅行攻略】小编整理的比较实用的上海旅行+美食攻略，有兴趣的朋友转走吧！ （因新冠期间，不建议出门旅游） ,无,无,2020-03-01 23:57,微博 weibo.com,1,3,5
IwEnx0fK1,Red-viper,5090674059, 为爱前行，我一直在路上。我在“守护者后盾行动二期”项目捐款成功！ ,无,无,2020-03-01 23:57,微公益,0,0,0
IwEnwsoQx,喜欢喃喃的小南瓜,5403573387, 小善意，大温暖。我在“守护者后盾行动二期”项目捐款成功！愿点滴之举温暖更多心灵。 ,无,无,2020-03-01 23:57,微公益,4,0,1
IwEnvhg72,日本医疗事情,7222911805,【新冠全球性扩散-拉响警笛】现阶段，因出现新冠状病毒自意大利向其它14个国家、伊朗向其它11个国家蔓延的状况，从而引起世界的高度瞩目，鉴于此，WHO将全球新冠扩大风险调至“非常高”一级（危险性评估最高水平）。WHO事物局长称，世界范围内共20多个关联疫苗在研发中，数个治疗临床试验正在实施，数周内将会获得初步结果。,无,无,2020-03-01 23:57,iPhone X,0,0,0
IwEnuFCb3,蜡笔你个小新l,6155043898,北京公布2例境外输入新冠确诊病例活动轨迹  ,无,无,2020-03-01 23:57,学习强国客户端,0,0,0
IwEnszusQ,文教艺在线,5592704247,【深圳公布首例境外输入病例，目前确定密接者93人】3月1日凌晨，深圳市卫生健康委报告1例境外输入新冠肺炎确诊病例。相关情况如下：患者，男，35岁，在英国布里斯托工作。2月27日乘坐CX250航班，由伦敦飞往香港。2月28日13:27抵达香港机场，15:30在香港机场海天码头乘坐渡轮（船次3A109）到蛇口码头，16:32在码头入境时，显示该患者体温正常，16:45从蛇口码头乘出租车回福田区家中。患者全程佩戴口罩。2月29日上午7时，患者出现咳嗽、发热症状。10时由家属驾车送往中山大学附属第八医院发热门诊就诊。21时咽拭子初筛新冠病毒核酸阳性。23时患者由中大八医转至深圳市第三人民医院隔离治疗。3月1日0:40，深圳市疾控中心复核结果为新冠病毒核酸阳性。目前患者病情稳定。深圳市福田区疾控中心接到中大八院报告后，立即开展流行病学调查、密切接触者采样、终末消杀等工作，目前共确定密切接触者93人。据初步了解，患者无湖北旅行史，在英国工作地点有两名同事出现咳嗽发热症状。省卫生健康委已于3月1日凌晨将相关情况通报香港卫生部门。来源：广东省卫生健康委官网,无,无,2020-03-01 23:57,道德与法治超话,2,0,0
IwEnrET1z,采桑泱泱,2321727785,英国新增12名感染者，为单日最高增幅1日，英国新增12名新冠感染者，这是英国自发现病例以来单日确诊人数最多的一天。目前英国共确诊新冠感染者35人。（人民网） ,无,无,2020-03-01 23:57,HUAWEI P30,0,0,0
IwEns0LuQ,搞笑段子大全爆笑图片,6163507338,韩国确诊556人！首尔民众却大规模集会辱骂市长，要现任总统下台 搞笑欲的微博视频 ,无,无,2020-03-01 23:57,微博云剪,1,0,0
IwEnpDn2v,关注舞台凯,6213532284,新型冠状病毒确诊病例有较多无发热症状病例，所以我们现在每个入院病人都要取咽拭子试验！没有护目镜，穿了件一次性隔离衣去取了标本！忙完看到王俊凯 发了自拍,无,无,2020-03-01 23:57,王俊凯超话,29,1,9
IwEnmFBOw,大海6795骑马游览杭州湾跨海大桥,3962685976,大海6795骑马游览杭州湾跨海大桥来投稿发表文章：【 转！让更多人认识他们！】疫情暴发后，武汉北湖云峰环保科技有限公司临危受命，转型处理新冠医疗废物。工人们每天处置400桶医疗废物，只能用手倒。当记者问，你知道它有多危险吗。工作人员说：“危险怎么办呢？总要有人干！”致敬！  【大海题】,无,无,2020-03-01 23:57,警民寻人总动员超话,0,0,0
IwEnm7hH1,奶糖兔叽,5691370331,重视起来吧真的！！！！ ,无,无,2020-03-01 23:57,一定会过Android,0,0,1
IwEnjpa0R,北方时评,3764918384,白宫的发布会上，专家称对于新冠，老年人和肥胖人群患病率、致死率更高。站在一旁的川普听得尤其专注：我靠，这不是说我吗！ ,无,无,2020-03-01 23:57,微博国际版,1,1,1
IwEnh61Ar,长春共青团,2648076881,【与重症患者口鼻相对 揭秘插管敢死队】在武汉华中科技大学同济医院光谷院区，来自5家医院的18位麻醉医生在此集结，组成了一支混编的“插管敢死队”，为这所医院收治的新冠重症或危重症患者施治，他们24小时值班待命，他们夜以继日地与死神赛跑，当危重症患者的“守护神”。 ,无,无,2020-03-01 23:57,iPhone客户端,1,1,0
IwEnfAXgb,阿荣旗新发乡,6147095977,（第92号）阿荣旗新型冠状病毒感染的疫情防控工作指挥部通告 ,无,无,2020-03-01 23:57,专业版微博,0,0,0
IwEnfzRgx,吉林人民广播电台,2792031651,【 转！让更多人认识他们！】疫情暴发后，武汉北湖云峰环保科技有限公司临危受命，转型处理新冠医疗废物。工人们每天处置400桶医疗废物，只能用手倒。当记者问，你知道它有多危险吗。工作人员说：“危险怎么办呢？总要有人干！”致敬！（总台央视记者董倩）  ,无,无,2020-03-01 23:57,iPhone客户端,1,0,0
IwEnf2ECr,让你逗我笑,2435939794,【每分钟生产1000片！世界最高速口罩机广州投产】新冠疫情出现以来，口罩的供应成为市民和复工企业关注的问题。2月21日下午，记者来到位于广州市番禺区的兴世机械洁净生产车间，这里的一条超高速全自动化口罩机生产线于日前成功研发并投产，该生产线一分钟能生产1000片，日产能最高可达144万片。（来源：信息时报 ） ,无,无,2020-03-01 23:57,微博 weibo.com,237,35,69
IwEnf04gc,用户7399238183,7399238183,2020年的超能预警我国民间一直流传着庚子预言、庚子之灾、庚子轮回的故事。2020年是庚子年，一时间关于庚子年有灾难的话题引起了众人的争议。虽然“庚子之灾”只是一个传言，但是2020年的年初，地球确实给人们发出了一系列的超能预警。2020年的魔幻开局，会让每一个地球人都忍不住的发出感叹。这个世界到底怎么了！澳洲大火持续了几个月，数以百万计的居民被迫离开家园，数亿只动物在山火中丧生，如今又发生了超数十万只蝙蝠������的侵袭。东非发生了25年以来最严重的蝗灾，本就是粮食匮乏的地区，被数百亿只蝗虫包围，威胁亚非大陆，所到之处寸草不生。菲律宾塔尔火山爆发，这座全世界最小的火山，也令数千名的村民紧急撤离，数十万人被迫迁移出危险区域。美国爆发近40年来最严重的一次流感，超数千万人感染。中国爆发新冠肺炎疫情，蔓延至全国，武汉封城数十天……!还有印度尼西亚的洪水、巴西的内涝、英国的暴风雨……！等等一系列的自然灾害。2020年明明才来了两个月，确发生了宛如灾难片一般的开局……！希望这扎堆而来的灾难是噩梦一场，一觉醒来所有人都能够相安无事。然而，这不是梦，大自然正用足够仁慈的方式，一次次地吹响“警示的哨声”。人类为了发展，一次次对大自然进行无节制的掠夺，打破人与自然之间的平衡，大自然自然就会惩罚人类。“枪响之后没有赢家”霍金预言人类一百年内逃离地球，这并不是危言耸听，大自然的威力我们永远无法对抗，人类在自然灾害面前是非常渺小的。保护环境是我们每一个人都应该做到的，大自然所拥有的神奇力量值得我们每个人敬畏。面对天灾人祸，人类永远无法预估后果。如果人类不能树立起保护环境的意识，最终受伤害的只能是自己。与万物生灵共同生存，人活一世，请我们务必善,无,无,2020-03-01 23:57,荣耀20S,2,0,1
IwEnepV5A,肯馒头,6395287102,这位20岁出头的武汉姑娘，在特殊时期，被她们那栋楼推举为楼长，负责为该栋的居民购买蔬菜等，属于志愿者，没有任何薪资，前几天，她被一个住户质疑贪了9元的买菜钱，令她特别痛心。不幸的是，她被确诊为新冠。 ,无,无,2020-03-01 23:57,微博 weibo.com,2,0,0
IwEndxy4m,贵州长安网,5038874347,【，为单日最高增幅】据人民日报记者强薇，3月1日，英国新增12名新冠感染者，这是自发现病例以来。目前。 ,无,无,2020-03-01 23:56,HUAWEI P20,1,0,0
IwEnduXWG,我叫吴大梦梦呀,5717339771, 希望在大大的世界里，付出一点点温暖。我在“守护者后盾行动二期”项目捐款成功！ ,无,无,2020-03-01 23:56,微公益,4,0,0
IwEnddirB,龙头新闻,6857247517, 【哈胸科医院两名新冠患者出院】2月29日晚，哈尔滨市胸科医院收治的2名新冠确诊患者，经过医护人员的积极诊治，患者临床症状消失，肺CT复查明显好转，检测体温正常三天以上，两次核酸检测阴性，经过省市新冠专家组会诊，达到治愈出院标准。于3月1日进入为期14天的隔离医学观察阶段。链接: ,无,无,2020-03-01 23:56,iPhone客户端,0,0,0
IwEncD5FH,阿荣旗新发乡,6147095977,（第91号）阿荣旗新型冠状病毒感染的疫情防控工作指挥部通告 ,无,无,2020-03-01 23:56,专业版微博,0,0,0
IwEnc3LU8,用户5589623748,5589623748,2020年2月29日7时至3月1日7时内蒙古自治区新冠疫情情况  ,无,无,2020-03-01 23:56,学习强国客户端,0,0,0
IwEnbs2eP,进击中的小逗比,6291838029,守望相助，我在患者求助超话等级达到LV.4，获得进阶粉丝头衔，守护患者，抗击疫情，我们在一起，戳>> ,无,无,2020-03-01 23:56,超话,0,0,0
