微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ItspWEPyS,光之暮诗,6463462217,"我分享了【治疗新冠状有效药发明公司的名字来自圣经，感恩！】, 快来看吧！ | 治疗新冠状有效药发明公司的名字来自圣经，感恩！ ",无,无,2020-02-09 23:59,小米浏览器,0,0,0
ItspWna8y,五芒矜持,6984739677,新增4例！截至2月8日13时，辽宁累计确诊新冠病例103例  新增4例！截至2月8日13时，辽宁累计确诊新冠病例103例 ,无,无,2020-02-09 23:59,Android,0,0,0
ItspVbzMn,mist-driver,5665277585,刚才看到一则新闻，某新冠确诊患者二十多天无发烧等状况，有人就怀疑检查体温是否没用。我看到下面有一条评论有点有趣，说 新冠感染肯定服从正态分布，现在感染人数这么多，出现一两例极端情况很正常。,无,无,2020-02-09 23:59,小米8周年旗舰手机,5,0,0
ItspUAqeT,大通湖公安分局,1969775387, 【身相远，心相近！隔离病毒，不隔离爱！俄罗斯友人为中国送来祝福】近日，远在俄罗斯的朋友们为中国抗击新冠疫情加油，为武汉送来诚挚的祝福。身相远，心相近。隔离病毒，不隔离爱！武汉加油！中国加油！ 中新视频的秒拍视频 ,无,无,2020-02-09 23:59,iPhone客户端,2,0,0
ItspU14Bs,人阿是真自私Luckily,3195847472,『实时更新|新型冠状病毒全国疫情地图』实时更新|新冠疫情地图 ,无,无,2020-02-09 23:59,iPhone 7 Plus,0,0,0
ItspSv2le,手机用户1999606883,1999606883,求救救在武汉的外地人，没有亲人照顾，也没有社区隔离，也没有医院的床位，父亲已经已确诊为新型，因我们是孝感大悟人，没有地方住，现已经流浪在门诊6天了，住在门诊，母亲于1月16日在武汉住院手术，后因武汉封城，母亲及照顾母亲的父亲都被隔离在武汉，不幸的是父亲2月2日发烧，拍ct，做了检查， 4号确诊，父亲确诊以后去了门诊就变成无家可归的流浪者了，可怜我67岁高龄的父亲，已经整整在门诊吃住6天了，母亲也因在 7号发烧，被医院送至其他院区隔离。可怜我的60多岁的双亲，在武汉孤苦无依，苦苦度日，我在家想尽了一切可以想的办法，无奈怎么也进去不了武汉，到处都封路封村，步行也到不了我父母身边去照顾他们，看看他们，心在泣血，心在煎熬，心焦如焚，不知道我为什么还要待在家里，为什么不能去照顾他们，希望能帮助我父亲能住进我母亲现在所隔离的同济中法院区。让二个老人离得近一点。 ,无,http://t.cn/RyhWmtl,2020-02-09 23:59,OPPO随光而变R17,4,2,7
ItspSv2XI,新浪山东,3182698757,山东VS黄冈，这是什么神仙搭配？有网友想到了 ,无,无,2020-02-09 23:59,iPhone XS Max,260,43,43
ItspSgCji,三亚事儿,5464082465, 【三亚又一例确诊病例治愈出院】2月9日下午，三亚中心医院又有1例新型冠状病毒感染的确诊病例患者经过综合诊治，符合国家卫生健康委新型冠状病毒感染的确诊病例解除隔离和出院标准，于当天出院。该患者为女性，湖北武汉人。1月25日于三亚中心医院入院治疗。经过综合治疗，专家组讨论该病例符合国家卫健委新型冠状病毒感染的确诊病例解除隔离和出院标准。 ,无,无,2020-02-09 23:59,三亚超话,0,0,0
ItspRC8sb,徐凤文,1568450860, 瓦特？神马？几个意思？又不对了？几个菜呀，喝成这样？陈院士口误央视新闻能随便报出来？总编辑都睡着了么？行了又不行了不行又行了，原来娘希匹NCP不是娘希匹，新冠病毒不是新冠病毒，现在娘希匹NCP还是娘希匹又是娘希匹了。一到半夜就来事，欺负小姨妈脑子不好使呀，全网热搜及相关帖子全部干掉，介嘛四儿？！介四嘛四儿！？,无,无,2020-02-09 23:59,iPhone客户端,223,34,163
ItspPyOEA,筑梦喀什,5653724212, 【防疫科普动画片第三集：你戴对了吗】新型冠状病毒会人感染人，且存在一定范围的社区传播。为避免被病毒感染，大家要佩戴口罩，并且要掌握戴口罩的正确方法。口罩该怎么选？怎样正确使用一次性医用口罩？快戳↓学起吧～ 中新视频的秒拍视频 ,无,无,2020-02-09 23:59,小米8周年旗舰手机,4,0,1
ItspPfEiR,明天绘本馆,1688851700,『请扩散！新冠求助通道开启』 ,无,无,2020-02-09 23:59,荣耀V30 PRO 5G,0,0,0
ItspOmjSM,孝仪派出所police,5920357583, 抗击疫情关键时期，孝仪所接到消息，辖区叶姚村有人在操办“白事”，民警立即联系村委会上门宣传抗击疫情相关政策，做好群众服务工作，严格控制吊丧人员范围，并及时疏散。众志成城，共抗疫情，我们永远在路上。 ,无,无,2020-02-09 23:59,微博极速版,4,0,0
ItspNsXep,用户6099738376,6099738376,武汉雷神山医院接收首批新冠确诊患者  ,无,无,2020-02-09 23:59,iPhone客户端,0,0,0
ItspNevqH,独山县法院,3949090376,【】中国工程院院士、省新冠疫情防控科研攻关组专家、华中农业大学教授陈焕春表示：目前初步筛选出3种潜在药物能够在细胞水平抑制病毒复制，用于新冠的治疗，近期又发现5种药物对病毒有抑制作用。 人民日报的微博视频  人民日报的微博视频 ,无,无,2020-02-09 23:59,HUAWEI Mate 20,0,0,0
ItspMBEk1,来宾圈,5619098430, 【联防联控！来宾桂林交界两村演绎抗“疫”情】新型冠状病毒肺炎疫情形势严峻，桂林来宾两市柘村和柘山村联合设立疫情防控检查点，携手战“疫”，共同努力，阻断疫情传播渠道。在323国道线旁的柘村和柘山村，两个村分属桂林和来宾两个地级市管辖。两个村，通向外面的路是同一条。“村民多，又不能全部相互认识，我们两个村是不是联合设立一个疫情防控检查点。”2月6日下午，来宾市金秀瑶族自治县三江乡柘山村主任王桂斌接到一个电话，电话是邻村的桂林市荔浦市（县级市）修仁镇大榕村委柘村村民小组长廖章华打来的。廖章华介绍，柘村全村约1300人口。当前疫情防控形势严峻，2月6日，村民自发组织，要在柘村设立疫情防控检查点。王桂斌介绍，柘山村共有7个自然屯，其中有6个自然屯约800名村民，出门要必须要经过柘村。两村村民众多，不能全部相互认识。一通电话后，廖章华和王桂斌一拍即合，当即决定，2月7日起，两村联合设立疫情防控检查点，阻断疫情传播渠道。“众志成城，联防联控，你好我好。”“联防联控，内防传播，外防输入。”在检查点，两个村分别拉起了横幅。“排班表排到了2月23日。”2月9日上午9时，来宾市金秀瑶族自治县三江乡柘山村村委副主任李巧燕一行3人，来到邻村的柘村检查点开始了一天的工作。李巧燕说，2月7日开始，三江乡每天安排3个人，从上午9点至下午5点，与桂林市修仁镇柘村村民一起，共同把守疫情防控检查点。值守人员对过往人员车辆一律进行体温检查和询问登记，并提醒村民，当前疫情形势严峻，不要聚集，不要走亲访友。“柘村是大榕村委所在地，来往人员较多，我们执行24小时轮守。”廖章华介绍，考虑到柘山村离疫情防控检查点较远，只需白天安排人员过来，一同值守。“两村人员共同值守，这样方便识别两村的人员和车辆。”王桂斌表示，共同设立检查点后，他们拒绝疫情高发区的车辆和人员的进入，就是要阻断疫情的传播渠道。via 微观来宾,无,无,2020-02-09 23:59,来宾超话,2,0,1
ItspM0guB,中国新闻网,1784473157,【 ,无,无,2020-02-09 23:59,搜狗高速浏览器,9456,856,732
ItspLsT8M,门捷列夫的一袋面粉,5978930768,💊啥时候武汉的才可以结束啊啊啊啊啊，医生也太辛苦了吧，一定要杀死冠状病毒，我每天都带着口罩看下一站是幸福里面的元宋，元宋真的就是表情包本人，明天只有宁宁才能让我开心一下下。我要去二巡看宁宁啊，adqc给力点 ,无,无,2020-02-09 23:59,iPhone客户端,7,0,2
ItspLrKiM,小A迪-_,5607051610,南京是一座难忘城 ,无,无,2020-02-09 23:59,iPhone客户端,1,0,1
ItspLrIaN,企业管理变革研究,3210668593,今年在新型冠状病毒的影响下，既是市场上企业经营管理的试金石，也是对不同职业的人才的考验。在目前的情况下，我见到走体制内路线的人更加庆幸自己的选择，认为还是体制的铁饭碗最有保障，福利稳定，风险低，退休待遇好等。有人甚至还认为，国家会因此出相应的政策，包括增加体制内人员的工资。我也发现有的走市场路线的人更加坚定了市场信仰，认为市场本来就充满了不确定性，要提高自身的业务能力，构建好自己的保障体系，有人更加有危机感和风险意识，会更加偏重于稳健和保守。有的人看到了更多的机会，会下决心做出更重大的策略改变。现实就像一面镜子，投射出了不同人的思维方式和重要选择。不同专业的人观察角度可能会不一样，不同立场的人认知可能也不一样。这的确是挺有意思的现象。,无,无,2020-02-09 23:59,无,2,0,0
ItspLbdDr,扰了六月,2952258321,我刚刚关注了患者求助超话，抗击疫情，我们在一起，共同关注→患者求助 ,无,无,2020-02-09 23:59,超话,0,0,0
ItspLa2Mq,相见恨晚2020LY,5035338478,我在看：【23人治愈出院！ 专家解析中西医结合治疗新冠】  23人治愈出院！ 专家解析中西医结合治疗新冠 ,无,无,2020-02-09 23:59,新浪新闻客户端,0,0,0
ItspKzv79,黄小维JOJO,2006322503,转给有需要的人『紧急发布 | 征集新冠求助者信息』 ,无,无,2020-02-09 23:59,小米6 拍人更美,0,0,0
ItspK0eub,华声在线,2288064900,【】2月9日晚间，针对华中农业大学教授陈焕春认为新型冠状病毒属于SARS冠状病毒的观点，钟南山院士表示，SARS冠状病毒是一个专有名词，是专门指急性呼吸综合征的病毒，它（与新型冠状病毒）不是一回事，这两个（病毒）是两回事，“2019（的）新型冠状病毒是另外一种病毒，都是属于冠状病毒。”,无,无,2020-02-09 23:59,微博 weibo.com,2,0,0
ItspK0dSn,微言耸听911,1826306793,为防护新型冠状病毒，确保人员不感染新型冠状病毒，大家各想奇招，目前我司提供有各种杀菌消毒通道、杀菌消毒房，以及雾化杀菌消毒器、杀菌消毒液、紫外杀菌灯，供人员、车辆进出杀菌消毒，确保人员和场所安全。适用范围有：小区新冠病毒杀菌通道、社区杀菌消毒通道，商场杀菌消毒通道，厂房杀菌消毒通道，厂区杀菌消毒通道，村镇杀菌消毒通道，村口杀菌消毒通道、新冠病毒杀菌通道，雾化杀菌消毒通道，新冠病毒雾化消毒通道。 ,无,http://t.cn/R2WxQOQ,2020-02-09 23:59,iPhone客户端,0,0,0
ItspJ5HjA,3060日主,5677082615,从1.22号开始，已经19天没出门了。确诊人数还在增加。咱老老实实在家呆着吧！ 2020.2.9  23:59 ,无,无,2020-02-09 23:59,vivo Z5全面实力派,0,0,0
ItspJ3FpX,CleryZhang1018,5752019182,最后一顿桂花肉 今年炸的不少，分到的比以往多，可还是没吃够,无,无,2020-02-09 23:59,绿洲APP,0,0,0
ItspItYuA,咸咸的旧时光,5835956710,我刚刚关注了患者求助超话，抗击疫情，我们在一起，共同关注→患者求助 ,无,无,2020-02-09 23:59,超话,0,0,0
ItspHBLEC,罗前飞模式全科中医生医疗教育,1884744121,李文亮战歌【专题】全民默哀三分钟！！2019.12.21日，首例【新冠】确诊，铭记历史李文亮 医生英雄。2019.12.28日，七例【新冠】确诊。七例患者【新冠】就被隔离在李文亮医>>《癌症（罗医生）医学资源共享的动态》-李文亮战歌【专题】全民默哀三分钟！！2019.12.21日，首例【新冠】确诊，铭记历史李文亮 医生英雄。2019.12.28日，七例【新冠】确诊。七例患者【新冠】就被隔离在李文亮医生的工作医院。李文亮在本班级的【医学群内】提示 注意预防措施，是医学界第一人（来自）,无,无,2020-02-09 23:59,全民K歌,0,0,1
ItspHA3bk,平安蓼城一小警,2122689282,每走一步，请想好下一步该怎么走 ,无,无,2020-02-09 23:59,HUAWEI P20,0,0,0
ItspHyB7C,财联社APP,2868676035,【深圳小区和城中村全面实施人员通行认证管理措施】财联社2月9日讯，深圳市新型冠状病毒感染的疫情防控指挥部办公室发布通知，为全力防控新型冠状病毒感染的疫情，严格落实市疫情防控指挥部《关于建立健全社区联防联控机制的若干措施》有关加强住宅小区、城中村封闭式管理等工作要求，全面实施人员通行认证管理措施。,无,无,2020-02-09 23:59,微博 weibo.com,31,11,3
ItspH2ujt,华少LWF,1980066917,我刚刚关注了患者求助超话，抗击疫情，我们在一起，共同关注→患者求助 ,无,无,2020-02-09 23:59,超话,0,0,0
ItspH1h7g,华媒头条,5092474123, 【 隐瞒武汉接触史致70余人隔离】2月8日，山东菏泽成武县首例新冠确诊患者田某出院，他因涉嫌妨害传染病防治罪被警方监视居住。田某1月初从湖北荆州回到成武老家。他出现发热、干咳、乏力、头痛等症状后，故意隐瞒从汉口乘坐火车到菏泽的经历，致医护等70余人被隔离。来源： ,无,无,2020-02-09 23:59,iPhone客户端,0,0,0
ItspGp2uB,相见恨晚2020LY,5035338478,我在看：【广东：重视中医药在新冠治疗中的作用】  广东：重视中医药在新冠治疗中的作用 ,无,无,2020-02-09 23:59,新浪新闻客户端,0,0,0
ItspG7oP7,匆匆小哥哥,6214456804,感觉已经在乡下猫了一个世纪了，快点滚吧。想出去吃个大餐泡个妞，不过分吧,无,无,2020-02-09 23:59,无,0,0,0
ItspG7neq,韩雪迷弟,5884906868,做个小调查：出现以下症状的同学请自觉留言（百分之八十左右的症状）1.最明显的特征：胸闷 气喘 总想大口呼吸2.不发烧或者低烧（37.3附近 不超过38）3.偶尔感觉想咳嗽两声 但是实际上不严重4.想打嗝5.怀疑自己得了新冠肺炎5中3的同学应该很多吧 可以回复一下 也可以加个群一起唠唠嗑缓解一下 点击链接加入群聊【新型冠状病毒症状探讨】：,无,无,2020-02-09 23:59,iPhone客户端,2,0,0
ItspFufrL,罗前飞模式全科中医生医疗教育,1884744121,李文亮战歌【专题】全民默哀三分钟！！2019.12.21日，首例【新冠】确诊，铭记历史李文亮 医生英雄。2019.12.28日，七例【新冠】确诊。七例患者【新冠】就被隔离在李文亮医>>《癌症（罗医生）医学资源共享的动态》-李文亮战歌【专题】全民默哀三分钟！！2019.12.21日，首例【新冠】确诊，铭记历史李文亮 医生英雄。2019.12.28日，七例【新冠】确诊。七例患者【新冠】就被隔离在李文亮医生的工作医院。李文亮在本班级的【医学群内】提示 注意预防措施，是医学界第一人（来自）,无,无,2020-02-09 23:59,全民K歌,0,0,0
Itsm51Pes,内蒙古反邪教,5872828878, 【泪目！】西安94岁李爷爷和84岁黄奶奶，因疑似感染新冠在医院治疗。8日，黄奶奶病情加重需转院。她地对老伴说：“我不想走，我想陪着你…”黄奶奶离开后，李爷爷出现呼吸衰竭。医生抢救中鼓励他：“情况好点就可以和黄奶奶视频通话了。”转危为安后，李爷爷录下声音发给黄奶奶：“加油看病看好回家”。祝早日康复！  ,无,无,2020-02-09 23:50,HUAWEI P30,4,2,2
ItslU3Vw8,正儿八经大喜喜,6454571339,患有新冠患者故意传播疾病直接触犯刑法，目测是触犯“投放危险物质罪“或者是“妨害传染病防治罪“。前者是威胁到了不特定多数人群，属于危害公共安全罪，最高可判死刑。后者属于危害公共卫生罪，最高七年。当然前提是「故意」，如果是过失，很难按照犯罪处理，这时候就展现了伟大的治安管理处罚法的包容性了。,无,无,2020-02-09 23:49,iPhone客户端,3,0,0
ItslSix20,和谐东区,5795732833,【公共场所新型冠状病毒感染的预防指南】新型冠状病毒感染的是一种新发疾病，根据目前对该疾病的认识制定本指南，适用于商场、餐馆、影院、KTV、网吧、公共浴池、体育馆、展览馆、火车站、地铁站、飞机场、公交汽车站等公共场所。    ,无,无,2020-02-09 23:49,iPhone客户端,1,0,0
ItslPCdcc,feiltel2019,7265885944, 武汉的没必要太恐慌，目前湖北省外的死亡率0.2，普通的流感是0.1，武汉的重症比例多是因为没有治疗方案（医疗资源）导致轻症拖成重症，我觉得只要有药物可以大概率阻止从轻症发展成重症，这样人们可以戴口罩上班，社会正常运转，重症的去医院，这样医院资源也会释放出来，完全没必要恐慌。 ,无,无,2020-02-09 23:49,红米Note7 4800万相机,0,0,0
ItslGuV5m,忘我在,1084495080,黄帝内经：阳气者烦劳则张。新冠肺炎重症初愈，不光是肺炎，任何其他重病危病抢救过来，都应该保持静养，心静身静，不多视不多言不多闻不多思不多动，不多食，清淡饮食，减轻胃肠负担，不使中气骤聚，绝对卧床静养。更不能犯房劳（可能房事需要禁一年半载）。为啥要说这些。就是大剂退热的第二例患者，连日渐好，体温都在37度以下，精神食欲都挺好。适才回馈，37.4摄氏度。问是要再烧吗？我想起下午家属朋友提到患者白天去医院了。问家属，去医院干啥了？答：政府要求做核酸检测。安慰道：没关系，体力活动过度了，休息一夜就好了。静养的问题，特别关键，需要大家引起重视。,无,无,2020-02-09 23:49,无,49,22,9
ItslfgZA4,平安龙港,2355997702,【关于龙港市政务服务中心公安窗口工作服务时间调整的通知】为进一步加强新型冠状病毒感染的疫情防控工作，有效减少人员聚集，尽可能阻断疫情传播，保障人民群众生命安全和身体健康，根据上级工作部署，现就我市公安户籍、出入境窗口工作服务时间调整等有关事项通知如下：一、调整窗口服务时间。公安窗口是为群众办理户口、居民身份证、出入境等服务事项的实体场所，日常业务量与人流量大，属于人群密集场所，也是疫情防控的重点区域。鉴于当前形势，决定我市公安窗口继续暂停线下服务。延迟或恢复时间，视我市疫情防控实际情况再做决策后另行通知。二、户籍业务轻松“家中”办。群众需要办理户籍业务时，可以通过浙江政务服务网、 “浙里办”APP、“温警在线”小程序，网上申请办理包括户口登记、户口迁移、身份证挂失申报、身份证办理等户籍业务。“温警在线”针对两年内在公安机关办理过身份证的群众推出了“居民身份证网上补领业务”，群众只需在手机端提出申请，身份证制作好后可以免费寄到家中。三、放宽户籍事项办理期限，提倡延后办理。对疫情期间群众未办结的各项户政业务，实行放宽办理期限和延后办理。其中群众持有的注有办理期限的“迁移证、准予迁入证明”等证明材料，因疫情防控造成跨省迁移人员的“户口迁移证”、“准予迁入证明”过期的，该证件为省外签发的，有效期自动延期至疫情结束后，经民警核实后，可直接予以办理；证件为我市政务服务窗口签发的，可以予以换领。 龙港公安窗口咨询电话：户籍68621017、出入境64237016。疫情防控，人人有责。感谢您的理解和配合，由此给您带来的不便，敬请谅解！           ,无,无,2020-02-09 23:48,360安全浏览器,0,4,2
Itslf1wS0,科学辟谣,6507165034, 【 】 2月9日晚间，针对华中农业大学教授陈焕春认为新型冠状病毒属于SARS冠状病毒的观点，钟南山院士表示，SARS冠状病毒是一个专有名词，是专门指急性呼吸综合征的病毒，它（与新型冠状病毒）不是一回事，这两个（病毒）是两回事，“2019（的）新型冠状病毒是另外一种病毒，都是属于冠状病毒。”（第一财经）,无,无,2020-02-09 23:48,无,6,3,0
ItskShPdu,吐槽曝料,3217459400,【桂林一：未居家隔离，带病上班,无,无,2020-02-09 23:47,荣耀9 美得有声有色,33,17,21
ItskLsfrO,芜湖发布,3253001642,  【致敬！芜湖第三批医护人员奔赴湖北】2月9日中午12点，24名援助湖北抗击新冠的医护人员坐上大巴车，从广济医院出发前往合肥市。到了合肥以后，他们将和省内其他医护人员一同奔赴武汉，驰援抗击新冠疫情最前线。值得一提的是，这批队伍中首次出现民营医院的医护人员。24名医护人员分别来自市一院、市二院、市五院、中医院等8家医院，其中有19名队员来自广济医院等4家民营医院。  ,无,无,2020-02-09 23:47,微博视频,116,17,24
ItskECvPG,虞城发布,6561147703,【虞城：春来教育集团捐款5万元及6吨消毒液】 2月9日，虞城县春来教育集团常务副董事长侯运华携相关学校负责人，向虞城县新冠疫情防控指挥部捐款5万元和6吨84消毒液，助力全县抗击疫情。    自疫情发生以来，虞城县春来教育集团高度关注抗击疫情的情况进展。该集团负责人表示，现在疫情防控形势依然严峻，随着机关上班、企业复工复产、学校开学，相关防护物资需求量会有所增加，为更好地做好新冠肺炎疫情防控工作，该集团通过多种渠道紧急购置了这批物资，尽一份社会责任，为全县疫情防控工作贡献一份力量。      大爱无疆，为爱心企业和爱心人士点赞！相信在县委县政府的坚强领导下，有全县人民的共同努力，一定能够早日打赢这场疫情防控阻击战。,无,无,2020-02-09 23:46,HUAWEI P30,11,3,2
ItspCj5yr,湖南热点集,6203779723," 【为减少二次污染,废弃口罩如何处理?长沙城管小姐姐给你演示!】 为防止废弃口罩造成二次污染等问题，让我们一起规范投放！ 长沙发布的微博视频 ",无,无,2020-02-09 23:59,微博云剪,3,0,1
ItspAcZ50,长沙发布,3329420380,   【8000岗位“云面试”  雨花区推出“就业网络双选会】今日，雨花区“2020春风行动暨就业援助月”启动，点击网址，就可进入网络版招聘会现场。本次“网络双选会”将持续半个月，500余家企业会陆续上线，提供岗位8000余个，预计可覆盖求职者10万人次。  ,无,无,2020-02-09 23:58,iPhone客户端,13,3,0
ItspzBQI7,念东-mmjouney,3703158780,希望做到哦，看超话好多求助的，看的想流。 ,无,无,2020-02-09 23:58,iPhone X,2,0,0
Itspzllma,一叶浮萍公主,2863897884,期间家里启动了最高级别的防疫响应，现在就守着仅有的几颗白菜几个土豆，每天炒一丁点，咸菜也拿来炒，火锅底料拿来煮面条，坚决不去任何商超,无,无,2020-02-09 23:58,HUAWEI nova 3,0,0,0
Itspz0B2B,__KanoS,5288728308,上一次在家过生日应该还是在上小学的年纪了吧因为邻居家小伙伴的生日也都在正月热热闹闹的一家家轮着吃蛋糕的回忆忽然涌现出来已经好久没有呆在家这么长时间了所以肺炎让所有娱乐工作全部停止但是也能安心在家多陪陪爸妈也算是一个值得开心的事凡事充满了两面性本命年来啦  😴😴（）,无,无,2020-02-09 23:58,iPhone客户端,2,0,4
Itspz0A12,共享雨伞创始人趙書平,6299490190, 【 回应：包括普通感冒发烧】 8日，湖北省十堰市房县发布《发热病人就诊奖励办法公告》，为促进发热人员早发现、早隔离、早报告、早治疗，确保人民群众身体健康，特制定发热病人就诊奖励办法。凡发热人员主动到县乡定点医院发热门诊就诊的，奖励1000元。凡乡镇、村、组干部（含工作队、村医）排查发现核实1例发热人员的，奖励500元。凡群众举报发热人员并查实的，每1例奖励举报人500元。房县，凡发热人员自主就诊，包括感冒发烧人群，皆可获得奖励。,无,无,2020-02-09 23:58,四野后代超话,0,0,0
Itspy98P8,从今天起就是颜夫人啦,3084628417,者超话看得人心疼,无,无,2020-02-09 23:58,小米CC9,0,0,0
ItspxxsWo,你是温柔的你,6875243637,没有计算和你分开了第几天，我好像已经失去了快乐的感觉，似乎每天都是浑浑噩噩的度过，（睡到中午，即使醒了也不会起来，看疫情地图，随意的翻着朋友圈，然后脑子里一直的想着和你在一起的日子，然后放下手机穿衣起床，吃几口饭，然后打游戏，然后刷剧.....似乎每天也都是这样）和一个要去青岛的朋友联系了，我想我再也没有留在长春的任何一个理由。不如一起走?!彼此也可以在一个陌生的城市里相互依靠不是吗？这次分开，就真的是分开了，这辈子可能都不会再见面了，可能你身边又会有谁来，有谁走~而我注定成为一个过客在某年的某天也被你想起来,无,无,2020-02-09 23:58,小米5X 拍人更美,0,0,3
ItspxxrNP,华声在线,2288064900,  【英中贸易协会筹集2.7万只口罩支持湖南抗疫】华声在线2月9日讯(记者 张岚 通讯员 侯瑛)昨天晚上，从美国远道而来的27165个口罩抵达长沙黄花国际机场。这批由英中贸易协会长沙代表处采购的口罩从洛杉矶出发，经广州转运，甫一抵达长沙，便由湖南省红十字会接收，将定向转交给疫情防控一线医院。,无,无,2020-02-09 23:58,微博 weibo.com,5,0,2
