微博id,发布者,发布者id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IuFPStLiL,前略唯,6316321383, 2020/02/17（月）🌸先生今天是藏蓝色西装 领带的红色宽纹可爱（头发增长的速度真的好快）🌸プライチ！新型コロナウイルス感染症かかるとどうなる重症:18%発熱、せき、息苦しさ、強いだるさ--死亡 約1%重症しやすい方:高齢者、基礎疾患（糖尿病、呼吸器疾患、心不全など）軽症:82%発熱、せき、だるさ（軽症でもうつす可能ある）私たちできること1.感染をさける2.うつさない手洗い（消毒をこまめに行う）、マスク🌸ギモン（有问孕妇和小孩、待补）🌸嵐「北京公演」開催断念【あのう、昨年11月に発表した通り北京国家体育場（通称鳥の巣）での、あのコンサートすべく日々、準備を進めていた頃です。まぁ、あのう、断念せざるをえないということは楽しみしてくださていたファンの皆さんの気持ちを思うと、断腸の思いというところです。】【個人的には、ですね、あのう、初めてオリンピックの開会式というものを見たのが2008年鳥の巣でしたので、あの場でパフォーマンスできるというのはとっても楽しみにしていたので、うん、まぁ、本当に残念なところではあるんですけれども、あのう、今嵐としてできること何かないかということを、メンバーそしてスターフで日々考え続け、そして、何よりも、一日も早く収束を願っているというところです】（先生讲这些话时、跟饭相关的地方都是直视镜头的、好像在看着你的眼睛好好地告诉你消息、差点看哭我。鸟巢对先生来说该是怎样特别、他也有在期待啊、他们还在考虑自己能做些什么,无,无,2020-02-17 23:59,Android,2,0,0
IuFPRlG29,阳光彩虹小棉花精,3146563470,刚单排，被人骂得得了我把对面吕布打残血打回去了他让我有本事别跑，我就回有本事他别跑然后他就开始骂人[微笑]骂我是不是得了跑这么快去治病剩下的继续骂我、针对就算了这种事？？？被拿来骂人？？？那么多人因为这个去世，那么多人再努力我气的手都哆嗦不知道什么人能说出这么恶毒的话,无,无,2020-02-17 23:59,王者荣耀超话,0,0,4
IuFPQakjV,微耕机电烤房33016,7373531457,这些治疗对新冠有效！口罩生产加速！这些消息，请查收 ,无,无,2020-02-17 23:59,云岭先锋,0,0,0
IuFPPw3gD,广州新闻电台FM962,1752863270, 【党员冲锋在前 “天罗地网”战疫情】 白云区云城街外来人口众多， 疫情当前，云城街号召党员冲锋在前，打响 防疫阻击战。广州电视记者林鹤轩报道。  广州交通电台的微博视频 ,无,无,2020-02-17 23:59,iPhone客户端,1,0,0
IuFPPgZNn,白月光与朱砂痣都是你,7388718597,【黄冈市长哽咽感谢湖南医疗队：在我们最困难的时候，湖南的医疗队来了,无,无,2020-02-17 23:59,微博国际版,0,0,0
IuFPOnzHQ,勇敢做自己PengZhongGui,5513180287,我发表了头条文章:《首个新冠潜力药物法维拉韦获批上市，临床疗效显著》 首个新冠潜力药物法维拉韦获批上市，临床疗效显著  广安·岳池县 ,无,无,2020-02-17 23:59,HUAWEI P20 Pro,1,0,0
IuFPO5W18,上海松江发布,2620648747,【志愿服务、心理疏导、出院患者随访……今天的发布会提到这些关键词！】今天下午，市新冠疫情防控工作领导小组在市疾控中心举行第25场新闻发布会，邀请市委宣传部副部长、市文明办主任潘敏，市卫生健康委新闻发言人郑锦，团市委副书记邬斌，市精神卫生中心主任医师谢斌介绍上海新冠疫情防控工作情况。市政府新闻办新闻发布处处长尹欣主持发布会。来看文字实录↓ ,无,无,2020-02-17 23:59,无,1,1,0
IuFPNrG61,时光不语tt08,6066280373,两部门：符合条件的因工作感染新冠殉职人员应评定为烈士  ,无,无,2020-02-17 23:59,iPhone客户端,0,0,0
IuFPKvfNu,啦啦啦rapunzel,3724569390,“生活明朗，万物可爱💨 ”开始想念肺炎席卷前的生活希望在前线作战的人们啊都平平安安 健健康康🌟 希望接下来的2020一切顺利 越来越好!(换了一个号 重新发一遍1月30号滴微博呀)最后一张是新的呀 自己做的饭真的超好吃!!打扰:    ,无,无,2020-02-17 23:59,OPPO R15 梦镜版,5,1,0
IuFPJD6K3,幸得识卿桃花面800,6462080212,李文亮医生值得。张继先医生是对上级作出预警，而李文亮医生是对广大普通百姓作出预警。抱薪者不可使其冻毙于风雪。 ,无,无,2020-02-17 23:59,iPhone客户端,0,0,0
IuFPJlrSe,晓知春宇,5885436249,一人撑起了隔离病房  问我此刻什么感觉  一点风吹门响就能吓得半死  我高估了我自己的胆子 漫漫长夜快点过去吧  新冠你快点走吧  不要再折腾我们了 ,无,无,2020-02-17 23:59,vivo X23 AI非凡摄影,1,0,0
IuFPJmUtz,奇我兔,3051360745,厦门实施全城雾化消毒。说实话，从理性的角度看，没什么用；但从感性的角度看，确实可以安抚老百姓的情绪。因为厦门过去是非典空白区，老百姓没见过什么世面，应对新冠疫情多少有点恐慌。 ,无,无,2020-02-17 23:59,联想S5 · 美耀全面屏,2,0,2
IuFPJ3Hwx,蛙哥傻事,3944168220,  根据中国疾控中心报告显示，截至2月11日，共有3019名医务人员感染了新型冠状病毒（包括确诊病例、疑似病例、临床诊断病例及无症状感染者，其中确诊病例1716名），可能存在非职业暴露造成的感染。 ,无,无,2020-02-17 23:59,iPhone 7,1,0,0
IuFPHgZA3,感恩观音菩萨妈妈,5249853534,︊￶‎︈[cp]︌︅ ￴‪￶‎︀⁠︀￶﻿︋￴︇佛菩萨说：“￳￰︋￸诸︂ ᠋﻿឴︈恶⁢￷឴⁢莫作，￵⁡‭﻿￰￸⁢ ￱︀‎众︎‪ ͏￶︉⁡︇︄￵善奉行， ᠋￰ ︄‬⁠自︁︆︉⁡឴￳￵￲︂︂净឵឵￷︆ 其 ︎឴︊឴￰意。” ︀￶︀︊⁡឴‪︃所有 的￱‪︊︂￶ ︁善︊￲឴឴￰︂︂︀我￴⁢﻿᠋︁︀都去‬‪︅︄做，所￳︊‎‪‬︁︁឵⁠‎有的恶︋︅‬﻿‪￶ ︅‬我全⁢‬︊︁￲﻿‬‭឵︌部︌⁡￸￰￲︆︉不去做，￸⁠ ︆‭︆‎‎￵￱要把 ͏￰‪﻿⁡‎⁢自己所︁︈￳有的意念⁠͏឵好好︎឴地转￵￷⁡￲‬‬变 ︄︉︂为干净⁠︆︀‎︊͏ ឴︂的￱︎‬‎︋⁠意 ￶￴︃឴︅￸︋︉‪念，  这￸⁠才︎￵￲￲﻿︉឴叫菩︌︌￴萨。︂︎￷￷如果人人都︀︇￰￵﻿︌￶᠋︆︃能够积极︅﻿⁡地￸︈︎￶︉︀行善，︈⁠឵︉不做恶︅︇︆︋事，᠋￸⁠人间 ￶︌‪哪 ឵︎ ︉￶឴￴￲︆￵里 ⁠￰⁠͏︈︅还 有 ︀︁͏ ︉邪恶？‬￷⁡︎︀⁡￸人间将到͏︈ ︈︌︃︄处都会￰充满︀︄￸爱‭￱心︆︇︌᠋￷和︀ ﻿︄︈︉︉欢乐。‪︋摘  ⁡录BHFF3/7,无,#因公感染新冠肺炎殉职者应评定为烈士#,2020-02-17 23:59,OPPO A9,0,0,0
IuFPH0Q20,藻奈美玲子,2508390805,1772🕯️（杭州168，治愈93）《巨流河》：“灾难是无法比较的，对每个受苦的人，他的灾难都是最大的。”『全国新冠肺炎疫情地图 - 丁香园·丁香医生』 ,无,无,2020-02-17 23:59,iPhone客户端,1,0,0
IuFPGmhFb,震小陈,5089367441,武汉市慈善总会关于新冠防控捐赠款物公告（第21期） 武汉市慈善总会关于新冠防控捐赠款物公告（第21期） ,无,无,2020-02-17 23:59,iPhone客户端,0,0,0
IuFPGqcqo,鸣晨天地zmc,3987742328,科技部：可以明确磷酸氯喹治疗新冠具有疗效科技部：可以明确磷酸氯喹治疗新冠具有疗效东方财富 ,无,无,2020-02-17 23:59,东方财富手机版,1,0,0
IuFPFvmq1,广州交通电台,1750987934, 【目标雷神山！广东新一批中医医疗队出发】 按照国家中医药管理局部署，昨天（2/16）上午，广东再派出一支中医医疗队出征湖北武汉。按计划，这支医疗队主要任务是到雷神山医院开展 医疗救治工作。广州电视记者郑瀚菁报道。  广州交通电台的微博视频 ,无,无,2020-02-17 23:59,微博视频,43,3,5
IuFPEAUhg,剑阁青年,2703545953,【：在我们最困难的时候，湖南的医疗队来了,无,无,2020-02-17 23:59,HUAWEI Mate 10,0,0,0
IuFPEhSHM,快兰斯24小时财经直播,5051077448,实时播报：【钟南山：明日发布近期中药用于治疗新冠的最新结果】据南方plus，钟南山说，目前重症救治确实存在一定困难，特别是危重症病人救治难度相较“非典”时期更大。“针对重症救治，目前我们正在寻找更多有效的药物、探索新的方法。”钟南山透露，将在2月18日广东省新闻发布会上发布近期中药用于治疗新冠的最新结果。,无,无,2020-02-17 23:59,Android客户端,13,4,0
IuFPElPpW,城城City,1729787605,日本加油 ,无,无,2020-02-17 23:59,iPhone客户端,0,0,0
IuFPE0hhx,离别后的明天,1098687994,【首例新冠逝者遗体解剖实施者：】在法律政策允许并征得患者家属同意后，两例新冠逝者遗体解剖工作于16日在武汉市金银潭医院完成参与解剖工作的法医病理学专家、湖北省司法鉴定协会会长刘良表示，解剖病理已送检，预计10天内可得结论。刘良介绍，通过病理解剖及后续检查，可以在显微镜下最直观地观察到病毒在人体的分布状态，哪些器官、组织、细胞受到的损害最多，“敌人”的弱点在哪，从而为临床医生的诊断和治疗提供线索。刘良还提到，是否存在粪口传播，也可在解剖及病毒检测的结果中找到答案。,无,无,2020-02-17 23:59,iPhone客户端,0,0,0
IuFPDsrOD,矣言,2932971252,两部门：符合条件的因工作感染新冠殉职人员应评定为烈士 两部门：符合条件的因工作感染新冠殉职人员应评定为烈士 ,无,无,2020-02-17 23:59,分享按钮,0,0,0
IuFPCwxzF,看看这个有趣的世界,6605859895,郑州一确诊患者曾外出购买双黄连，此后未再外出 看看这个有趣的世界的微博视频 ,无,无,2020-02-17 23:59,微博网页,0,0,0
IuFPCwhyZ,終启,5949363904,祈祷赶快战胜隔壁半夜放电视剧的邻居,无,无,2020-02-17 23:59,HUAWEI Mate 10 Pro,0,0,0
IuFPCeRJs,心语心愿98591,7199325854,2020.2.17 封城第二十六天  今天阳光灿烂，气温上升  湖北省外各地的数据降到百例以下，真的是一件让人欣慰的事情。希望他们的感染病例快点下降为零，这样大家就能走出家门重获自由，就能恢复生产，就能抽出力量支援武汉。  武汉的形势依然严峻，近两千的新增病例让人有种看不见尽头的绝望。  先生症状虽有缓解，但家里没有了任何抗生素，平时非常简单的事情这种时候变得异常艰难。药店缺货，网购没有快递送达，去医院看病风险极高，外面的亲朋因为封闭管理也无法给予帮助。唯一能做的只有向小区内邻居求助，好在去年在小区做了近一年的志愿者，认识了很多小区内业主，其中一些业主因为志趣相投成了密友。先是问了几位医院工作的邻居之前的处置方式是否正确，然后求助好友团谁家能提供我需要的药物，然而因为疫情来的猝不及防，大家都没有预备抗生素类药物。可能有人会说，武汉不是早就公布有不明原因吗？为什么你们不早做准备？关于这一点，网上武汉人解释很多，我想没有谁会傻B到不珍惜生命，只能说我们的生命没有被有些人珍惜。就在我一筹莫展时，疫情发生后一直忙于为各大医院、方舱调度、提供生活设施的朋友告诉我她能见到医生，帮我解决难题。真的是谢天谢地！忙到晚上很晚才回家，她送药到楼下时刚好我有事错过了电话，于是给我留言说药物挂在单元前的树枝上。取了药物回家，感到无比温暖感动，不由得在群里跟朋友感叹：这真的是战争时期的生命之交啊！感恩！  晚上接到通知，所有超市停止营业，小区居民一律不得外出。好！真的很好！早这么干疫情也不至于这么严重，期待新的领导人能让湖北、武汉尽快走出困境，我们困的实在是太久。,无,无,2020-02-17 23:59,iPhone客户端,3,0,2
IuFPCeQyY,娴子1103,5170531151,这场新冠病毒是场灾难，逃过灾难就要好好活着～静好的岁月一直都在我们这个和平时代，一直都在越战越勇的精神层面上绽放美好。 ,无,无,2020-02-17 23:59,分享按钮,0,0,0
IuFPBFil8,腾讯新闻,2806170583,【男子以为自己患上新冠割颈轻生 警方制止疯狂举动后发现根本没病】2月13日，大连市旅顺口区医院附近，一男子挥舞砖头浑身是血情绪激动。警方赶到现场劝说并将其控制，然后送至医院抢救。该男子为黑龙江人，暂住旅顺，因胸闷咳嗽去医院检查，没出结果之前他就怀疑自己患上了新冠肺炎，喝下2瓶啤酒后用碎酒瓶割颈自杀。民警取来其检查报告，显示他未生病，更未患上新冠肺炎。经了解该男子还在黑龙江遭遇欠薪，为了让他放弃轻生念头，民警还帮他要回了欠薪。,无,无,2020-02-17 23:59,微博 weibo.com,5,2,6
IuFPBFgo2,D曦月C,2920195373,2020.02.17以前父亲总和我说，晴天要防雨天如今这场名为的大雨已经下了快一个月早已弹尽粮绝真的不知道接下来的生活该怎样经营上帝不想你好你便什么都不能如意没有性感的身材没有漂亮的脸蛋没有富裕的家庭没有出众的才华就连爱我的父母都不能给他们一个健康的身体也许，这世间的一切，本来就不公我的存在只是为了衬托别人过的有多好终于能够体会，再怎么坚强的人，也会被不如意的生活所压倒,无,无,2020-02-17 23:59,iPhone客户端,0,0,0
IuFPB5VlL,胖墩儿成长记录,5969468208,最近新型天天窝在家里不能下楼运动，为什么你的饭量越来越大,无,无,2020-02-17 23:59,HUAWEI P20 Pro,0,0,0
IuFPAuENg,西楚霸王ufo,6361460087,,无,无,2020-02-17 23:59,微博 weibo.com,0,0,0
IuFPz36Rm,蓝胖子被发现了,5581850899,今天 我们市最危重的新冠患者出院啦！真的为她感到开心，看到这个消息的时候估计是我今年最激动的时候了。我们ICU团队就是因为她才组织去感染科支援的，现在看到她一步一步变好，一点一点恢复，真的有一种从死神手里抢人的感觉，无法言喻，真好！！！,无,无,2020-02-17 23:58,iPhone客户端,7,0,1
IuFPxy2Nc,趋势网,1707692094,【因公感染新冠殉职者应评定为烈士 高校补助贫困生网课流量费】 今天网友热议的网络热点是因公感染新冠殉职者应评定为烈士、高校补助贫困生网课流量费……趋势君整理报道如下： ... ,无,无,2020-02-17 23:58,趋势网官网,0,0,0
IuFPxu9xx,毛兰芳29408,5312595502,2月16日0—12时 重庆市报告新冠新增确诊病例3例 新增出院病例3例 2月16日0—12时 重庆市报告新冠新增确诊病例3例 新增出院病例3例 ,无,无,2020-02-17 23:58,学习强国客户端,0,0,0
IuFPuxxyi,_misstu,2128768134,一年前第一份工作我觉得每天坚持上班真的很不容易了。六个月后，换了份工作重新开始，还开始part time读书白天上班，觉得没有比这个更艰难的事了，我要熬过两年，没时间干别的了。读书三个月后，居然碰到了喜欢的人开始谈起了恋爱… 工作读书谈恋爱… 感觉已经分身。恋爱三个月后，席卷全球的肺炎让我成了卖口罩的小姐姐，每天疯一样的上千个人求救我开展了自己的业务，与此同时还继续上班上学谈恋爱…… 我都要崩了…我在莫名其妙的感慨过去的一切，也在憧憬接下来会发生的一切。,无,无,2020-02-17 23:58,iPhone,4,0,0
IuFPug9O5,野心勃勃的孩子,2390677002, 殉职的应该被铭记，他们的家人更应该被妥善安置。看看非典之后，那么多医护人员除了留下后遗症还得到了啥？不是没有信心，而我真的是又是一腔热血在澎湃，最后剩下说说而已,无,#因公感染新冠肺炎殉职者应评定为烈士#,2020-02-17 23:58,iPhone客户端,5,0,0
IuFPug7O2,兰州吃瓜,5518765884, NO1【年前，“战疫”似乎离我很远】1月中旬的一个周末，我在浏览百度新闻时看到一则信息。据说是世界卫生组织命名了一个新病毒“新型冠状病毒”，是在武汉首次发现的。网页为此制作了专门的版面，当时觉得无非是一种新型感冒之类的东西，没把这件事看得很严重。1月20日，星期一，我照例去白银市平川区检察院上班，这是一份令我很骄傲的工作。办公室主任上班时找我，说办公室同事家中有事需要请假，因为我对他的工作比较熟悉，所以借调我去应急。虽然手上还有没完成的案子，但想着加个班也能按时完成工作，于是硬着头皮答应了。但这一周文件、信息格外多。围绕的都是那个叫“新型冠状病毒”的家伙，区上甚至组织召开了一次专题讨论会。我心里念叨着“后天就是大年三十，咱能不能消停会”。默默地写着案件文书公开材料，等着取保候审的人来签延长告知书……到了晚上，部门工作群里转发了一篇题为《武汉肺炎的隐患，其实很早就埋下了》的文章。群里同事提出“外出需要佩戴口罩”。随后讨论中方知本地口罩已然脱销……1月23日，乡镇社区工作的小伙伴们都在转发《致武汉来甘返甘人员的一封信》、《甘肃省新型冠状病毒感染的肺炎定点医院名单》、《新型冠状病毒预防措施》。晚上十一时，单位微信群突然闪现出三则信息《甘肃省确认2例新型冠状病毒感染的确诊病例》、《至武汉来银返乡人员的一封信》、《防治新型冠状病毒感染倡议书》。微信群里一反常态的深夜转载信息，朋友圈漫天飞舞的新名词“新型冠状病毒感染肺炎”给这个新年蒙上了一层阴影。1月24日，除夕，从早到晚，单位微信群里时间分布均匀地转载着许多健康科普知识。往年群里热热闹闹拜年的气氛被冲散，隐约能感受着手机背后的同事们有些压抑。有几个比较活跃的小伙伴则在朋友圈集体拜年，句末也都会加上“尽量在家”“避免感染、远离病毒”“平安过年”之类的字样。随处可见的沉重，斩断了我对小长假、老友相聚、多彩的文娱活动的无限期待……——甘肃省白银市平川区检察院  曹哲  ,无,无,2020-02-17 23:58,OPPO Find X,0,0,1
IuFPrlUvj,小媳妇不高兴,6306989826,对蛋壳公寓真的心寒了。因为疫情原因，蛋壳公寓推出租户可延期居住10天的疫情时期政策，但是登录App申请却提醒我无法申请延期，多次致电客服沟通无果，让我等待15个工作日给我回复，但那时我房租都到期了，同时又有工作人员联系我告知无法续租，不续租就要搬走，但是现在严重自己也在出租屋隔离没办法出去找房子，我作为一个租户真的很无助，这个时候却被蛋壳赶出来住在马路。请蛋壳公寓给我们一个交代，也请有关部门关注此事。   ,无,无,2020-02-17 23:58,iPhone客户端,1,0,0
IuFPo6vvY,永登检察,5401012250,【！90后医护夫妻隔离区偶遇】90后护士肖佳蔚是西安市第八医院的护士，她的丈夫是医院信息科的工作人员，父亲是检验科的医生，母亲是供应室的护士。西安市第八医院是陕西省传染病院，也是陕西省收治新型冠状病毒患者的定点医院。自从疫情发生以来，肖佳蔚一家四口全部都坚守在抗疫一线。由于上班时间不同，下班后都回生活区隔离，一家人平时很难见面。2月14日上午，肖佳蔚跟丈夫在医院隔离区偶遇。到2月17日，肖佳蔚已经在抗疫一线工作了整整14天。,无,无,2020-02-17 23:58,Android,0,0,0
IuFPmh76p,M_Wens,1412850303,《两部门：符合条件的因工作感染新冠殉职人员应评定为烈士》此外，各地要深入挖掘整理烈士在疫情防控工作中的突出事迹，讲好英烈故事，大力弘扬不怕牺牲、勇于奉献的烈士精神，向疫情中的“逆行英雄”致敬，为打赢疫情防控阻击战凝聚精神力量，在全社会营造致敬英烈、关爱烈 ,无,无,2020-02-17 23:58,百度App,0,0,0
IuFk6rZlI,直播绵阳的微博,5941341452, 【专家解读：绵阳市新冠确诊病例四连降意味着什么？什么原因导致当前疑似病例波动较大？ 】      2月16日，绵阳市卫健委公布我市疫情最新情况，截至15日24时，我市累计报告新冠肺炎确诊病例22例，无新增确诊病例。现有疑似病例6例，含新增2例。从目前来看，我市已连续4日无新增确诊病例，但疑似病例数波动较大，什么原因导致这种情况出现？      16日下午，记者采访了绵阳市新冠疫情医疗救治组组长、四0四医院感染大科主任医师、教授刘冰，以及绵阳市新冠肺炎疫情防控技术专家组组长、市疾控中心副主任李永清，他们就我市当前情况作了进一步的讲解。      记者：疑似病例与确诊病例之间的区别是什么？      刘冰：按照我们的诊疗方案，有密切接触史、核酸检测检测为阴性，同时有两项及以上症状与确诊病例相符合的，就高度怀疑考虑为疑似病例。疑似病例后期如果通过核酸检测为阳性，那么就转成了确诊病例。      记者：近期我市的疑似病例数波动较大，而确诊病例并没有增加，什么原因导致了这种情况的出现？      刘冰：这几天，大家都看到疑似病例数会高一点，但又没有确诊病例数，这是由于新冠肺炎诊疗方案第五版出来了，把诊疗的标准放宽了。目的就是为了把可疑人员更多筛查出来，这其实就相当于把大多数人群保护起来了。      诊疗标准放宽后，医生在临床把握时就会根据这个标准来判断，这样筛查出的疑似病例就有可能多一点。如果对疑似病例反复做病原学检测都呈阴性，且症状也消失了，各项指标都正常了，那么这种情况我们就会把疑似病例排除。      记者：从当前情况来看，我市新冠肺炎确诊人数已呈现出四连降的趋势，这意味着什么？是否可以乐观地看待这场疫情？     李永清：总体来看，前期我们在外防输入、内防扩散的防控工作中取得了一些成效，但从短短4天的情况来看，我们还不能盲目乐观。虽然近期没有新增，但我们的防控工作并未停止。第二阶段中，我们要防输入、防扩散、防输出并重。所以在这种情况下，我们不能掉以轻心，还需要加强我们的防控工作，进一步扩大监测筛查范围，及早发现病例，阻止进一步传播。      记者：在第二阶段中，我们有没有希望迎来疫情的拐点？      李永清：从全国和全省的形势来看，大家可能会看到近期出现了平稳的态势，但现在说拐点还不太合适。随着机关、企事业单位的复工和生活的逐渐恢复，会迎来新一轮的人群聚集和流动，而在这里面就有可能存在传播风险。因此，我们呼吁广大市民继续按照相关防控指南做好自身防护，降低传播风险。       记者：三号公告的发布对我市疫情防控发挥了哪些作用？三号公告里的严格管控措施今后是否还要延续？      李永清：三号公告对我市疫情防控发挥了相当积极的作用。三号公告发布以后，对我市的管控力度是很大的，这样做的目的就是为了最大限度地避免人群聚集和流动，就能降低相互传播的风险，因此三号公告的作用是非常明显的。虽然近期没有新增，但在防控措施上仍然要加强管控，按照全省的一级响应，要再落实、落细公告里面的措施。疾病防控，人人有责，我们每个人都是健康的第一责任人，管好自己，保护好自己也等于保护了别人，所以我们都需要按照三号公告里的要求来严格遵守。      记者：近期气温起伏较大，对当前的疫情防控有没有什么影响？      李永清：新型冠状病毒对气温比较敏感，从现在的情况来看，当前的气温还是在低温段徘徊，所以还是适合病毒生存。而随着气温回暖，对我们的疫情防控工作可能会有促进作用。       （绵阳广播电视台全媒体记者：罗文言）,无,无,2020-02-17 22:41,微博 weibo.com,4,1,1
IuFk0xvjA,天津日报,3546332963,【两部门：符合条件的 】据新华社，记者17日从退役军人事务部获悉，退役军人事务部、中央军委政治工作部近日联合印发《关于妥善做好新冠疫情防控牺牲人员烈士褒扬工作的通知》。通知指出，在新冠疫情防控工作中，直接接触待排查病例或确诊病例，承担诊断、治疗、护理、医院感染控制、病例标本采集、病原检测以及执行转运新冠患者任务等的医务人员和防疫工作者因履行防控工作职责感染新冠以身殉职，或者其他牺牲人员，符合烈士评定（批准）条件的，应评定（批准）为烈士。 ,无,无,2020-02-17 22:41,微博国际版,4,1,0
IuFjZ6siI,敬-美-耗-玉,3749041683,【日本专家：】为防止新冠疫情大幅扩散，日本紧急升级应对措施。日本厚生劳动省17日发布信息称，隔离中的“钻石公主”号邮轮新增99名确诊患者，包含44名日本人，邮轮共有454名确诊患者。截至目前，。厚生劳动省17日发布新冠咨询诊断指南，呼吁民众按要求及时就诊。对于新冠疫情是否会在日本大规模爆发，富山县卫生研究所所长大石和德表示，“未来一两周将是关键所在”。同时，他也认为，如果疫情在日本爆发，中国的信息分享将对日本战胜疫情给予非常大的帮助。 （via人民日报）找粉进群>>>见粉必回,无,无,2020-02-17 22:41,小米Max3 大屏大电量,2,1,9
IuFjKBrAg,鄂尔多斯发布,2052350073,【连线疫情防控指挥部｜确诊病例产生的生活和医疗垃圾是这样处理的→】  针对以下问题，我市新冠疫情防控指挥部回答网友提问。1.我市对新冠肺炎确诊患者、疑似病例、密切接触者产生的生活垃圾和医疗垃圾怎么处理？2.发热门诊和隔离病房医护人员的防护服使用后如何处置？3.集中隔离点的产生的污水和垃圾怎么处理？会不会影响其他人？4.对居家隔离人员产生的生活垃圾有没有进行特殊处理？居民使用口罩后如何规范处理？这类型垃圾集中回收后怎么处置？5.城市农村居民生活饮用水目前是什么情况？具体怎么监测？ ,无,无,2020-02-17 22:40,微博 weibo.com,1,0,0
